date,/m/07mf1
2020-02-01,19.873334770125105
2020-02-02,0.0
2020-02-03,7.538161464530212
2020-02-04,8.223448870396595
2020-02-05,15.761610334926807
2020-02-06,17.132185146659573
2020-02-07,0.0
2020-02-08,0.0
2020-02-09,9.594023682129361
2020-02-10,16.44689774079319
2020-02-11,23.985059205323402
2020-02-12,8.223448870396595
2020-02-13,8.223448870396595
2020-02-14,8.908736276262978
2020-02-15,19.873334770125105
2020-02-16,0.0
2020-02-17,24.670346611189785
2020-02-18,23.985059205323402
2020-02-19,16.44689774079319
2020-02-20,17.132185146659573
2020-02-21,17.817472552525956
2020-02-22,30.83793326398723
2020-02-23,28.782071046388083
2020-02-24,8.223448870396595
2020-02-25,16.44689774079319
2020-02-26,23.29977179945702
2020-02-27,16.44689774079319
2020-02-28,8.223448870396595
2020-02-29,28.0967836405217
2020-03-01,0.0
2020-03-02,8.223448870396595
2020-03-03,32.20850807572
2020-03-04,8.223448870396595
2020-03-05,0.0
2020-03-06,8.223448870396595
2020-03-07,9.594023682129361
2020-03-08,19.188047364258722
2020-03-09,8.223448870396595
2020-03-10,16.44689774079319
2020-03-11,8.223448870396595
2020-03-12,24.670346611189785
2020-03-13,30.83793326398723
2020-03-14,0.0
2020-03-15,8.908736276262978
2020-03-16,30.15264585812085
2020-03-17,30.83793326398723
2020-03-18,23.29977179945702
2020-03-19,7.538161464530212
2020-03-20,56.1935672810434
2020-03-21,43.85839397544851
2020-03-22,14.391035523194041
2020-03-23,40.43195694611659
2020-03-24,15.076322929060424
2020-03-25,15.076322929060424
2020-03-26,30.15264585812085
2020-03-27,21.929196987724254
2020-03-28,17.817472552525956
2020-03-29,16.44689774079319
2020-03-30,29.467358452254466
2020-03-31,15.076322929060424
2020-04-01,15.076322929060424
2020-04-02,0.0
2020-04-03,0.0
2020-04-04,8.908736276262978
2020-04-05,0.0
2020-04-06,7.538161464530212
2020-04-07,15.761610334926807
2020-04-08,8.223448870396595
2020-04-09,0.0
2020-04-10,17.132185146659573
2020-04-11,8.908736276262978
2020-04-12,28.0967836405217
2020-04-13,16.44689774079319
2020-04-14,6.852874058663829
2020-04-15,23.29977179945702
2020-04-16,15.761610334926807
2020-04-17,32.20850807572
2020-04-18,27.411496234655317
2020-04-19,0.0
2020-04-20,21.929196987724254
2020-04-21,23.29977179945702
2020-04-22,23.985059205323402
2020-04-23,22.614484393590637
2020-04-24,33.57908288745276
2020-04-25,9.594023682129361
2020-04-26,17.817472552525956
2020-04-27,0.0
2020-04-28,15.076322929060424
2020-04-29,14.391035523194041
2020-04-30,7.538161464530212
2020-05-01,36.320232510918295
2020-05-02,17.817472552525956
2020-05-03,17.817472552525956
2020-05-04,15.761610334926807
2020-05-05,21.24390958185787
2020-05-06,15.076322929060424
2020-05-07,32.89379548158638
2020-05-08,8.223448870396595
2020-05-09,30.15264585812085
2020-05-10,27.411496234655317
2020-05-11,22.614484393590637
2020-05-12,15.076322929060424
2020-05-13,23.29977179945702
2020-05-14,7.538161464530212
2020-05-15,16.44689774079319
2020-05-16,0.0
2020-05-17,18.50275995839234
2020-05-18,7.538161464530212
2020-05-19,14.391035523194041
2020-05-20,0.0
2020-05-21,8.223448870396595
2020-05-22,8.908736276262978
2020-05-23,9.594023682129361
2020-05-24,0.0
2020-05-25,15.076322929060424
2020-05-26,7.538161464530212
2020-05-27,15.761610334926807
2020-05-28,0.0
2020-05-29,0.0
2020-05-30,9.594023682129361
2020-05-31,8.908736276262978
2020-06-01,0.0
2020-06-02,15.761610334926807
2020-06-03,14.391035523194041
2020-06-04,14.391035523194041
2020-06-05,7.538161464530212
2020-06-06,9.594023682129361
2020-06-07,0.0
2020-06-08,6.852874058663829
2020-06-09,0.0
2020-06-10,15.761610334926807
2020-06-11,0.0
2020-06-12,8.223448870396595
2020-06-13,0.0
2020-06-14,0.0
2020-06-15,0.0
2020-06-16,29.467358452254466
2020-06-17,7.538161464530212
2020-06-18,15.761610334926807
2020-06-19,8.223448870396595
2020-06-20,8.908736276262978
2020-06-21,8.908736276262978
2020-06-22,8.908736276262978
2020-06-23,23.985059205323402
2020-06-24,0.0
2020-06-25,32.20850807572
2020-06-26,16.44689774079319
2020-06-27,0.0
2020-06-28,0.0
2020-06-29,7.538161464530212
2020-06-30,8.223448870396595
2020-07-01,15.761610334926807
2020-07-02,23.29977179945702
2020-07-03,15.761610334926807
2020-07-04,8.908736276262978
2020-07-05,25.35563401705617
2020-07-06,29.467358452254466
2020-07-07,0.0
2020-07-08,8.223448870396595
2020-07-09,32.89379548158638
2020-07-10,8.223448870396595
2020-07-11,27.411496234655317
2020-07-12,8.908736276262978
2020-07-13,8.223448870396595
2020-07-14,15.761610334926807
2020-07-15,8.223448870396595
2020-07-16,0.0
2020-07-17,23.985059205323402
2020-07-18,0.0
2020-07-19,17.817472552525956
2020-07-20,23.985059205323402
2020-07-21,40.43195694611659
2020-07-22,7.538161464530212
2020-07-23,7.538161464530212
2020-07-24,22.614484393590637
2020-07-25,8.908736276262978
2020-07-26,0.0
2020-07-27,0.0
2020-07-28,8.223448870396595
2020-07-29,8.223448870396595
2020-07-30,16.44689774079319
2020-07-31,16.44689774079319
2020-08-01,8.908736276262978
2020-08-02,0.0
2020-08-03,15.076322929060424
2020-08-04,14.391035523194041
2020-08-05,0.0
2020-08-06,7.538161464530212
2020-08-07,0.0
2020-08-08,8.908736276262978
2020-08-09,8.908736276262978
2020-08-10,0.0
2020-08-11,0.0
2020-08-12,0.0
2020-08-13,8.223448870396595
2020-08-14,7.538161464530212
