date,/m/0fd23
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,36.35397196261682
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,60.58995327102804
2020-02-08,20.600584112149534
2020-02-09,0.0
2020-02-10,38.77757009345794
2020-02-11,18.78288551401869
2020-02-12,18.78288551401869
2020-02-13,0.0
2020-02-14,0.0
2020-02-15,0.0
2020-02-16,0.0
2020-02-17,18.78288551401869
2020-02-18,18.78288551401869
2020-02-19,18.17698598130841
2020-02-20,19.99468457943925
2020-02-21,0.0
2020-02-22,20.600584112149534
2020-02-23,0.0
2020-02-24,18.17698598130841
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,0.0
2020-02-28,18.78288551401869
2020-02-29,19.99468457943925
2020-03-01,0.0
2020-03-02,21.206483644859812
2020-03-03,18.78288551401869
2020-03-04,0.0
2020-03-05,18.17698598130841
2020-03-06,0.0
2020-03-07,20.600584112149534
2020-03-08,41.20116822429907
2020-03-09,0.0
2020-03-10,16.965186915887852
2020-03-11,35.14217289719626
2020-03-12,0.0
2020-03-13,16.35928738317757
2020-03-14,38.77757009345794
2020-03-15,57.560455607476634
2020-03-16,16.965186915887852
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,35.74807242990654
2020-03-20,18.17698598130841
2020-03-21,41.80706775700934
2020-03-22,20.600584112149534
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,18.17698598130841
2020-03-26,0.0
2020-03-27,16.35928738317757
2020-03-28,0.0
2020-03-29,18.17698598130841
2020-03-30,15.753387850467288
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,32.71857476635514
2020-04-03,0.0
2020-04-04,0.0
2020-04-05,55.74275700934579
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-10,0.0
2020-04-11,19.38878504672897
2020-04-12,19.38878504672897
2020-04-13,17.57108644859813
2020-04-14,35.14217289719626
2020-04-15,35.74807242990654
2020-04-16,18.17698598130841
2020-04-17,19.38878504672897
2020-04-18,21.206483644859812
2020-04-19,0.0
2020-04-20,0.0
2020-04-21,0.0
2020-04-22,18.17698598130841
2020-04-23,0.0
2020-04-24,35.74807242990654
2020-04-25,0.0
2020-04-26,0.0
2020-04-27,0.0
2020-04-28,19.38878504672897
2020-04-29,0.0
2020-04-30,33.930373831775704
2020-05-01,0.0
2020-05-02,20.600584112149534
2020-05-03,0.0
2020-05-04,18.17698598130841
2020-05-05,16.35928738317757
2020-05-06,17.57108644859813
2020-05-07,0.0
2020-05-08,0.0
2020-05-09,0.0
2020-05-10,0.0
2020-05-11,0.0
2020-05-12,18.78288551401869
2020-05-13,18.78288551401869
2020-05-14,18.78288551401869
2020-05-15,18.78288551401869
2020-05-16,0.0
2020-05-17,22.418282710280373
2020-05-18,38.77757009345794
2020-05-19,19.38878504672897
2020-05-20,38.171670560747664
2020-05-21,20.600584112149534
2020-05-22,19.99468457943925
2020-05-23,45.44246495327103
2020-05-24,0.0
2020-05-25,0.0
2020-05-26,0.0
2020-05-27,19.38878504672897
2020-05-28,0.0
2020-05-29,38.77757009345794
2020-05-30,23.02418224299065
2020-05-31,0.0
2020-06-01,18.78288551401869
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,18.17698598130841
2020-06-05,0.0
2020-06-06,23.630081775700933
2020-06-07,47.26016355140187
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,18.17698598130841
2020-06-11,18.17698598130841
2020-06-12,0.0
2020-06-13,0.0
2020-06-14,0.0
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,0.0
2020-06-20,21.206483644859812
2020-06-21,0.0
2020-06-22,17.57108644859813
2020-06-23,0.0
2020-06-24,18.78288551401869
2020-06-25,38.77757009345794
2020-06-26,19.38878504672897
2020-06-27,0.0
2020-06-28,0.0
2020-06-29,0.0
2020-06-30,0.0
2020-07-01,0.0
2020-07-02,0.0
2020-07-03,0.0
2020-07-04,0.0
2020-07-05,0.0
2020-07-06,17.57108644859813
2020-07-07,36.9598714953271
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,0.0
