date,/m/05w_j
2020-02-01,1.136797521338274
2020-02-02,0.0
2020-02-03,5.1155888460222325
2020-02-04,1.136797521338274
2020-02-05,1.7051962820074107
2020-02-06,1.7051962820074107
2020-02-07,2.841993803345685
2020-02-08,1.136797521338274
2020-02-09,0.0
2020-02-10,1.7051962820074107
2020-02-11,1.7051962820074107
2020-02-12,1.7051962820074107
2020-02-13,0.568398760669137
2020-02-14,0.0
2020-02-15,0.568398760669137
2020-02-16,0.568398760669137
2020-02-17,1.136797521338274
2020-02-18,1.7051962820074107
2020-02-19,2.841993803345685
2020-02-20,1.7051962820074107
2020-02-21,1.7051962820074107
2020-02-22,0.0
2020-02-23,0.568398760669137
2020-02-24,1.7051962820074107
2020-02-25,2.841993803345685
2020-02-26,1.7051962820074107
2020-02-27,4.547190085353096
2020-02-28,2.841993803345685
2020-02-29,0.568398760669137
2020-03-01,0.568398760669137
2020-03-02,2.841993803345685
2020-03-03,1.7051962820074107
2020-03-04,0.568398760669137
2020-03-05,3.4103925640148214
2020-03-06,1.7051962820074107
2020-03-07,2.273595042676548
2020-03-08,2.273595042676548
2020-03-09,2.841993803345685
2020-03-10,2.841993803345685
2020-03-11,3.9787913246839586
2020-03-12,1.7051962820074107
2020-03-13,1.7051962820074107
2020-03-14,4.547190085353096
2020-03-15,1.7051962820074107
2020-03-16,2.841993803345685
2020-03-17,3.9787913246839586
2020-03-18,2.841993803345685
2020-03-19,7.957582649367917
2020-03-20,5.1155888460222325
2020-03-21,3.4103925640148214
2020-03-22,6.820785128029643
2020-03-23,5.1155888460222325
2020-03-24,7.38918388869878
2020-03-25,4.547190085353096
2020-03-26,4.547190085353096
2020-03-27,5.68398760669137
2020-03-28,15.915165298735834
2020-03-29,9.094380170706192
2020-03-30,5.1155888460222325
2020-03-31,5.68398760669137
2020-04-01,4.547190085353096
2020-04-02,5.68398760669137
2020-04-03,3.9787913246839586
2020-04-04,2.273595042676548
2020-04-05,3.4103925640148214
2020-04-06,8.525981410037055
2020-04-07,4.547190085353096
2020-04-08,3.9787913246839586
2020-04-09,2.841993803345685
2020-04-10,3.9787913246839586
2020-04-11,6.252386367360506
2020-04-12,3.9787913246839586
2020-04-13,4.547190085353096
2020-04-14,6.820785128029643
2020-04-15,5.1155888460222325
2020-04-16,3.9787913246839586
2020-04-17,4.547190085353096
2020-04-18,3.9787913246839586
2020-04-19,7.957582649367917
2020-04-20,7.957582649367917
2020-04-21,6.252386367360506
2020-04-22,8.525981410037055
2020-04-23,3.9787913246839586
2020-04-24,3.9787913246839586
2020-04-25,5.1155888460222325
