date,/g/11j4xt9hdf
2020-02-01,39.6363613986614
2020-02-02,21.083170956734786
2020-02-03,29.5164393394287
2020-02-04,26.143131986351133
2020-02-05,13.493229412310264
2020-02-06,13.493229412310264
2020-02-07,6.746614706155132
2020-02-08,23.61315147154296
2020-02-09,21.926497795004178
2020-02-10,18.55319044192661
2020-02-11,0.0
2020-02-12,12.64990257404087
2020-02-13,20.239844118465395
2020-02-14,13.493229412310264
2020-02-15,7.589941544424523
2020-02-16,7.589941544424523
2020-02-17,6.746614706155132
2020-02-18,12.64990257404087
2020-02-19,19.396517280196004
2020-02-20,6.746614706155132
2020-02-21,26.986458824620527
2020-02-22,7.589941544424523
2020-02-23,13.493229412310264
2020-02-24,31.203093015967482
2020-02-25,18.55319044192661
2020-02-26,18.55319044192661
2020-02-27,12.64990257404087
2020-02-28,74.21276176770644
2020-02-29,29.5164393394287
2020-03-01,14.336556250579655
2020-03-02,43.852995590008355
2020-03-03,18.55319044192661
2020-03-04,26.143131986351133
2020-03-05,19.396517280196004
2020-03-06,19.396517280196004
2020-03-07,35.41972720731444
2020-03-08,14.336556250579655
2020-03-09,24.45647830981235
2020-03-10,59.87620551712679
2020-03-11,46.38297610481653
2020-03-12,59.0328786788574
2020-03-13,49.75628345789409
2020-03-14,63.249512870204356
2020-03-15,45.53964926654714
2020-03-16,62.406186031934965
2020-03-17,84.33268382693915
2020-03-18,81.80270331213097
2020-03-19,5.90328786788574
2020-03-20,30.35976617769809
2020-03-21,50.59961029616348
2020-03-22,50.59961029616348
2020-03-23,21.083170956734786
2020-03-24,17.70986360365722
2020-03-25,29.5164393394287
2020-03-26,11.80657573577148
2020-03-27,29.5164393394287
2020-03-28,64.09283970847375
2020-03-29,25.29980514808174
2020-03-30,21.926497795004178
2020-03-31,33.733073530775656
2020-04-01,23.61315147154296
2020-04-02,11.80657573577148
2020-04-03,11.80657573577148
2020-04-04,49.75628345789409
2020-04-05,0.0
2020-04-06,17.70986360365722
2020-04-07,12.64990257404087
2020-04-08,18.55319044192661
2020-04-09,19.396517280196004
2020-04-10,6.746614706155132
2020-04-11,15.179883088849046
2020-04-12,7.589941544424523
2020-04-13,12.64990257404087
2020-04-14,5.059961029616349
2020-04-15,17.70986360365722
2020-04-16,5.90328786788574
2020-04-17,0.0
2020-04-18,0.0
2020-04-19,19.396517280196004
2020-04-20,22.76982463327357
2020-04-21,17.70986360365722
2020-04-22,18.55319044192661
2020-04-23,5.90328786788574
2020-04-24,19.396517280196004
2020-04-25,6.746614706155132
2020-04-26,6.746614706155132
2020-04-27,11.80657573577148
2020-04-28,5.90328786788574
2020-04-29,5.90328786788574
2020-04-30,5.90328786788574
2020-05-01,0.0
2020-05-02,21.083170956734786
2020-05-03,6.746614706155132
2020-05-04,11.80657573577148
2020-05-05,5.059961029616349
2020-05-06,11.80657573577148
2020-05-07,6.746614706155132
2020-05-08,16.023209927118437
2020-05-09,16.023209927118437
2020-05-10,21.083170956734786
2020-05-11,5.90328786788574
2020-05-12,5.90328786788574
2020-05-13,5.90328786788574
2020-05-14,11.80657573577148
2020-05-15,5.90328786788574
2020-05-16,0.0
2020-05-17,0.0
2020-05-18,5.90328786788574
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-23,0.0
2020-05-24,0.0
2020-05-25,0.0
2020-05-26,0.0
2020-05-27,12.64990257404087
2020-05-28,0.0
2020-05-29,0.0
2020-05-30,7.589941544424523
2020-05-31,0.0
2020-06-01,11.80657573577148
2020-06-02,5.90328786788574
