date,/g/11j2cc_qll
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,0.0
2020-02-11,0.44292593903942956
2020-02-12,0.0
2020-02-13,0.44292593903942956
2020-02-14,0.44292593903942956
2020-02-15,0.44292593903942956
2020-02-16,0.44292593903942956
2020-02-17,0.44292593903942956
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.44292593903942956
2020-02-22,0.44292593903942956
2020-02-23,1.7717037561577182
2020-02-24,1.3287778171182887
2020-02-25,2.214629695197148
2020-02-26,2.214629695197148
2020-02-27,1.3287778171182887
2020-02-28,2.214629695197148
2020-02-29,3.100481573276007
2020-03-01,4.429259390394296
2020-03-02,3.986333451354866
2020-03-03,2.214629695197148
2020-03-04,3.100481573276007
2020-03-05,2.214629695197148
2020-03-06,3.5434075123154365
2020-03-07,3.5434075123154365
2020-03-08,4.429259390394296
2020-03-09,4.872185329433725
2020-03-10,3.986333451354866
2020-03-11,5.758037207512584
2020-03-12,11.516074415025168
2020-03-13,16.388259744458892
2020-03-14,19.4887413177349
2020-03-15,19.4887413177349
2020-03-16,25.689704464286915
2020-03-17,27.461408220444632
2020-03-18,25.246778525247485
2020-03-19,25.246778525247485
2020-03-20,25.689704464286915
2020-03-21,22.589222891010905
2020-03-22,23.918000708129195
2020-03-23,21.26044507389262
2020-03-24,26.575556342365772
2020-03-25,29.23311197660235
2020-03-26,22.14629695197148
2020-03-27,26.575556342365772
2020-03-28,23.475074769089765
2020-03-29,27.018482281405202
2020-03-30,25.246778525247485
2020-03-31,23.032148830050335
2020-04-01,20.37459319581376
2020-04-02,19.4887413177349
2020-04-03,21.26044507389262
2020-04-04,23.032148830050335
2020-04-05,21.70337101293205
2020-04-06,23.918000708129195
2020-04-07,23.475074769089765
2020-04-08,20.37459319581376
2020-04-09,21.70337101293205
2020-04-10,19.04581537869547
2020-04-11,18.602889439656042
2020-04-12,18.159963500616612
2020-04-13,18.159963500616612
2020-04-14,25.246778525247485
2020-04-15,22.589222891010905
2020-04-16,23.032148830050335
2020-04-17,20.81751913485319
2020-04-18,17.717037561577182
2020-04-19,18.602889439656042
2020-04-20,20.81751913485319
2020-04-21,17.717037561577182
2020-04-22,17.717037561577182
2020-04-23,18.159963500616612
2020-04-24,17.717037561577182
2020-04-25,19.93166725677433
2020-04-26,14.616555988301174
2020-04-27,18.159963500616612
2020-04-28,26.132630403326342
2020-04-29,27.904334159484062
2020-04-30,22.589222891010905
2020-05-01,19.93166725677433
2020-05-02,16.831185683498322
2020-05-03,17.274111622537752
2020-05-04,17.717037561577182
2020-05-05,20.37459319581376
2020-05-06,20.81751913485319
2020-05-07,23.475074769089765
2020-05-08,21.70337101293205
2020-05-09,19.4887413177349
2020-05-10,19.4887413177349
2020-05-11,16.388259744458892
2020-05-12,17.717037561577182
2020-05-13,15.059481927340604
2020-05-14,18.159963500616612
2020-05-15,17.717037561577182
2020-05-16,19.4887413177349
2020-05-17,13.287778171182886
2020-05-18,17.717037561577182
2020-05-19,15.945333805419464
2020-05-20,16.388259744458892
2020-05-21,12.844852232143458
2020-05-22,11.959000354064598
2020-05-23,10.63022253694631
2020-05-24,13.730704110222316
2020-05-25,15.502407866380034
2020-05-26,14.173630049261746
2020-05-27,11.516074415025168
2020-05-28,14.173630049261746
2020-05-29,14.616555988301174
2020-05-30,9.301444719828021
2020-05-31,11.516074415025168
2020-06-01,11.07314847598574
2020-06-02,13.287778171182886
2020-06-03,11.516074415025168
2020-06-04,10.63022253694631
2020-06-05,8.858518780788591
2020-06-06,6.200963146552014
2020-06-07,7.529740963670302
2020-06-08,9.74437065886745
2020-06-09,9.301444719828021
2020-06-10,9.74437065886745
2020-06-11,11.516074415025168
2020-06-12,9.74437065886745
2020-06-13,8.415592841749161
2020-06-14,11.07314847598574
2020-06-15,8.858518780788591
2020-06-16,11.516074415025168
2020-06-17,13.730704110222316
2020-06-18,12.401926293104028
2020-06-19,9.301444719828021
2020-06-20,11.959000354064598
