date,/m/05w_j
2020-02-01,3.6050637558265874
2020-02-02,3.9655701314092453
2020-02-03,3.2445573802439283
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,3.6050637558265874
2020-02-07,0.0
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,3.6050637558265874
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-15,0.0
2020-02-16,0.0
2020-02-17,0.0
2020-02-18,3.6050637558265874
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-22,0.0
2020-02-23,0.0
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,2.8840510046612695
2020-02-27,3.2445573802439283
2020-02-28,0.0
2020-02-29,0.0
2020-03-01,0.0
2020-03-02,0.0
2020-03-03,6.128608384905198
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-07,0.0
2020-03-08,3.6050637558265874
2020-03-09,0.0
2020-03-10,3.2445573802439283
2020-03-11,3.2445573802439283
2020-03-12,0.0
2020-03-13,0.0
2020-03-14,0.0
2020-03-15,0.0
2020-03-16,5.768102009322539
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,3.2445573802439283
2020-03-20,0.0
2020-03-21,3.6050637558265874
2020-03-22,0.0
2020-03-23,2.8840510046612695
2020-03-24,0.0
2020-03-25,2.8840510046612695
2020-03-26,2.8840510046612695
2020-03-27,0.0
2020-03-28,10.094178516314443
2020-03-29,6.849621136070516
2020-03-30,0.0
2020-03-31,5.768102009322539
2020-04-01,5.768102009322539
2020-04-02,0.0
2020-04-03,0.0
2020-04-04,0.0
2020-04-05,3.6050637558265874
2020-04-06,5.768102009322539
2020-04-07,9.012659389566467
2020-04-08,2.8840510046612695
2020-04-09,0.0
2020-04-10,0.0
2020-04-11,0.0
2020-04-12,0.0
2020-04-13,3.2445573802439283
2020-04-14,3.2445573802439283
2020-04-15,0.0
2020-04-16,0.0
2020-04-17,2.8840510046612695
2020-04-18,0.0
2020-04-19,0.0
2020-04-20,0.0
2020-04-21,0.0
2020-04-22,8.652153013983808
2020-04-23,2.8840510046612695
2020-04-24,0.0
2020-04-25,0.0
2020-04-26,3.2445573802439283
2020-04-27,2.8840510046612695
2020-04-28,2.8840510046612695
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,0.0
2020-05-02,0.0
2020-05-03,0.0
2020-05-04,5.768102009322539
2020-05-05,2.5235446290786108
2020-05-06,2.8840510046612695
2020-05-07,2.8840510046612695
2020-05-08,0.0
2020-05-09,3.2445573802439283
2020-05-10,0.0
2020-05-11,0.0
2020-05-12,2.8840510046612695
2020-05-13,2.8840510046612695
2020-05-14,9.012659389566467
2020-05-15,0.0
2020-05-16,3.6050637558265874
2020-05-17,0.0
2020-05-18,0.0
2020-05-19,3.2445573802439283
2020-05-20,3.2445573802439283
2020-05-21,0.0
2020-05-22,0.0
2020-05-23,0.0
2020-05-24,0.0
2020-05-25,0.0
2020-05-26,6.4891147604878565
2020-05-27,3.2445573802439283
2020-05-28,0.0
2020-05-29,0.0
2020-05-30,0.0
2020-05-31,7.570633887235833
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,5.407595633739881
2020-06-05,2.8840510046612695
2020-06-06,0.0
2020-06-07,0.0
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,0.0
2020-06-11,0.0
2020-06-12,3.2445573802439283
2020-06-13,0.0
2020-06-14,3.6050637558265874
2020-06-15,3.2445573802439283
2020-06-16,0.0
2020-06-17,3.2445573802439283
2020-06-18,0.0
2020-06-19,0.0
2020-06-20,9.373165765149126
2020-06-21,0.0
2020-06-22,0.0
2020-06-23,3.6050637558265874
2020-06-24,11.175697643062419
2020-06-25,3.9655701314092453
2020-06-26,7.931140262818491
2020-06-27,9.012659389566467
2020-06-28,7.570633887235833
2020-06-29,0.0
2020-06-30,3.6050637558265874
2020-07-01,3.6050637558265874
2020-07-02,14.42025502330635
2020-07-03,0.0
2020-07-04,0.0
2020-07-05,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,7.931140262818491
2020-07-10,16.583293276802298
2020-07-11,0.0
2020-07-12,4.686582882574563
2020-07-13,0.0
2020-07-14,4.326076506991904
2020-07-15,0.0
2020-07-16,3.9655701314092453
2020-07-17,0.0
2020-07-18,4.686582882574563
2020-07-19,4.686582882574563
2020-07-20,3.9655701314092453
2020-07-21,7.931140262818491
2020-07-22,11.896710394227737
2020-07-23,0.0
2020-07-24,16.583293276802298
2020-07-25,5.0470892581572215
2020-07-26,4.686582882574563
2020-07-27,7.931140262818491
2020-07-28,15.501774150054324
2020-07-29,0.0
2020-07-30,3.9655701314092453
2020-07-31,8.291646638401149
2020-08-01,4.686582882574563
2020-08-02,9.012659389566467
2020-08-03,7.931140262818491
2020-08-04,0.0
2020-08-05,0.0
2020-08-06,24.874939915203452
2020-08-07,3.9655701314092453
2020-08-08,4.686582882574563
2020-08-09,9.012659389566467
2020-08-10,7.931140262818491
2020-08-11,0.0
2020-08-12,3.9655701314092453
2020-08-13,15.862280525636981
2020-08-14,12.978229520975713
2020-08-15,12.978229520975713
2020-08-16,4.326076506991904
2020-08-17,16.222786901219642
2020-08-18,7.931140262818491
2020-08-19,12.257216769810396
2020-08-20,16.583293276802298
2020-08-21,12.257216769810396
2020-08-22,0.0
2020-08-23,0.0
2020-08-24,23.072408037290156
2020-08-25,20.188357032628886
2020-08-26,11.536204018645078
2020-08-27,19.106837905880912
2020-08-28,22.7119016617075
2020-08-29,4.326076506991904
2020-08-30,4.326076506991904
2020-08-31,22.7119016617075
2020-09-01,11.536204018645078
2020-09-02,23.072408037290156
2020-09-03,3.9655701314092453
2020-09-04,16.222786901219642
2020-09-05,18.025318779132935
2020-09-06,0.0
2020-09-07,25.956459041951426
2020-09-08,11.536204018645078
2020-09-09,3.6050637558265874
2020-09-10,31.36405467569131
2020-09-11,0.0
2020-09-12,8.652153013983808
2020-09-13,3.9655701314092453
2020-09-14,22.351395286124838
2020-09-15,30.282535548943333
2020-09-16,11.175697643062419
2020-09-17,19.106837905880912
2020-09-18,23.432914412872815
2020-09-19,16.222786901219642
2020-09-20,12.257216769810396
2020-09-21,10.815191267479761
2020-09-22,3.6050637558265874
2020-09-23,10.815191267479761
2020-09-24,7.570633887235833
2020-09-25,0.0
2020-09-26,0.0
2020-09-27,0.0
2020-09-28,18.31833510606815
2020-09-29,31.640760637754077
2020-09-30,0.0
2020-10-01,11.657122340225186
2020-10-02,12.489773935955556
2020-10-03,6.661212765842963
2020-10-04,12.489773935955556
2020-10-05,17.48568351033778
2020-10-06,11.657122340225186
2020-10-07,0.0
2020-10-08,32.473412233484446
2020-10-09,6.661212765842963
2020-10-10,20.81628989325926
2020-10-11,12.489773935955556
2020-10-12,0.0
2020-10-13,38.30197340359704
2020-10-14,5.828561170112593
2020-10-15,19.15098670179852
2020-10-16,6.661212765842963
2020-10-17,7.493864361573334
2020-10-18,7.493864361573334
2020-10-19,0.0
2020-10-20,12.489773935955556
2020-10-21,6.661212765842963
2020-10-22,24.979547871911112
2020-10-23,25.812199467641484
2020-10-24,7.493864361573334
2020-10-25,14.155077127416298
2020-10-26,29.975457446293337
2020-10-27,37.46932180786667
2020-10-28,5.828561170112593
2020-10-29,18.31833510606815
2020-10-30,21.64894148898963
2020-10-31,12.489773935955556
2020-11-01,12.489773935955556
2020-11-02,5.828561170112593
2020-11-03,27.477502659102225
2020-11-04,4.995909574382223
2020-11-05,21.64894148898963
2020-11-06,10.824470744494816
2020-11-07,4.995909574382223
2020-11-08,11.657122340225186
2020-11-09,11.657122340225186
2020-11-10,23.314244680450372
2020-11-11,11.657122340225186
2020-11-12,5.828561170112593
2020-11-13,28.310154254832597
2020-11-14,11.657122340225186
2020-11-15,29.975457446293337
2020-11-16,5.828561170112593
2020-11-17,11.657122340225186
2020-11-18,0.0
2020-11-19,11.657122340225186
2020-11-20,11.657122340225186
2020-11-21,0.0
2020-11-22,11.657122340225186
2020-11-23,34.97136702067556
2020-11-24,28.310154254832597
2020-11-25,10.824470744494816
2020-11-26,17.48568351033778
2020-11-27,5.828561170112593
2020-11-28,5.828561170112593
2020-11-29,5.828561170112593
2020-11-30,5.828561170112593
2020-12-01,16.65303191460741
2020-12-02,5.828561170112593
2020-12-03,22.481593084720004
2020-12-04,27.477502659102225
2020-12-05,5.828561170112593
2020-12-06,5.828561170112593
2020-12-07,27.477502659102225
2020-12-08,16.65303191460741
2020-12-09,29.142805850562965
2020-12-10,17.48568351033778
2020-12-11,11.657122340225186
2020-12-12,18.31833510606815
2020-12-13,12.489773935955556
2020-12-14,52.45705053101334
2020-12-15,35.804018616405926
2020-12-16,18.31833510606815
2020-12-17,51.62439893528297
2020-12-18,13.322425531685926
2020-12-19,60.78356648831704
2020-12-20,33.30606382921482
2020-12-21,69.94273404135112
2020-12-22,13.322425531685926
2020-12-23,19.98363829752889
2020-12-24,15.820380318877039
2020-12-25,8.326515957303705
2020-12-26,7.493864361573334
2020-12-27,26.644851063371853
2020-12-28,18.31833510606815
2020-12-29,32.473412233484446
2020-12-30,6.661212765842963
2020-12-31,0.0
2021-01-01,7.493864361573334
2021-01-02,6.661212765842963
2021-01-03,27.477502659102225
2021-01-04,29.975457446293337
2021-01-05,29.975457446293337
2021-01-06,29.975457446293337
2021-01-07,18.31833510606815
2021-01-08,24.979547871911112
2021-01-09,25.812199467641484
2021-01-10,0.0
2021-01-11,30.808109042023705
2021-01-12,24.979547871911112
2021-01-13,11.657122340225186
2021-01-14,12.489773935955556
2021-01-15,24.979547871911112
2021-01-16,0.0
2021-01-17,12.489773935955556
2021-01-18,35.804018616405926
2021-01-19,43.29788297797926
2021-01-20,45.795837765170376
2021-01-21,5.828561170112593
2021-01-22,83.26515957303704
2021-01-23,25.812199467641484
2021-01-24,25.812199467641484
2021-01-25,23.314244680450372
2021-01-26,18.31833510606815
2021-01-27,29.142805850562965
2021-01-28,36.6366702121363
2021-01-29,24.979547871911112
2021-01-30,58.28561170112593
2021-01-31,43.29788297797926
2021-02-01,69.11008244562075
2021-02-02,54.95500531820445
2021-02-03,48.29379255236149
2021-02-04,49.126444148091856
2021-02-05,43.29788297797926
2021-02-06,19.15098670179852
2021-02-07,30.808109042023705
2021-02-08,62.448869679777786
2021-02-09,29.142805850562965
2021-02-10,16.65303191460741
2021-02-11,12.489773935955556
2021-02-12,48.29379255236149
2021-02-13,20.81628989325926
2021-02-14,19.98363829752889
2021-02-15,37.46932180786667
2021-02-16,24.979547871911112
2021-02-17,38.30197340359704
2021-02-18,38.30197340359704
2021-02-19,6.661212765842963
2021-02-20,21.64894148898963
2021-02-21,13.322425531685926
2021-02-22,22.481593084720004
2021-02-23,18.31833510606815
2021-02-24,12.489773935955556
2021-02-25,32.473412233484446
2021-02-26,12.489773935955556
2021-02-27,7.493864361573334
2021-02-28,33.30606382921482
2021-03-01,60.78356648831704
2021-03-02,49.126444148091856
2021-03-03,35.804018616405926
