date,/m/02f84_
2020-02-01,6.713542303686138
2020-02-02,6.713542303686138
2020-02-03,8.779247627897256
2020-02-04,9.553887124476425
2020-02-05,25.821316552638987
2020-02-06,16.525642593688953
2020-02-07,6.713542303686138
2020-02-08,3.356771151843069
2020-02-09,9.553887124476425
2020-02-10,0.0
2020-02-11,9.295673958950037
2020-02-12,3.0985579863166786
2020-02-13,3.0985579863166786
2020-02-14,6.455329138159747
2020-02-15,0.0
2020-02-16,3.0985579863166786
2020-02-17,6.197115972633357
2020-02-18,0.0
2020-02-19,6.197115972633357
2020-02-20,0.0
2020-02-21,0.0
2020-02-22,9.812100290002816
2020-02-23,9.553887124476425
2020-02-24,5.938902807106968
2020-02-25,5.938902807106968
2020-02-26,0.0
2020-02-27,3.0985579863166786
2020-02-28,3.0985579863166786
2020-02-29,9.812100290002816
2020-03-01,3.0985579863166786
2020-03-02,3.0985579863166786
2020-03-03,12.136018779740326
2020-03-04,9.037460793423646
2020-03-05,9.295673958950037
2020-03-06,15.751003097109784
2020-03-07,6.455329138159747
2020-03-08,3.0985579863166786
2020-03-09,0.0
2020-03-10,2.840344820790289
2020-03-11,8.779247627897256
2020-03-12,17.04206892474173
2020-03-13,15.234576766057002
2020-03-14,6.455329138159747
2020-03-15,9.553887124476425
2020-03-16,5.938902807106968
2020-03-17,14.459937269477834
2020-03-18,11.361379283161156
2020-03-19,3.0985579863166786
2020-03-20,8.779247627897256
2020-03-21,0.0
2020-03-22,0.0
2020-03-23,7.488181800265306
2020-03-24,8.262821296844477
2020-03-25,2.840344820790289
2020-03-26,11.361379283161156
2020-03-27,8.004608131318086
2020-03-28,6.197115972633357
2020-03-29,3.0985579863166786
2020-03-30,2.840344820790289
2020-03-31,2.5821316552638987
2020-04-01,2.840344820790289
2020-04-02,11.103166117634764
2020-04-03,8.262821296844477
2020-04-04,3.0985579863166786
2020-04-05,3.0985579863166786
2020-04-06,5.422476476054188
2020-04-07,8.521034462370865
2020-04-08,2.840344820790289
2020-04-09,5.680689641580578
2020-04-10,5.938902807106968
2020-04-11,9.295673958950037
2020-04-12,3.0985579863166786
2020-04-13,8.779247627897256
2020-04-14,5.680689641580578
2020-04-15,0.0
2020-04-16,0.0
2020-04-17,2.840344820790289
2020-04-18,5.938902807106968
2020-04-19,0.0
2020-04-20,5.422476476054188
2020-04-21,0.0
2020-04-22,5.680689641580578
2020-04-23,0.0
2020-04-24,11.361379283161156
2020-04-25,0.0
2020-04-26,3.0985579863166786
2020-04-27,2.840344820790289
2020-04-28,2.5821316552638987
2020-04-29,5.164263310527797
2020-04-30,5.164263310527797
2020-05-01,5.422476476054188
2020-05-02,5.938902807106968
2020-05-03,5.938902807106968
2020-05-04,0.0
2020-05-05,12.652445110793105
2020-05-06,2.840344820790289
2020-05-07,13.943510938425055
2020-05-08,0.0
2020-05-09,0.0
2020-05-10,8.779247627897256
2020-05-11,0.0
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,2.840344820790289
2020-05-16,5.938902807106968
2020-05-17,3.0985579863166786
2020-05-18,0.0
2020-05-19,2.840344820790289
2020-05-20,5.680689641580578
2020-05-21,8.521034462370865
2020-05-22,5.422476476054188
2020-05-23,2.840344820790289
2020-05-24,5.938902807106968
2020-05-25,0.0
2020-05-26,2.840344820790289
2020-05-27,2.840344820790289
2020-05-28,2.840344820790289
2020-05-29,2.840344820790289
2020-05-30,0.0
2020-05-31,0.0
2020-06-01,2.840344820790289
2020-06-02,5.422476476054188
2020-06-03,2.5821316552638987
2020-06-04,2.5821316552638987
2020-06-05,0.0
2020-06-06,2.840344820790289
2020-06-07,0.0
2020-06-08,0.0
2020-06-09,2.5821316552638987
2020-06-10,5.164263310527797
2020-06-11,5.164263310527797
2020-06-12,0.0
2020-06-13,0.0
2020-06-14,0.0
2020-06-15,2.5821316552638987
2020-06-16,0.0
2020-06-17,0.0
2020-06-18,2.5821316552638987
2020-06-19,0.0
2020-06-20,3.0985579863166786
2020-06-21,9.037460793423646
2020-06-22,2.840344820790289
2020-06-23,2.840344820790289
2020-06-24,2.840344820790289
2020-06-25,0.0
2020-06-26,8.521034462370865
2020-06-27,0.0
2020-06-28,0.0
2020-06-29,0.0
2020-06-30,5.680689641580578
2020-07-01,5.680689641580578
2020-07-02,0.0
2020-07-03,2.840344820790289
2020-07-04,3.0985579863166786
2020-07-05,3.0985579863166786
2020-07-06,0.0
2020-07-07,5.680689641580578
2020-07-08,5.680689641580578
2020-07-09,8.521034462370865
2020-07-10,0.0
2020-07-11,3.356771151843069
2020-07-12,3.356771151843069
2020-07-13,0.0
2020-07-14,5.680689641580578
2020-07-15,0.0
2020-07-16,0.0
2020-07-17,0.0
2020-07-18,0.0
2020-07-19,3.356771151843069
2020-07-20,0.0
2020-07-21,0.0
2020-07-22,3.0985579863166786
2020-07-23,9.295673958950037
2020-07-24,0.0
2020-07-25,0.0
2020-07-26,0.0
2020-07-27,0.0
2020-07-28,0.0
2020-07-29,3.0985579863166786
2020-07-30,3.0985579863166786
2020-07-31,0.0
2020-08-01,13.685297772898664
2020-08-02,3.356771151843069
2020-08-03,3.0985579863166786
2020-08-04,8.779247627897256
2020-08-05,3.0985579863166786
2020-08-06,0.0
2020-08-07,3.356771151843069
2020-08-08,10.844952952108375
2020-08-09,10.328526621055595
2020-08-10,0.0
