date,/g/121j1nlf
2020-02-01,1.7441751099243332
2020-02-02,0.0
2020-02-03,2.9575143168282176
2020-02-04,3.260849118554188
2020-02-05,1.5925077090613478
2020-02-06,0.8341707047464202
2020-02-07,3.412516519417174
2020-02-08,0.9100044051779129
2020-02-09,0.8341707047464202
2020-02-10,2.4266784138077684
2020-02-11,0.8341707047464202
2020-02-12,0.8341707047464202
2020-02-13,3.3366828189856808
2020-02-14,0.0
2020-02-15,0.9100044051779129
2020-02-16,3.260849118554188
2020-02-17,3.1850154181226955
2020-02-18,2.3508447133762753
2020-02-19,0.7583370043149276
2020-02-20,0.8341707047464202
2020-02-21,3.3366828189856808
2020-02-22,0.9100044051779129
2020-02-23,1.6683414094928404
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,2.8058469159652315
2020-02-27,2.8816806163967246
2020-02-28,0.0
2020-02-29,0.7583370043149276
2020-03-01,3.109181717691203
2020-03-02,2.8816806163967246
2020-03-03,0.7583370043149276
2020-03-04,1.4408403081983623
2020-03-05,0.7583370043149276
2020-03-06,0.7583370043149276
2020-03-07,1.6683414094928404
2020-03-08,2.4266784138077684
2020-03-09,2.8816806163967246
2020-03-10,1.5166740086298551
2020-03-11,1.5166740086298551
2020-03-12,1.4408403081983623
2020-03-13,2.3508447133762753
2020-03-14,3.3366828189856808
2020-03-15,2.0475099116503044
2020-03-16,3.109181717691203
2020-03-17,2.5783458146707536
2020-03-18,6.218363435382406
2020-03-19,4.246687224163594
2020-03-20,4.095019823300609
2020-03-21,0.0
2020-03-22,0.7583370043149276
2020-03-23,0.0
2020-03-24,1.2891729073353768
2020-03-25,2.5783458146707536
2020-03-26,0.0
2020-03-27,2.502512114239261
2020-03-28,1.4408403081983623
2020-03-29,4.398354625026579
2020-03-30,2.502512114239261
2020-03-31,1.895842510787319
2020-04-01,3.6400176207116517
2020-04-02,3.8675187220061304
2020-04-03,0.0
2020-04-04,2.2750110129447823
2020-04-05,0.7583370043149276
2020-04-06,2.5783458146707536
2020-04-07,3.3366828189856808
2020-04-08,0.0
2020-04-09,2.730013215533739
2020-04-10,0.6825033038834347
2020-04-11,1.4408403081983623
2020-04-12,2.1991773125132896
2020-04-13,2.730013215533739
2020-04-14,0.6825033038834347
2020-04-15,3.8675187220061304
2020-04-16,1.2891729073353768
2020-04-17,3.260849118554188
2020-04-18,0.6825033038834347
2020-04-19,0.6825033038834347
2020-04-20,2.3508447133762753
2020-04-21,1.2133392069038842
2020-04-22,2.502512114239261
2020-04-23,3.1850154181226955
2020-04-24,1.9716762112188115
2020-04-25,0.7583370043149276
2020-04-26,2.9575143168282176
2020-04-27,1.2133392069038842
2020-04-28,1.2133392069038842
2020-04-29,1.895842510787319
2020-04-30,1.2133392069038842
2020-05-01,2.6541795151022463
2020-05-02,1.3650066077668694
2020-05-03,1.4408403081983623
2020-05-04,0.6066696034519421
2020-05-05,2.2750110129447823
2020-05-06,2.502512114239261
2020-05-07,4.322520924595087
2020-05-08,2.0475099116503044
2020-05-09,1.3650066077668694
2020-05-10,1.2891729073353768
2020-05-11,2.3508447133762753
2020-05-12,2.0475099116503044
2020-05-13,1.9716762112188115
2020-05-14,1.9716762112188115
2020-05-15,0.6825033038834347
2020-05-16,1.5925077090613478
2020-05-17,1.5925077090613478
2020-05-18,2.8058469159652315
2020-05-19,3.3366828189856808
2020-05-20,2.8816806163967246
2020-05-21,2.4266784138077684
2020-05-22,1.5166740086298551
2020-05-23,1.5925077090613478
2020-05-24,1.5925077090613478
2020-05-25,3.412516519417174
2020-05-26,2.123343612081797
2020-05-27,1.4408403081983623
2020-05-28,1.3650066077668694
2020-05-29,2.123343612081797
2020-05-30,2.4266784138077684
2020-05-31,0.7583370043149276
2020-06-01,0.6825033038834347
2020-06-02,1.9716762112188115
2020-06-03,1.8200088103558258
2020-06-04,1.2133392069038842
2020-06-05,1.3650066077668694
2020-06-06,2.3508447133762753
2020-06-07,4.5500220258895645
2020-06-08,0.0
2020-06-09,1.2891729073353768
2020-06-10,1.3650066077668694
2020-06-11,2.730013215533739
2020-06-12,3.3366828189856808
2020-06-13,0.0
2020-06-14,0.8341707047464202
2020-06-15,0.6825033038834347
2020-06-16,1.9716762112188115
2020-06-17,2.123343612081797
2020-06-18,2.0475099116503044
2020-06-19,1.3650066077668694
2020-06-20,1.5166740086298551
2020-06-21,0.7583370043149276
2020-06-22,3.260849118554188
2020-06-23,0.0
2020-06-24,1.9716762112188115
2020-06-25,1.3650066077668694
2020-06-26,0.6825033038834347
2020-06-27,0.7583370043149276
2020-06-28,1.2891729073353768
2020-06-29,0.6066696034519421
2020-06-30,1.2891729073353768
2020-07-01,3.1850154181226955
2020-07-02,5.080857928910015
2020-07-03,2.0475099116503044
2020-07-04,0.7583370043149276
2020-07-05,1.5166740086298551
2020-07-06,1.895842510787319
2020-07-07,1.2891729073353768
2020-07-08,0.6825033038834347
2020-07-09,1.3650066077668694
2020-07-10,1.9716762112188115
2020-07-11,1.4408403081983623
2020-07-12,0.6825033038834347
2020-07-13,1.2891729073353768
2020-07-14,0.6825033038834347
2020-07-15,2.4266784138077684
2020-07-16,1.2891729073353768
2020-07-17,1.2891729073353768
2020-07-18,1.4408403081983623
2020-07-19,0.6825033038834347
2020-07-20,3.0333480172597103
2020-07-21,4.322520924595087
2020-07-22,0.6066696034519421
2020-07-23,1.8200088103558258
2020-07-24,1.895842510787319
2020-07-25,0.6825033038834347
2020-07-26,1.3650066077668694
2020-07-27,2.502512114239261
2020-07-28,0.6066696034519421
2020-07-29,0.6066696034519421
2020-07-30,3.1850154181226955
2020-07-31,1.2891729073353768
2020-08-01,0.6825033038834347
2020-08-02,3.8675187220061304
2020-08-03,2.8058469159652315
2020-08-04,2.8058469159652315
2020-08-05,0.6066696034519421
2020-08-06,0.6066696034519421
2020-08-07,0.6066696034519421
2020-08-08,1.9716762112188115
2020-08-09,1.2891729073353768
2020-08-10,0.0
2020-08-11,1.6683414094928404
2020-08-12,2.730013215533739
2020-08-13,2.2750110129447823
2020-08-14,0.6066696034519421
2020-08-15,0.6066696034519421
2020-08-16,1.2133392069038842
2020-08-17,1.6683414094928404
2020-08-18,2.2750110129447823
2020-08-19,1.1375055064723911
2020-08-20,4.701689426752551
2020-08-21,2.9575143168282176
2020-08-22,0.6825033038834347
2020-08-23,1.2891729073353768
2020-08-24,2.9575143168282176
2020-08-25,0.6066696034519421
2020-08-26,1.8200088103558258
2020-08-27,2.4266784138077684
2020-08-28,2.9575143168282176
2020-08-29,1.9716762112188115
2020-08-30,4.701689426752551
2020-08-31,1.895842510787319
2020-09-01,3.8675187220061304
2020-09-02,4.474188325458072
2020-09-03,1.2891729073353768
2020-09-04,3.260849118554188
2020-09-05,1.3650066077668694
2020-09-06,0.6825033038834347
2020-09-07,1.895842510787319
2020-09-08,2.8816806163967246
2020-09-09,2.0475099116503044
2020-09-10,2.123343612081797
2020-09-11,2.1991773125132896
2020-09-12,4.095019823300609
2020-09-13,1.5166740086298551
2020-09-14,1.4408403081983623
2020-09-15,2.9575143168282176
2020-09-16,0.7583370043149276
2020-09-17,2.1991773125132896
2020-09-18,2.9575143168282176
2020-09-19,1.4408403081983623
2020-09-20,3.0333480172597103
2020-09-21,5.005024228478522
2020-09-22,2.8058469159652315
2020-09-23,2.8816806163967246
2020-09-24,0.7583370043149276
2020-09-25,2.3508447133762753
2020-09-26,1.6683414094928404
2020-09-27,1.5925077090613478
2020-09-28,6.046895673082306
2020-09-29,1.7276844780235159
2020-09-30,2.591526717035274
2020-10-01,6.046895673082306
2020-10-02,2.591526717035274
2020-10-03,1.7276844780235159
2020-10-04,0.0
2020-10-05,2.591526717035274
2020-10-06,6.046895673082306
2020-10-07,3.4553689560470318
2020-10-08,3.4553689560470318
2020-10-09,2.591526717035274
2020-10-10,6.046895673082306
2020-10-11,1.7276844780235159
2020-10-12,6.9107379120940635
2020-10-13,9.502264629129337
2020-10-14,7.7745801511058215
2020-10-15,6.9107379120940635
2020-10-16,8.63842239011758
2020-10-17,1.7276844780235159
2020-10-18,4.31921119505879
2020-10-19,6.9107379120940635
2020-10-20,7.7745801511058215
2020-10-21,6.046895673082306
2020-10-22,6.046895673082306
2020-10-23,1.7276844780235159
2020-10-24,4.31921119505879
2020-10-25,5.183053434070548
2020-10-26,2.591526717035274
2020-10-27,1.7276844780235159
2020-10-28,1.7276844780235159
2020-10-29,0.8638422390117579
2020-10-30,3.4553689560470318
2020-10-31,5.183053434070548
2020-11-01,3.4553689560470318
2020-11-02,6.046895673082306
2020-11-03,3.4553689560470318
2020-11-04,4.31921119505879
2020-11-05,6.9107379120940635
2020-11-06,2.591526717035274
2020-11-07,0.8638422390117579
2020-11-08,4.31921119505879
2020-11-09,4.31921119505879
2020-11-10,9.502264629129337
2020-11-11,8.63842239011758
2020-11-12,3.4553689560470318
2020-11-13,2.591526717035274
2020-11-14,6.9107379120940635
2020-11-15,5.183053434070548
2020-11-16,6.9107379120940635
2020-11-17,6.046895673082306
2020-11-18,5.183053434070548
2020-11-19,8.63842239011758
2020-11-20,3.4553689560470318
2020-11-21,5.183053434070548
2020-11-22,7.7745801511058215
2020-11-23,7.7745801511058215
2020-11-24,6.9107379120940635
2020-11-25,5.183053434070548
2020-11-26,9.502264629129337
2020-11-27,4.31921119505879
2020-11-28,5.183053434070548
2020-11-29,0.8638422390117579
2020-11-30,4.31921119505879
2020-12-01,8.63842239011758
2020-12-02,3.4553689560470318
2020-12-03,4.31921119505879
