date,/m/0405g08_0,/m/0405g08,batch_id
2020-02-01,28.0,28.0,1.0
2020-02-02,9.0,9.0,1.0
2020-02-03,48.0,48.0,1.0
2020-02-04,43.0,43.0,1.0
2020-02-05,52.0,52.0,1.0
2020-02-06,36.0,36.0,1.0
2020-02-07,37.0,37.0,1.0
2020-02-08,58.0,58.0,1.0
2020-02-09,55.0,55.0,1.0
2020-02-10,33.0,33.0,1.0
2020-02-11,50.0,50.0,1.0
2020-02-12,17.0,17.0,1.0
2020-02-13,42.0,42.0,1.0
2020-02-14,52.0,52.0,1.0
2020-02-15,19.0,19.0,1.0
2020-02-16,80.0,80.0,1.0
2020-02-17,56.0,56.0,1.0
2020-02-18,65.0,65.0,1.0
2020-02-19,31.0,31.0,1.0
2020-02-20,52.0,52.0,1.0
2020-02-21,44.0,44.0,1.0
2020-02-22,38.0,38.0,1.0
2020-02-23,86.0,86.0,1.0
2020-02-24,51.0,51.0,1.0
2020-02-25,48.0,48.0,1.0
2020-02-26,46.0,46.0,1.0
2020-02-27,48.0,48.0,1.0
2020-02-28,26.0,26.0,1.0
2020-02-29,100.0,100.0,1.0
2020-03-01,55.0,55.0,1.0
2020-03-02,24.0,24.0,1.0
2020-03-03,43.0,43.0,1.0
2020-03-04,17.0,17.0,1.0
2020-03-05,41.0,41.0,1.0
2020-03-06,51.0,51.0,1.0
2020-03-07,28.0,28.0,1.0
2020-03-08,27.0,27.0,1.0
2020-03-09,63.0,63.0,1.0
2020-03-10,16.0,16.0,1.0
2020-03-11,50.0,50.0,1.0
2020-03-12,40.0,40.0,1.0
2020-03-13,34.0,34.0,1.0
2020-03-14,74.0,74.0,1.0
2020-03-15,66.0,66.0,1.0
2020-03-16,15.0,15.0,1.0
2020-03-17,69.0,69.0,1.0
2020-03-18,73.0,73.0,1.0
2020-03-19,41.0,41.0,1.0
2020-03-20,65.0,65.0,1.0
2020-03-21,92.0,92.0,1.0
2020-03-22,69.0,69.0,1.0
2020-03-23,86.0,86.0,1.0
2020-03-24,15.0,15.0,1.0
2020-03-25,46.0,46.0,1.0
2020-03-26,79.0,79.0,1.0
2020-03-27,38.0,38.0,1.0
2020-03-28,26.0,26.0,1.0
2020-03-29,51.0,51.0,1.0
2020-03-30,45.0,45.0,1.0
2020-03-31,22.0,22.0,1.0
2020-04-01,16.0,16.0,1.0
2020-04-02,39.0,39.0,1.0
2020-04-03,63.0,63.0,1.0
2020-04-04,63.0,63.0,1.0
2020-04-05,27.0,27.0,1.0
2020-04-06,44.0,44.0,1.0
2020-04-07,15.0,15.0,1.0
2020-04-08,23.0,23.0,1.0
2020-04-09,62.0,62.0,1.0
2020-04-10,72.0,72.0,1.0
2020-04-11,61.0,61.0,1.0
2020-04-12,35.0,35.0,1.0
2020-04-13,67.0,67.0,1.0
2020-04-14,52.0,52.0,1.0
2020-04-15,15.0,15.0,1.0
2020-04-16,31.0,31.0,1.0
2020-04-17,39.0,39.0,1.0
2020-04-18,26.0,26.0,1.0
2020-04-19,58.0,58.0,1.0
2020-04-20,39.0,39.0,1.0
2020-04-21,31.0,31.0,1.0
2020-04-22,56.0,56.0,1.0
2020-04-23,62.0,62.0,1.0
2020-04-24,25.0,25.0,1.0
2020-04-25,61.0,61.0,1.0
2020-04-26,59.0,59.0,1.0
2020-04-27,15.0,15.0,1.0
2020-04-28,7.0,7.0,1.0
2020-04-29,8.0,8.0,1.0
2020-04-30,7.0,7.0,1.0
2020-05-01,39.0,39.0,1.0
2020-05-02,55.0,55.0,1.0
2020-05-03,25.0,25.0,1.0
2020-05-04,23.0,23.0,1.0
2020-05-05,41.0,41.0,1.0
2020-05-06,22.0,22.0,1.0
2020-05-07,0.0,0.0,1.0
2020-05-08,58.0,58.0,1.0
2020-05-09,17.0,17.0,1.0
2020-05-10,24.0,24.0,1.0
2020-05-11,7.0,7.0,1.0
2020-05-12,15.0,15.0,1.0
2020-05-13,54.0,54.0,1.0
2020-05-14,24.0,24.0,1.0
2020-05-15,16.0,16.0,1.0
2020-05-16,10.0,10.0,1.0
2020-05-17,49.0,49.0,1.0
2020-05-18,16.0,16.0,1.0
2020-05-19,49.0,49.0,1.0
2020-05-20,25.0,25.0,1.0
2020-05-21,48.0,48.0,1.0
2020-05-22,44.0,44.0,1.0
2020-05-23,17.0,17.0,1.0
2020-05-24,29.0,29.0,1.0
2020-05-25,32.0,32.0,1.0
2020-05-26,32.0,32.0,1.0
2020-05-27,33.0,33.0,1.0
2020-05-28,8.0,8.0,1.0
2020-05-29,17.0,17.0,1.0
2020-05-30,29.0,29.0,1.0
2020-05-31,89.0,89.0,1.0
2020-06-01,17.0,17.0,1.0
2020-06-02,46.0,46.0,1.0
2020-06-03,21.0,21.0,1.0
2020-06-04,14.0,14.0,1.0
2020-06-05,0.0,0.0,1.0
2020-06-06,18.0,18.0,1.0
2020-06-07,18.0,18.0,1.0
2020-06-08,22.0,22.0,1.0
2020-06-09,7.0,7.0,1.0
2020-06-10,47.0,47.0,1.0
2020-06-11,33.0,33.0,1.0
2020-06-12,0.0,0.0,1.0
2020-06-13,36.0,36.0,1.0
2020-06-14,38.0,38.0,1.0
2020-06-15,32.0,32.0,1.0
2020-06-16,39.0,39.0,1.0
2020-06-17,39.0,39.0,1.0
2020-06-18,16.0,16.0,1.0
2020-06-19,17.0,17.0,1.0
2020-06-20,41.0,41.0,1.0
2020-06-21,30.0,30.0,1.0
2020-06-22,25.0,25.0,1.0
2020-06-23,26.0,26.0,1.0
2020-06-24,18.0,18.0,1.0
2020-06-25,9.0,9.0,1.0
2020-06-26,52.0,52.0,1.0
2020-06-27,20.0,20.0,1.0
2020-06-28,35.0,35.0,1.0
2020-06-29,0.0,0.0,1.0
2020-06-30,43.0,43.0,1.0
2020-07-01,33.0,33.0,1.0
2020-07-02,8.0,8.0,1.0
2020-07-03,52.0,52.0,1.0
2020-07-04,31.0,31.0,1.0
2020-07-05,41.0,41.0,1.0
2020-07-06,41.0,41.0,1.0
2020-07-07,34.0,34.0,1.0
2020-07-08,17.0,17.0,1.0
2020-07-09,18.0,18.0,1.0
2020-07-10,35.0,35.0,1.0
2020-07-11,20.0,20.0,1.0
2020-07-12,64.0,64.0,1.0
2020-07-13,64.0,64.0,1.0
2020-07-14,39.0,39.0,1.0
