date,/m/0fd23_0,/m/0fd23,batch_id
2020-02-01,29.0,29.0,1
2020-02-02,42.0,42.0,1
2020-02-03,33.0,33.0,1
2020-02-04,54.0,54.0,1
2020-02-05,24.0,24.0,1
2020-02-06,38.0,38.0,1
2020-02-07,65.0,65.0,1
2020-02-08,59.0,59.0,1
2020-02-09,49.0,49.0,1
2020-02-10,30.0,30.0,1
2020-02-11,36.0,36.0,1
2020-02-12,49.0,49.0,1
2020-02-13,51.0,51.0,1
2020-02-14,26.0,26.0,1
2020-02-15,67.0,67.0,1
2020-02-16,64.0,64.0,1
2020-02-17,56.0,56.0,1
2020-02-18,61.0,61.0,1
2020-02-19,37.0,37.0,1
2020-02-20,30.0,30.0,1
2020-02-21,51.0,51.0,1
2020-02-22,22.0,22.0,1
2020-02-23,54.0,54.0,1
2020-02-24,52.0,52.0,1
2020-02-25,12.0,12.0,1
2020-02-26,24.0,24.0,1
2020-02-27,47.0,47.0,1
2020-02-28,31.0,31.0,1
2020-02-29,29.0,29.0,1
2020-03-01,71.0,71.0,1
2020-03-02,78.0,78.0,1
2020-03-03,55.0,55.0,1
2020-03-04,36.0,36.0,1
2020-03-05,30.0,30.0,1
2020-03-06,13.0,13.0,1
2020-03-07,37.0,37.0,1
2020-03-08,41.0,41.0,1
2020-03-09,29.0,29.0,1
2020-03-10,67.0,67.0,1
2020-03-11,30.0,30.0,1
2020-03-12,13.0,13.0,1
2020-03-13,13.0,13.0,1
2020-03-14,44.0,44.0,1
2020-03-15,61.0,61.0,1
2020-03-16,55.0,55.0,1
2020-03-17,68.0,68.0,1
2020-03-18,38.0,38.0,1
2020-03-19,19.0,19.0,1
2020-03-20,32.0,32.0,1
2020-03-21,66.0,66.0,1
2020-03-22,13.0,13.0,1
2020-03-23,16.0,16.0,1
2020-03-24,28.0,28.0,1
2020-03-25,22.0,22.0,1
2020-03-26,58.0,58.0,1
2020-03-27,52.0,52.0,1
2020-03-28,63.0,63.0,1
2020-03-29,59.0,59.0,1
2020-03-30,63.0,63.0,1
2020-03-31,11.0,11.0,1
2020-04-01,40.0,40.0,1
