date,/m/0fd23_0,/m/0fd23,batch_id
2020-02-01,39.0,39.0,1
2020-02-02,46.0,46.0,1
2020-02-03,57.0,57.0,1
2020-02-04,56.0,56.0,1
2020-02-05,46.0,46.0,1
2020-02-06,68.0,68.0,1
2020-02-07,38.0,38.0,1
2020-02-08,55.0,55.0,1
2020-02-09,52.0,52.0,1
2020-02-10,43.0,43.0,1
2020-02-11,36.0,36.0,1
2020-02-12,36.0,36.0,1
2020-02-13,41.0,41.0,1
2020-02-14,35.0,35.0,1
2020-02-15,65.0,65.0,1
2020-02-16,54.0,54.0,1
2020-02-17,78.0,78.0,1
2020-02-18,42.0,42.0,1
2020-02-19,68.0,68.0,1
2020-02-20,25.0,25.0,1
2020-02-21,56.0,56.0,1
2020-02-22,45.0,45.0,1
2020-02-23,58.0,58.0,1
2020-02-24,56.0,56.0,1
2020-02-25,53.0,53.0,1
2020-02-26,71.0,71.0,1
2020-02-27,52.0,52.0,1
2020-02-28,63.0,63.0,1
2020-02-29,55.0,55.0,1
2020-03-01,47.0,47.0,1
2020-03-02,66.0,66.0,1
2020-03-03,48.0,48.0,1
2020-03-04,68.0,68.0,1
2020-03-05,62.0,62.0,1
2020-03-06,81.0,81.0,1
2020-03-07,48.0,48.0,1
2020-03-08,40.0,40.0,1
2020-03-09,47.0,47.0,1
2020-03-10,46.0,46.0,1
2020-03-11,42.0,42.0,1
2020-03-12,46.0,46.0,1
2020-03-13,58.0,58.0,1
2020-03-14,62.0,62.0,1
2020-03-15,50.0,50.0,1
2020-03-16,53.0,53.0,1
2020-03-17,41.0,41.0,1
2020-03-18,53.0,53.0,1
2020-03-19,34.0,34.0,1
2020-03-20,23.0,23.0,1
2020-03-21,43.0,43.0,1
2020-03-22,36.0,36.0,1
2020-03-23,67.0,67.0,1
2020-03-24,34.0,34.0,1
2020-03-25,70.0,70.0,1
2020-03-26,45.0,45.0,1
2020-03-27,90.0,90.0,1
2020-03-28,58.0,58.0,1
2020-03-29,62.0,62.0,1
2020-03-30,47.0,47.0,1
2020-03-31,63.0,63.0,1
2020-04-01,33.0,33.0,1
2020-04-02,45.0,45.0,1
2020-04-03,53.0,53.0,1
2020-04-04,47.0,47.0,1
2020-04-05,50.0,50.0,1
2020-04-06,78.0,78.0,1
2020-04-07,57.0,57.0,1
2020-04-08,62.0,62.0,1
2020-04-09,60.0,60.0,1
2020-04-10,78.0,78.0,1
2020-04-11,88.0,88.0,1
2020-04-12,95.0,95.0,1
2020-04-13,55.0,55.0,1
2020-04-14,72.0,72.0,1
2020-04-15,57.0,57.0,1
2020-04-16,45.0,45.0,1
2020-04-17,42.0,42.0,1
2020-04-18,52.0,52.0,1
2020-04-19,61.0,61.0,1
2020-04-20,57.0,57.0,1
2020-04-21,65.0,65.0,1
2020-04-22,84.0,84.0,1
2020-04-23,52.0,52.0,1
2020-04-24,42.0,42.0,1
2020-04-25,46.0,46.0,1
2020-04-26,53.0,53.0,1
2020-04-27,53.0,53.0,1
2020-04-28,43.0,43.0,1
2020-04-29,38.0,38.0,1
2020-04-30,37.0,37.0,1
2020-05-01,54.0,54.0,1
2020-05-02,49.0,49.0,1
2020-05-03,69.0,69.0,1
2020-05-04,60.0,60.0,1
2020-05-05,30.0,30.0,1
2020-05-06,40.0,40.0,1
