date,/m/0fd23_0,/m/0fd23,batch_id
2020-02-01,37.0,37.0,1
2020-02-02,49.0,49.0,1
2020-02-03,51.0,51.0,1
2020-02-04,47.0,47.0,1
2020-02-05,43.0,43.0,1
2020-02-06,63.0,63.0,1
2020-02-07,50.0,50.0,1
2020-02-08,54.0,54.0,1
2020-02-09,48.0,48.0,1
2020-02-10,39.0,39.0,1
2020-02-11,50.0,50.0,1
2020-02-12,55.0,55.0,1
2020-02-13,64.0,64.0,1
2020-02-14,39.0,39.0,1
2020-02-15,45.0,45.0,1
2020-02-16,34.0,34.0,1
2020-02-17,44.0,44.0,1
2020-02-18,60.0,60.0,1
2020-02-19,64.0,64.0,1
2020-02-20,54.0,54.0,1
2020-02-21,45.0,45.0,1
2020-02-22,50.0,50.0,1
2020-02-23,50.0,50.0,1
2020-02-24,51.0,51.0,1
2020-02-25,64.0,64.0,1
2020-02-26,62.0,62.0,1
2020-02-27,59.0,59.0,1
2020-02-28,38.0,38.0,1
2020-02-29,70.0,70.0,1
2020-03-01,60.0,60.0,1
2020-03-02,54.0,54.0,1
2020-03-03,52.0,52.0,1
2020-03-04,56.0,56.0,1
2020-03-05,55.0,55.0,1
2020-03-06,53.0,53.0,1
2020-03-07,50.0,50.0,1
2020-03-08,57.0,57.0,1
2020-03-09,56.0,56.0,1
2020-03-10,58.0,58.0,1
2020-03-11,42.0,42.0,1
2020-03-12,38.0,38.0,1
2020-03-13,44.0,44.0,1
2020-03-14,53.0,53.0,1
2020-03-15,52.0,52.0,1
2020-03-16,51.0,51.0,1
2020-03-17,63.0,63.0,1
2020-03-18,43.0,43.0,1
2020-03-19,58.0,58.0,1
2020-03-20,50.0,50.0,1
2020-03-21,50.0,50.0,1
2020-03-22,77.0,77.0,1
2020-03-23,54.0,54.0,1
2020-03-24,44.0,44.0,1
2020-03-25,56.0,56.0,1
2020-03-26,61.0,61.0,1
2020-03-27,56.0,56.0,1
2020-03-28,72.0,72.0,1
2020-03-29,55.0,55.0,1
2020-03-30,47.0,47.0,1
2020-03-31,50.0,50.0,1
2020-04-01,62.0,62.0,1
2020-04-02,44.0,44.0,1
2020-04-03,56.0,56.0,1
2020-04-04,72.0,72.0,1
2020-04-05,62.0,62.0,1
2020-04-06,75.0,75.0,1
2020-04-07,54.0,54.0,1
2020-04-08,79.0,79.0,1
2020-04-09,69.0,69.0,1
2020-04-10,65.0,65.0,1
2020-04-11,71.0,71.0,1
2020-04-12,86.0,86.0,1
2020-04-13,100.0,100.0,1
2020-04-14,76.0,76.0,1
2020-04-15,61.0,61.0,1
2020-04-16,56.0,56.0,1
2020-04-17,64.0,64.0,1
2020-04-18,72.0,72.0,1
2020-04-19,86.0,86.0,1
2020-04-20,87.0,87.0,1
2020-04-21,64.0,64.0,1
2020-04-22,59.0,59.0,1
2020-04-23,62.0,62.0,1
2020-04-24,70.0,70.0,1
2020-04-25,55.0,55.0,1
2020-04-26,67.0,67.0,1
2020-04-27,45.0,45.0,1
2020-04-28,64.0,64.0,1
2020-04-29,61.0,61.0,1
2020-04-30,42.0,42.0,1
2020-05-01,50.0,50.0,1
2020-05-02,58.0,58.0,1
2020-05-03,52.0,52.0,1
2020-05-04,46.0,46.0,1
2020-05-05,45.0,45.0,1
2020-05-06,37.0,37.0,1
2020-05-07,44.0,44.0,1
2020-05-08,62.0,62.0,1
2020-05-09,64.0,64.0,1
2020-05-10,56.0,56.0,1
2020-05-11,41.0,41.0,1
2020-05-12,33.0,33.0,1
2020-05-13,44.0,44.0,1
2020-05-14,43.0,43.0,1
2020-05-15,33.0,33.0,1
2020-05-16,67.0,67.0,1
2020-05-17,51.0,51.0,1
2020-05-18,57.0,57.0,1
2020-05-19,49.0,49.0,1
2020-05-20,49.0,49.0,1
2020-05-21,56.0,56.0,1
2020-05-22,44.0,44.0,1
2020-05-23,56.0,56.0,1
2020-05-24,55.0,55.0,1
2020-05-25,39.0,39.0,1
2020-05-26,40.0,40.0,1
2020-05-27,49.0,49.0,1
2020-05-28,61.0,61.0,1
2020-05-29,60.0,60.0,1
2020-05-30,52.0,52.0,1
2020-05-31,42.0,42.0,1
2020-06-01,44.0,44.0,1
2020-06-02,62.0,62.0,1
2020-06-03,59.0,59.0,1
2020-06-04,73.0,73.0,1
2020-06-05,59.0,59.0,1
2020-06-06,62.0,62.0,1
2020-06-07,57.0,57.0,1
2020-06-08,56.0,56.0,1
2020-06-09,51.0,51.0,1
2020-06-10,57.0,57.0,1
2020-06-11,56.0,56.0,1
2020-06-12,87.0,87.0,1
2020-06-13,73.0,73.0,1
2020-06-14,81.0,81.0,1
2020-06-15,79.0,79.0,1
2020-06-16,82.0,82.0,1
2020-06-17,79.0,79.0,1
2020-06-18,51.0,51.0,1
2020-06-19,53.0,53.0,1
2020-06-20,68.0,68.0,1
2020-06-21,62.0,62.0,1
2020-06-22,48.0,48.0,1
2020-06-23,50.0,50.0,1
2020-06-24,79.0,79.0,1
