date,/m/0fd23_0,/m/0fd23,batch_id
2020-02-01,30.0,30.0,1
2020-02-02,12.0,12.0,1
2020-02-03,27.0,27.0,1
2020-02-04,11.0,11.0,1
2020-02-05,15.0,15.0,1
2020-02-06,8.0,8.0,1
2020-02-07,0.0,0.0,1
2020-02-08,27.0,27.0,1
2020-02-09,20.0,20.0,1
2020-02-10,8.0,8.0,1
2020-02-11,11.0,11.0,1
2020-02-12,8.0,8.0,1
2020-02-13,12.0,12.0,1
2020-02-14,8.0,8.0,1
2020-02-15,17.0,17.0,1
2020-02-16,20.0,20.0,1
2020-02-17,11.0,11.0,1
2020-02-18,28.0,28.0,1
2020-02-19,18.0,18.0,1
2020-02-20,25.0,25.0,1
2020-02-21,23.0,23.0,1
2020-02-22,0.0,0.0,1
2020-02-23,16.0,16.0,1
2020-02-24,21.0,21.0,1
2020-02-25,7.0,7.0,1
2020-02-26,7.0,7.0,1
2020-02-27,14.0,14.0,1
2020-02-28,29.0,29.0,1
2020-02-29,33.0,33.0,1
2020-03-01,28.0,28.0,1
2020-03-02,7.0,7.0,1
2020-03-03,38.0,38.0,1
2020-03-04,32.0,32.0,1
2020-03-05,18.0,18.0,1
2020-03-06,7.0,7.0,1
2020-03-07,8.0,8.0,1
2020-03-08,12.0,12.0,1
2020-03-09,13.0,13.0,1
2020-03-10,10.0,10.0,1
2020-03-11,13.0,13.0,1
2020-03-12,21.0,21.0,1
2020-03-13,21.0,21.0,1
2020-03-14,34.0,34.0,1
2020-03-15,23.0,23.0,1
2020-03-16,17.0,17.0,1
2020-03-17,17.0,17.0,1
2020-03-18,20.0,20.0,1
2020-03-19,21.0,21.0,1
2020-03-20,28.0,28.0,1
2020-03-21,21.0,21.0,1
2020-03-22,16.0,16.0,1
2020-03-23,19.0,19.0,1
2020-03-24,20.0,20.0,1
2020-03-25,24.0,24.0,1
2020-03-26,14.0,14.0,1
2020-03-27,27.0,27.0,1
2020-03-28,23.0,23.0,1
2020-03-29,23.0,23.0,1
2020-03-30,13.0,13.0,1
2020-03-31,19.0,19.0,1
2020-04-01,6.0,6.0,1
2020-04-02,9.0,9.0,1
2020-04-03,26.0,26.0,1
