date,/m/0fd23_0,/m/0fd23,batch_id
2020-02-01,30.0,30.0,1
2020-02-02,30.0,30.0,1
2020-02-03,29.0,29.0,1
2020-02-04,49.0,49.0,1
2020-02-05,39.0,39.0,1
2020-02-06,35.0,35.0,1
2020-02-07,40.0,40.0,1
2020-02-08,33.0,33.0,1
2020-02-09,24.0,24.0,1
2020-02-10,34.0,34.0,1
2020-02-11,35.0,35.0,1
2020-02-12,32.0,32.0,1
2020-02-13,56.0,56.0,1
2020-02-14,28.0,28.0,1
2020-02-15,31.0,31.0,1
2020-02-16,37.0,37.0,1
2020-02-17,51.0,51.0,1
2020-02-18,39.0,39.0,1
2020-02-19,41.0,41.0,1
2020-02-20,37.0,37.0,1
2020-02-21,35.0,35.0,1
2020-02-22,31.0,31.0,1
2020-02-23,41.0,41.0,1
2020-02-24,35.0,35.0,1
2020-02-25,45.0,45.0,1
2020-02-26,30.0,30.0,1
2020-02-27,41.0,41.0,1
2020-02-28,38.0,38.0,1
2020-02-29,33.0,33.0,1
2020-03-01,33.0,33.0,1
2020-03-02,34.0,34.0,1
2020-03-03,33.0,33.0,1
2020-03-04,26.0,26.0,1
2020-03-05,33.0,33.0,1
2020-03-06,33.0,33.0,1
2020-03-07,29.0,29.0,1
2020-03-08,40.0,40.0,1
2020-03-09,40.0,40.0,1
2020-03-10,33.0,33.0,1
2020-03-11,38.0,38.0,1
2020-03-12,24.0,24.0,1
2020-03-13,34.0,34.0,1
2020-03-14,47.0,47.0,1
2020-03-15,28.0,28.0,1
2020-03-16,51.0,51.0,1
2020-03-17,40.0,40.0,1
2020-03-18,51.0,51.0,1
2020-03-19,47.0,47.0,1
2020-03-20,47.0,47.0,1
2020-03-21,39.0,39.0,1
2020-03-22,37.0,37.0,1
2020-03-23,32.0,32.0,1
2020-03-24,37.0,37.0,1
2020-03-25,35.0,35.0,1
2020-03-26,39.0,39.0,1
2020-03-27,38.0,38.0,1
2020-03-28,40.0,40.0,1
2020-03-29,56.0,56.0,1
2020-03-30,44.0,44.0,1
2020-03-31,36.0,36.0,1
2020-04-01,37.0,37.0,1
2020-04-02,40.0,40.0,1
2020-04-03,39.0,39.0,1
2020-04-04,54.0,54.0,1
2020-04-05,54.0,54.0,1
2020-04-06,56.0,56.0,1
2020-04-07,56.0,56.0,1
2020-04-08,48.0,48.0,1
2020-04-09,58.0,58.0,1
2020-04-10,64.0,64.0,1
2020-04-11,78.0,78.0,1
2020-04-12,93.0,93.0,1
2020-04-13,100.0,100.0,1
2020-04-14,77.0,77.0,1
2020-04-15,70.0,70.0,1
2020-04-16,67.0,67.0,1
2020-04-17,66.0,66.0,1
2020-04-18,64.0,64.0,1
2020-04-19,78.0,78.0,1
2020-04-20,58.0,58.0,1
2020-04-21,43.0,43.0,1
2020-04-22,44.0,44.0,1
2020-04-23,61.0,61.0,1
2020-04-24,58.0,58.0,1
2020-04-25,72.0,72.0,1
2020-04-26,84.0,84.0,1
2020-04-27,71.0,71.0,1
2020-04-28,45.0,45.0,1
2020-04-29,63.0,63.0,1
2020-04-30,38.0,38.0,1
2020-05-01,88.0,88.0,1
2020-05-02,59.0,59.0,1
2020-05-03,60.0,60.0,1
2020-05-04,74.0,74.0,1
2020-05-05,78.0,78.0,1
2020-05-06,60.0,60.0,1
2020-05-07,52.0,52.0,1
2020-05-08,82.0,82.0,1
2020-05-09,72.0,72.0,1
2020-05-10,91.0,91.0,1
2020-05-11,65.0,65.0,1
2020-05-12,43.0,43.0,1
2020-05-13,39.0,39.0,1
2020-05-14,43.0,43.0,1
2020-05-15,46.0,46.0,1
2020-05-16,56.0,56.0,1
2020-05-17,74.0,74.0,1
2020-05-18,56.0,56.0,1
2020-05-19,55.0,55.0,1
2020-05-20,56.0,56.0,1
2020-05-21,40.0,40.0,1
2020-05-22,44.0,44.0,1
2020-05-23,52.0,52.0,1
2020-05-24,55.0,55.0,1
2020-05-25,62.0,62.0,1
2020-05-26,54.0,54.0,1
2020-05-27,54.0,54.0,1
2020-05-28,56.0,56.0,1
2020-05-29,46.0,46.0,1
2020-05-30,49.0,49.0,1
2020-05-31,52.0,52.0,1
2020-06-01,47.0,47.0,1
2020-06-02,35.0,35.0,1
2020-06-03,41.0,41.0,1
2020-06-04,45.0,45.0,1
2020-06-05,38.0,38.0,1
2020-06-06,39.0,39.0,1
2020-06-07,46.0,46.0,1
2020-06-08,32.0,32.0,1
2020-06-09,37.0,37.0,1
2020-06-10,33.0,33.0,1
2020-06-11,32.0,32.0,1
2020-06-12,37.0,37.0,1
2020-06-13,41.0,41.0,1
2020-06-14,45.0,45.0,1
2020-06-15,32.0,32.0,1
2020-06-16,33.0,33.0,1
2020-06-17,23.0,23.0,1
2020-06-18,28.0,28.0,1
2020-06-19,33.0,33.0,1
2020-06-20,40.0,40.0,1
2020-06-21,55.0,55.0,1
2020-06-22,48.0,48.0,1
2020-06-23,34.0,34.0,1
2020-06-24,49.0,49.0,1
2020-06-25,45.0,45.0,1
2020-06-26,37.0,37.0,1
2020-06-27,52.0,52.0,1
2020-06-28,29.0,29.0,1
2020-06-29,49.0,49.0,1
2020-06-30,40.0,40.0,1
2020-07-01,34.0,34.0,1
2020-07-02,39.0,39.0,1
2020-07-03,39.0,39.0,1
2020-07-04,33.0,33.0,1
2020-07-05,41.0,41.0,1
2020-07-06,37.0,37.0,1
2020-07-07,44.0,44.0,1
2020-07-08,26.0,26.0,1
2020-07-09,38.0,38.0,1
2020-07-10,30.0,30.0,1
2020-07-11,40.0,40.0,1
2020-07-12,30.0,30.0,1
2020-07-13,38.0,38.0,1
2020-07-14,30.0,30.0,1
2020-07-15,31.0,31.0,1
2020-07-16,45.0,45.0,1
2020-07-17,35.0,35.0,1
2020-07-18,34.0,34.0,1
2020-07-19,43.0,43.0,1
2020-07-20,28.0,28.0,1
2020-07-21,34.0,34.0,1
2020-07-22,21.0,21.0,1
2020-07-23,37.0,37.0,1
2020-07-24,28.0,28.0,1
2020-07-25,48.0,48.0,1
2020-07-26,32.0,32.0,1
2020-07-27,33.0,33.0,1
2020-07-28,41.0,41.0,1
2020-07-29,30.0,30.0,1
2020-07-30,44.0,44.0,1
2020-07-31,34.0,34.0,1
2020-08-01,37.0,37.0,1
2020-08-02,44.0,44.0,1
2020-08-03,25.0,25.0,1
2020-08-04,37.0,37.0,1
2020-08-05,35.0,35.0,1
2020-08-06,33.0,33.0,1
2020-08-07,32.0,32.0,1
2020-08-08,57.0,57.0,1
2020-08-09,34.0,34.0,1
2020-08-10,34.0,34.0,1
2020-08-11,26.0,26.0,1
2020-08-12,33.0,33.0,1
2020-08-13,41.0,41.0,1
2020-08-14,30.0,30.0,1
2020-08-15,36.0,36.0,1
2020-08-16,36.0,36.0,1
2020-08-17,33.0,33.0,1
2020-08-18,33.0,33.0,1
2020-08-19,38.0,38.0,1
2020-08-20,29.0,29.0,1
2020-08-21,43.0,43.0,1
2020-08-22,42.0,42.0,1
2020-08-23,47.0,47.0,1
2020-08-24,36.0,36.0,1
2020-08-25,31.0,31.0,1
2020-08-26,30.0,30.0,1
2020-08-27,41.0,41.0,1
2020-08-28,39.0,39.0,1
2020-08-29,37.0,37.0,1
2020-08-30,35.0,35.0,1
2020-08-31,30.0,30.0,1
2020-09-01,27.0,27.0,1
2020-09-02,37.0,37.0,1
2020-09-03,39.0,39.0,1
2020-09-04,36.0,36.0,1
2020-09-05,43.0,43.0,1
2020-09-06,41.0,41.0,1
2020-09-07,32.0,32.0,1
2020-09-08,24.0,24.0,1
2020-09-09,30.0,30.0,1
2020-09-10,31.0,31.0,1
2020-09-11,38.0,38.0,1
2020-09-12,39.0,39.0,1
2020-09-13,35.0,35.0,1
2020-09-14,40.0,40.0,1
2020-09-15,40.0,40.0,1
2020-09-16,46.0,46.0,1
2020-09-17,46.0,46.0,1
2020-09-18,30.0,30.0,1
2020-09-19,31.0,31.0,1
2020-09-20,25.0,25.0,1
2020-09-21,33.0,33.0,1
2020-09-22,37.0,37.0,1
2020-09-23,33.0,33.0,1
2020-09-24,36.0,36.0,1
2020-09-25,40.0,40.0,1
2020-09-26,35.0,35.0,1
2020-09-27,38.0,38.0,1
2020-09-28,29.0,29.0,1
2020-09-29,28.0,28.0,1
2020-09-30,26.0,26.0,1
2020-10-01,37.0,37.0,1
2020-10-02,32.0,32.0,1
2020-10-03,35.0,35.0,1
2020-10-04,27.0,27.0,1
2020-10-05,31.0,31.0,1
2020-10-06,35.0,35.0,1
2020-10-07,33.0,33.0,1
2020-10-08,38.0,38.0,1
2020-10-09,30.0,30.0,1
2020-10-10,42.0,42.0,1
2020-10-11,36.0,36.0,1
2020-10-12,23.0,23.0,1
2020-10-13,25.0,25.0,1
2020-10-14,33.0,33.0,1
2020-10-15,39.0,39.0,1
2020-10-16,24.0,24.0,1
2020-10-17,34.0,34.0,1
2020-10-18,28.0,28.0,1
2020-10-19,26.0,26.0,1
2020-10-20,35.0,35.0,1
2020-10-21,31.0,31.0,1
2020-10-22,24.0,24.0,1
2020-10-23,26.0,26.0,1
2020-10-24,25.0,25.0,1
2020-10-25,30.0,30.0,1
2020-10-26,28.0,28.0,1
2020-10-27,37.0,37.0,1
2020-09-28,41.0,41.0,2
2020-09-29,31.0,31.0,2
2020-09-30,31.0,31.0,2
2020-10-01,38.0,38.0,2
2020-10-02,39.0,39.0,2
2020-10-03,35.0,35.0,2
2020-10-04,24.0,24.0,2
2020-10-05,25.0,25.0,2
2020-10-06,32.0,32.0,2
2020-10-07,33.0,33.0,2
2020-10-08,28.0,28.0,2
2020-10-09,42.0,42.0,2
2020-10-10,56.0,56.0,2
2020-10-11,41.0,41.0,2
2020-10-12,24.0,24.0,2
2020-10-13,30.0,30.0,2
2020-10-14,26.0,26.0,2
2020-10-15,26.0,26.0,2
2020-10-16,32.0,32.0,2
2020-10-17,34.0,34.0,2
2020-10-18,24.0,24.0,2
2020-10-19,31.0,31.0,2
2020-10-20,27.0,27.0,2
2020-10-21,25.0,25.0,2
2020-10-22,27.0,27.0,2
2020-10-23,24.0,24.0,2
2020-10-24,25.0,25.0,2
2020-10-25,21.0,21.0,2
2020-10-26,29.0,29.0,2
2020-10-27,27.0,27.0,2
2020-10-28,34.0,34.0,2
2020-10-29,42.0,42.0,2
2020-10-30,25.0,25.0,2
2020-10-31,22.0,22.0,2
2020-11-01,32.0,32.0,2
2020-11-02,28.0,28.0,2
2020-11-03,28.0,28.0,2
2020-11-04,19.0,19.0,2
2020-11-05,19.0,19.0,2
2020-11-06,42.0,42.0,2
2020-11-07,27.0,27.0,2
2020-11-08,38.0,38.0,2
2020-11-09,30.0,30.0,2
2020-11-10,32.0,32.0,2
2020-11-11,41.0,41.0,2
2020-11-12,24.0,24.0,2
2020-11-13,37.0,37.0,2
2020-11-14,31.0,31.0,2
2020-11-15,29.0,29.0,2
2020-11-16,14.0,14.0,2
2020-11-17,37.0,37.0,2
2020-11-18,35.0,35.0,2
2020-11-19,31.0,31.0,2
2020-11-20,37.0,37.0,2
2020-11-21,30.0,30.0,2
2020-11-22,32.0,32.0,2
2020-11-23,49.0,49.0,2
2020-11-24,33.0,33.0,2
2020-11-25,40.0,40.0,2
2020-11-26,23.0,23.0,2
2020-11-27,20.0,20.0,2
2020-11-28,30.0,30.0,2
2020-11-29,30.0,30.0,2
2020-11-30,26.0,26.0,2
2020-12-01,25.0,25.0,2
2020-12-02,27.0,27.0,2
2020-12-03,25.0,25.0,2
2020-12-04,30.0,30.0,2
2020-12-05,20.0,20.0,2
2020-12-06,27.0,27.0,2
2020-12-07,17.0,17.0,2
2020-12-08,28.0,28.0,2
2020-12-09,74.0,74.0,2
2020-12-10,44.0,44.0,2
2020-12-11,46.0,46.0,2
2020-12-12,38.0,38.0,2
2020-12-13,46.0,46.0,2
2020-12-14,34.0,34.0,2
2020-12-15,45.0,45.0,2
2020-12-16,33.0,33.0,2
2020-12-17,40.0,40.0,2
2020-12-18,47.0,47.0,2
2020-12-19,52.0,52.0,2
2020-12-20,50.0,50.0,2
2020-12-21,39.0,39.0,2
2020-12-22,46.0,46.0,2
2020-12-23,53.0,53.0,2
2020-12-24,45.0,45.0,2
2020-12-25,26.0,26.0,2
2020-12-26,52.0,52.0,2
2020-12-27,54.0,54.0,2
2020-12-28,37.0,37.0,2
2020-12-29,44.0,44.0,2
2020-12-30,40.0,40.0,2
2020-12-31,30.0,30.0,2
2021-01-01,48.0,48.0,2
2021-01-02,60.0,60.0,2
