date,/g/121j1nlf_0,/g/121j1nlf,batch_id
2020-02-01,22.0,22.0,1
2020-02-02,23.0,23.0,1
2020-02-03,39.0,39.0,1
2020-02-04,31.0,31.0,1
2020-02-05,42.0,42.0,1
2020-02-06,63.0,63.0,1
2020-02-07,33.0,33.0,1
2020-02-08,22.0,22.0,1
2020-02-09,38.0,38.0,1
2020-02-10,30.0,30.0,1
2020-02-11,37.0,37.0,1
2020-02-12,45.0,45.0,1
2020-02-13,24.0,24.0,1
2020-02-14,19.0,19.0,1
2020-02-15,33.0,33.0,1
2020-02-16,24.0,24.0,1
2020-02-17,23.0,23.0,1
2020-02-18,46.0,46.0,1
2020-02-19,31.0,31.0,1
2020-02-20,15.0,15.0,1
2020-02-21,31.0,31.0,1
2020-02-22,40.0,40.0,1
2020-02-23,38.0,38.0,1
2020-02-24,50.0,50.0,1
2020-02-25,37.0,37.0,1
2020-02-26,38.0,38.0,1
2020-02-27,45.0,45.0,1
2020-02-28,47.0,47.0,1
2020-02-29,59.0,59.0,1
2020-03-01,36.0,36.0,1
2020-03-02,66.0,66.0,1
2020-03-03,44.0,44.0,1
2020-03-04,32.0,32.0,1
2020-03-05,26.0,26.0,1
2020-03-06,21.0,21.0,1
2020-03-07,34.0,34.0,1
2020-03-08,54.0,54.0,1
2020-03-09,46.0,46.0,1
2020-03-10,72.0,72.0,1
2020-03-11,71.0,71.0,1
2020-03-12,45.0,45.0,1
2020-03-13,60.0,60.0,1
2020-03-14,23.0,23.0,1
2020-03-15,34.0,34.0,1
2020-03-16,28.0,28.0,1
2020-03-17,41.0,41.0,1
2020-03-18,23.0,23.0,1
2020-03-19,39.0,39.0,1
2020-03-20,41.0,41.0,1
2020-03-21,15.0,15.0,1
2020-03-22,45.0,45.0,1
2020-03-23,40.0,40.0,1
2020-03-24,30.0,30.0,1
2020-03-25,30.0,30.0,1
2020-03-26,38.0,38.0,1
2020-03-27,25.0,25.0,1
2020-03-28,47.0,47.0,1
2020-03-29,28.0,28.0,1
2020-03-30,26.0,26.0,1
2020-03-31,32.0,32.0,1
2020-04-01,33.0,33.0,1
2020-04-02,43.0,43.0,1
2020-04-03,23.0,23.0,1
2020-04-04,34.0,34.0,1
2020-04-05,44.0,44.0,1
2020-04-06,50.0,50.0,1
2020-04-07,30.0,30.0,1
2020-04-08,31.0,31.0,1
2020-04-09,32.0,32.0,1
2020-04-10,36.0,36.0,1
2020-04-11,36.0,36.0,1
2020-04-12,51.0,51.0,1
2020-04-13,34.0,34.0,1
2020-04-14,48.0,48.0,1
2020-04-15,48.0,48.0,1
2020-04-16,47.0,47.0,1
2020-04-17,24.0,24.0,1
2020-04-18,59.0,59.0,1
2020-04-19,73.0,73.0,1
2020-04-20,62.0,62.0,1
2020-04-21,48.0,48.0,1
2020-04-22,56.0,56.0,1
2020-04-23,46.0,46.0,1
2020-04-24,55.0,55.0,1
2020-04-25,21.0,21.0,1
2020-04-26,34.0,34.0,1
2020-04-27,41.0,41.0,1
2020-04-28,48.0,48.0,1
2020-04-29,61.0,61.0,1
2020-04-30,43.0,43.0,1
2020-05-01,50.0,50.0,1
2020-05-02,44.0,44.0,1
2020-05-03,49.0,49.0,1
2020-05-04,75.0,75.0,1
2020-05-05,60.0,60.0,1
2020-05-06,44.0,44.0,1
