date,/m/0fd23_0,/m/0fd23,batch_id
2020-02-01,50.0,50.0,1
2020-02-02,29.0,29.0,1
2020-02-03,49.0,49.0,1
2020-02-04,45.0,45.0,1
2020-02-05,28.0,28.0,1
2020-02-06,28.0,28.0,1
2020-02-07,28.0,28.0,1
2020-02-08,49.0,49.0,1
2020-02-09,44.0,44.0,1
2020-02-10,50.0,50.0,1
2020-02-11,44.0,44.0,1
2020-02-12,37.0,37.0,1
2020-02-13,66.0,66.0,1
2020-02-14,68.0,68.0,1
2020-02-15,58.0,58.0,1
2020-02-16,39.0,39.0,1
2020-02-17,27.0,27.0,1
2020-02-18,53.0,53.0,1
2020-02-19,63.0,63.0,1
2020-02-20,37.0,37.0,1
2020-02-21,47.0,47.0,1
2020-02-22,30.0,30.0,1
2020-02-23,39.0,39.0,1
2020-02-24,79.0,79.0,1
2020-02-25,88.0,88.0,1
2020-02-26,62.0,62.0,1
2020-02-27,36.0,36.0,1
2020-02-28,55.0,55.0,1
2020-02-29,28.0,28.0,1
2020-03-01,29.0,29.0,1
2020-03-02,98.0,98.0,1
2020-03-03,53.0,53.0,1
2020-03-04,45.0,45.0,1
2020-03-05,54.0,54.0,1
2020-03-06,19.0,19.0,1
2020-03-07,50.0,50.0,1
2020-03-08,28.0,28.0,1
2020-03-09,42.0,42.0,1
2020-03-10,76.0,76.0,1
2020-03-11,25.0,25.0,1
2020-03-12,18.0,18.0,1
2020-03-13,26.0,26.0,1
2020-03-14,38.0,38.0,1
2020-03-15,58.0,58.0,1
2020-03-16,42.0,42.0,1
2020-03-17,44.0,44.0,1
2020-03-18,25.0,25.0,1
2020-03-19,17.0,17.0,1
2020-03-20,17.0,17.0,1
2020-03-21,46.0,46.0,1
2020-03-22,58.0,58.0,1
2020-03-23,77.0,77.0,1
2020-03-24,41.0,41.0,1
2020-03-25,51.0,51.0,1
2020-03-26,34.0,34.0,1
2020-03-27,61.0,61.0,1
2020-03-28,35.0,35.0,1
2020-03-29,36.0,36.0,1
2020-03-30,56.0,56.0,1
2020-03-31,72.0,72.0,1
2020-04-01,48.0,48.0,1
2020-04-02,16.0,16.0,1
2020-04-03,33.0,33.0,1
2020-04-04,62.0,62.0,1
2020-04-05,44.0,44.0,1
2020-04-06,57.0,57.0,1
2020-04-07,50.0,50.0,1
2020-04-08,52.0,52.0,1
2020-04-09,43.0,43.0,1
2020-04-10,52.0,52.0,1
2020-04-11,19.0,19.0,1
2020-04-12,44.0,44.0,1
2020-04-13,36.0,36.0,1
2020-04-14,68.0,68.0,1
2020-04-15,70.0,70.0,1
2020-04-16,93.0,93.0,1
2020-04-17,58.0,58.0,1
2020-04-18,35.0,35.0,1
2020-04-19,71.0,71.0,1
2020-04-20,24.0,24.0,1
2020-04-21,64.0,64.0,1
2020-04-22,57.0,57.0,1
2020-04-23,56.0,56.0,1
2020-04-24,58.0,58.0,1
2020-04-25,56.0,56.0,1
2020-04-26,43.0,43.0,1
2020-04-27,40.0,40.0,1
2020-04-28,56.0,56.0,1
2020-04-29,38.0,38.0,1
2020-04-30,38.0,38.0,1
2020-05-01,40.0,40.0,1
2020-05-02,9.0,9.0,1
2020-05-03,56.0,56.0,1
2020-05-04,54.0,54.0,1
2020-05-05,36.0,36.0,1
2020-05-06,32.0,32.0,1
2020-05-07,48.0,48.0,1
2020-05-08,58.0,58.0,1
2020-05-09,49.0,49.0,1
2020-05-10,52.0,52.0,1
2020-05-11,24.0,24.0,1
2020-05-12,65.0,65.0,1
2020-05-13,65.0,65.0,1
2020-05-14,51.0,51.0,1
2020-05-15,33.0,33.0,1
2020-05-16,46.0,46.0,1
2020-05-17,80.0,80.0,1
2020-05-18,8.0,8.0,1
2020-05-19,17.0,17.0,1
2020-05-20,50.0,50.0,1
2020-05-21,41.0,41.0,1
2020-05-22,47.0,47.0,1
2020-05-23,35.0,35.0,1
2020-05-24,39.0,39.0,1
2020-05-25,41.0,41.0,1
2020-05-26,77.0,77.0,1
2020-05-27,70.0,70.0,1
2020-05-28,54.0,54.0,1
2020-05-29,27.0,27.0,1
2020-05-30,52.0,52.0,1
2020-05-31,94.0,94.0,1
2020-06-01,68.0,68.0,1
2020-06-02,26.0,26.0,1
2020-06-03,100.0,100.0,1
2020-06-04,45.0,45.0,1
2020-06-05,72.0,72.0,1
