date,/m/0cjf0_0,/m/0cjf0,batch_id
2020-02-01,48.0,48.0,1
2020-02-02,40.0,40.0,1
2020-02-03,36.0,36.0,1
2020-02-04,42.0,42.0,1
2020-02-05,38.0,38.0,1
2020-02-06,36.0,36.0,1
2020-02-07,33.0,33.0,1
2020-02-08,39.0,39.0,1
2020-02-09,45.0,45.0,1
2020-02-10,41.0,41.0,1
2020-02-11,42.0,42.0,1
2020-02-12,38.0,38.0,1
2020-02-13,38.0,38.0,1
2020-02-14,32.0,32.0,1
2020-02-15,41.0,41.0,1
2020-02-16,43.0,43.0,1
2020-02-17,38.0,38.0,1
2020-02-18,41.0,41.0,1
2020-02-19,34.0,34.0,1
2020-02-20,33.0,33.0,1
2020-02-21,39.0,39.0,1
2020-02-22,58.0,58.0,1
2020-02-23,72.0,72.0,1
2020-02-24,61.0,61.0,1
2020-02-25,56.0,56.0,1
2020-02-26,54.0,54.0,1
2020-02-27,41.0,41.0,1
2020-02-28,47.0,47.0,1
2020-02-29,41.0,41.0,1
2020-03-01,54.0,54.0,1
2020-03-02,42.0,42.0,1
2020-03-03,41.0,41.0,1
2020-03-04,53.0,53.0,1
2020-03-05,47.0,47.0,1
2020-03-06,57.0,57.0,1
2020-03-07,71.0,71.0,1
2020-03-08,80.0,80.0,1
2020-03-09,77.0,77.0,1
2020-03-10,82.0,82.0,1
2020-03-11,87.0,87.0,1
2020-03-12,100.0,100.0,1
2020-03-13,82.0,82.0,1
2020-03-14,75.0,75.0,1
2020-03-15,100.0,100.0,1
2020-03-16,77.0,77.0,1
2020-03-17,84.0,84.0,1
2020-03-18,73.0,73.0,1
2020-03-19,51.0,51.0,1
2020-03-20,57.0,57.0,1
2020-03-21,70.0,70.0,1
2020-03-22,60.0,60.0,1
2020-03-23,51.0,51.0,1
2020-03-24,47.0,47.0,1
2020-03-25,54.0,54.0,1
2020-03-26,47.0,47.0,1
2020-03-27,50.0,50.0,1
2020-03-28,55.0,55.0,1
2020-03-29,48.0,48.0,1
2020-03-30,39.0,39.0,1
2020-03-31,37.0,37.0,1
2020-04-01,36.0,36.0,1
2020-04-02,31.0,31.0,1
2020-04-03,39.0,39.0,1
2020-04-04,33.0,33.0,1
2020-04-05,30.0,30.0,1
2020-04-06,28.0,28.0,1
2020-04-07,30.0,30.0,1
2020-04-08,29.0,29.0,1
2020-04-09,29.0,29.0,1
2020-04-10,23.0,23.0,1
2020-04-11,30.0,30.0,1
2020-04-12,28.0,28.0,1
2020-04-13,23.0,23.0,1
2020-04-14,23.0,23.0,1
2020-04-15,29.0,29.0,1
2020-04-16,28.0,28.0,1
2020-04-17,32.0,32.0,1
2020-04-18,25.0,25.0,1
2020-04-19,29.0,29.0,1
2020-04-20,25.0,25.0,1
2020-04-21,23.0,23.0,1
2020-04-22,22.0,22.0,1
2020-04-23,26.0,26.0,1
2020-04-24,25.0,25.0,1
2020-04-25,25.0,25.0,1
2020-04-26,28.0,28.0,1
2020-04-27,25.0,25.0,1
2020-04-28,25.0,25.0,1
2020-04-29,21.0,21.0,1
2020-04-30,31.0,31.0,1
2020-05-01,28.0,28.0,1
2020-05-02,28.0,28.0,1
2020-05-03,29.0,29.0,1
2020-05-04,30.0,30.0,1
2020-05-05,30.0,30.0,1
2020-05-06,24.0,24.0,1
2020-05-07,24.0,24.0,1
2020-05-08,22.0,22.0,1
2020-05-09,27.0,27.0,1
2020-05-10,24.0,24.0,1
2020-05-11,24.0,24.0,1
2020-05-12,20.0,20.0,1
2020-05-13,21.0,21.0,1
2020-05-14,21.0,21.0,1
2020-05-15,25.0,25.0,1
2020-05-16,17.0,17.0,1
2020-05-17,28.0,28.0,1
2020-05-18,22.0,22.0,1
2020-05-19,17.0,17.0,1
2020-05-20,20.0,20.0,1
2020-05-21,24.0,24.0,1
2020-05-22,20.0,20.0,1
2020-05-23,23.0,23.0,1
2020-05-24,32.0,32.0,1
2020-05-25,17.0,17.0,1
2020-05-26,19.0,19.0,1
2020-05-27,18.0,18.0,1
2020-05-28,21.0,21.0,1
2020-05-29,20.0,20.0,1
2020-05-30,21.0,21.0,1
2020-05-31,16.0,16.0,1
2020-06-01,18.0,18.0,1
2020-06-02,25.0,25.0,1
2020-06-03,18.0,18.0,1
2020-06-04,15.0,15.0,1
2020-06-05,18.0,18.0,1
2020-06-06,23.0,23.0,1
2020-06-07,21.0,21.0,1
2020-06-08,21.0,21.0,1
2020-06-09,18.0,18.0,1
2020-06-10,23.0,23.0,1
2020-06-11,18.0,18.0,1
2020-06-12,18.0,18.0,1
2020-06-13,20.0,20.0,1
2020-06-14,20.0,20.0,1
2020-06-15,20.0,20.0,1
2020-06-16,15.0,15.0,1
2020-06-17,20.0,20.0,1
2020-06-18,16.0,16.0,1
2020-06-19,17.0,17.0,1
2020-06-20,17.0,17.0,1
2020-06-21,20.0,20.0,1
2020-06-22,17.0,17.0,1
2020-06-23,17.0,17.0,1
2020-06-24,20.0,20.0,1
2020-06-25,18.0,18.0,1
2020-06-26,14.0,14.0,1
2020-06-27,18.0,18.0,1
2020-06-28,18.0,18.0,1
2020-06-29,20.0,20.0,1
2020-06-30,21.0,21.0,1
2020-07-01,13.0,13.0,1
2020-07-02,21.0,21.0,1
2020-07-03,17.0,17.0,1
2020-07-04,26.0,26.0,1
2020-07-05,18.0,18.0,1
2020-07-06,24.0,24.0,1
2020-07-07,24.0,24.0,1
2020-07-08,21.0,21.0,1
2020-07-09,20.0,20.0,1
2020-07-10,24.0,24.0,1
2020-07-11,16.0,16.0,1
2020-07-12,23.0,23.0,1
2020-07-13,16.0,16.0,1
2020-07-14,21.0,21.0,1
2020-07-15,18.0,18.0,1
2020-07-16,15.0,15.0,1
2020-07-17,15.0,15.0,1
2020-07-18,21.0,21.0,1
2020-07-19,21.0,21.0,1
2020-07-20,18.0,18.0,1
2020-07-21,19.0,19.0,1
2020-07-22,18.0,18.0,1
2020-07-23,15.0,15.0,1
2020-07-24,16.0,16.0,1
2020-07-25,24.0,24.0,1
2020-07-26,22.0,22.0,1
2020-07-27,26.0,26.0,1
2020-07-28,25.0,25.0,1
2020-07-29,23.0,23.0,1
2020-07-30,18.0,18.0,1
2020-07-31,29.0,29.0,1
2020-08-01,20.0,20.0,1
2020-08-02,23.0,23.0,1
2020-08-03,20.0,20.0,1
2020-08-04,26.0,26.0,1
2020-08-05,28.0,28.0,1
2020-08-06,26.0,26.0,1
2020-08-07,19.0,19.0,1
2020-08-08,32.0,32.0,1
2020-08-09,29.0,29.0,1
2020-08-10,21.0,21.0,1
2020-08-11,29.0,29.0,1
2020-08-12,31.0,31.0,1
2020-08-13,32.0,32.0,1
2020-08-14,33.0,33.0,1
2020-08-15,37.0,37.0,1
2020-08-16,42.0,42.0,1
2020-08-17,35.0,35.0,1
2020-08-18,38.0,38.0,1
2020-08-19,63.0,63.0,1
2020-08-20,44.0,44.0,1
2020-08-21,31.0,31.0,1
2020-08-22,37.0,37.0,1
2020-08-23,35.0,35.0,1
2020-08-24,29.0,29.0,1
2020-08-25,30.0,30.0,1
2020-08-26,39.0,39.0,1
2020-08-27,36.0,36.0,1
2020-08-28,32.0,32.0,1
2020-08-29,32.0,32.0,1
2020-08-30,37.0,37.0,1
2020-08-31,29.0,29.0,1
2020-09-01,27.0,27.0,1
2020-09-02,24.0,24.0,1
2020-09-03,35.0,35.0,1
2020-09-04,31.0,31.0,1
2020-09-05,27.0,27.0,1
2020-09-06,29.0,29.0,1
2020-09-07,26.0,26.0,1
2020-09-08,22.0,22.0,1
2020-09-09,32.0,32.0,1
2020-09-10,28.0,28.0,1
2020-09-11,30.0,30.0,1
2020-09-12,30.0,30.0,1
2020-09-13,34.0,34.0,1
2020-09-14,33.0,33.0,1
2020-09-15,47.0,47.0,1
2020-09-16,27.0,27.0,1
2020-09-17,36.0,36.0,1
2020-09-18,34.0,34.0,1
2020-09-19,31.0,31.0,1
2020-09-20,36.0,36.0,1
2020-09-21,25.0,25.0,1
2020-09-22,25.0,25.0,1
2020-09-23,27.0,27.0,1
2020-09-24,19.0,19.0,1
2020-09-25,29.0,29.0,1
2020-09-26,35.0,35.0,1
2020-09-27,30.0,30.0,1
2020-09-28,24.0,24.0,1
2020-09-29,27.0,27.0,1
2020-09-30,25.0,25.0,1
2020-10-01,31.0,31.0,1
2020-10-02,27.0,27.0,1
2020-10-03,32.0,32.0,1
2020-10-04,31.0,31.0,1
2020-10-05,35.0,35.0,1
2020-10-06,34.0,34.0,1
2020-10-07,43.0,43.0,1
2020-10-08,40.0,40.0,1
2020-10-09,33.0,33.0,1
2020-10-10,32.0,32.0,1
2020-10-11,42.0,42.0,1
2020-10-12,41.0,41.0,1
2020-10-13,33.0,33.0,1
2020-10-14,39.0,39.0,1
2020-10-15,45.0,45.0,1
2020-10-16,44.0,44.0,1
2020-10-17,43.0,43.0,1
2020-10-18,50.0,50.0,1
2020-10-19,39.0,39.0,1
2020-10-20,45.0,45.0,1
2020-10-21,47.0,47.0,1
2020-10-22,41.0,41.0,1
2020-10-23,41.0,41.0,1
2020-10-24,59.0,59.0,1
2020-10-25,65.0,65.0,1
2020-10-26,45.0,45.0,1
2020-10-27,47.0,47.0,1
2020-09-28,40.0,40.0,2
2020-09-29,53.0,53.0,2
2020-09-30,48.0,48.0,2
2020-10-01,45.0,45.0,2
2020-10-02,48.0,48.0,2
2020-10-03,55.0,55.0,2
2020-10-04,49.0,49.0,2
2020-10-05,73.0,73.0,2
2020-10-06,64.0,64.0,2
2020-10-07,65.0,65.0,2
2020-10-08,64.0,64.0,2
2020-10-09,53.0,53.0,2
2020-10-10,61.0,61.0,2
2020-10-11,73.0,73.0,2
2020-10-12,75.0,75.0,2
2020-10-13,53.0,53.0,2
2020-10-14,67.0,67.0,2
2020-10-15,68.0,68.0,2
2020-10-16,53.0,53.0,2
2020-10-17,73.0,73.0,2
2020-10-18,80.0,80.0,2
2020-10-19,82.0,82.0,2
2020-10-20,72.0,72.0,2
2020-10-21,81.0,81.0,2
2020-10-22,70.0,70.0,2
2020-10-23,87.0,87.0,2
2020-10-24,100.0,100.0,2
2020-10-25,84.0,84.0,2
2020-10-26,78.0,78.0,2
2020-10-27,73.0,73.0,2
2020-10-28,76.0,76.0,2
2020-10-29,77.0,77.0,2
2020-10-30,72.0,72.0,2
2020-10-31,70.0,70.0,2
2020-11-01,83.0,83.0,2
2020-11-02,73.0,73.0,2
2020-11-03,53.0,53.0,2
2020-11-04,55.0,55.0,2
2020-11-05,64.0,64.0,2
2020-11-06,60.0,60.0,2
2020-11-07,57.0,57.0,2
