date,/m/07mf1_0,/m/07mf1,batch_id
2020-02-01,5.0,5.0,1
2020-02-02,5.0,5.0,1
2020-02-03,14.0,14.0,1
2020-02-04,18.0,18.0,1
2020-02-05,7.0,7.0,1
2020-02-06,9.0,9.0,1
2020-02-07,12.0,12.0,1
2020-02-08,8.0,8.0,1
2020-02-09,11.0,11.0,1
2020-02-10,9.0,9.0,1
2020-02-11,5.0,5.0,1
2020-02-12,9.0,9.0,1
2020-02-13,4.0,4.0,1
2020-02-14,2.0,2.0,1
2020-02-15,6.0,6.0,1
2020-02-16,8.0,8.0,1
2020-02-17,12.0,12.0,1
2020-02-18,7.0,7.0,1
2020-02-19,11.0,11.0,1
2020-02-20,16.0,16.0,1
2020-02-21,7.0,7.0,1
2020-02-22,8.0,8.0,1
2020-02-23,8.0,8.0,1
2020-02-24,13.0,13.0,1
2020-02-25,11.0,11.0,1
2020-02-26,21.0,21.0,1
2020-02-27,24.0,24.0,1
2020-02-28,47.0,47.0,1
2020-02-29,25.0,25.0,1
2020-03-01,30.0,30.0,1
2020-03-02,37.0,37.0,1
2020-03-03,43.0,43.0,1
2020-03-04,24.0,24.0,1
2020-03-05,32.0,32.0,1
2020-03-06,21.0,21.0,1
2020-03-07,30.0,30.0,1
2020-03-08,34.0,34.0,1
2020-03-09,40.0,40.0,1
2020-03-10,60.0,60.0,1
2020-03-11,36.0,36.0,1
2020-03-12,63.0,63.0,1
2020-03-13,87.0,87.0,1
2020-03-14,100.0,100.0,1
2020-03-15,80.0,80.0,1
2020-03-16,95.0,95.0,1
2020-03-17,79.0,79.0,1
2020-03-18,74.0,74.0,1
2020-03-19,81.0,81.0,1
2020-03-20,64.0,64.0,1
2020-03-21,57.0,57.0,1
2020-03-22,70.0,70.0,1
2020-03-23,69.0,69.0,1
2020-03-24,59.0,59.0,1
2020-03-25,50.0,50.0,1
2020-03-26,74.0,74.0,1
2020-03-27,55.0,55.0,1
2020-03-28,32.0,32.0,1
2020-03-29,48.0,48.0,1
2020-03-30,46.0,46.0,1
2020-03-31,34.0,34.0,1
2020-04-01,39.0,39.0,1
2020-04-02,21.0,21.0,1
2020-04-03,42.0,42.0,1
2020-04-04,25.0,25.0,1
2020-04-05,25.0,25.0,1
2020-04-06,44.0,44.0,1
2020-04-07,25.0,25.0,1
2020-04-08,22.0,22.0,1
2020-04-09,36.0,36.0,1
2020-04-10,24.0,24.0,1
2020-04-11,47.0,47.0,1
2020-04-12,19.0,19.0,1
2020-04-13,20.0,20.0,1
2020-04-14,28.0,28.0,1
2020-04-15,19.0,19.0,1
2020-04-16,29.0,29.0,1
2020-04-17,16.0,16.0,1
2020-04-18,21.0,21.0,1
2020-04-19,26.0,26.0,1
2020-04-20,20.0,20.0,1
2020-04-21,29.0,29.0,1
2020-04-22,27.0,27.0,1
2020-04-23,18.0,18.0,1
2020-04-24,43.0,43.0,1
2020-04-25,29.0,29.0,1
2020-04-26,34.0,34.0,1
2020-04-27,18.0,18.0,1
2020-04-28,21.0,21.0,1
2020-04-29,28.0,28.0,1
2020-04-30,24.0,24.0,1
2020-05-01,38.0,38.0,1
2020-05-02,25.0,25.0,1
2020-05-03,18.0,18.0,1
2020-05-04,15.0,15.0,1
2020-05-05,34.0,34.0,1
2020-05-06,30.0,30.0,1
2020-05-07,37.0,37.0,1
2020-05-08,26.0,26.0,1
2020-05-09,22.0,22.0,1
2020-05-10,32.0,32.0,1
2020-05-11,30.0,30.0,1
2020-05-12,13.0,13.0,1
2020-05-13,34.0,34.0,1
2020-05-14,16.0,16.0,1
2020-05-15,26.0,26.0,1
2020-05-16,27.0,27.0,1
2020-05-17,14.0,14.0,1
2020-05-18,33.0,33.0,1
2020-05-19,18.0,18.0,1
2020-05-20,30.0,30.0,1
2020-05-21,18.0,18.0,1
2020-05-22,12.0,12.0,1
2020-05-23,26.0,26.0,1
2020-05-24,5.0,5.0,1
2020-05-25,20.0,20.0,1
2020-05-26,17.0,17.0,1
2020-05-27,13.0,13.0,1
2020-05-28,13.0,13.0,1
2020-05-29,11.0,11.0,1
2020-05-30,21.0,21.0,1
2020-05-31,19.0,19.0,1
2020-06-01,21.0,21.0,1
2020-06-02,14.0,14.0,1
2020-06-03,13.0,13.0,1
2020-06-04,21.0,21.0,1
2020-06-05,4.0,4.0,1
2020-06-06,5.0,5.0,1
2020-06-07,21.0,21.0,1
2020-06-08,18.0,18.0,1
2020-06-09,16.0,16.0,1
2020-06-10,9.0,9.0,1
2020-06-11,15.0,15.0,1
2020-06-12,7.0,7.0,1
2020-06-13,5.0,5.0,1
2020-06-14,11.0,11.0,1
2020-06-15,21.0,21.0,1
2020-06-16,12.0,12.0,1
2020-06-17,13.0,13.0,1
2020-06-18,11.0,11.0,1
2020-06-19,11.0,11.0,1
2020-06-20,8.0,8.0,1
2020-06-21,19.0,19.0,1
2020-06-22,18.0,18.0,1
2020-06-23,11.0,11.0,1
2020-06-24,11.0,11.0,1
2020-06-25,14.0,14.0,1
2020-06-26,21.0,21.0,1
2020-06-27,16.0,16.0,1
2020-06-28,7.0,7.0,1
2020-06-29,13.0,13.0,1
2020-06-30,9.0,9.0,1
2020-07-01,19.0,19.0,1
2020-07-02,7.0,7.0,1
2020-07-03,5.0,5.0,1
2020-07-04,11.0,11.0,1
2020-07-05,16.0,16.0,1
2020-07-06,10.0,10.0,1
2020-07-07,7.0,7.0,1
2020-07-08,9.0,9.0,1
2020-07-09,12.0,12.0,1
2020-07-10,12.0,12.0,1
2020-07-11,6.0,6.0,1
2020-07-12,16.0,16.0,1
2020-07-13,16.0,16.0,1
2020-07-14,11.0,11.0,1
2020-07-15,21.0,21.0,1
2020-07-16,10.0,10.0,1
2020-07-17,8.0,8.0,1
2020-07-18,6.0,6.0,1
2020-07-19,6.0,6.0,1
2020-07-20,5.0,5.0,1
2020-07-21,10.0,10.0,1
2020-07-22,8.0,8.0,1
2020-07-23,10.0,10.0,1
2020-07-24,3.0,3.0,1
2020-07-25,16.0,16.0,1
2020-07-26,13.0,13.0,1
2020-07-27,22.0,22.0,1
2020-07-28,13.0,13.0,1
2020-07-29,8.0,8.0,1
2020-07-30,13.0,13.0,1
2020-07-31,19.0,19.0,1
2020-08-01,10.0,10.0,1
2020-08-02,10.0,10.0,1
2020-08-03,11.0,11.0,1
2020-08-04,19.0,19.0,1
2020-08-05,16.0,16.0,1
2020-08-06,23.0,23.0,1
2020-08-07,15.0,15.0,1
2020-08-08,14.0,14.0,1
2020-08-09,14.0,14.0,1
2020-08-10,26.0,26.0,1
2020-08-11,6.0,6.0,1
2020-08-12,20.0,20.0,1
2020-08-13,6.0,6.0,1
2020-08-14,24.0,24.0,1
2020-08-15,10.0,10.0,1
2020-08-16,21.0,21.0,1
2020-08-17,14.0,14.0,1
2020-08-18,19.0,19.0,1
2020-08-19,14.0,14.0,1
2020-08-20,12.0,12.0,1
2020-08-21,9.0,9.0,1
2020-08-22,3.0,3.0,1
2020-08-23,10.0,10.0,1
2020-08-24,8.0,8.0,1
2020-08-25,13.0,13.0,1
2020-08-26,5.0,5.0,1
2020-08-27,15.0,15.0,1
2020-08-28,18.0,18.0,1
2020-08-29,20.0,20.0,1
2020-08-30,6.0,6.0,1
2020-08-31,12.0,12.0,1
2020-09-01,9.0,9.0,1
2020-09-02,16.0,16.0,1
2020-09-03,21.0,21.0,1
2020-09-04,19.0,19.0,1
2020-09-05,8.0,8.0,1
2020-09-06,14.0,14.0,1
2020-09-07,16.0,16.0,1
2020-09-08,20.0,20.0,1
2020-09-09,16.0,16.0,1
2020-09-10,34.0,34.0,1
2020-09-11,23.0,23.0,1
2020-09-12,16.0,16.0,1
2020-09-13,21.0,21.0,1
2020-09-14,20.0,20.0,1
2020-09-15,18.0,18.0,1
2020-09-16,24.0,24.0,1
2020-09-17,18.0,18.0,1
2020-09-18,23.0,23.0,1
2020-09-19,19.0,19.0,1
2020-09-20,31.0,31.0,1
2020-09-21,15.0,15.0,1
2020-09-22,20.0,20.0,1
2020-09-23,21.0,21.0,1
2020-09-24,18.0,18.0,1
2020-09-25,19.0,19.0,1
2020-09-26,14.0,14.0,1
2020-09-27,16.0,16.0,1
2020-09-28,16.0,16.0,1
2020-09-29,16.0,16.0,1
2020-09-30,11.0,11.0,1
2020-10-01,25.0,25.0,1
2020-10-02,14.0,14.0,1
2020-10-03,19.0,19.0,1
2020-10-04,18.0,18.0,1
2020-10-05,11.0,11.0,1
2020-10-06,23.0,23.0,1
2020-10-07,14.0,14.0,1
2020-10-08,16.0,16.0,1
2020-10-09,20.0,20.0,1
2020-10-10,26.0,26.0,1
2020-10-11,20.0,20.0,1
2020-10-12,20.0,20.0,1
2020-10-13,24.0,24.0,1
2020-10-14,24.0,24.0,1
2020-10-15,25.0,25.0,1
2020-10-16,18.0,18.0,1
2020-10-17,12.0,12.0,1
2020-10-18,12.0,12.0,1
