date,/m/0fd23_0,/m/0fd23,batch_id
2020-02-01,59.0,59.0,1
2020-02-02,15.0,15.0,1
2020-02-03,24.0,24.0,1
2020-02-04,27.0,27.0,1
2020-02-05,27.0,27.0,1
2020-02-06,27.0,27.0,1
2020-02-07,14.0,14.0,1
2020-02-08,38.0,38.0,1
2020-02-09,29.0,29.0,1
2020-02-10,38.0,38.0,1
2020-02-11,26.0,26.0,1
2020-02-12,20.0,20.0,1
2020-02-13,41.0,41.0,1
2020-02-14,55.0,55.0,1
2020-02-15,52.0,52.0,1
2020-02-16,7.0,7.0,1
2020-02-17,47.0,47.0,1
2020-02-18,53.0,53.0,1
2020-02-19,40.0,40.0,1
2020-02-20,47.0,47.0,1
2020-02-21,7.0,7.0,1
2020-02-22,36.0,36.0,1
2020-02-23,30.0,30.0,1
2020-02-24,71.0,71.0,1
2020-02-25,46.0,46.0,1
2020-02-26,39.0,39.0,1
2020-02-27,40.0,40.0,1
2020-02-28,27.0,27.0,1
2020-02-29,67.0,67.0,1
2020-03-01,36.0,36.0,1
2020-03-02,52.0,52.0,1
2020-03-03,32.0,32.0,1
2020-03-04,26.0,26.0,1
2020-03-05,40.0,40.0,1
2020-03-06,27.0,27.0,1
2020-03-07,45.0,45.0,1
2020-03-08,51.0,51.0,1
2020-03-09,37.0,37.0,1
2020-03-10,19.0,19.0,1
2020-03-11,32.0,32.0,1
2020-03-12,30.0,30.0,1
2020-03-13,31.0,31.0,1
2020-03-14,43.0,43.0,1
2020-03-15,55.0,55.0,1
2020-03-16,41.0,41.0,1
2020-03-17,24.0,24.0,1
2020-03-18,24.0,24.0,1
2020-03-19,56.0,56.0,1
2020-03-20,67.0,67.0,1
2020-03-21,36.0,36.0,1
2020-03-22,28.0,28.0,1
2020-03-23,34.0,34.0,1
2020-03-24,30.0,30.0,1
2020-03-25,54.0,54.0,1
2020-03-26,61.0,61.0,1
2020-03-27,70.0,70.0,1
2020-03-28,28.0,28.0,1
2020-03-29,42.0,42.0,1
2020-03-30,52.0,52.0,1
2020-03-31,23.0,23.0,1
2020-04-01,70.0,70.0,1
2020-04-02,29.0,29.0,1
2020-04-03,29.0,29.0,1
2020-04-04,68.0,68.0,1
2020-04-05,96.0,96.0,1
2020-04-06,57.0,57.0,1
2020-04-07,82.0,82.0,1
2020-04-08,42.0,42.0,1
2020-04-09,42.0,42.0,1
2020-04-10,49.0,49.0,1
2020-04-11,42.0,42.0,1
2020-04-12,32.0,32.0,1
2020-04-13,65.0,65.0,1
2020-04-14,34.0,34.0,1
2020-04-15,47.0,47.0,1
2020-04-16,35.0,35.0,1
2020-04-17,48.0,48.0,1
2020-04-18,88.0,88.0,1
2020-04-19,34.0,34.0,1
2020-04-20,58.0,58.0,1
2020-04-21,42.0,42.0,1
2020-04-22,78.0,78.0,1
2020-04-23,35.0,35.0,1
2020-04-24,42.0,42.0,1
2020-04-25,35.0,35.0,1
2020-04-26,47.0,47.0,1
2020-04-27,40.0,40.0,1
2020-04-28,35.0,35.0,1
2020-04-29,23.0,23.0,1
2020-04-30,30.0,30.0,1
2020-05-01,88.0,88.0,1
2020-05-02,74.0,74.0,1
2020-05-03,34.0,34.0,1
2020-05-04,62.0,62.0,1
2020-05-05,40.0,40.0,1
2020-05-06,53.0,53.0,1
2020-05-07,24.0,24.0,1
2020-05-08,37.0,37.0,1
2020-05-09,42.0,42.0,1
2020-05-10,75.0,75.0,1
2020-05-11,50.0,50.0,1
2020-05-12,52.0,52.0,1
2020-05-13,60.0,60.0,1
2020-05-14,74.0,74.0,1
2020-05-15,25.0,25.0,1
2020-05-16,73.0,73.0,1
2020-05-17,20.0,20.0,1
2020-05-18,42.0,42.0,1
2020-05-19,30.0,30.0,1
2020-05-20,74.0,74.0,1
2020-05-21,63.0,63.0,1
2020-05-22,48.0,48.0,1
