date,/m/0fd23_0,/m/0fd23,batch_id
2020-02-01,62.0,62.0,1
2020-02-02,84.0,84.0,1
2020-02-03,70.0,70.0,1
2020-02-04,78.0,78.0,1
2020-02-05,73.0,73.0,1
2020-02-06,77.0,77.0,1
2020-02-07,66.0,66.0,1
2020-02-08,68.0,68.0,1
2020-02-09,64.0,64.0,1
2020-02-10,80.0,80.0,1
2020-02-11,72.0,72.0,1
2020-02-12,65.0,65.0,1
2020-02-13,79.0,79.0,1
2020-02-14,72.0,72.0,1
2020-02-15,68.0,68.0,1
2020-02-16,57.0,57.0,1
2020-02-17,52.0,52.0,1
2020-02-18,66.0,66.0,1
2020-02-19,61.0,61.0,1
2020-02-20,70.0,70.0,1
2020-02-21,72.0,72.0,1
2020-02-22,60.0,60.0,1
2020-02-23,75.0,75.0,1
2020-02-24,69.0,69.0,1
2020-02-25,78.0,78.0,1
2020-02-26,68.0,68.0,1
2020-02-27,53.0,53.0,1
2020-02-28,74.0,74.0,1
2020-02-29,60.0,60.0,1
2020-03-01,54.0,54.0,1
2020-03-02,63.0,63.0,1
2020-03-03,69.0,69.0,1
2020-03-04,50.0,50.0,1
2020-03-05,59.0,59.0,1
2020-03-06,59.0,59.0,1
2020-03-07,76.0,76.0,1
2020-03-08,71.0,71.0,1
2020-03-09,56.0,56.0,1
2020-03-10,57.0,57.0,1
2020-03-11,71.0,71.0,1
2020-03-12,64.0,64.0,1
2020-03-13,55.0,55.0,1
2020-03-14,65.0,65.0,1
2020-03-15,66.0,66.0,1
2020-03-16,57.0,57.0,1
2020-03-17,55.0,55.0,1
2020-03-18,53.0,53.0,1
2020-03-19,52.0,52.0,1
2020-03-20,57.0,57.0,1
2020-03-21,64.0,64.0,1
2020-03-22,56.0,56.0,1
2020-03-23,49.0,49.0,1
2020-03-24,57.0,57.0,1
2020-03-25,67.0,67.0,1
2020-03-26,56.0,56.0,1
2020-03-27,57.0,57.0,1
2020-03-28,68.0,68.0,1
2020-03-29,62.0,62.0,1
2020-03-30,57.0,57.0,1
2020-03-31,60.0,60.0,1
2020-04-01,57.0,57.0,1
2020-04-02,67.0,67.0,1
2020-04-03,61.0,61.0,1
2020-04-04,63.0,63.0,1
2020-04-05,80.0,80.0,1
2020-04-06,64.0,64.0,1
2020-04-07,72.0,72.0,1
2020-04-08,64.0,64.0,1
2020-04-09,70.0,70.0,1
2020-04-10,72.0,72.0,1
2020-04-11,83.0,83.0,1
2020-04-12,92.0,92.0,1
2020-04-13,73.0,73.0,1
2020-04-14,87.0,87.0,1
2020-04-15,71.0,71.0,1
2020-04-16,73.0,73.0,1
2020-04-17,56.0,56.0,1
2020-04-18,71.0,71.0,1
2020-04-19,56.0,56.0,1
2020-04-20,62.0,62.0,1
2020-04-21,69.0,69.0,1
2020-04-22,67.0,67.0,1
2020-04-23,76.0,76.0,1
2020-04-24,65.0,65.0,1
2020-04-25,79.0,79.0,1
2020-04-26,85.0,85.0,1
2020-04-27,72.0,72.0,1
2020-04-28,68.0,68.0,1
2020-04-29,60.0,60.0,1
2020-04-30,61.0,61.0,1
2020-05-01,58.0,58.0,1
2020-05-02,65.0,65.0,1
2020-05-03,77.0,77.0,1
2020-05-04,64.0,64.0,1
2020-05-05,65.0,65.0,1
2020-05-06,68.0,68.0,1
2020-05-07,63.0,63.0,1
2020-05-08,71.0,71.0,1
2020-05-09,79.0,79.0,1
2020-05-10,54.0,54.0,1
2020-05-11,59.0,59.0,1
2020-05-12,71.0,71.0,1
2020-05-13,55.0,55.0,1
2020-05-14,74.0,74.0,1
2020-05-15,74.0,74.0,1
2020-05-16,73.0,73.0,1
2020-05-17,58.0,58.0,1
2020-05-18,71.0,71.0,1
2020-05-19,66.0,66.0,1
2020-05-20,63.0,63.0,1
2020-05-21,66.0,66.0,1
2020-05-22,66.0,66.0,1
2020-05-23,62.0,62.0,1
2020-05-24,74.0,74.0,1
2020-05-25,75.0,75.0,1
2020-05-26,62.0,62.0,1
2020-05-27,66.0,66.0,1
2020-05-28,70.0,70.0,1
2020-05-29,73.0,73.0,1
2020-05-30,78.0,78.0,1
2020-05-31,84.0,84.0,1
2020-06-01,100.0,100.0,1
2020-06-02,71.0,71.0,1
2020-06-03,72.0,72.0,1
2020-06-04,70.0,70.0,1
2020-06-05,64.0,64.0,1
2020-06-06,68.0,68.0,1
2020-06-07,82.0,82.0,1
2020-06-08,73.0,73.0,1
2020-06-09,55.0,55.0,1
2020-06-10,70.0,70.0,1
2020-06-11,61.0,61.0,1
2020-06-12,55.0,55.0,1
2020-06-13,65.0,65.0,1
2020-06-14,86.0,86.0,1
2020-06-15,71.0,71.0,1
2020-06-16,65.0,65.0,1
2020-06-17,63.0,63.0,1
2020-06-18,66.0,66.0,1
2020-06-19,50.0,50.0,1
2020-06-20,66.0,66.0,1
2020-06-21,65.0,65.0,1
2020-06-22,67.0,67.0,1
2020-06-23,81.0,81.0,1
2020-06-24,72.0,72.0,1
2020-06-25,78.0,78.0,1
2020-06-26,57.0,57.0,1
2020-06-27,68.0,68.0,1
2020-06-28,76.0,76.0,1
2020-06-29,64.0,64.0,1
2020-06-30,66.0,66.0,1
2020-07-01,53.0,53.0,1
2020-07-02,60.0,60.0,1
2020-07-03,60.0,60.0,1
2020-07-04,66.0,66.0,1
2020-07-05,71.0,71.0,1
2020-07-06,76.0,76.0,1
2020-07-07,81.0,81.0,1
2020-07-08,67.0,67.0,1
2020-07-09,59.0,59.0,1
2020-07-10,44.0,44.0,1
2020-07-11,60.0,60.0,1
2020-07-12,70.0,70.0,1
2020-07-13,58.0,58.0,1
2020-07-14,56.0,56.0,1
2020-07-15,64.0,64.0,1
2020-07-16,69.0,69.0,1
2020-07-17,62.0,62.0,1
2020-07-18,73.0,73.0,1
2020-07-19,64.0,64.0,1
2020-07-20,64.0,64.0,1
2020-07-21,60.0,60.0,1
2020-07-22,81.0,81.0,1
2020-07-23,66.0,66.0,1
2020-07-24,85.0,85.0,1
2020-07-25,64.0,64.0,1
2020-07-26,72.0,72.0,1
2020-07-27,60.0,60.0,1
2020-07-28,62.0,62.0,1
2020-07-29,64.0,64.0,1
2020-07-30,61.0,61.0,1
2020-07-31,51.0,51.0,1
2020-08-01,71.0,71.0,1
2020-08-02,80.0,80.0,1
2020-08-03,60.0,60.0,1
2020-08-04,59.0,59.0,1
2020-08-05,72.0,72.0,1
2020-08-06,68.0,68.0,1
2020-08-07,57.0,57.0,1
2020-08-08,65.0,65.0,1
2020-08-09,61.0,61.0,1
2020-08-10,61.0,61.0,1
2020-08-11,69.0,69.0,1
2020-08-12,62.0,62.0,1
2020-08-13,68.0,68.0,1
2020-08-14,50.0,50.0,1
2020-08-15,62.0,62.0,1
2020-08-16,66.0,66.0,1
2020-08-17,60.0,60.0,1
2020-08-18,74.0,74.0,1
2020-08-19,81.0,81.0,1
2020-08-20,77.0,77.0,1
2020-08-21,48.0,48.0,1
2020-08-22,56.0,56.0,1
2020-08-23,94.0,94.0,1
2020-08-24,77.0,77.0,1
2020-08-25,49.0,49.0,1
2020-08-26,59.0,59.0,1
2020-08-27,49.0,49.0,1
2020-08-28,56.0,56.0,1
2020-08-29,63.0,63.0,1
2020-08-30,72.0,72.0,1
2020-08-31,69.0,69.0,1
2020-09-01,69.0,69.0,1
2020-09-02,74.0,74.0,1
2020-09-03,72.0,72.0,1
2020-09-04,54.0,54.0,1
2020-09-05,71.0,71.0,1
2020-09-06,63.0,63.0,1
2020-09-07,77.0,77.0,1
2020-09-08,58.0,58.0,1
2020-09-09,68.0,68.0,1
2020-09-10,75.0,75.0,1
2020-09-11,65.0,65.0,1
