date,/g/121j1nlf_0,/g/121j1nlf,batch_id
2020-02-01,32.0,32.0,1
2020-02-02,40.0,40.0,1
2020-02-03,42.0,42.0,1
2020-02-04,50.0,50.0,1
2020-02-05,44.0,44.0,1
2020-02-06,43.0,43.0,1
2020-02-07,46.0,46.0,1
2020-02-08,27.0,27.0,1
2020-02-09,36.0,36.0,1
2020-02-10,57.0,57.0,1
2020-02-11,63.0,63.0,1
2020-02-12,66.0,66.0,1
2020-02-13,59.0,59.0,1
2020-02-14,52.0,52.0,1
2020-02-15,41.0,41.0,1
2020-02-16,39.0,39.0,1
2020-02-17,42.0,42.0,1
2020-02-18,37.0,37.0,1
2020-02-19,56.0,56.0,1
2020-02-20,39.0,39.0,1
2020-02-21,64.0,64.0,1
2020-02-22,19.0,19.0,1
2020-02-23,39.0,39.0,1
2020-02-24,39.0,39.0,1
2020-02-25,51.0,51.0,1
2020-02-26,30.0,30.0,1
2020-02-27,40.0,40.0,1
2020-02-28,41.0,41.0,1
2020-02-29,24.0,24.0,1
2020-03-01,41.0,41.0,1
2020-03-02,51.0,51.0,1
2020-03-03,50.0,50.0,1
2020-03-04,60.0,60.0,1
2020-03-05,45.0,45.0,1
2020-03-06,55.0,55.0,1
2020-03-07,31.0,31.0,1
2020-03-08,42.0,42.0,1
2020-03-09,46.0,46.0,1
2020-03-10,61.0,61.0,1
2020-03-11,55.0,55.0,1
2020-03-12,56.0,56.0,1
2020-03-13,54.0,54.0,1
2020-03-14,33.0,33.0,1
2020-03-15,47.0,47.0,1
2020-03-16,52.0,52.0,1
2020-03-17,46.0,46.0,1
2020-03-18,47.0,47.0,1
2020-03-19,49.0,49.0,1
2020-03-20,38.0,38.0,1
2020-03-21,40.0,40.0,1
2020-03-22,28.0,28.0,1
2020-03-23,45.0,45.0,1
2020-03-24,38.0,38.0,1
2020-03-25,40.0,40.0,1
2020-03-26,59.0,59.0,1
2020-03-27,46.0,46.0,1
2020-03-28,35.0,35.0,1
2020-03-29,34.0,34.0,1
2020-03-30,54.0,54.0,1
2020-03-31,49.0,49.0,1
2020-04-01,37.0,37.0,1
2020-04-02,67.0,67.0,1
2020-04-03,35.0,35.0,1
2020-04-04,40.0,40.0,1
2020-04-05,46.0,46.0,1
2020-04-06,42.0,42.0,1
2020-04-07,56.0,56.0,1
2020-04-08,51.0,51.0,1
2020-04-09,32.0,32.0,1
2020-04-10,43.0,43.0,1
2020-04-11,35.0,35.0,1
2020-04-12,39.0,39.0,1
2020-04-13,67.0,67.0,1
2020-04-14,59.0,59.0,1
2020-04-15,74.0,74.0,1
2020-04-16,45.0,45.0,1
2020-04-17,63.0,63.0,1
2020-04-18,45.0,45.0,1
2020-04-19,48.0,48.0,1
2020-04-20,49.0,49.0,1
2020-04-21,66.0,66.0,1
2020-04-22,72.0,72.0,1
2020-04-23,56.0,56.0,1
2020-04-24,55.0,55.0,1
2020-04-25,53.0,53.0,1
2020-04-26,39.0,39.0,1
2020-04-27,39.0,39.0,1
2020-04-28,51.0,51.0,1
2020-04-29,60.0,60.0,1
2020-04-30,69.0,69.0,1
2020-05-01,38.0,38.0,1
2020-05-02,57.0,57.0,1
2020-05-03,42.0,42.0,1
2020-05-04,58.0,58.0,1
2020-05-05,59.0,59.0,1
2020-05-06,31.0,31.0,1
2020-05-07,40.0,40.0,1
2020-05-08,47.0,47.0,1
2020-05-09,46.0,46.0,1
2020-05-10,66.0,66.0,1
2020-05-11,45.0,45.0,1
2020-05-12,29.0,29.0,1
2020-05-13,47.0,47.0,1
2020-05-14,54.0,54.0,1
2020-05-15,40.0,40.0,1
2020-05-16,35.0,35.0,1
2020-05-17,60.0,60.0,1
2020-05-18,55.0,55.0,1
2020-05-19,46.0,46.0,1
2020-05-20,55.0,55.0,1
2020-05-21,40.0,40.0,1
2020-05-22,35.0,35.0,1
2020-05-23,40.0,40.0,1
2020-05-24,40.0,40.0,1
2020-05-25,33.0,33.0,1
2020-05-26,32.0,32.0,1
2020-05-27,33.0,33.0,1
2020-05-28,31.0,31.0,1
2020-05-29,42.0,42.0,1
2020-05-30,26.0,26.0,1
