date,/g/121j1nlf_0,/g/121j1nlf,batch_id
2020-02-01,25.0,25.0,1
2020-02-02,20.0,20.0,1
2020-02-03,36.0,36.0,1
2020-02-04,36.0,36.0,1
2020-02-05,37.0,37.0,1
2020-02-06,38.0,38.0,1
2020-02-07,32.0,32.0,1
2020-02-08,16.0,16.0,1
2020-02-09,17.0,17.0,1
2020-02-10,34.0,34.0,1
2020-02-11,41.0,41.0,1
2020-02-12,38.0,38.0,1
2020-02-13,35.0,35.0,1
2020-02-14,28.0,28.0,1
2020-02-15,23.0,23.0,1
2020-02-16,24.0,24.0,1
2020-02-17,39.0,39.0,1
2020-02-18,34.0,34.0,1
2020-02-19,34.0,34.0,1
2020-02-20,31.0,31.0,1
2020-02-21,35.0,35.0,1
2020-02-22,25.0,25.0,1
2020-02-23,21.0,21.0,1
2020-02-24,34.0,34.0,1
2020-02-25,40.0,40.0,1
2020-02-26,55.0,55.0,1
2020-02-27,64.0,64.0,1
2020-02-28,48.0,48.0,1
2020-02-29,31.0,31.0,1
2020-03-01,52.0,52.0,1
2020-03-02,65.0,65.0,1
2020-03-03,56.0,56.0,1
2020-03-04,59.0,59.0,1
2020-03-05,50.0,50.0,1
2020-03-06,44.0,44.0,1
2020-03-07,30.0,30.0,1
2020-03-08,31.0,31.0,1
2020-03-09,86.0,86.0,1
2020-03-10,87.0,87.0,1
2020-03-11,80.0,80.0,1
2020-03-12,99.0,99.0,1
2020-03-13,87.0,87.0,1
2020-03-14,80.0,80.0,1
2020-03-15,70.0,70.0,1
2020-03-16,76.0,76.0,1
2020-03-17,64.0,64.0,1
2020-03-18,67.0,67.0,1
2020-03-19,54.0,54.0,1
2020-03-20,46.0,46.0,1
2020-03-21,41.0,41.0,1
2020-03-22,78.0,78.0,1
2020-03-23,100.0,100.0,1
2020-03-24,61.0,61.0,1
2020-03-25,49.0,49.0,1
2020-03-26,58.0,58.0,1
2020-03-27,49.0,49.0,1
2020-03-28,36.0,36.0,1
2020-03-29,38.0,38.0,1
2020-03-30,45.0,45.0,1
2020-03-31,50.0,50.0,1
2020-04-01,38.0,38.0,1
2020-04-02,44.0,44.0,1
2020-04-03,39.0,39.0,1
2020-04-04,31.0,31.0,1
2020-04-05,34.0,34.0,1
2020-04-06,48.0,48.0,1
2020-04-07,35.0,35.0,1
2020-04-08,34.0,34.0,1
2020-04-09,32.0,32.0,1
2020-04-10,33.0,33.0,1
2020-04-11,24.0,24.0,1
2020-04-12,26.0,26.0,1
2020-04-13,29.0,29.0,1
2020-04-14,38.0,38.0,1
2020-04-15,38.0,38.0,1
2020-04-16,45.0,45.0,1
2020-04-17,39.0,39.0,1
2020-04-18,40.0,40.0,1
2020-04-19,45.0,45.0,1
2020-04-20,45.0,45.0,1
2020-04-21,49.0,49.0,1
2020-04-22,62.0,62.0,1
2020-04-23,51.0,51.0,1
2020-04-24,46.0,46.0,1
2020-04-25,40.0,40.0,1
2020-04-26,42.0,42.0,1
2020-04-27,44.0,44.0,1
2020-04-28,45.0,45.0,1
2020-04-29,43.0,43.0,1
2020-04-30,46.0,46.0,1
2020-05-01,33.0,33.0,1
2020-05-02,43.0,43.0,1
2020-05-03,74.0,74.0,1
2020-05-04,56.0,56.0,1
2020-05-05,61.0,61.0,1
2020-05-06,44.0,44.0,1
2020-05-07,54.0,54.0,1
2020-05-08,39.0,39.0,1
2020-05-09,39.0,39.0,1
2020-05-10,36.0,36.0,1
2020-05-11,47.0,47.0,1
2020-05-12,48.0,48.0,1
2020-05-13,45.0,45.0,1
2020-05-14,54.0,54.0,1
2020-05-15,40.0,40.0,1
2020-05-16,39.0,39.0,1
2020-05-17,36.0,36.0,1
2020-05-18,40.0,40.0,1
2020-05-19,44.0,44.0,1
2020-05-20,36.0,36.0,1
2020-05-21,32.0,32.0,1
2020-05-22,32.0,32.0,1
2020-05-23,24.0,24.0,1
2020-05-24,32.0,32.0,1
2020-05-25,38.0,38.0,1
2020-05-26,45.0,45.0,1
2020-05-27,38.0,38.0,1
2020-05-28,43.0,43.0,1
2020-05-29,38.0,38.0,1
2020-05-30,25.0,25.0,1
2020-05-31,27.0,27.0,1
2020-06-01,29.0,29.0,1
2020-06-02,35.0,35.0,1
2020-06-03,31.0,31.0,1
2020-06-04,38.0,38.0,1
2020-06-05,29.0,29.0,1
2020-06-06,31.0,31.0,1
2020-06-07,25.0,25.0,1
2020-06-08,36.0,36.0,1
2020-06-09,38.0,38.0,1
2020-06-10,30.0,30.0,1
2020-06-11,31.0,31.0,1
2020-06-12,29.0,29.0,1
2020-06-13,21.0,21.0,1
2020-06-14,32.0,32.0,1
2020-06-15,47.0,47.0,1
2020-06-16,41.0,41.0,1
2020-06-17,39.0,39.0,1
2020-06-18,44.0,44.0,1
2020-06-19,30.0,30.0,1
2020-06-20,23.0,23.0,1
2020-06-21,25.0,25.0,1
2020-06-22,36.0,36.0,1
2020-06-23,42.0,42.0,1
2020-06-24,41.0,41.0,1
2020-06-25,39.0,39.0,1
2020-06-26,36.0,36.0,1
2020-06-27,24.0,24.0,1
2020-06-28,22.0,22.0,1
2020-06-29,40.0,40.0,1
2020-06-30,36.0,36.0,1
2020-07-01,34.0,34.0,1
2020-07-02,41.0,41.0,1
2020-07-03,40.0,40.0,1
2020-07-04,26.0,26.0,1
2020-07-05,26.0,26.0,1
2020-07-06,43.0,43.0,1
2020-07-07,36.0,36.0,1
2020-07-08,42.0,42.0,1
2020-07-09,37.0,37.0,1
2020-07-10,33.0,33.0,1
2020-07-11,27.0,27.0,1
2020-07-12,31.0,31.0,1
2020-07-13,36.0,36.0,1
2020-07-14,38.0,38.0,1
2020-07-15,44.0,44.0,1
2020-07-16,36.0,36.0,1
2020-07-17,35.0,35.0,1
2020-07-18,19.0,19.0,1
2020-07-19,26.0,26.0,1
2020-07-20,40.0,40.0,1
2020-07-21,43.0,43.0,1
2020-07-22,32.0,32.0,1
2020-07-23,41.0,41.0,1
2020-07-24,30.0,30.0,1
2020-07-25,23.0,23.0,1
2020-07-26,23.0,23.0,1
2020-07-27,36.0,36.0,1
2020-07-28,39.0,39.0,1
2020-07-29,34.0,34.0,1
2020-07-30,34.0,34.0,1
2020-07-31,28.0,28.0,1
2020-08-01,16.0,16.0,1
2020-08-02,21.0,21.0,1
2020-08-03,36.0,36.0,1
2020-08-04,34.0,34.0,1
2020-08-05,32.0,32.0,1
2020-08-06,35.0,35.0,1
2020-08-07,31.0,31.0,1
2020-08-08,17.0,17.0,1
2020-08-09,26.0,26.0,1
2020-08-10,37.0,37.0,1
2020-08-11,50.0,50.0,1
2020-08-12,43.0,43.0,1
2020-08-13,39.0,39.0,1
2020-08-14,28.0,28.0,1
2020-08-15,22.0,22.0,1
2020-08-16,28.0,28.0,1
2020-08-17,42.0,42.0,1
2020-08-18,38.0,38.0,1
2020-08-19,37.0,37.0,1
2020-08-20,39.0,39.0,1
2020-08-21,29.0,29.0,1
2020-08-22,28.0,28.0,1
2020-08-23,30.0,30.0,1
2020-08-24,36.0,36.0,1
2020-08-25,46.0,46.0,1
2020-08-26,40.0,40.0,1
