date,/m/0g9pc_0,/m/0g9pc,batch_id
2020-02-01,9.0,9.0,1
2020-02-02,11.0,11.0,1
2020-02-03,7.0,7.0,1
2020-02-04,12.0,12.0,1
2020-02-05,10.0,10.0,1
2020-02-06,10.0,10.0,1
2020-02-07,9.0,9.0,1
2020-02-08,7.0,7.0,1
2020-02-09,8.0,8.0,1
2020-02-10,9.0,9.0,1
2020-02-11,8.0,8.0,1
2020-02-12,7.0,7.0,1
2020-02-13,6.0,6.0,1
2020-02-14,6.0,6.0,1
2020-02-15,7.0,7.0,1
2020-02-16,6.0,6.0,1
2020-02-17,7.0,7.0,1
2020-02-18,12.0,12.0,1
2020-02-19,10.0,10.0,1
2020-02-20,7.0,7.0,1
2020-02-21,3.0,3.0,1
2020-02-22,12.0,12.0,1
2020-02-23,19.0,19.0,1
2020-02-24,24.0,24.0,1
2020-02-25,17.0,17.0,1
2020-02-26,22.0,22.0,1
2020-02-27,26.0,26.0,1
2020-02-28,35.0,35.0,1
2020-02-29,60.0,60.0,1
2020-03-01,39.0,39.0,1
2020-03-02,54.0,54.0,1
2020-03-03,34.0,34.0,1
2020-03-04,32.0,32.0,1
2020-03-05,37.0,37.0,1
2020-03-06,40.0,40.0,1
2020-03-07,26.0,26.0,1
2020-03-08,37.0,37.0,1
2020-03-09,26.0,26.0,1
2020-03-10,35.0,35.0,1
2020-03-11,20.0,20.0,1
2020-03-12,75.0,75.0,1
2020-03-13,78.0,78.0,1
2020-03-14,100.0,100.0,1
2020-03-15,100.0,100.0,1
2020-03-16,72.0,72.0,1
2020-03-17,64.0,64.0,1
2020-03-18,79.0,79.0,1
2020-03-19,61.0,61.0,1
2020-03-20,50.0,50.0,1
2020-03-21,61.0,61.0,1
2020-03-22,55.0,55.0,1
2020-03-23,40.0,40.0,1
2020-03-24,40.0,40.0,1
2020-03-25,40.0,40.0,1
2020-03-26,44.0,44.0,1
2020-03-27,28.0,28.0,1
2020-03-28,35.0,35.0,1
2020-03-29,33.0,33.0,1
2020-03-30,19.0,19.0,1
2020-03-31,29.0,29.0,1
2020-04-01,36.0,36.0,1
2020-04-02,18.0,18.0,1
2020-04-03,18.0,18.0,1
2020-04-04,24.0,24.0,1
