date,/m/0fd23_0,/m/0fd23,batch_id
2020-02-01,12.0,12.0,1
2020-02-02,27.0,27.0,1
2020-02-03,21.0,21.0,1
2020-02-04,32.0,32.0,1
2020-02-05,29.0,29.0,1
2020-02-06,56.0,56.0,1
2020-02-07,48.0,48.0,1
2020-02-08,30.0,30.0,1
2020-02-09,23.0,23.0,1
2020-02-10,22.0,22.0,1
2020-02-11,51.0,51.0,1
2020-02-12,49.0,49.0,1
2020-02-13,30.0,30.0,1
2020-02-14,10.0,10.0,1
2020-02-15,24.0,24.0,1
2020-02-16,34.0,34.0,1
2020-02-17,29.0,29.0,1
2020-02-18,47.0,47.0,1
2020-02-19,47.0,47.0,1
2020-02-20,44.0,44.0,1
2020-02-21,41.0,41.0,1
2020-02-22,24.0,24.0,1
2020-02-23,63.0,63.0,1
2020-02-24,68.0,68.0,1
2020-02-25,38.0,38.0,1
2020-02-26,36.0,36.0,1
2020-02-27,36.0,36.0,1
2020-02-28,19.0,19.0,1
2020-02-29,34.0,34.0,1
2020-03-01,32.0,32.0,1
2020-03-02,19.0,19.0,1
2020-03-03,36.0,36.0,1
2020-03-04,38.0,38.0,1
2020-03-05,52.0,52.0,1
2020-03-06,88.0,88.0,1
2020-03-07,11.0,11.0,1
2020-03-08,44.0,44.0,1
2020-03-09,18.0,18.0,1
2020-03-10,31.0,31.0,1
2020-03-11,53.0,53.0,1
2020-03-12,41.0,41.0,1
2020-03-13,42.0,42.0,1
2020-03-14,32.0,32.0,1
2020-03-15,20.0,20.0,1
2020-03-16,36.0,36.0,1
2020-03-17,36.0,36.0,1
2020-03-18,33.0,33.0,1
2020-03-19,25.0,25.0,1
2020-03-20,62.0,62.0,1
2020-03-21,30.0,30.0,1
2020-03-22,64.0,64.0,1
2020-03-23,45.0,45.0,1
2020-03-24,49.0,49.0,1
2020-03-25,22.0,22.0,1
2020-03-26,18.0,18.0,1
2020-03-27,63.0,63.0,1
2020-03-28,38.0,38.0,1
2020-03-29,56.0,56.0,1
2020-03-30,38.0,38.0,1
2020-03-31,48.0,48.0,1
2020-04-01,41.0,41.0,1
2020-04-02,42.0,42.0,1
2020-04-03,66.0,66.0,1
2020-04-04,60.0,60.0,1
2020-04-05,39.0,39.0,1
2020-04-06,38.0,38.0,1
2020-04-07,45.0,45.0,1
2020-04-08,85.0,85.0,1
2020-04-09,57.0,57.0,1
2020-04-10,92.0,92.0,1
2020-04-11,71.0,71.0,1
2020-04-12,100.0,100.0,1
2020-04-13,86.0,86.0,1
2020-04-14,61.0,61.0,1
2020-04-15,41.0,41.0,1
2020-04-16,52.0,52.0,1
2020-04-17,69.0,69.0,1
2020-04-18,39.0,39.0,1
2020-04-19,69.0,69.0,1
2020-04-20,39.0,39.0,1
2020-04-21,32.0,32.0,1
2020-04-22,43.0,43.0,1
2020-04-23,24.0,24.0,1
2020-04-24,60.0,60.0,1
2020-04-25,40.0,40.0,1
2020-04-26,94.0,94.0,1
2020-04-27,58.0,58.0,1
2020-04-28,37.0,37.0,1
2020-04-29,30.0,30.0,1
2020-04-30,60.0,60.0,1
2020-05-01,49.0,49.0,1
2020-05-02,77.0,77.0,1
2020-05-03,42.0,42.0,1
2020-05-04,54.0,54.0,1
2020-05-05,42.0,42.0,1
2020-05-06,48.0,48.0,1
2020-05-07,35.0,35.0,1
2020-05-08,32.0,32.0,1
2020-05-09,42.0,42.0,1
2020-05-10,23.0,23.0,1
2020-05-11,58.0,58.0,1
2020-05-12,37.0,37.0,1
2020-05-13,19.0,19.0,1
2020-05-14,42.0,42.0,1
2020-05-15,48.0,48.0,1
2020-05-16,23.0,23.0,1
2020-05-17,41.0,41.0,1
2020-05-18,74.0,74.0,1
2020-05-19,96.0,96.0,1
2020-05-20,54.0,54.0,1
2020-05-21,40.0,40.0,1
2020-05-22,48.0,48.0,1
2020-05-23,33.0,33.0,1
2020-05-24,54.0,54.0,1
2020-05-25,22.0,22.0,1
2020-05-26,64.0,64.0,1
2020-05-27,35.0,35.0,1
2020-05-28,55.0,55.0,1
2020-05-29,45.0,45.0,1
2020-05-30,29.0,29.0,1
2020-05-31,64.0,64.0,1
2020-06-01,49.0,49.0,1
2020-06-02,61.0,61.0,1
2020-06-03,76.0,76.0,1
2020-06-04,58.0,58.0,1
2020-06-05,32.0,32.0,1
2020-06-06,54.0,54.0,1
2020-06-07,37.0,37.0,1
2020-06-08,42.0,42.0,1
2020-06-09,39.0,39.0,1
2020-06-10,23.0,23.0,1
2020-06-11,17.0,17.0,1
2020-06-12,50.0,50.0,1
2020-06-13,32.0,32.0,1
2020-06-14,61.0,61.0,1
2020-06-15,35.0,35.0,1
2020-06-16,36.0,36.0,1
2020-06-17,33.0,33.0,1
2020-06-18,24.0,24.0,1
2020-06-19,34.0,34.0,1
2020-06-20,44.0,44.0,1
2020-06-21,76.0,76.0,1
2020-06-22,50.0,50.0,1
2020-06-23,49.0,49.0,1
2020-06-24,34.0,34.0,1
2020-06-25,33.0,33.0,1
2020-06-26,26.0,26.0,1
2020-06-27,19.0,19.0,1
2020-06-28,39.0,39.0,1
2020-06-29,35.0,35.0,1
2020-06-30,43.0,43.0,1
2020-07-01,47.0,47.0,1
2020-07-02,38.0,38.0,1
2020-07-03,20.0,20.0,1
2020-07-04,32.0,32.0,1
2020-07-05,36.0,36.0,1
2020-07-06,65.0,65.0,1
2020-07-07,62.0,62.0,1
2020-07-08,30.0,30.0,1
2020-07-09,42.0,42.0,1
2020-07-10,44.0,44.0,1
2020-07-11,22.0,22.0,1
2020-07-12,54.0,54.0,1
2020-07-13,10.0,10.0,1
2020-07-14,20.0,20.0,1
2020-07-15,44.0,44.0,1
2020-07-16,39.0,39.0,1
2020-07-17,21.0,21.0,1
2020-07-18,18.0,18.0,1
2020-07-19,35.0,35.0,1
2020-07-20,35.0,35.0,1
2020-07-21,35.0,35.0,1
2020-07-22,30.0,30.0,1
2020-07-23,31.0,31.0,1
2020-07-24,16.0,16.0,1
2020-07-25,19.0,19.0,1
2020-07-26,23.0,23.0,1
2020-07-27,72.0,72.0,1
2020-07-28,46.0,46.0,1
2020-07-29,45.0,45.0,1
2020-07-30,21.0,21.0,1
2020-07-31,17.0,17.0,1
2020-08-01,64.0,64.0,1
2020-08-02,39.0,39.0,1
2020-08-03,42.0,42.0,1
2020-08-04,46.0,46.0,1
2020-08-05,24.0,24.0,1
2020-08-06,43.0,43.0,1
2020-08-07,74.0,74.0,1
2020-08-08,33.0,33.0,1
2020-08-09,25.0,25.0,1
2020-08-10,25.0,25.0,1
2020-08-11,15.0,15.0,1
2020-08-12,41.0,41.0,1
2020-08-13,19.0,19.0,1
2020-08-14,36.0,36.0,1
2020-08-15,17.0,17.0,1
2020-08-16,34.0,34.0,1
2020-08-17,37.0,37.0,1
2020-08-18,38.0,38.0,1
2020-08-19,41.0,41.0,1
2020-08-20,26.0,26.0,1
2020-08-21,50.0,50.0,1
2020-08-22,18.0,18.0,1
2020-08-23,45.0,45.0,1
2020-08-24,43.0,43.0,1
2020-08-25,25.0,25.0,1
2020-08-26,15.0,15.0,1
2020-08-27,41.0,41.0,1
2020-08-28,37.0,37.0,1
2020-08-29,22.0,22.0,1
2020-08-30,33.0,33.0,1
2020-08-31,28.0,28.0,1
2020-09-01,28.0,28.0,1
2020-09-02,20.0,20.0,1
2020-09-03,46.0,46.0,1
2020-09-04,33.0,33.0,1
2020-09-05,19.0,19.0,1
2020-09-06,27.0,27.0,1
2020-09-07,23.0,23.0,1
2020-09-08,50.0,50.0,1
2020-09-09,26.0,26.0,1
2020-09-10,41.0,41.0,1
2020-09-11,43.0,43.0,1
2020-09-12,19.0,19.0,1
2020-09-13,30.0,30.0,1
2020-09-14,29.0,29.0,1
2020-09-15,30.0,30.0,1
2020-09-16,45.0,45.0,1
2020-09-17,34.0,34.0,1
2020-09-18,27.0,27.0,1
2020-09-19,31.0,31.0,1
2020-09-20,12.0,12.0,1
2020-09-21,38.0,38.0,1
2020-09-22,29.0,29.0,1
2020-09-23,24.0,24.0,1
2020-09-24,34.0,34.0,1
2020-09-25,25.0,25.0,1
2020-09-26,17.0,17.0,1
2020-09-27,48.0,48.0,1
2020-09-28,24.0,24.0,1
2020-09-29,25.0,25.0,1
2020-09-30,35.0,35.0,1
2020-10-01,20.0,20.0,1
2020-10-02,42.0,42.0,1
2020-10-03,24.0,24.0,1
2020-10-04,29.0,29.0,1
2020-10-05,14.0,14.0,1
2020-10-06,24.0,24.0,1
2020-10-07,25.0,25.0,1
2020-10-08,31.0,31.0,1
2020-10-09,34.0,34.0,1
2020-10-10,45.0,45.0,1
2020-10-11,17.0,17.0,1
2020-10-12,20.0,20.0,1
2020-10-13,55.0,55.0,1
2020-10-14,26.0,26.0,1
2020-10-15,36.0,36.0,1
2020-10-16,16.0,16.0,1
2020-10-17,19.0,19.0,1
2020-10-18,25.0,25.0,1
2020-10-19,31.0,31.0,1
2020-10-20,37.0,37.0,1
2020-10-21,11.0,11.0,1
2020-10-22,16.0,16.0,1
2020-10-23,17.0,17.0,1
2020-10-24,44.0,44.0,1
2020-10-25,19.0,19.0,1
2020-10-26,29.0,29.0,1
2020-10-27,30.0,30.0,1
2020-09-28,9.0,9.0,2
2020-09-29,43.0,43.0,2
2020-09-30,44.0,44.0,2
2020-10-01,40.0,40.0,2
2020-10-02,31.0,31.0,2
2020-10-03,29.0,29.0,2
2020-10-04,28.0,28.0,2
2020-10-05,18.0,18.0,2
2020-10-06,38.0,38.0,2
2020-10-07,38.0,38.0,2
2020-10-08,25.0,25.0,2
2020-10-09,11.0,11.0,2
2020-10-10,25.0,25.0,2
2020-10-11,11.0,11.0,2
2020-10-12,24.0,24.0,2
2020-10-13,39.0,39.0,2
2020-10-14,20.0,20.0,2
2020-10-15,31.0,31.0,2
2020-10-16,27.0,27.0,2
2020-10-17,43.0,43.0,2
2020-10-18,18.0,18.0,2
2020-10-19,36.0,36.0,2
2020-10-20,36.0,36.0,2
2020-10-21,31.0,31.0,2
2020-10-22,26.0,26.0,2
2020-10-23,11.0,11.0,2
2020-10-24,36.0,36.0,2
2020-10-25,24.0,24.0,2
2020-10-26,23.0,23.0,2
