date,/m/0cjf0,isPartial
2020-02-24,16,False
2020-02-25,23,False
2020-02-26,22,False
2020-02-27,20,False
2020-02-28,17,False
2020-02-29,25,False
2020-03-01,29,False
2020-03-02,30,False
2020-03-03,27,False
2020-03-04,24,False
2020-03-05,28,False
2020-03-06,32,False
2020-03-07,31,False
2020-03-08,29,False
2020-03-09,30,False
2020-03-10,36,False
2020-03-11,46,False
2020-03-12,62,False
2020-03-13,70,False
2020-03-14,83,False
2020-03-15,100,False
2020-03-16,96,False
2020-03-17,77,False
2020-03-18,66,False
2020-03-19,73,False
2020-03-20,71,False
2020-03-21,55,False
2020-03-22,51,False
2020-03-23,40,False
2020-03-24,44,False
2020-03-25,39,False
2020-03-26,43,False
2020-03-27,41,False
2020-03-28,40,False
2020-03-29,40,False
2020-03-30,39,False
2020-03-31,36,False
2020-04-01,30,False
2020-04-02,30,False
2020-04-03,29,False
2020-04-04,27,False
2020-04-05,31,False
2020-04-06,27,False
2020-04-07,21,False
2020-04-08,31,False
2020-04-09,28,False
2020-04-10,17,False
2020-04-11,18,False
2020-04-12,18,False
2020-04-13,21,False
2020-04-14,22,False
2020-04-15,19,False
2020-04-16,18,False
2020-04-17,16,False
2020-04-18,24,False
2020-04-19,17,False
2020-04-20,18,False
2020-04-21,20,False
2020-04-22,14,False
2020-04-23,21,False
2020-04-24,12,False
2020-04-25,17,False
2020-04-26,10,False
2020-04-27,16,False
2020-04-28,10,False
2020-04-29,10,False
2020-04-30,14,False
2020-05-01,17,False
