date,/m/0cjf0,isPartial
2020-01-15,56,False
2020-01-16,42,False
2020-01-17,47,False
2020-01-18,35,False
2020-01-19,49,False
2020-01-20,48,False
2020-01-21,56,False
2020-01-22,45,False
2020-01-23,59,False
2020-01-24,64,False
2020-01-25,53,False
2020-01-26,68,False
2020-01-27,65,False
2020-01-28,67,False
2020-01-29,61,False
2020-01-30,57,False
2020-01-31,71,False
2020-02-01,61,False
2020-02-02,96,False
2020-02-03,74,False
2020-02-04,52,False
2020-02-05,70,False
2020-02-06,57,False
2020-02-07,44,False
2020-02-08,40,False
2020-02-09,39,False
2020-02-10,52,False
2020-02-11,51,False
2020-02-12,52,False
2020-02-13,47,False
2020-02-14,66,False
2020-02-15,82,False
2020-02-16,65,False
2020-02-17,51,False
2020-02-18,55,False
2020-02-19,43,False
2020-02-20,57,False
2020-02-21,55,False
2020-02-22,50,False
2020-02-23,72,False
2020-02-24,47,False
2020-02-25,62,False
2020-02-26,63,False
2020-02-27,55,False
2020-02-28,55,False
2020-02-29,49,False
2020-03-01,85,False
2020-03-02,85,False
2020-03-03,73,False
2020-03-04,78,False
2020-03-05,70,False
2020-03-06,80,False
2020-03-07,63,False
2020-03-08,100,False
2020-03-09,85,False
2020-03-10,99,False
