date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751,batch_id
2020-02-04,2.0,4.0,3.0,3.0,1.0,2.0,2.0,3.0,4.0,2.0,2.6183282980866065,0
2020-02-05,5.0,3.0,1.0,3.0,3.0,5.0,3.0,1.0,4.0,3.0,3.121852970795569,0
2020-02-06,3.0,1.0,4.0,2.0,5.0,4.0,6.0,5.0,4.0,4.0,3.826787512588117,0
2020-02-07,4.0,4.0,4.0,2.0,5.0,3.0,3.0,2.0,3.0,3.0,3.3232628398791544,0
2020-02-08,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.6112789526686808,0
2020-02-09,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.4098690835850958,0
2020-02-10,3.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.1148036253776437,0
2020-02-11,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0070493454179255,0
2020-02-12,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.9133937562940584,0
2020-02-13,2.0,2.0,2.0,1.0,3.0,2.0,5.0,3.0,4.0,2.0,2.6183282980866065,0
2020-02-14,1.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,1.5105740181268883,0
2020-02-15,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.5105740181268883,0
2020-02-16,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0070493454179255,0
2020-02-17,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.1148036253776437,0
2020-02-18,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5035246727089627,0
2020-02-19,1.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.7119838872104733,0
2020-02-20,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.9063444108761329,0
2020-02-21,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,0.0,2.0,1.8126888217522659,0
2020-02-22,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.9063444108761329,0
2020-02-23,4.0,4.0,3.0,3.0,6.0,4.0,6.0,4.0,3.0,5.0,4.229607250755287,0
2020-02-24,11.0,8.0,7.0,5.0,8.0,9.0,9.0,9.0,8.0,7.0,8.157099697885197,0
2020-02-25,8.0,8.0,12.0,6.0,16.0,9.0,9.0,9.0,9.0,11.0,9.768378650553876,0
2020-02-26,9.0,7.0,9.0,7.0,14.0,12.0,9.0,9.0,9.0,12.0,9.768378650553876,0
2020-02-27,20.0,13.0,10.0,16.0,20.0,14.0,11.0,13.0,18.0,14.0,15.00503524672709,0
2020-02-28,16.0,13.0,7.0,12.0,17.0,15.0,12.0,14.0,16.0,12.0,13.494461228600201,0
2020-02-29,20.0,18.0,16.0,11.0,16.0,13.0,16.0,15.0,23.0,13.0,16.213494461228603,0
2020-03-01,12.0,13.0,13.0,11.0,14.0,8.0,12.0,12.0,9.0,13.0,11.782477341389729,0
2020-03-02,10.0,10.0,9.0,10.0,10.0,14.0,8.0,10.0,11.0,8.0,10.070493454179255,0
2020-03-03,7.0,10.0,7.0,8.0,8.0,8.0,8.0,7.0,9.0,8.0,8.056394763343404,0
2020-03-04,10.0,12.0,11.0,13.0,15.0,17.0,11.0,11.0,10.0,10.0,12.084592145015106,0
2020-03-05,11.0,8.0,7.0,9.0,7.0,6.0,4.0,6.0,8.0,4.0,7.049345417925479,0
2020-03-06,10.0,9.0,11.0,9.0,6.0,15.0,10.0,8.0,12.0,7.0,9.768378650553876,0
2020-03-07,16.0,14.0,14.0,7.0,19.0,14.0,14.0,15.0,19.0,11.0,14.400805639476335,0
2020-03-08,19.0,19.0,15.0,18.0,19.0,18.0,13.0,16.0,25.0,15.0,17.824773413897283,0
2020-03-09,21.0,20.0,15.0,15.0,18.0,23.0,15.0,17.0,17.0,15.0,17.72406847935549,0
2020-03-10,36.0,30.0,27.0,34.0,35.0,32.0,46.0,31.0,38.0,29.0,34.038267875125875,0
2020-03-11,100.0,100.0,100.0,100.0,100.0,93.0,100.0,100.0,100.0,100.0,100.0,0
2020-03-12,78.0,70.0,82.0,79.0,87.0,100.0,74.0,77.0,82.0,76.0,81.067472306143,0
2020-03-13,67.0,53.0,61.0,60.0,66.0,74.0,60.0,59.0,65.0,51.0,62.03423967774421,0
2020-03-14,52.0,60.0,55.0,47.0,50.0,54.0,53.0,56.0,51.0,51.0,53.27291037260826,0
2020-03-15,63.0,44.0,45.0,42.0,51.0,53.0,52.0,47.0,48.0,43.0,49.14400805639477,0
2020-03-16,39.0,34.0,32.0,37.0,35.0,43.0,30.0,34.0,33.0,38.0,35.750251762336354,0
2020-03-17,42.0,41.0,32.0,33.0,38.0,49.0,37.0,32.0,31.0,35.0,37.26082578046324,0
2020-03-18,28.0,26.0,23.0,22.0,31.0,23.0,20.0,21.0,27.0,28.0,25.075528700906347,0
2020-03-19,24.0,21.0,19.0,20.0,25.0,27.0,23.0,23.0,20.0,20.0,22.356495468277945,0
2020-03-20,32.0,31.0,23.0,27.0,37.0,34.0,27.0,30.0,31.0,27.0,30.11077542799597,0
2020-03-21,27.0,29.0,29.0,27.0,28.0,32.0,34.0,24.0,35.0,24.0,29.103726082578046,0
2020-03-22,46.0,41.0,38.0,37.0,57.0,45.0,45.0,44.0,42.0,42.0,44.008056394763344,0
2020-03-23,22.0,26.0,25.0,21.0,26.0,25.0,23.0,18.0,23.0,20.0,23.061430010070495,0
2020-03-24,37.0,36.0,33.0,34.0,36.0,27.0,32.0,31.0,34.0,35.0,33.7361530715005,0
2020-03-25,32.0,34.0,30.0,33.0,34.0,35.0,31.0,32.0,30.0,26.0,31.92346424974824,0
2020-03-26,30.0,26.0,25.0,24.0,28.0,30.0,30.0,23.0,26.0,24.0,26.78751258811682,0
2020-03-27,32.0,34.0,23.0,24.0,32.0,29.0,29.0,23.0,35.0,25.0,28.80161127895267,0
2020-03-28,34.0,37.0,37.0,36.0,44.0,32.0,41.0,34.0,32.0,33.0,36.25377643504532,0
2020-03-29,44.0,44.0,39.0,44.0,53.0,50.0,45.0,35.0,40.0,33.0,43.00100704934542,0
2020-03-30,37.0,26.0,31.0,37.0,35.0,34.0,27.0,35.0,34.0,25.0,32.32628398791541,0
2020-03-31,30.0,31.0,30.0,31.0,34.0,33.0,36.0,29.0,28.0,25.0,30.916414904330313,0
2020-04-01,27.0,24.0,25.0,24.0,29.0,34.0,27.0,25.0,30.0,23.0,26.988922457200403,0
2020-04-02,31.0,28.0,19.0,19.0,33.0,28.0,28.0,27.0,28.0,24.0,26.686807653575027,0
2020-04-03,37.0,33.0,29.0,29.0,29.0,33.0,29.0,27.0,27.0,31.0,30.614300100704934,0
2020-04-04,29.0,30.0,25.0,30.0,31.0,29.0,32.0,22.0,32.0,28.0,29.003021148036254,0
2020-04-05,30.0,27.0,27.0,31.0,28.0,28.0,34.0,31.0,28.0,30.0,29.60725075528701,0
2020-04-06,17.0,12.0,17.0,17.0,16.0,18.0,14.0,14.0,14.0,15.0,15.508559919436053,0
2020-04-07,12.0,8.0,10.0,11.0,16.0,14.0,12.0,10.0,11.0,10.0,11.48036253776435,0
2020-04-08,12.0,13.0,14.0,15.0,16.0,11.0,16.0,12.0,15.0,13.0,13.796576032225579,0
2020-04-09,15.0,19.0,13.0,12.0,18.0,17.0,16.0,14.0,16.0,15.0,15.609264853977846,0
2020-04-10,10.0,12.0,10.0,9.0,10.0,13.0,8.0,13.0,12.0,8.0,10.574018126888218,0
2020-04-11,21.0,13.0,11.0,12.0,12.0,16.0,13.0,14.0,15.0,10.0,13.796576032225579,0
2020-04-12,23.0,31.0,20.0,31.0,19.0,28.0,26.0,21.0,28.0,22.0,25.075528700906347,0
2020-04-13,21.0,19.0,18.0,19.0,26.0,16.0,18.0,17.0,22.0,14.0,19.133937562940584,0
2020-04-14,9.0,8.0,7.0,8.0,9.0,13.0,3.0,8.0,4.0,6.0,7.552870090634442,0
2020-04-15,10.0,10.0,7.0,6.0,11.0,10.0,10.0,5.0,6.0,8.0,8.358509566968783,0
2020-04-16,11.0,13.0,12.0,9.0,10.0,12.0,9.0,10.0,9.0,11.0,10.67472306143001,0
2020-04-17,4.0,6.0,4.0,6.0,8.0,9.0,7.0,9.0,7.0,5.0,6.545820745216516,0
2020-04-18,8.0,10.0,6.0,11.0,7.0,11.0,10.0,9.0,6.0,8.0,8.66062437059416,0
2020-04-19,14.0,10.0,10.0,13.0,16.0,12.0,8.0,7.0,13.0,9.0,11.278952668680766,0
2020-04-20,11.0,8.0,11.0,9.0,10.0,10.0,10.0,11.0,14.0,9.0,10.372608257804632,0
2020-04-21,24.0,25.0,19.0,22.0,21.0,23.0,20.0,21.0,23.0,23.0,22.255790533736153,0
2020-04-22,19.0,18.0,16.0,17.0,21.0,18.0,21.0,15.0,21.0,17.0,18.429003021148038,0
2020-04-23,11.0,10.0,14.0,13.0,13.0,12.0,14.0,12.0,12.0,7.0,11.88318227593152,0
2020-04-24,8.0,8.0,7.0,9.0,11.0,11.0,9.0,7.0,7.0,5.0,8.257804632426987,0
2020-04-25,10.0,9.0,10.0,12.0,9.0,15.0,13.0,12.0,12.0,11.0,11.379657603222558,0
2020-04-26,11.0,8.0,10.0,9.0,12.0,12.0,12.0,9.0,9.0,8.0,10.070493454179255,0
2020-04-27,4.0,4.0,5.0,5.0,4.0,7.0,4.0,5.0,6.0,3.0,4.73313192346425,0
2020-04-28,2.0,4.0,6.0,4.0,3.0,7.0,4.0,6.0,4.0,4.0,4.431017119838873,0
2020-04-29,5.0,3.0,3.0,2.0,1.0,2.0,4.0,5.0,4.0,2.0,3.121852970795569,0
2020-04-30,5.0,6.0,6.0,7.0,7.0,8.0,3.0,7.0,6.0,5.0,6.042296072507553,0
2020-05-01,4.0,3.0,1.0,4.0,6.0,4.0,8.0,6.0,4.0,4.0,4.431017119838873,0
2020-05-02,4.0,5.0,4.0,5.0,6.0,6.0,3.0,6.0,8.0,6.0,5.337361530715005,0
2020-05-03,5.0,7.0,3.0,7.0,8.0,11.0,8.0,6.0,3.0,6.0,6.445115810674723,0
2020-05-04,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,2.920443101711984,0
2020-05-05,3.0,1.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,2.8197381671701915,0
2020-05-06,3.0,3.0,4.0,6.0,3.0,4.0,5.0,4.0,5.0,4.0,4.128902316213494,0
2020-05-07,5.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0211480362537766,0
2020-05-08,3.0,4.0,3.0,4.0,5.0,5.0,2.0,3.0,4.0,5.0,3.826787512588117,0
2020-05-09,5.0,2.0,7.0,5.0,4.0,3.0,6.0,5.0,9.0,9.0,5.53877139979859,0
2020-05-10,9.0,5.0,7.0,7.0,5.0,8.0,4.0,8.0,5.0,6.0,6.445115810674723,0
2020-05-11,3.0,2.0,5.0,3.0,3.0,5.0,5.0,2.0,3.0,1.0,3.2225579053373616,0
2020-05-12,6.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,3.826787512588117,0
2020-05-13,3.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0211480362537766,0
2020-05-14,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,6.0,4.0,3.0211480362537766,0
2020-05-15,3.0,4.0,2.0,4.0,4.0,6.0,2.0,3.0,5.0,4.0,3.7260825780463245,0
2020-05-16,6.0,6.0,4.0,6.0,6.0,10.0,6.0,6.0,4.0,6.0,6.042296072507553,0
2020-05-17,1.0,3.0,2.0,1.0,2.0,6.0,4.0,2.0,3.0,1.0,2.5176233635448138,0
2020-05-18,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.5105740181268883,0
2020-05-19,4.0,7.0,3.0,2.0,2.0,5.0,3.0,3.0,3.0,5.0,3.7260825780463245,0
2020-05-20,2.0,6.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,3.121852970795569,0
2020-05-21,5.0,4.0,4.0,4.0,3.0,3.0,5.0,1.0,3.0,3.0,3.5246727089627394,0
2020-05-22,5.0,4.0,4.0,1.0,5.0,3.0,4.0,4.0,1.0,3.0,3.4239677744209467,0
2020-05-23,2.0,4.0,3.0,3.0,5.0,5.0,4.0,3.0,3.0,4.0,3.6253776435045317,0
2020-05-24,4.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,3.121852970795569,0
2020-05-25,5.0,2.0,3.0,2.0,5.0,3.0,5.0,3.0,5.0,5.0,3.826787512588117,0
2020-05-26,3.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,2.6183282980866065,0
2020-05-27,2.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,2.014098690835851,0
2020-05-28,0.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.6112789526686808,0
2020-05-29,2.0,0.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.9133937562940584,0
2020-05-30,3.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,2.0,1.0,3.5246727089627394,0
2020-05-31,3.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.6253776435045317,0
2020-06-01,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.9133937562940584,0
2020-06-02,2.0,0.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,3.0,2.3162134944612283,0
2020-06-03,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,0.0,3.0,2.2155085599194364,0
2020-06-04,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.9063444108761329,0
2020-06-05,4.0,2.0,1.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.719033232628399,0
2020-06-06,3.0,2.0,3.0,3.0,2.0,5.0,3.0,3.0,4.0,4.0,3.2225579053373616,0
2020-06-07,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.6112789526686808,0
2020-06-08,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.014098690835851,0
2020-06-09,4.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.9133937562940584,0
2020-06-10,4.0,1.0,3.0,2.0,3.0,0.0,2.0,2.0,2.0,2.0,2.1148036253776437,0
2020-06-11,3.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,2.1148036253776437,0
2020-06-12,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.6112789526686808,0
2020-06-13,3.0,3.0,4.0,2.0,3.0,3.0,4.0,1.0,2.0,1.0,2.6183282980866065,0
2020-06-14,4.0,3.0,2.0,4.0,4.0,5.0,4.0,5.0,4.0,2.0,3.7260825780463245,0
2020-06-15,5.0,3.0,2.0,3.0,4.0,3.0,5.0,3.0,2.0,3.0,3.3232628398791544,0
2020-06-16,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9063444108761329,0
2020-06-17,4.0,3.0,1.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.121852970795569,0
2020-06-18,2.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.6183282980866065,0
2020-06-19,2.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.2084592145015105,0
2020-06-20,5.0,2.0,3.0,2.0,3.0,4.0,4.0,0.0,5.0,3.0,3.121852970795569,0
2020-06-21,4.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,2.2155085599194364,0
2020-06-22,4.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.6183282980866065,0
2020-06-23,1.0,2.0,2.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,2.2155085599194364,0
2020-06-24,3.0,2.0,3.0,2.0,2.0,5.0,4.0,3.0,2.0,4.0,3.0211480362537766,0
2020-06-25,5.0,5.0,3.0,7.0,3.0,3.0,4.0,3.0,3.0,3.0,3.9274924471299095,0
2020-06-26,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,1.8126888217522659,0
2020-06-27,3.0,1.0,2.0,4.0,1.0,1.0,4.0,5.0,2.0,3.0,2.6183282980866065,0
2020-06-28,2.0,3.0,1.0,2.0,3.0,5.0,2.0,1.0,3.0,2.0,2.416918429003021,0
2020-06-29,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.4098690835850958,0
2020-06-30,6.0,3.0,2.0,4.0,4.0,5.0,3.0,4.0,1.0,3.0,3.5246727089627394,0
2020-07-01,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.1077542799597182,0
2020-07-02,2.0,0.0,1.0,2.0,1.0,0.0,2.0,3.0,3.0,2.0,1.6112789526686808,0
2020-07-03,1.0,1.0,1.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,2.2155085599194364,0
2020-07-04,2.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,2.0,1.5105740181268883,0
2020-07-05,2.0,1.0,5.0,1.0,2.0,5.0,4.0,5.0,1.0,2.0,2.8197381671701915,0
2020-07-06,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.4098690835850958,0
2020-07-07,3.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,1.5105740181268883,0
2020-07-08,1.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.5105740181268883,0
2020-07-09,3.0,5.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,2.416918429003021,0
2020-07-10,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.1077542799597182,0
2020-07-11,2.0,2.0,1.0,1.0,3.0,2.0,5.0,2.0,2.0,3.0,2.3162134944612283,0
2020-07-12,2.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0070493454179255,0
2020-07-13,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.2084592145015105,0
2020-07-14,3.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,2.1148036253776437,0
2020-07-15,3.0,1.0,2.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,1.7119838872104733,0
2020-07-16,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7049345417925479,0
2020-07-17,5.0,2.0,3.0,1.0,6.0,2.0,3.0,1.0,3.0,2.0,2.8197381671701915,0
2020-07-18,1.0,2.0,2.0,1.0,4.0,0.0,2.0,2.0,1.0,1.0,1.6112789526686808,0
2020-07-19,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.4098690835850958,0
2020-07-20,3.0,4.0,2.0,2.0,2.0,5.0,4.0,1.0,4.0,3.0,3.0211480362537766,0
2020-07-21,2.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,3.0,1.6112789526686808,0
2020-07-22,2.0,2.0,2.0,0.0,3.0,2.0,2.0,0.0,2.0,1.0,1.6112789526686808,0
2020-07-23,2.0,3.0,3.0,4.0,1.0,4.0,3.0,3.0,4.0,4.0,3.121852970795569,0
2020-07-24,1.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,2.1148036253776437,0
2020-07-25,3.0,4.0,2.0,2.0,5.0,6.0,3.0,2.0,2.0,3.0,3.2225579053373616,0
2020-07-26,4.0,0.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,4.0,2.416918429003021,0
2020-07-27,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8056394763343404,0
2020-07-28,2.0,3.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.7119838872104733,0
2020-07-29,4.0,2.0,1.0,1.0,1.0,0.0,4.0,2.0,4.0,2.0,2.1148036253776437,0
2020-07-30,6.0,3.0,1.0,3.0,1.0,4.0,4.0,2.0,3.0,2.0,2.920443101711984,0
2020-07-31,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.416918429003021,0
2020-08-01,2.0,3.0,3.0,3.0,6.0,4.0,3.0,2.0,3.0,2.0,3.121852970795569,0
2020-08-02,3.0,2.0,3.0,3.0,5.0,3.0,3.0,1.0,3.0,4.0,3.0211480362537766,0
2020-08-03,1.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,1.8126888217522659,0
2020-08-04,3.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,1.0,3.0,3.121852970795569,0
2020-08-05,4.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.014098690835851,0
2020-08-06,3.0,4.0,0.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,2.1148036253776437,0
2020-08-07,2.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,3.0,2.416918429003021,0
2020-08-08,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.6112789526686808,0
2020-08-09,3.0,5.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,5.0,3.2225579053373616,0
2020-08-10,3.0,2.0,3.0,2.0,1.0,3.0,3.0,4.0,3.0,2.0,2.6183282980866065,0
2020-08-11,6.0,7.0,3.0,7.0,7.0,7.0,5.0,4.0,4.0,4.0,5.438066465256798,0
2020-08-12,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.9133937562940584,0
2020-08-13,1.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.6183282980866065,0
2020-08-14,2.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,2.8197381671701915,0
2020-08-15,9.0,6.0,10.0,7.0,10.0,9.0,10.0,4.0,7.0,5.0,7.754279959718026,0
2020-08-16,3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,4.229607250755287,0
2020-08-17,2.0,3.0,3.0,3.0,4.0,3.0,5.0,2.0,3.0,3.0,3.121852970795569,0
2020-08-18,2.0,3.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.4098690835850958,0
2020-08-19,1.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,2.014098690835851,0
2020-08-20,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.7119838872104733,0
2020-08-21,3.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,2.719033232628399,0
2020-08-22,2.0,4.0,1.0,5.0,2.0,5.0,3.0,3.0,3.0,1.0,2.920443101711984,0
2020-08-23,3.0,5.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,1.0,2.719033232628399,0
2020-08-24,2.0,2.0,3.0,3.0,2.0,5.0,1.0,3.0,1.0,3.0,2.5176233635448138,0
2020-08-25,2.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.4098690835850958,0
2020-08-26,3.0,4.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,2.5176233635448138,0
