date,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-10-05,67.0,58.0,64.0,84.0,46.0,51.0,70.0,53.0,53.0,44.0,70.0,80.0,100.0,98.95833333333333,37.0,83.0,86.0,65.0,81.0,41.0,71.15162037037038
2020-10-06,21.0,17.0,44.0,22.0,21.0,48.0,29.0,21.0,37.0,35.0,22.0,35.0,39.0,35.416666666666664,29.0,27.0,39.0,48.0,19.0,11.0,32.02012108262109
2020-10-07,25.0,33.0,42.0,66.0,67.0,40.0,28.0,28.0,30.0,29.0,36.0,27.0,19.0,41.666666666666664,44.0,33.0,38.0,33.0,44.0,22.0,38.76424501424502
2020-10-08,65.0,51.0,50.0,60.0,64.0,41.0,84.0,100.0,88.0,89.0,45.0,85.0,61.0,79.16666666666667,85.0,81.0,53.0,83.0,59.0,40.0,72.81873219373219
2020-10-09,29.0,35.0,33.0,56.0,76.0,15.0,47.0,30.0,33.0,38.0,39.0,46.0,50.0,54.166666666666664,36.0,29.0,57.0,52.0,57.0,30.0,44.98753561253561
2020-10-10,24.0,19.0,42.0,34.0,40.0,77.0,82.0,47.0,35.0,40.0,41.0,55.0,68.0,39.583333333333336,58.0,54.0,52.0,71.0,29.0,32.0,50.191417378917386
2020-10-11,62.0,41.0,46.0,55.0,68.0,35.0,64.0,77.0,72.0,44.0,70.0,53.0,64.0,61.458333333333336,18.0,58.0,35.0,95.0,42.0,48.0,59.21251780626781
2020-10-12,61.0,29.0,78.0,70.0,73.0,42.0,70.0,58.0,77.0,61.0,31.0,52.0,62.0,67.70833333333333,46.0,50.0,68.0,57.0,47.0,35.0,60.6147613960114
2020-10-13,55.0,58.0,33.0,78.0,80.0,35.0,61.0,44.0,60.0,31.0,100.0,52.0,95.0,44.791666666666664,65.0,64.0,69.0,64.0,34.0,64.0,63.39699074074073
2020-10-14,32.0,34.0,44.0,53.0,36.0,27.0,38.0,56.0,31.0,54.0,52.0,36.0,34.0,58.333333333333336,35.0,28.0,20.0,50.0,46.0,40.0,42.96652421652422
2020-10-15,23.0,54.0,34.0,56.0,61.0,37.0,31.0,61.0,53.0,31.0,85.0,45.0,22.0,84.375,42.0,30.0,35.0,44.0,76.0,24.0,49.592681623931625
2020-10-16,54.0,25.0,28.0,75.0,56.0,31.0,58.0,40.0,42.0,47.0,48.0,86.0,30.0,56.25,32.0,39.0,59.0,63.0,64.0,37.0,51.82959401709402
2020-10-17,42.0,38.0,63.0,67.0,63.0,70.0,76.0,73.0,64.0,47.0,58.0,48.0,85.0,50.0,32.0,69.0,60.0,48.0,44.0,32.0,60.30982905982906
2020-10-18,42.0,51.0,79.0,43.0,73.0,55.0,50.0,40.0,43.0,27.0,58.0,48.0,45.0,41.666666666666664,13.0,15.0,38.0,56.0,30.0,69.0,48.96723646723647
