date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2020-10-05,32.0,23.0,91.0,39.0,64.0,11.0,23.0,10.0,46.0,46.0,83.7837837837838,35.0,35.0,61.0,65.0,33.0,78.0,37.5,46.31578947368421,11.0,63.639829393159005
2020-10-06,33.0,46.0,90.0,52.0,64.0,45.0,70.0,41.0,71.0,47.0,83.7837837837838,46.0,23.0,12.0,21.0,34.0,38.0,63.63636363636363,58.94736842105264,34.0,71.15204802272238
2020-10-07,32.0,35.0,30.0,13.0,51.0,11.0,34.0,20.0,69.0,58.0,27.02702702702703,23.0,23.0,12.0,0.0,45.0,38.0,37.5,46.31578947368421,33.0,46.62557766927908
2020-10-08,22.0,24.0,62.0,67.0,26.0,12.0,47.0,52.0,60.0,83.0,41.8918918918919,59.0,35.0,75.0,66.0,46.0,39.0,52.27272727272727,72.63157894736842,23.0,70.52549453623185
2020-10-09,53.0,28.0,19.0,48.0,79.0,56.0,57.0,25.0,43.0,57.0,51.351351351351354,57.0,100.0,61.0,26.0,83.0,47.0,78.4090909090909,72.63157894736842,55.0,80.14499813802581
2020-10-10,42.0,29.0,39.0,17.0,33.0,29.0,44.0,66.0,30.0,45.0,35.135135135135144,44.0,44.0,64.0,41.0,29.0,49.0,64.77272727272727,14.73684210526316,43.0,58.672406497299725
2020-10-11,39.0,28.0,18.0,46.0,46.0,81.0,68.0,61.0,69.0,42.0,82.43243243243244,28.0,69.0,89.0,76.0,67.0,46.0,61.36363636363637,55.78947368421053,40.0,81.32872595355695
2020-10-12,38.0,41.0,35.0,15.0,45.0,66.0,53.0,12.0,41.0,27.0,48.64864864864865,54.0,40.0,44.0,51.0,26.0,45.0,72.72727272727273,27.36842105263158,39.0,59.995469251288824
2020-10-13,50.0,52.0,51.0,60.0,88.0,13.0,92.0,47.0,54.0,54.0,95.94594594594595,26.0,26.0,85.0,37.0,64.0,0.0,29.54545454545455,27.36842105263158,90.0,76.15875694329206
2020-10-14,12.0,0.0,82.0,43.0,14.0,25.0,12.0,11.0,26.0,0.0,45.94594594594594,62.0,0.0,27.0,59.0,12.0,42.0,27.272727272727273,12.63157894736842,12.0,38.365950927161066
2020-10-15,24.0,38.0,83.0,43.0,43.0,25.0,38.0,45.0,13.0,26.0,0.0,38.0,0.0,0.0,24.0,12.0,28.0,27.272727272727273,25.26315789473684,0.0,38.92776187677924
2020-10-16,50.0,95.0,35.0,76.0,73.0,26.0,54.0,59.0,68.0,40.0,64.86486486486487,54.0,27.0,100.0,100.0,39.0,89.0,59.09090909090909,27.36842105263158,64.0,87.74232073305305
2020-10-17,66.0,28.0,37.0,47.0,78.0,28.0,28.0,49.0,100.0,99.0,51.351351351351354,42.0,55.0,45.0,13.0,41.0,16.0,46.59090909090909,28.421052631578952,41.0,68.6663798358334
2020-10-18,50.0,41.0,72.0,30.0,45.0,27.0,53.0,12.0,54.0,14.0,82.43243243243244,40.0,27.0,15.0,39.0,27.0,30.0,0.0,41.05263157894737,39.0,53.98241042921071
2020-10-19,73.0,89.0,67.0,58.0,100.0,25.0,51.0,46.0,65.0,39.0,45.94594594594594,77.0,52.0,28.0,48.0,76.0,72.0,85.22727272727273,51.57894736842106,25.0,85.7999359191623
2020-10-20,72.0,25.0,32.0,43.0,84.0,62.0,100.0,100.0,90.0,76.0,45.94594594594594,38.0,89.0,94.0,24.0,62.0,84.0,96.5909090909091,89.47368421052632,61.0,100.0
2020-10-21,12.0,25.0,98.0,28.0,14.0,37.0,25.0,33.0,26.0,13.0,60.81081081081082,50.0,25.0,0.0,47.0,25.0,70.0,0.0,25.26315789473684,12.0,45.76528840559853
2020-10-22,72.0,26.0,84.0,100.0,100.0,100.0,51.0,57.0,65.0,52.0,60.81081081081082,13.0,51.0,68.0,48.0,100.0,55.0,71.5909090909091,77.89473684210526,100.0,98.8513186081007
2020-10-23,36.0,38.0,66.0,43.0,71.0,50.0,51.0,57.0,52.0,26.0,62.16216216216216,64.0,51.0,41.0,71.0,38.0,28.0,56.81818181818182,52.631578947368425,86.0,76.06753698697459
2020-10-24,36.0,51.0,67.0,29.0,29.0,51.0,64.0,69.0,66.0,39.0,45.94594594594594,52.0,51.0,41.0,48.0,50.0,100.0,70.45454545454545,77.89473684210526,50.0,79.4800330150072
2020-10-25,12.0,88.0,65.0,28.0,56.0,37.0,37.0,22.0,50.0,51.0,29.72972972972973,63.0,0.0,55.0,58.0,25.0,83.0,40.90909090909091,64.21052631578948,36.0,65.85105312494285
2020-10-26,11.0,49.0,47.0,54.0,40.0,36.0,47.0,43.0,12.0,49.0,58.1081081081081,24.0,71.0,51.0,23.0,35.0,67.0,65.9090909090909,48.42105263157895,58.0,65.01691515754752
2020-10-27,49.0,39.0,84.0,88.0,43.0,63.0,51.0,58.0,66.0,66.0,31.08108108108108,39.0,26.0,28.0,60.0,25.0,28.0,28.40909090909091,66.3157894736842,37.0,71.33029559850476
2020-10-28,37.0,39.0,50.0,15.0,72.0,26.0,52.0,23.0,13.0,53.0,0.0,65.0,52.0,28.0,72.0,13.0,56.0,14.772727272727273,38.94736842105263,50.0,56.26565538868186
2020-10-29,46.0,62.0,80.0,69.0,27.0,61.0,49.0,33.0,37.0,86.0,44.594594594594604,37.0,25.0,65.0,46.0,84.0,54.0,53.40909090909091,62.10526315789475,48.0,78.15063685472455
2020-10-30,10.0,53.0,0.0,61.0,36.0,64.0,63.0,47.0,32.0,32.0,63.51351351351353,32.0,63.0,57.0,60.0,41.0,35.0,35.22727272727273,22.105263157894736,31.0,61.2455843987596
2020-10-31,42.0,23.0,44.0,51.0,74.0,22.0,45.0,40.0,11.0,45.0,81.08108108108108,34.0,56.0,24.0,64.0,22.0,25.0,61.36363636363637,57.89473684210525,33.0,62.5243322143843
2020-11-01,43.0,46.0,73.0,89.0,38.0,44.0,11.0,20.0,68.0,46.0,67.56756756756756,11.0,45.0,86.0,21.0,89.0,50.0,25.0,57.89473684210525,44.0,71.23207581030616
2020-11-02,72.0,33.0,86.0,88.0,85.0,76.0,44.0,49.0,45.0,56.0,27.02702702702703,22.0,55.0,71.0,42.0,43.0,61.0,72.72727272727273,33.68421052631579,32.0,79.9290998797551
2020-11-03,21.0,22.0,14.0,13.0,61.0,76.0,44.0,49.0,0.0,100.0,67.56756756756756,11.0,55.0,59.0,10.0,75.0,25.0,12.5,78.94736842105263,32.0,60.38074359010837
2020-11-04,47.0,20.0,66.0,68.0,45.0,30.0,30.0,45.0,21.0,41.0,36.48648648648648,20.0,30.0,32.0,56.0,29.0,0.0,32.95454545454545,51.57894736842106,20.0,52.705732786687896
2020-11-05,49.0,11.0,27.0,35.0,47.0,52.0,21.0,28.0,43.0,63.0,50.0,32.0,83.0,45.0,10.0,20.0,58.0,35.22727272727273,31.578947368421048,20.0,55.61406131521879
2020-11-06,52.0,88.0,14.0,49.0,61.0,77.0,22.0,69.0,45.0,11.0,25.675675675675677,65.0,22.0,35.0,41.0,75.0,49.0,60.22727272727273,77.89473684210526,85.0,74.83843551441507
2020-11-07,41.0,33.0,72.0,86.0,60.0,75.0,76.0,29.0,22.0,55.0,66.21621621621621,87.0,33.0,47.0,41.0,64.0,61.0,72.72727272727273,100.0,74.0,87.34899729653354
2020-11-08,42.0,22.0,59.0,51.0,37.0,0.0,22.0,60.0,23.0,11.0,40.54054054054054,22.0,34.0,12.0,21.0,22.0,38.0,62.5,22.105263157894736,55.0,47.96350502236756
2020-11-09,31.0,56.0,58.0,74.0,61.0,86.0,32.0,58.0,55.0,55.0,66.21621621621621,44.0,44.0,93.0,41.0,64.0,37.0,84.0909090909091,77.89473684210526,64.0,86.34450015268709
2020-11-10,52.0,33.0,72.0,62.0,49.0,55.0,66.0,59.0,45.0,67.0,27.02702702702703,22.0,33.0,60.0,62.0,43.0,36.0,61.36363636363637,44.21052631578947,43.0,72.48490865077605
2020-11-11,40.0,43.0,0.0,60.0,93.0,82.0,32.0,47.0,54.0,32.0,63.51351351351353,21.0,63.0,67.0,10.0,41.0,60.0,59.09090909090909,31.578947368421048,71.0,70.91929061501205
2020-11-12,42.0,100.0,100.0,12.0,25.0,55.0,66.0,30.0,79.0,34.0,54.05405405405406,67.0,11.0,36.0,61.0,43.0,98.0,37.5,45.26315789473684,11.0,73.59718240933269
2020-11-13,10.0,33.0,57.0,25.0,0.0,22.0,11.0,20.0,22.0,11.0,27.02702702702703,33.0,33.0,12.0,52.0,11.0,50.0,12.5,22.105263157894736,22.0,35.49916292692418
2020-11-14,21.0,56.0,44.0,76.0,50.0,0.0,22.0,30.0,34.0,46.0,40.54054054054054,22.0,46.0,12.0,11.0,44.0,25.0,62.5,45.26315789473684,22.0,51.84928610458695
2020-11-15,42.0,44.0,44.0,50.0,25.0,55.0,45.0,60.0,68.0,68.0,81.08108108108108,56.0,56.0,61.0,52.0,65.0,74.0,61.36363636363637,33.68421052631579,44.0,79.32167895197819
2020-11-16,40.0,33.0,71.0,49.0,48.0,32.0,32.0,29.0,66.0,44.0,39.189189189189186,22.0,33.0,81.0,31.0,32.0,24.0,47.72727272727273,33.68421052631579,42.0,60.64285680863157
2020-11-17,10.0,33.0,72.0,72.0,48.0,65.0,53.0,19.0,55.0,22.0,52.7027027027027,77.0,43.0,35.0,21.0,11.0,61.0,47.72727272727273,22.105263157894736,31.0,62.17314956182991
2020-11-18,62.0,54.0,71.0,87.0,84.0,43.0,66.0,20.0,45.0,67.0,52.7027027027027,44.0,33.0,70.0,72.0,54.0,61.0,84.0909090909091,55.78947368421053,43.0,85.42208206383593
2020-11-19,42.0,33.0,29.0,38.0,49.0,33.0,33.0,59.0,34.0,34.0,66.21621621621621,33.0,45.0,59.0,10.0,44.0,48.0,48.86363636363637,67.36842105263158,54.0,62.8246821917991
2020-11-20,32.0,11.0,45.0,51.0,25.0,34.0,34.0,20.0,35.0,35.0,55.405405405405396,23.0,23.0,49.0,11.0,33.0,37.0,62.5,46.31578947368421,44.0,51.62395863321501
2020-11-21,74.0,56.0,58.0,38.0,87.0,22.0,33.0,20.0,45.0,57.0,54.05405405405406,55.0,45.0,85.0,41.0,33.0,49.0,73.86363636363636,45.26315789473684,55.0,75.0126419988684
2020-11-22,32.0,88.0,29.0,13.0,25.0,22.0,11.0,39.0,79.0,34.0,27.02702702702703,100.0,33.0,48.0,31.0,43.0,61.0,36.36363636363637,23.157894736842106,54.0,60.565948459968475
2020-11-23,43.0,23.0,44.0,64.0,25.0,11.0,23.0,40.0,34.0,23.0,27.02702702702703,22.0,34.0,36.0,10.0,11.0,13.0,12.5,45.26315789473684,22.0,41.13931645814557
2020-11-24,75.0,45.0,87.0,75.0,25.0,55.0,55.0,40.0,68.0,57.0,40.54054054054054,56.0,44.0,36.0,42.0,55.0,0.0,86.36363636363636,33.68421052631579,87.0,77.67399131406414
2020-11-25,20.0,0.0,0.0,25.0,24.0,54.0,32.0,10.0,33.0,45.0,13.513513513513516,11.0,11.0,35.0,10.0,21.0,36.0,36.36363636363637,33.68421052631579,11.0,33.73960559232213
2020-11-26,11.0,24.0,31.0,0.0,26.0,11.0,12.0,21.0,0.0,0.0,0.0,82.0,0.0,13.0,22.0,11.0,78.0,0.0,11.578947368421053,23.0,27.527488755722466
2020-11-27,34.0,12.0,0.0,13.0,0.0,24.0,24.0,21.0,12.0,36.0,28.378378378378375,24.0,24.0,39.0,11.0,35.0,26.0,0.0,12.63157894736842,11.0,28.289983609239048
2020-11-28,0.0,37.0,47.0,40.0,13.0,47.0,12.0,11.0,36.0,12.0,28.378378378378375,36.0,24.0,26.0,34.0,35.0,67.0,39.77272727272727,35.78947368421053,23.0,44.147363050841534
2020-11-29,22.0,24.0,61.0,26.0,13.0,23.0,12.0,31.0,24.0,24.0,13.513513513513516,23.0,12.0,13.0,33.0,46.0,13.0,13.636363636363635,24.210526315789476,23.0,34.67520094740196
2020-11-30,22.0,12.0,30.0,40.0,50.0,34.0,23.0,21.0,23.0,23.0,28.378378378378375,34.0,46.0,25.0,22.0,33.0,13.0,25.0,34.736842105263165,33.0,41.820965852967326
2020-12-01,42.0,22.0,58.0,50.0,25.0,33.0,22.0,30.0,56.0,22.0,54.05405405405406,33.0,22.0,0.0,53.0,32.0,74.0,12.5,55.78947368421053,11.0,51.70599987682943
2020-12-02,21.0,78.0,0.0,37.0,50.0,22.0,43.0,10.0,22.0,22.0,66.21621621621621,44.0,65.0,35.0,52.0,0.0,24.0,48.86363636363637,33.68421052631579,32.0,51.590542825382656
2020-12-03,32.0,45.0,43.0,25.0,62.0,33.0,22.0,0.0,46.0,34.0,27.02702702702703,45.0,23.0,24.0,43.0,22.0,49.0,37.5,33.68421052631579,55.0,51.25773650392477
2020-12-04,21.0,34.0,58.0,0.0,12.0,22.0,22.0,39.0,45.0,34.0,13.513513513513516,33.0,55.0,47.0,31.0,33.0,0.0,48.86363636363637,11.578947368421053,11.0,41.73623527488945
2020-12-05,33.0,12.0,30.0,39.0,38.0,33.0,23.0,10.0,0.0,35.0,13.513513513513516,23.0,23.0,25.0,0.0,11.0,13.0,37.5,34.736842105263165,34.0,34.19201403785327
2020-12-06,55.0,0.0,30.0,92.0,90.0,80.0,35.0,10.0,83.0,35.0,70.27027027027027,57.0,35.0,63.0,22.0,57.0,52.0,51.13636363636363,70.52631578947368,57.0,76.38339908338595
2020-12-07,33.0,60.0,61.0,80.0,26.0,81.0,58.0,10.0,72.0,71.0,55.405405405405396,24.0,82.0,63.0,33.0,69.0,27.0,26.13636363636364,71.57894736842105,46.0,76.68952002280406
2020-12-08,36.0,26.0,49.0,28.0,28.0,37.0,50.0,56.0,51.0,38.0,45.94594594594594,50.0,51.0,41.0,23.0,12.0,57.0,27.272727272727273,76.84210526315789,49.0,60.82268773598734
2020-12-09,12.0,0.0,33.0,100.0,69.0,12.0,62.0,33.0,38.0,38.0,44.594594594594604,37.0,0.0,67.0,23.0,49.0,14.0,40.90909090909091,63.157894736842096,48.0,57.28476190480692
2020-12-10,12.0,39.0,17.0,29.0,72.0,26.0,25.0,69.0,13.0,65.0,94.5945945945946,13.0,13.0,41.0,24.0,63.0,0.0,100.0,65.26315789473685,25.0,58.907276615915464
2020-12-11,100.0,60.0,47.0,54.0,40.0,71.0,59.0,74.0,36.0,73.0,100.0,24.0,83.0,51.0,44.0,92.0,13.0,26.13636363636364,96.84210526315788,81.0,89.54451985241656
2020-12-12,0.0,35.0,77.0,13.0,13.0,0.0,12.0,0.0,12.0,12.0,14.864864864864865,12.0,23.0,13.0,55.0,0.0,52.0,13.636363636363635,0.0,23.0,27.8142030039157
2020-12-13,11.0,12.0,16.0,13.0,13.0,12.0,12.0,0.0,12.0,12.0,13.513513513513516,36.0,0.0,25.0,22.0,0.0,26.0,12.5,11.578947368421053,46.0,22.338458083083047
2020-12-14,0.0,23.0,30.0,0.0,39.0,35.0,23.0,21.0,24.0,35.0,28.378378378378375,23.0,23.0,0.0,11.0,11.0,26.0,38.63636363636363,35.78947368421053,23.0,32.88017181113348
2020-12-15,23.0,37.0,32.0,14.0,54.0,48.0,24.0,43.0,12.0,0.0,29.72972972972973,24.0,36.0,26.0,34.0,24.0,55.0,39.77272727272727,36.8421052631579,36.0,45.93126618829286
2020-12-16,44.0,60.0,31.0,54.0,79.0,47.0,71.0,64.0,36.0,36.0,86.4864864864865,36.0,59.0,63.0,34.0,35.0,26.0,13.636363636363635,48.42105263157895,47.0,70.94564514746934
2020-12-17,23.0,49.0,63.0,27.0,13.0,24.0,24.0,22.0,12.0,12.0,29.72972972972973,85.0,24.0,52.0,45.0,12.0,53.0,27.272727272727273,49.47368421052632,12.0,48.133850019550856
2020-12-18,48.0,13.0,0.0,43.0,42.0,37.0,38.0,34.0,51.0,64.0,59.45945945945946,13.0,76.0,27.0,0.0,49.0,0.0,27.272727272727273,77.89473684210526,37.0,53.84658249632723
2020-12-19,59.0,50.0,33.0,43.0,28.0,12.0,37.0,22.0,26.0,38.0,60.81081081081082,62.0,37.0,26.0,24.0,25.0,70.0,40.90909090909091,25.26315789473684,49.0,56.13868004534153
2020-12-20,59.0,63.0,66.0,28.0,42.0,25.0,50.0,22.0,64.0,26.0,29.72972972972973,38.0,0.0,14.0,58.0,62.0,70.0,55.68181818181818,63.157894736842096,49.0,64.66101080880861
2020-12-21,34.0,71.0,93.0,0.0,40.0,24.0,12.0,53.0,49.0,25.0,43.24324324324325,59.0,36.0,51.0,44.0,35.0,40.0,52.27272727272727,24.210526315789476,59.0,61.74853720765128
2020-12-22,46.0,37.0,64.0,14.0,14.0,36.0,48.0,22.0,13.0,25.0,29.72972972972973,24.0,49.0,39.0,57.0,48.0,81.0,13.636363636363635,62.10526315789475,47.0,56.24747284091226
