date,/m/0cjf0,isPartial
2020-03-01,34,False
2020-03-02,28,False
2020-03-03,27,False
2020-03-04,27,False
2020-03-05,31,False
2020-03-06,29,False
2020-03-07,29,False
2020-03-08,29,False
2020-03-09,29,False
2020-03-10,36,False
2020-03-11,41,False
2020-03-12,63,False
2020-03-13,80,False
2020-03-14,76,False
2020-03-15,100,False
2020-03-16,98,False
2020-03-17,82,False
2020-03-18,74,False
2020-03-19,77,False
2020-03-20,73,False
2020-03-21,53,False
2020-03-22,63,False
2020-03-23,44,False
2020-03-24,46,False
