date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2020-12-29,0.0,0.0,0.0,26.0,0.0,69.0,34.0,0.0,0.0,51.0,35.0,52.4390243902439,67.0,49.473684210526315,0.0,0.0,36.0,65.0,50.0,0.0,44.614941867718045
2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,0.0,38.0,0.0,32.0,38.0,0.0,0.0,40.0,41.0,60.0,40.0,0.0,0.0,57.89473684210526,57.47126436781609,0.0,42.0,38.0,57.0,42.0,48.65623832281913
2021-01-02,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,37.0,56.0,0.0,0.0,0.0,0.0,0.0,55.55555555555556,0.0,0.0,0.0,0.0,16.977759421192196
2021-01-03,35.0,34.0,100.0,0.0,0.0,70.0,0.0,69.0,35.0,0.0,70.0,53.65853658536585,34.0,50.526315789473685,0.0,0.0,0.0,0.0,0.0,0.0,45.9721366714128
2021-01-04,0.0,0.0,0.0,0.0,32.0,32.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,47.36842105263158,0.0,49.494949494949495,0.0,0.0,0.0,0.0,18.921771582826693
2021-01-05,34.0,0.0,48.0,25.0,32.0,33.0,0.0,0.0,66.0,0.0,34.0,0.0,32.0,95.78947368421052,48.275862068965516,0.0,0.0,0.0,48.0,0.0,41.37483698061856
2021-01-06,0.0,63.0,0.0,0.0,63.0,0.0,33.0,65.0,0.0,50.0,0.0,50.0,0.0,47.36842105263158,48.275862068965516,49.494949494949495,0.0,0.0,94.0,35.0,49.888414806584166
2021-01-07,0.0,0.0,49.0,0.0,0.0,33.0,0.0,0.0,0.0,51.0,34.0,51.21951219512195,0.0,0.0,0.0,0.0,0.0,0.0,48.0,36.0,25.20692769320392
2021-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-09,0.0,0.0,53.0,0.0,0.0,0.0,36.0,37.0,0.0,0.0,0.0,0.0,35.0,52.63157894736842,0.0,0.0,0.0,35.0,0.0,0.0,20.737371281067784
2021-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12,34.0,32.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.42528735632184,50.505050505050505,0.0,0.0,0.0,36.0,22.347004017817742
2021-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14,35.0,0.0,0.0,0.0,32.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,100.0,0.0,32.0,0.0,36.0,27.941017824724057
