date,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-10-05,38.0,15.0,8.0,35.0,39.0,8.0,33.0,23.0,34.0,41.0,38.0,26.0,8.0,58.24175824175824,7.594936708860759,17.0,28.0,7.0,21.0,34.44444444444444,33.99281584015015
2020-10-06,40.0,8.0,18.0,28.0,8.0,24.0,28.0,16.0,21.0,29.0,0.0,27.0,8.0,35.16483516483517,16.455696202531644,18.0,22.0,8.0,30.0,8.88888888888889,25.759636234272058
2020-10-07,24.0,30.0,17.0,35.0,16.0,0.0,14.0,24.0,14.0,7.0,10.0,35.0,31.0,8.791208791208792,22.78481012658228,18.0,29.0,15.0,7.0,0.0,23.40738924985126
2020-10-08,42.0,32.0,55.0,39.0,35.0,34.0,44.0,43.0,15.0,22.0,52.0,48.0,51.0,74.72527472527473,32.91139240506329,38.0,31.0,39.0,31.0,18.88888888888889,50.89782977206123
2020-10-09,52.0,33.0,10.0,60.0,36.0,26.0,30.0,43.0,31.0,47.0,44.0,49.0,36.0,39.56043956043956,50.63291139240506,27.0,57.0,41.0,25.0,57.77777777777778,52.0398395533047
2020-10-10,53.0,25.0,19.0,30.0,18.0,17.0,15.0,26.0,8.0,40.0,33.0,29.0,44.0,28.571428571428573,34.177215189873415,6.0,33.0,16.0,0.0,28.88888888888889,32.968765084573576
2020-10-11,48.0,31.0,36.0,55.0,42.0,17.0,21.0,24.0,22.0,30.0,41.0,36.0,33.0,61.53846153846154,31.645569620253166,36.0,46.0,38.0,37.0,27.77777777777778,46.73686457465314
2020-10-12,24.0,24.0,55.0,38.0,17.0,24.0,22.0,8.0,7.0,23.0,31.0,19.0,42.0,45.05494505494506,24.050632911392405,24.0,31.0,30.0,30.0,26.666666666666668,35.661496599333226
2020-10-13,59.0,16.0,28.0,47.0,9.0,67.0,37.0,51.0,45.0,15.0,53.0,38.0,35.0,57.142857142857146,25.31645569620253,19.0,56.0,47.0,54.0,46.666666666666664,52.70458923530632
2020-10-14,26.0,0.0,28.0,29.0,34.0,8.0,22.0,34.0,37.0,52.0,41.0,38.0,17.0,26.373626373626372,7.594936708860759,13.0,31.0,23.0,8.0,18.88888888888889,32.3285483383924
2020-10-15,51.0,17.0,46.0,39.0,9.0,17.0,22.0,9.0,54.0,31.0,52.0,48.0,26.0,57.142857142857146,24.050632911392405,32.0,24.0,40.0,39.0,37.77777777777778,44.184493262234774
2020-10-16,18.0,44.0,29.0,73.0,36.0,27.0,24.0,18.0,71.0,40.0,56.0,31.0,45.0,61.53846153846154,25.31645569620253,20.0,50.0,33.0,33.0,48.888888888888886,51.30488447635993
2020-10-17,100.0,61.0,51.0,84.0,92.0,100.0,55.0,100.0,49.0,33.0,100.0,72.0,55.0,100.0,69.62025316455696,100.0,100.0,66.0,100.0,40.0,100.0
2020-10-18,37.0,26.0,40.0,41.0,38.0,45.0,24.0,46.0,41.0,47.0,23.0,31.0,64.0,52.747252747252745,43.037974683544306,27.0,34.0,33.0,33.0,71.11111111111111,52.16586628064728
2020-10-19,60.0,41.0,47.0,49.0,71.0,51.0,83.0,43.0,40.0,55.0,63.0,67.0,62.0,58.24175824175824,64.55696202531645,39.0,23.0,55.0,32.0,46.666666666666664,68.76482455359174
2020-10-20,34.0,32.0,28.0,49.0,36.0,26.0,7.0,26.0,30.0,38.0,22.0,19.0,25.0,47.252747252747255,34.177215189873415,13.0,24.0,16.0,32.0,10.0,35.90093554379861
2020-10-21,25.0,25.0,38.0,49.0,35.0,25.0,7.0,34.0,43.0,53.0,43.0,50.0,42.0,47.252747252747255,40.50632911392405,13.0,40.0,32.0,24.0,10.0,44.23606422910379
2020-10-22,50.0,48.0,75.0,66.0,60.0,59.0,73.0,100.0,60.0,74.0,62.0,74.0,100.0,74.72527472527473,40.50632911392405,57.0,78.0,100.0,92.0,92.22222222222223,93.96666632874187
2020-10-23,60.0,57.0,100.0,47.0,35.0,51.0,28.0,75.0,59.0,68.0,53.0,57.0,93.0,83.51648351648352,88.60759493670886,19.0,46.0,61.0,38.0,55.55555555555556,76.89605002128826
