date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3,batch_id
2020-01-23,43.0,38.0,64.0,35.0,31.0,22.0,36.0,52.0,25.0,26.0,38.46949327817994,0
2020-01-24,40.0,34.0,19.0,46.0,34.0,42.0,36.0,25.0,28.0,25.0,34.02275077559462,0
2020-01-25,68.0,48.0,49.0,44.0,55.0,26.0,40.0,57.0,37.0,45.0,48.500517063081695,0
2020-01-26,38.0,54.0,74.0,31.0,45.0,38.0,43.0,37.0,39.0,57.0,47.15615305067218,0
2020-01-27,36.0,67.0,59.0,24.0,53.0,29.0,39.0,28.0,33.0,36.0,41.778697001034125,0
2020-01-28,38.0,48.0,37.0,33.0,26.0,24.0,31.0,36.0,35.0,34.0,35.36711478800414,0
2020-01-29,41.0,29.0,44.0,21.0,32.0,30.0,27.0,39.0,37.0,37.0,34.85005170630817,0
2020-01-30,49.0,40.0,25.0,27.0,32.0,30.0,24.0,39.0,20.0,28.0,32.47156153050672,0
2020-01-31,51.0,60.0,60.0,38.0,37.0,31.0,42.0,30.0,43.0,45.0,45.19131334022751,0
2020-02-01,54.0,65.0,20.0,55.0,39.0,33.0,41.0,56.0,49.0,45.0,47.25956566701137,0
2020-02-02,43.0,42.0,51.0,14.0,37.0,31.0,23.0,45.0,16.0,28.0,34.126163391933815,0
2020-02-03,44.0,36.0,63.0,16.0,36.0,30.0,37.0,36.0,28.0,40.0,37.849017580144775,0
2020-02-04,45.0,33.0,53.0,36.0,45.0,45.0,24.0,50.0,54.0,37.0,43.640124095139605,0
2020-02-05,22.0,18.0,12.0,18.0,10.0,18.0,23.0,36.0,10.0,12.0,18.510858324715613,0
2020-02-06,35.0,30.0,38.0,25.0,24.0,16.0,45.0,41.0,25.0,16.0,30.506721820062047,0
2020-02-07,28.0,39.0,17.0,19.0,21.0,23.0,32.0,31.0,37.0,20.0,27.611168562564632,0
2020-02-08,49.0,48.0,64.0,29.0,27.0,29.0,28.0,26.0,37.0,15.0,36.401240951396076,0
2020-02-09,26.0,46.0,51.0,31.0,33.0,34.0,35.0,61.0,55.0,28.0,41.36504653567735,0
2020-02-10,33.0,29.0,32.0,24.0,30.0,15.0,27.0,29.0,38.0,25.0,29.162357807652533,0
2020-02-11,26.0,18.0,29.0,30.0,32.0,15.0,24.0,28.0,20.0,25.0,25.542916235780766,0
2020-02-12,38.0,37.0,37.0,35.0,37.0,12.0,17.0,18.0,42.0,40.0,32.36814891416753,0
2020-02-13,20.0,27.0,17.0,16.0,17.0,19.0,11.0,38.0,18.0,26.0,21.613236814891415,0
2020-02-14,16.0,20.0,22.0,16.0,28.0,26.0,33.0,16.0,18.0,23.0,22.543950361944155,0
2020-02-15,41.0,44.0,50.0,41.0,28.0,30.0,33.0,44.0,25.0,34.0,38.26266804550155,0
2020-02-16,35.0,43.0,29.0,21.0,23.0,18.0,20.0,34.0,24.0,18.0,27.404343329886245,0
2020-02-17,46.0,18.0,33.0,34.0,27.0,28.0,21.0,15.0,45.0,28.0,30.506721820062047,0
2020-02-18,27.0,33.0,33.0,28.0,36.0,15.0,24.0,33.0,31.0,22.0,29.162357807652533,0
2020-02-19,19.0,47.0,41.0,15.0,39.0,24.0,20.0,25.0,27.0,6.0,27.19751809720786,0
2020-02-20,19.0,22.0,24.0,24.0,39.0,18.0,13.0,14.0,37.0,19.0,23.681489141675282,0
2020-02-21,20.0,31.0,35.0,26.0,21.0,29.0,32.0,23.0,18.0,29.0,27.300930713547054,0
2020-02-22,31.0,30.0,39.0,29.0,23.0,14.0,40.0,13.0,16.0,18.0,26.163391933815923,0
2020-02-23,25.0,28.0,28.0,24.0,26.0,27.0,38.0,24.0,23.0,10.0,26.163391933815923,0
2020-02-24,40.0,38.0,23.0,29.0,31.0,17.0,29.0,41.0,29.0,33.0,32.057911065149945,0
2020-02-25,42.0,55.0,37.0,24.0,43.0,37.0,24.0,25.0,45.0,28.0,37.22854188210962,0
2020-02-26,34.0,54.0,77.0,27.0,29.0,18.0,33.0,28.0,27.0,18.0,35.67735263702171,0
2020-02-27,55.0,24.0,55.0,20.0,25.0,23.0,39.0,41.0,40.0,33.0,36.71147880041365,0
2020-02-28,8.0,23.0,42.0,38.0,20.0,31.0,28.0,44.0,39.0,35.0,31.85108583247156,0
2020-02-29,32.0,39.0,10.0,18.0,31.0,26.0,24.0,30.0,37.0,22.0,27.81799379524302,0
2020-03-01,31.0,30.0,48.0,25.0,46.0,32.0,40.0,17.0,32.0,33.0,34.53981385729059,0
2020-03-02,19.0,15.0,24.0,12.0,13.0,15.0,24.0,14.0,10.0,12.0,16.339193381592555,0
2020-03-03,38.0,22.0,50.0,28.0,30.0,34.0,34.0,22.0,17.0,25.0,31.023784901758013,0
2020-03-04,41.0,40.0,28.0,21.0,26.0,18.0,20.0,32.0,24.0,25.0,28.43846949327818,0
2020-03-05,49.0,40.0,53.0,36.0,40.0,40.0,55.0,18.0,38.0,37.0,41.98552223371251,0
2020-03-06,44.0,39.0,35.0,29.0,25.0,29.0,29.0,31.0,48.0,20.0,34.02275077559462,0
2020-03-07,5.0,13.0,45.0,15.0,16.0,19.0,12.0,22.0,13.0,11.0,17.68355739400207,0
2020-03-08,29.0,12.0,23.0,14.0,11.0,27.0,26.0,16.0,15.0,28.0,20.78593588417787,0
2020-03-09,11.0,27.0,27.0,23.0,25.0,29.0,19.0,27.0,22.0,14.0,23.164426059979316,0
2020-03-10,26.0,36.0,37.0,21.0,23.0,33.0,27.0,33.0,27.0,28.0,30.093071354705273,0
2020-03-11,34.0,40.0,44.0,27.0,36.0,30.0,40.0,29.0,14.0,34.0,33.919338159255425,0
2020-03-12,52.0,45.0,51.0,19.0,38.0,28.0,43.0,34.0,18.0,36.0,37.64219234746639,0
2020-03-13,28.0,31.0,47.0,13.0,28.0,13.0,32.0,38.0,18.0,20.0,27.714581178903824,0
2020-03-14,41.0,52.0,30.0,22.0,43.0,22.0,32.0,26.0,49.0,30.0,35.88417786970011,0
2020-03-15,97.0,98.0,100.0,71.0,77.0,78.0,79.0,96.0,100.0,77.0,90.27921406411582,0
2020-03-16,64.0,52.0,57.0,45.0,36.0,30.0,61.0,50.0,48.0,37.0,49.63805584281282,0
2020-03-17,23.0,59.0,46.0,56.0,40.0,22.0,45.0,51.0,45.0,32.0,43.32988624612202,0
2020-03-18,100.0,100.0,97.0,100.0,100.0,100.0,100.0,100.0,70.0,100.0,100.0,0
2020-03-19,95.0,84.0,77.0,44.0,86.0,75.0,74.0,82.0,79.0,65.0,78.69700103412615,0
2020-03-20,39.0,41.0,80.0,28.0,58.0,35.0,39.0,52.0,28.0,39.0,45.39813857290589,0
2020-03-21,51.0,44.0,69.0,41.0,51.0,30.0,45.0,35.0,46.0,26.0,45.2947259565667,0
2020-03-22,48.0,47.0,65.0,36.0,17.0,42.0,36.0,46.0,48.0,36.0,43.53671147880041,0
2020-03-23,65.0,60.0,67.0,41.0,48.0,47.0,46.0,84.0,68.0,53.0,59.875904860392964,0
2020-03-24,57.0,51.0,38.0,43.0,46.0,49.0,48.0,57.0,35.0,44.0,48.3971044467425,0
2020-03-25,85.0,57.0,79.0,54.0,73.0,68.0,50.0,70.0,57.0,63.0,67.83867631851085,0
2020-03-26,40.0,34.0,35.0,29.0,34.0,26.0,39.0,45.0,59.0,41.0,39.50361944157188,0
2020-03-27,81.0,79.0,65.0,60.0,74.0,46.0,58.0,65.0,81.0,41.0,67.2182006204757,0
2020-03-28,26.0,33.0,51.0,35.0,34.0,38.0,27.0,41.0,47.0,25.0,36.91830403309204,0
2020-03-29,56.0,90.0,66.0,76.0,63.0,62.0,66.0,70.0,56.0,54.0,68.14891416752845,0
2020-03-30,50.0,38.0,66.0,31.0,47.0,46.0,45.0,27.0,42.0,23.0,42.916235780765255,0
2020-03-31,51.0,53.0,52.0,42.0,27.0,44.0,43.0,26.0,62.0,45.0,46.01861427094105,0
2020-04-01,85.0,62.0,81.0,46.0,53.0,52.0,26.0,50.0,48.0,50.0,57.187176835573936,0
2020-04-02,84.0,83.0,79.0,84.0,64.0,77.0,80.0,99.0,73.0,83.0,83.35056876938985,0
2020-04-03,39.0,42.0,38.0,38.0,34.0,41.0,39.0,52.0,28.0,39.0,40.33092037228542,0
2020-04-04,22.0,30.0,48.0,43.0,38.0,39.0,40.0,55.0,28.0,33.0,38.88314374353671,0
2020-04-05,24.0,39.0,35.0,26.0,28.0,23.0,33.0,46.0,22.0,30.0,31.644260599793174,0
2020-04-06,30.0,29.0,56.0,39.0,45.0,30.0,33.0,57.0,40.0,18.0,38.986556359875905,0
2020-04-07,27.0,15.0,33.0,15.0,17.0,22.0,10.0,22.0,17.0,19.0,20.372285418821097,0
2020-04-08,24.0,8.0,21.0,16.0,17.0,19.0,18.0,38.0,11.0,23.0,20.16546018614271,0
2020-04-09,40.0,23.0,30.0,35.0,17.0,16.0,11.0,31.0,18.0,30.0,25.95656670113754,0
2020-04-10,20.0,23.0,26.0,23.0,31.0,6.0,25.0,15.0,33.0,27.0,23.681489141675282,0
2020-04-11,27.0,31.0,20.0,18.0,4.0,15.0,8.0,17.0,12.0,19.0,17.68355739400207,0
2020-04-12,17.0,37.0,23.0,10.0,11.0,17.0,15.0,8.0,12.0,14.0,16.959669079627712,0
2020-04-13,27.0,19.0,34.0,19.0,34.0,22.0,28.0,30.0,14.0,29.0,26.473629782833505,0
2020-04-14,36.0,25.0,47.0,23.0,25.0,21.0,29.0,31.0,30.0,18.0,29.472595656670112,0
2020-04-15,19.0,26.0,21.0,6.0,13.0,12.0,21.0,26.0,10.0,22.0,18.200620475698038,0
2020-04-16,8.0,24.0,22.0,7.0,7.0,10.0,7.0,15.0,18.0,10.0,13.236814891416753,0
2020-04-17,9.0,9.0,14.0,14.0,23.0,7.0,8.0,17.0,12.0,15.0,13.236814891416753,0
2020-04-18,19.0,9.0,36.0,11.0,25.0,11.0,17.0,36.0,30.0,27.0,22.854188210961738,0
2020-04-19,36.0,17.0,20.0,7.0,27.0,7.0,28.0,21.0,25.0,18.0,21.302998965873837,0
2020-04-20,40.0,8.0,9.0,10.0,17.0,3.0,11.0,8.0,11.0,10.0,13.13340227507756,0
2020-04-21,14.0,28.0,27.0,18.0,25.0,26.0,29.0,28.0,43.0,33.0,28.024819027921406,0
2020-04-22,30.0,29.0,37.0,18.0,16.0,6.0,17.0,14.0,24.0,21.0,21.923474663908998,0
2020-04-23,21.0,24.0,19.0,8.0,34.0,23.0,13.0,23.0,22.0,14.0,20.78593588417787,0
2020-04-24,22.0,11.0,36.0,12.0,19.0,33.0,23.0,32.0,20.0,15.0,23.061013443640125,0
2020-04-25,43.0,17.0,9.0,24.0,22.0,31.0,23.0,20.0,28.0,11.0,23.57807652533609,0
2020-04-26,20.0,23.0,17.0,22.0,10.0,9.0,14.0,30.0,18.0,19.0,18.821096173733196,0
2020-04-27,36.0,28.0,16.0,17.0,22.0,23.0,19.0,20.0,23.0,18.0,22.95760082730093,0
2020-04-28,10.0,10.0,23.0,20.0,6.0,11.0,19.0,17.0,19.0,6.0,14.581178903826267,0
2020-04-29,28.0,30.0,30.0,22.0,30.0,14.0,31.0,23.0,22.0,17.0,25.542916235780766,0
2020-04-30,36.0,16.0,29.0,26.0,20.0,16.0,18.0,16.0,24.0,19.0,22.750775594622542,0
2020-05-01,16.0,20.0,27.0,13.0,4.0,3.0,18.0,16.0,19.0,20.0,16.132368148914168,0
2020-05-02,25.0,20.0,32.0,31.0,18.0,27.0,19.0,20.0,12.0,17.0,22.854188210961738,0
2020-05-03,19.0,22.0,25.0,12.0,16.0,15.0,14.0,18.0,14.0,6.0,16.649431230610137,0
2020-05-04,3.0,19.0,11.0,5.0,8.0,13.0,15.0,15.0,18.0,5.0,11.582213029989658,0
2020-05-05,22.0,12.0,34.0,8.0,25.0,13.0,14.0,24.0,26.0,10.0,19.441571871768357,0
2020-05-06,10.0,16.0,3.0,8.0,17.0,3.0,20.0,33.0,17.0,24.0,15.6153050672182,0
2020-05-07,10.0,13.0,15.0,14.0,9.0,17.0,19.0,23.0,13.0,14.0,15.201654601861426,0
2020-05-08,23.0,22.0,21.0,12.0,16.0,15.0,10.0,22.0,20.0,9.0,17.580144777662873,0
2020-05-09,14.0,22.0,20.0,22.0,12.0,19.0,16.0,13.0,25.0,19.0,18.821096173733196,0
2020-05-10,21.0,16.0,23.0,17.0,26.0,10.0,11.0,16.0,15.0,10.0,17.063081695966908,0
2020-05-11,7.0,7.0,27.0,14.0,12.0,17.0,22.0,7.0,3.0,15.0,13.547052740434333,0
2020-05-12,20.0,10.0,11.0,8.0,15.0,8.0,18.0,16.0,22.0,11.0,14.37435367114788,0
2020-05-13,39.0,10.0,19.0,14.0,28.0,26.0,19.0,27.0,23.0,20.0,23.26783867631851,0
2020-05-14,21.0,20.0,4.0,23.0,12.0,14.0,25.0,17.0,26.0,15.0,18.304033092037226,0
2020-05-15,8.0,7.0,17.0,6.0,13.0,6.0,14.0,11.0,10.0,13.0,10.858324715615305,0
2020-05-16,10.0,5.0,26.0,12.0,17.0,23.0,22.0,23.0,22.0,8.0,17.373319544984486,0
2020-05-17,17.0,8.0,9.0,3.0,15.0,10.0,15.0,12.0,19.0,11.0,12.306101344364013,0
2020-05-18,18.0,14.0,20.0,14.0,12.0,12.0,16.0,10.0,16.0,6.0,14.270941054808686,0
2020-05-19,22.0,21.0,12.0,20.0,16.0,15.0,23.0,14.0,16.0,12.0,17.68355739400207,0
2020-05-20,13.0,16.0,7.0,19.0,12.0,11.0,6.0,32.0,6.0,22.0,14.891416752843847,0
2020-05-21,28.0,31.0,23.0,26.0,22.0,23.0,26.0,14.0,20.0,21.0,24.19855222337125,0
2020-05-22,4.0,8.0,9.0,9.0,7.0,9.0,11.0,7.0,18.0,3.0,8.790072388831437,0
2020-05-23,20.0,5.0,21.0,20.0,13.0,16.0,18.0,14.0,13.0,20.0,16.546018614270942,0
2020-05-24,16.0,24.0,18.0,10.0,11.0,7.0,22.0,23.0,19.0,13.0,16.85625646328852,0
2020-05-25,10.0,10.0,8.0,6.0,9.0,6.0,9.0,7.0,3.0,6.0,7.65253360910031,0
2020-05-26,24.0,10.0,15.0,14.0,9.0,8.0,16.0,3.0,9.0,6.0,11.789038262668045,0
2020-05-27,4.0,10.0,19.0,3.0,6.0,6.0,3.0,7.0,6.0,6.0,7.238883143743537,0
2020-05-28,21.0,17.0,11.0,25.0,18.0,17.0,19.0,13.0,13.0,15.0,17.476732161323678,0
2020-05-29,11.0,11.0,16.0,6.0,6.0,12.0,13.0,7.0,20.0,6.0,11.168562564632884,0
2020-05-30,0.0,9.0,5.0,4.0,4.0,7.0,8.0,9.0,4.0,4.0,5.584281282316442,0
2020-05-31,21.0,29.0,18.0,17.0,29.0,20.0,31.0,20.0,23.0,10.0,22.543950361944155,0
2020-06-01,12.0,23.0,17.0,13.0,10.0,6.0,18.0,0.0,4.0,3.0,10.961737331954499,0
2020-06-02,0.0,14.0,15.0,8.0,9.0,6.0,13.0,7.0,10.0,15.0,10.031023784901757,0
2020-06-03,14.0,10.0,11.0,3.0,15.0,19.0,6.0,23.0,12.0,3.0,11.995863495346432,0
2020-06-04,11.0,17.0,0.0,11.0,9.0,9.0,16.0,10.0,10.0,12.0,10.858324715615305,0
2020-06-05,23.0,19.0,21.0,12.0,20.0,12.0,17.0,7.0,18.0,19.0,17.373319544984486,0
2020-06-06,15.0,9.0,16.0,20.0,4.0,24.0,13.0,28.0,22.0,16.0,17.269906928645295,0
2020-06-07,18.0,26.0,34.0,29.0,16.0,15.0,8.0,17.0,25.0,37.0,23.26783867631851,0
2020-06-08,15.0,11.0,29.0,16.0,27.0,25.0,11.0,33.0,25.0,16.0,21.509824198552224,0
2020-06-09,20.0,13.0,19.0,11.0,18.0,11.0,18.0,13.0,9.0,6.0,14.270941054808686,0
2020-06-10,7.0,7.0,0.0,12.0,12.0,12.0,19.0,17.0,10.0,15.0,11.478800413650465,0
2020-06-11,25.0,14.0,20.0,15.0,9.0,14.0,32.0,20.0,6.0,21.0,18.200620475698038,0
2020-06-12,4.0,4.0,25.0,9.0,13.0,6.0,7.0,7.0,21.0,16.0,11.582213029989658,0
2020-06-13,14.0,22.0,44.0,22.0,20.0,22.0,32.0,39.0,17.0,22.0,26.26680455015512,0
2020-06-14,21.0,28.0,23.0,10.0,30.0,17.0,26.0,32.0,27.0,21.0,24.301964839710443,0
2020-06-15,10.0,10.0,12.0,14.0,9.0,17.0,6.0,10.0,16.0,14.0,12.20268872802482,0
2020-06-16,11.0,14.0,4.0,6.0,0.0,0.0,6.0,3.0,3.0,3.0,5.170630816959669,0
2020-06-17,11.0,7.0,16.0,6.0,9.0,9.0,13.0,3.0,10.0,3.0,8.996897621509822,0
2020-06-18,19.0,22.0,20.0,6.0,13.0,6.0,17.0,11.0,21.0,9.0,14.891416752843847,0
2020-06-19,4.0,0.0,8.0,13.0,7.0,3.0,7.0,4.0,4.0,7.0,5.894519131334023,0
2020-06-20,33.0,13.0,25.0,8.0,4.0,15.0,30.0,22.0,30.0,19.0,20.57911065149948,0
2020-06-21,4.0,8.0,28.0,7.0,15.0,14.0,15.0,12.0,15.0,14.0,13.650465356773527,0
2020-06-22,27.0,10.0,19.0,17.0,18.0,14.0,15.0,19.0,21.0,17.0,18.304033092037226,0
2020-06-23,0.0,4.0,16.0,9.0,6.0,6.0,13.0,10.0,20.0,3.0,8.996897621509822,0
2020-06-24,7.0,7.0,20.0,9.0,16.0,12.0,3.0,14.0,0.0,6.0,9.720785935884178,0
2020-06-25,16.0,8.0,13.0,16.0,7.0,22.0,21.0,19.0,18.0,20.0,16.546018614270942,0
2020-06-26,8.0,4.0,5.0,14.0,4.0,0.0,0.0,12.0,0.0,7.0,5.584281282316442,0
2020-06-27,5.0,15.0,17.0,25.0,9.0,21.0,23.0,24.0,37.0,17.0,19.958634953464323,0
2020-06-28,9.0,13.0,15.0,15.0,8.0,7.0,21.0,22.0,8.0,23.0,14.581178903826267,0
2020-06-29,19.0,11.0,12.0,6.0,10.0,3.0,10.0,0.0,3.0,12.0,8.89348500517063,0
2020-06-30,4.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,3.0,3.0,2.0682523267838677,0
2020-07-01,16.0,27.0,26.0,29.0,28.0,16.0,14.0,11.0,29.0,20.0,22.337125129265768,0
2020-07-02,4.0,11.0,13.0,6.0,17.0,0.0,7.0,26.0,4.0,13.0,10.444674250258531,0
2020-07-03,8.0,16.0,22.0,3.0,18.0,13.0,18.0,8.0,22.0,3.0,13.547052740434333,0
2020-07-04,10.0,18.0,21.0,15.0,12.0,4.0,17.0,9.0,9.0,0.0,11.892450879007239,0
2020-07-05,14.0,22.0,10.0,4.0,16.0,7.0,8.0,4.0,0.0,11.0,9.927611168562564,0
2020-07-06,0.0,11.0,21.0,3.0,10.0,15.0,11.0,11.0,0.0,10.0,9.51396070320579,0
2020-07-07,4.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,6.0,2.0682523267838677,0
2020-07-08,12.0,16.0,9.0,6.0,14.0,13.0,15.0,16.0,11.0,13.0,12.926577042399172,0
2020-07-09,8.0,16.0,13.0,17.0,25.0,10.0,22.0,28.0,23.0,14.0,18.200620475698038,0
2020-07-10,13.0,12.0,14.0,20.0,11.0,7.0,15.0,12.0,19.0,10.0,13.753877973112719,0
2020-07-11,31.0,5.0,28.0,8.0,14.0,13.0,9.0,15.0,9.0,9.0,14.581178903826267,0
2020-07-12,28.0,36.0,35.0,26.0,24.0,19.0,21.0,27.0,30.0,31.0,28.645294725956568,0
2020-07-13,16.0,15.0,26.0,13.0,14.0,19.0,25.0,11.0,28.0,13.0,18.61427094105481,0
2020-07-14,17.0,20.0,9.0,7.0,7.0,17.0,7.0,16.0,22.0,7.0,13.340227507755946,0
2020-07-15,0.0,20.0,13.0,3.0,0.0,10.0,7.0,27.0,19.0,3.0,10.548086866597723,0
2020-07-16,12.0,8.0,13.0,10.0,11.0,7.0,7.0,16.0,7.0,7.0,10.134436401240952,0
2020-07-17,9.0,12.0,0.0,7.0,4.0,7.0,4.0,8.0,4.0,4.0,6.10134436401241,0
2020-07-18,15.0,28.0,26.0,16.0,25.0,20.0,9.0,19.0,22.0,4.0,19.02792140641158,0
2020-07-19,14.0,13.0,20.0,18.0,8.0,7.0,20.0,9.0,17.0,15.0,14.581178903826267,0
2020-07-20,19.0,11.0,21.0,25.0,13.0,12.0,10.0,22.0,25.0,22.0,18.61427094105481,0
2020-07-21,16.0,20.0,22.0,7.0,25.0,20.0,15.0,27.0,11.0,20.0,18.924508790072387,0
2020-07-22,36.0,38.0,39.0,19.0,38.0,32.0,36.0,31.0,29.0,33.0,34.22957600827301,0
2020-07-23,16.0,12.0,13.0,23.0,21.0,16.0,18.0,31.0,18.0,10.0,18.40744570837642,0
2020-07-24,34.0,33.0,23.0,28.0,37.0,17.0,42.0,33.0,31.0,21.0,30.92037228541882,0
2020-07-25,10.0,28.0,37.0,20.0,17.0,20.0,27.0,28.0,18.0,16.0,22.854188210961738,0
2020-07-26,19.0,23.0,40.0,23.0,20.0,15.0,17.0,9.0,9.0,8.0,18.924508790072387,0
2020-07-27,12.0,15.0,17.0,13.0,17.0,6.0,29.0,23.0,14.0,16.0,16.75284384694933,0
2020-07-28,32.0,36.0,45.0,23.0,36.0,23.0,33.0,32.0,15.0,20.0,30.506721820062047,0
2020-07-29,37.0,16.0,40.0,27.0,29.0,23.0,15.0,16.0,15.0,20.0,24.612202688728026,0
2020-07-30,17.0,8.0,41.0,14.0,11.0,13.0,23.0,28.0,23.0,38.0,22.337125129265768,0
2020-07-31,26.0,16.0,37.0,21.0,18.0,24.0,8.0,45.0,27.0,32.0,26.26680455015512,0
2020-08-01,45.0,24.0,17.0,20.0,22.0,21.0,27.0,34.0,23.0,29.0,27.094105480868667,0
2020-08-02,29.0,23.0,21.0,12.0,17.0,31.0,22.0,23.0,4.0,24.0,21.302998965873837,0
2020-08-03,36.0,31.0,39.0,26.0,39.0,26.0,36.0,27.0,26.0,20.0,31.644260599793174,0
2020-08-04,28.0,12.0,26.0,36.0,35.0,26.0,29.0,34.0,36.0,47.0,31.954498448810753,0
2020-08-05,28.0,20.0,31.0,20.0,21.0,29.0,22.0,23.0,15.0,27.0,24.40537745604964,0
2020-08-06,33.0,12.0,27.0,20.0,21.0,13.0,22.0,35.0,19.0,17.0,22.64736297828335,0
2020-08-07,30.0,17.0,23.0,17.0,23.0,31.0,39.0,20.0,39.0,28.0,27.611168562564632,0
2020-08-08,15.0,19.0,22.0,28.0,9.0,28.0,18.0,34.0,14.0,21.0,21.509824198552224,0
2020-08-09,14.0,37.0,0.0,16.0,25.0,15.0,13.0,32.0,35.0,12.0,20.57911065149948,0
2020-08-10,16.0,15.0,22.0,13.0,14.0,19.0,14.0,8.0,18.0,13.0,15.718717683557394,0
2020-08-11,24.0,19.0,22.0,3.0,21.0,23.0,11.0,27.0,15.0,3.0,17.373319544984486,0
2020-08-12,20.0,20.0,22.0,17.0,18.0,10.0,22.0,20.0,33.0,33.0,22.233712512926576,0
2020-08-13,17.0,16.0,27.0,30.0,29.0,24.0,15.0,36.0,27.0,17.0,24.612202688728026,0
2020-08-14,13.0,8.0,9.0,14.0,15.0,7.0,8.0,4.0,8.0,4.0,9.307135470527404,0
2020-08-15,14.0,5.0,15.0,19.0,16.0,19.0,8.0,18.0,13.0,12.0,14.37435367114788,0
2020-08-16,28.0,32.0,30.0,19.0,33.0,26.0,29.0,31.0,42.0,23.0,30.29989658738366,0
2020-08-17,42.0,20.0,18.0,27.0,14.0,10.0,23.0,28.0,27.0,21.0,23.784901758014477,0
2020-08-18,25.0,24.0,36.0,10.0,25.0,17.0,26.0,24.0,11.0,17.0,22.233712512926576,0
2020-08-19,16.0,4.0,26.0,10.0,10.0,19.0,7.0,4.0,11.0,16.0,12.719751809720785,0
2020-08-20,25.0,12.0,22.0,30.0,18.0,13.0,11.0,20.0,11.0,10.0,17.78697001034126,0
2020-08-21,17.0,21.0,33.0,18.0,11.0,21.0,12.0,13.0,28.0,7.0,18.717683557394004,0
2020-08-22,10.0,20.0,6.0,17.0,13.0,8.0,19.0,15.0,5.0,17.0,13.44364012409514,0
2020-08-23,9.0,5.0,10.0,19.0,25.0,8.0,22.0,18.0,22.0,8.0,15.098241985522233,0
2020-08-24,32.0,19.0,30.0,16.0,14.0,16.0,21.0,34.0,22.0,23.0,23.4746639089969,0
2020-08-25,32.0,34.0,34.0,29.0,17.0,25.0,43.0,41.0,36.0,30.0,33.195449844881075,0
2020-08-26,29.0,20.0,31.0,33.0,21.0,37.0,22.0,24.0,11.0,20.0,25.646328852119957,0
2020-08-27,13.0,16.0,36.0,37.0,11.0,21.0,30.0,44.0,23.0,35.0,27.507755946225437,0
2020-08-28,13.0,9.0,14.0,11.0,12.0,11.0,8.0,8.0,8.0,7.0,10.444674250258531,0
