,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2020-10-24,82.97872340425532,36.0,62.0,40.0,42.0,37.0,58.0,42.0,76.0,58.0,99.0,47.0,56.0,43.0,56.0,74.0,55.0,62.0253164556962,70.0,63.0,67.42481382657867
2020-10-25,86.17021276595744,63.0,67.0,100.0,70.0,78.0,66.0,100.0,60.0,74.0,83.0,67.0,100.0,60.0,60.0,63.0,76.0,51.89873417721519,78.0,100.0,87.44071671087615
2020-10-26,94.68085106382979,55.0,100.0,57.0,53.0,76.0,88.0,48.0,57.0,43.0,69.0,81.0,53.0,71.0,52.0,81.0,63.0,59.49367088607595,85.0,78.0,79.36056304044348
2020-10-27,55.319148936170215,49.0,69.0,58.0,62.0,65.0,66.0,50.0,58.0,45.0,66.0,82.0,54.0,75.0,58.0,93.0,68.0,77.21518987341773,48.0,84.0,74.61116272802622
2020-10-28,93.61702127659575,66.0,86.0,54.0,61.0,57.0,59.0,50.0,51.0,41.0,62.0,86.0,46.0,54.0,77.0,93.0,45.0,75.9493670886076,57.0,63.0,74.32215326620177
2020-10-29,71.27659574468085,45.0,51.0,50.0,46.0,53.0,69.0,49.0,53.0,37.0,60.0,59.0,37.0,45.0,53.0,78.0,55.0,59.49367088607595,52.0,43.0,62.00095887341775
2020-10-30,54.255319148936174,41.0,38.0,25.0,26.0,49.0,39.0,41.0,30.0,30.0,56.0,63.0,45.0,35.0,34.0,47.0,48.0,50.63291139240506,31.0,57.0,48.86031940512246
2020-10-31,77.65957446808511,60.0,88.0,55.0,62.0,62.0,40.0,50.0,29.0,30.0,40.0,55.0,54.0,69.0,54.0,80.0,24.0,83.54430379746836,79.0,59.0,66.97104108271225
2020-11-01,91.48936170212765,100.0,79.0,87.0,70.0,82.0,100.0,75.0,68.0,67.0,95.0,79.0,71.0,100.0,100.0,90.0,98.0,97.46835443037975,79.0,90.0,100.0
2020-11-02,41.48936170212766,25.0,46.0,39.0,40.0,44.0,43.0,66.0,49.0,30.0,83.0,45.0,41.0,45.0,33.0,55.0,54.0,37.9746835443038,43.0,48.0,52.84970285891557
2020-11-03,77.65957446808511,32.0,59.0,67.0,67.0,59.0,47.0,73.0,75.0,72.0,100.0,75.0,67.0,62.0,55.0,72.0,72.0,78.48101265822785,63.0,66.0,77.90421919971672
2020-11-04,56.38297872340426,32.0,49.0,29.0,37.0,40.0,48.0,37.0,48.0,36.0,54.0,37.0,41.0,46.0,40.0,42.0,39.0,36.70886075949367,28.0,46.0,47.82501813555525
2020-11-05,54.255319148936174,21.0,63.0,60.0,45.0,34.0,37.0,60.0,36.0,31.0,48.0,62.0,49.0,51.0,32.0,44.0,51.0,54.43037974683544,30.0,62.0,53.793394114209356
2020-11-06,57.4468085106383,59.0,57.0,35.0,40.0,73.0,35.0,81.0,67.0,76.0,71.0,77.0,48.0,27.0,40.0,62.0,54.0,60.75949367088607,65.0,85.0,68.07650305758412
2020-11-07,43.61702127659574,40.0,61.0,56.0,47.0,51.0,60.0,27.0,52.0,21.0,29.0,56.0,35.0,33.0,39.0,53.0,31.0,48.10126582278481,54.0,47.0,51.410123635133
2020-11-08,94.68085106382979,73.0,73.0,69.0,45.0,61.0,70.0,85.0,78.0,98.0,88.0,85.0,57.0,72.0,73.0,75.0,56.0,100.0,47.0,88.0,86.54551750179006
2020-11-09,37.234042553191486,41.0,62.0,42.0,37.0,55.0,53.0,63.0,34.0,53.0,67.0,45.0,63.0,37.0,22.0,50.0,73.0,53.164556962025316,51.0,57.0,57.90710208711648
2020-11-10,67.02127659574468,78.0,42.0,53.0,67.0,53.0,69.0,52.0,42.0,37.0,68.0,63.0,49.0,52.0,79.0,81.0,22.0,67.0886075949367,83.0,79.0,69.99066195168344
2020-11-11,21.27659574468085,26.0,38.0,44.0,35.0,46.0,37.0,46.0,27.0,42.0,50.0,39.0,50.0,14.0,39.0,44.0,46.0,51.89873417721519,49.0,39.0,45.619233245958874
2020-11-12,50.0,35.0,47.0,36.0,52.0,41.0,47.0,41.0,53.0,51.0,40.0,46.0,52.0,46.0,52.0,38.0,44.0,30.379746835443036,28.0,60.0,51.739477852687585
2020-11-13,55.319148936170215,49.0,73.0,54.0,46.0,46.0,36.0,53.0,70.0,41.0,61.0,85.0,42.0,49.0,42.0,61.0,30.0,59.49367088607595,36.0,56.0,60.78176385705265
2020-11-14,51.06382978723404,29.0,70.0,48.0,54.0,50.0,40.0,41.0,38.0,41.0,62.0,61.0,62.0,35.0,43.0,62.0,49.0,22.78481012658228,62.0,62.0,57.17701085313099
2020-11-15,45.744680851063826,49.0,46.0,43.0,57.0,45.0,79.0,46.0,30.0,56.0,49.0,51.0,38.0,30.0,53.0,57.0,40.0,59.49367088607595,65.0,61.0,58.188653644580725
2020-11-16,50.0,38.0,42.0,49.0,45.0,70.0,46.0,41.0,69.0,41.0,65.0,50.0,75.0,45.0,45.0,38.0,59.0,54.43037974683544,47.0,51.0,59.363320584912785
2020-11-17,61.702127659574465,35.0,46.0,32.0,56.0,48.0,39.0,37.0,38.0,43.0,43.0,50.0,37.0,38.0,55.0,30.0,46.0,49.36708860759494,24.0,57.0,50.32521790085061
2020-11-18,54.255319148936174,52.0,76.0,57.0,45.0,60.0,58.0,30.0,46.0,34.0,52.0,67.0,45.0,66.0,68.0,47.0,71.0,88.60759493670886,60.0,61.0,66.19493332539496
2020-11-19,57.4468085106383,42.0,55.0,46.0,49.0,60.0,57.0,42.0,31.0,34.0,40.0,59.0,42.0,42.0,79.0,56.0,66.0,54.43037974683544,52.0,60.0,59.56383793785812
2020-11-20,69.14893617021276,47.0,57.0,67.0,27.0,58.0,53.0,46.0,47.0,35.0,37.0,61.0,35.0,47.0,59.0,71.0,34.0,56.962025316455694,50.0,42.0,58.12306795623652
2020-11-21,78.72340425531915,46.0,47.0,63.0,42.0,54.0,56.0,33.0,55.0,60.0,49.0,74.0,58.0,62.0,67.0,48.0,81.0,69.62025316455696,71.0,67.0,68.72441633281055
2020-11-22,56.38297872340426,43.0,38.0,56.0,47.0,34.0,61.0,63.0,30.0,42.0,32.0,43.0,17.0,43.0,42.0,48.0,29.0,41.77215189873418,62.0,53.0,51.26101255152769
2020-11-23,62.765957446808514,36.0,56.0,57.0,80.0,45.0,51.0,30.0,46.0,24.0,48.0,76.0,53.0,46.0,72.0,57.0,51.0,75.9493670886076,72.0,43.0,62.92855923001839
2020-11-24,41.48936170212766,28.0,33.0,35.0,26.0,29.0,49.0,51.0,34.0,46.0,43.0,33.0,41.0,34.0,40.0,47.0,47.0,45.56962025316456,39.0,59.0,46.60143611662534
2020-11-25,48.93617021276596,50.0,49.0,34.0,51.0,32.0,20.0,43.0,37.0,33.0,27.0,49.0,33.0,47.0,44.0,70.0,32.0,36.70886075949367,35.0,48.0,47.68267557019282
2020-11-26,54.255319148936174,38.0,50.0,46.0,33.0,26.0,32.0,41.0,30.0,33.0,39.0,42.0,37.0,38.0,41.0,47.0,40.0,32.91139240506329,44.0,47.0,46.025955387317495
2020-11-27,48.93617021276596,41.0,54.0,53.0,33.0,40.0,35.0,33.0,26.0,23.0,32.0,29.0,11.0,31.0,37.0,64.0,22.0,49.36708860759494,51.0,42.0,43.939606642548604
2020-11-28,62.765957446808514,38.0,63.0,65.0,65.0,45.0,31.0,60.0,37.0,54.0,43.0,50.0,36.0,56.0,44.0,46.0,51.0,63.29113924050633,60.0,53.0,59.516129284965594
2020-11-29,75.53191489361703,39.0,59.0,39.0,37.0,45.0,35.0,57.0,67.0,52.0,66.0,73.0,54.0,26.0,45.0,61.0,81.0,72.15189873417721,47.0,44.0,62.519502576580614
2020-11-30,28.72340425531915,25.0,49.0,24.0,25.0,33.0,39.0,66.0,41.0,39.0,62.0,53.0,51.0,31.0,26.0,42.0,56.0,36.70886075949367,39.0,50.0,47.495773593064776
2020-12-01,31.914893617021278,28.0,25.0,35.0,22.0,29.0,28.0,43.0,63.0,62.0,47.0,28.0,33.0,31.0,29.0,34.0,53.0,27.848101265822784,27.0,37.0,41.523010611845855
2020-12-02,40.42553191489362,44.0,44.0,41.0,18.0,40.0,28.0,25.0,44.0,45.0,65.0,32.0,43.0,40.0,40.0,37.0,64.0,27.848101265822784,34.0,41.0,46.14852510540557
2020-12-03,43.61702127659574,37.0,53.0,34.0,43.0,61.0,49.0,43.0,59.0,48.0,42.0,37.0,54.0,40.0,47.0,29.0,53.0,48.10126582278481,46.0,45.0,53.03901768745428
2020-12-04,20.21276595744681,19.0,37.0,58.0,29.0,50.0,45.0,69.0,52.0,42.0,31.0,28.0,66.0,33.0,47.0,45.0,43.0,20.253164556962027,46.0,50.0,48.31217910251329
2020-12-05,79.7872340425532,58.0,66.0,64.0,75.0,28.0,57.0,16.0,57.0,32.0,47.0,76.0,28.0,70.0,56.0,77.0,35.0,84.81012658227849,80.0,63.0,66.87758226021506
2020-12-06,40.42553191489362,38.0,36.0,31.0,48.0,36.0,23.0,45.0,49.0,58.0,65.0,64.0,36.0,34.0,48.0,51.0,63.0,31.645569620253166,51.0,49.0,52.186920778567604
2020-12-07,52.12765957446808,50.0,61.0,62.0,47.0,57.0,45.0,76.0,66.0,36.0,78.0,69.0,69.0,30.0,43.0,37.0,60.0,53.164556962025316,31.0,64.0,63.194818949970944
2020-12-08,63.829787234042556,37.0,64.0,61.0,47.0,36.0,59.0,47.0,40.0,39.0,47.0,68.0,47.0,67.0,50.0,61.0,32.0,75.9493670886076,61.0,62.0,61.943301125422835
2020-12-09,40.42553191489362,40.0,28.0,41.0,32.0,47.0,45.0,65.0,44.0,39.0,51.0,40.0,33.0,30.0,47.0,54.0,46.0,44.30379746835443,38.0,50.0,49.72369717774725
2020-12-10,37.234042553191486,25.0,58.0,31.0,29.0,58.0,35.0,30.0,22.0,46.0,28.0,45.0,33.0,37.0,48.0,67.0,39.0,36.70886075949367,27.0,40.0,44.90761442634458
2020-12-11,81.91489361702128,39.0,65.0,62.0,50.0,61.0,63.0,27.0,51.0,38.0,49.0,82.0,38.0,57.0,66.0,62.0,26.0,68.35443037974683,85.0,65.0,66.10222656048033
2020-12-12,69.14893617021276,50.0,79.0,63.0,71.0,83.0,63.0,49.0,58.0,48.0,66.0,74.0,54.0,42.0,87.0,67.0,52.0,87.34177215189874,35.0,73.0,73.91052708269031
2020-12-13,82.97872340425532,42.0,42.0,47.0,58.0,46.0,55.0,29.0,51.0,30.0,49.0,65.0,46.0,31.0,58.0,52.0,49.0,32.91139240506329,57.0,57.0,57.00489934179295
2020-12-14,52.12765957446808,38.0,45.0,42.0,52.0,44.0,52.0,52.0,45.0,57.0,51.0,74.0,33.0,24.0,51.0,38.0,43.0,45.56962025316456,46.0,38.0,53.67771825729457
2020-12-15,45.744680851063826,36.0,25.0,32.0,34.0,38.0,29.0,34.0,35.0,20.0,24.0,29.0,23.0,28.0,45.0,39.0,45.0,46.835443037974684,40.0,50.0,40.6397503168826
2020-12-16,55.319148936170215,42.0,43.0,40.0,38.0,34.0,33.0,39.0,35.0,28.0,58.0,43.0,46.0,32.0,23.0,35.0,41.0,55.69620253164557,32.0,50.0,46.71524749745005
2020-12-17,39.361702127659576,17.0,49.0,37.0,47.0,35.0,30.0,48.0,36.0,46.0,59.0,44.0,32.0,29.0,28.0,22.0,43.0,48.10126582278481,46.0,43.0,45.28691780167301
2020-12-18,65.95744680851064,36.0,61.0,24.0,34.0,34.0,37.0,76.0,65.0,56.0,58.0,47.0,55.0,28.0,51.0,68.0,53.0,37.9746835443038,31.0,50.0,56.30924607794138
2020-12-19,80.85106382978724,54.0,66.0,30.0,64.0,27.0,57.0,45.0,37.0,61.0,73.0,61.0,36.0,63.0,41.0,72.0,49.0,60.75949367088607,57.0,44.0,62.74794006727782
2020-12-20,57.4468085106383,29.0,59.0,41.0,47.0,43.0,32.0,24.0,53.0,42.0,35.0,63.0,52.0,53.0,52.0,93.0,51.0,63.29113924050633,60.0,78.0,59.7884368013111
2020-12-21,56.38297872340426,47.0,33.0,40.0,46.0,58.0,44.0,33.0,46.0,38.0,45.0,56.0,42.0,31.0,29.0,57.0,49.0,64.55696202531645,57.0,57.0,54.04088373033095
2020-12-22,60.638297872340424,29.0,47.0,48.0,42.0,21.0,28.0,34.0,52.0,42.0,59.0,57.0,51.0,39.0,38.0,53.0,50.0,32.91139240506329,22.0,49.0,49.71324671092317
2020-12-23,54.255319148936174,39.0,30.0,64.0,67.0,49.0,43.0,53.0,73.0,56.0,48.0,45.0,44.0,51.0,45.0,47.0,35.0,40.50632911392405,72.0,67.0,59.49894163563124
2020-12-24,52.12765957446808,36.0,35.0,45.0,37.0,42.0,35.0,42.0,37.0,42.0,51.0,41.0,32.0,34.0,16.0,30.0,46.0,24.050632911392405,22.0,30.0,42.41979227542856
2020-12-25,94.68085106382979,59.0,51.0,22.0,52.0,45.0,54.0,40.0,52.0,62.0,37.0,57.0,52.0,63.0,51.0,39.0,50.0,56.962025316455694,48.0,68.0,61.29545052166162
2020-12-26,42.5531914893617,51.0,36.0,52.0,38.0,60.0,47.0,22.0,33.0,24.0,47.0,42.0,33.0,25.0,33.0,50.0,38.0,73.41772151898734,52.0,44.0,49.03965380282617
2020-12-27,78.72340425531915,39.0,50.0,62.0,75.0,65.0,58.0,96.0,76.0,95.0,70.0,39.0,40.0,37.0,70.0,81.0,79.0,62.0253164556962,58.0,75.0,75.96165446401014
2020-12-28,35.1063829787234,23.0,41.0,13.0,36.0,27.0,48.0,96.0,47.0,25.0,63.0,45.0,59.0,34.0,27.0,47.0,67.0,45.56962025316456,19.0,47.0,49.138847064390234
2020-12-29,45.744680851063826,55.0,56.0,56.0,78.0,60.0,57.0,55.0,36.0,44.0,58.0,62.0,51.0,72.0,50.0,53.0,62.0,60.75949367088607,49.0,63.0,65.35961670131877
2020-12-30,61.702127659574465,52.0,53.0,53.0,38.0,47.0,45.0,57.0,58.0,80.0,70.0,47.0,70.0,39.0,61.0,70.0,64.0,46.835443037974684,55.0,59.0,65.53608387948904
2020-12-31,67.02127659574468,48.0,40.0,58.0,25.0,40.0,48.0,66.0,47.0,59.0,38.0,46.0,36.0,42.0,46.0,58.0,45.0,22.78481012658228,37.0,73.0,54.78936903935612
2021-01-01,36.170212765957444,42.0,61.0,36.0,49.0,43.0,52.0,27.0,66.0,24.0,58.0,54.0,75.0,50.0,38.0,69.0,42.0,41.77215189873418,23.0,34.0,53.57562644046446
2021-01-02,38.297872340425535,42.0,95.0,38.0,65.0,75.0,67.0,40.0,82.0,59.0,43.0,67.0,40.0,51.0,35.0,57.0,44.0,94.9367088607595,74.0,63.0,68.07814818354592
2021-01-03,73.40425531914893,36.0,52.0,31.0,33.0,51.0,40.0,74.0,87.0,63.0,71.0,52.0,62.0,26.0,61.0,54.0,69.0,51.89873417721519,35.0,73.0,63.719018752869175
2021-01-04,68.08510638297872,50.0,82.0,59.0,70.0,46.0,63.0,58.0,87.0,77.0,71.0,70.0,74.0,61.0,43.0,66.0,64.0,64.55696202531645,74.0,87.0,77.64251882885831
2021-01-05,82.97872340425532,44.0,66.0,48.0,59.0,43.0,60.0,55.0,32.0,49.0,51.0,61.0,47.0,40.0,62.0,59.0,57.0,56.962025316455694,33.0,49.0,61.370953969375584
2021-01-06,34.04255319148936,20.0,78.0,33.0,46.0,42.0,52.0,70.0,48.0,69.0,76.0,43.0,62.0,36.0,50.0,40.0,46.0,26.582278481012658,53.0,58.0,57.16399085623323
2021-01-07,52.12765957446808,30.0,48.0,26.0,43.0,27.0,48.0,38.0,32.0,38.0,38.0,74.0,51.0,25.0,27.0,31.0,23.0,48.10126582278481,41.0,46.0,45.73870072651897
2021-01-08,48.93617021276596,10.0,50.0,38.0,28.0,36.0,23.0,44.0,74.0,69.0,60.0,40.0,64.0,34.0,28.0,41.0,67.0,35.44303797468354,38.0,70.0,52.26301960520111
2021-01-09,36.170212765957444,44.0,57.0,40.0,47.0,14.0,22.0,51.0,71.0,42.0,61.0,68.0,71.0,30.0,51.0,48.0,83.0,36.70886075949367,34.0,40.0,55.08448896903874
2021-01-10,71.27659574468085,56.0,52.0,66.0,64.0,51.0,48.0,51.0,47.0,54.0,65.0,46.0,65.0,60.0,69.0,53.0,64.0,45.56962025316456,63.0,71.0,67.59015681967384
2021-01-11,68.08510638297872,53.0,56.0,48.0,62.0,70.0,67.0,70.0,54.0,45.0,58.0,48.0,54.0,40.0,58.0,58.0,53.0,64.55696202531645,61.0,68.0,67.22923185151876
2021-01-12,77.65957446808511,46.0,43.0,73.0,39.0,57.0,62.0,47.0,51.0,42.0,46.0,73.0,35.0,68.0,62.0,74.0,45.0,77.21518987341773,69.0,51.0,66.19562271151229
2021-01-13,54.255319148936174,52.0,39.0,40.0,64.0,42.0,51.0,38.0,50.0,34.0,40.0,55.0,46.0,70.0,50.0,52.0,29.0,58.22784810126582,48.0,43.0,55.58503029381951
2021-01-14,72.34042553191489,33.0,43.0,51.0,35.0,23.0,36.0,69.0,55.0,89.0,70.0,30.0,81.0,46.0,34.0,26.0,56.0,46.835443037974684,36.0,53.0,57.3123968858549
2021-01-15,40.42553191489362,38.0,54.0,27.0,40.0,36.0,39.0,57.0,50.0,47.0,44.0,45.0,57.0,26.0,44.0,42.0,35.0,63.29113924050633,47.0,51.0,51.35185484035228
2021-01-16,75.53191489361703,39.0,86.0,64.0,77.0,90.0,74.0,45.0,60.0,65.0,54.0,76.0,59.0,63.0,63.0,63.0,45.0,50.63291139240506,58.0,88.0,75.34593865403627
2021-01-17,80.85106382978724,58.0,76.0,64.0,76.0,58.0,61.0,54.0,59.0,48.0,76.0,66.0,67.0,66.0,67.0,72.0,70.0,69.62025316455696,67.0,74.0,77.34171146370774
