,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2020-10-15,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,31.70731707317073,0.0,32.0,27.0,26.0,0.0,0.0,30.0,23.0,28.0,18.157873897819567
2020-10-16,100.0,0.0,48.0,27.0,56.0,58.0,32.0,33.0,28.0,63.0,0.0,79.0,100.0,57.0,27.0,28.0,0.0,0.0,24.0,29.0,64.04154630621079
2020-10-17,37.0,32.0,27.0,0.0,31.0,31.0,72.0,0.0,64.0,35.0,0.0,29.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,32.0,34.09055696908558
2020-10-18,38.0,0.0,27.0,30.0,32.0,33.0,36.0,0.0,32.0,0.0,36.58536585365854,30.0,0.0,32.0,30.0,64.0,44.56521739130435,0.0,54.0,65.0,47.41433032532614
2020-10-19,32.0,0.0,24.0,0.0,54.0,55.0,0.0,0.0,28.0,30.0,0.0,25.0,32.0,27.0,26.0,28.0,0.0,30.0,23.0,27.0,35.795084817539866
2020-10-20,31.0,79.0,22.0,100.0,26.0,27.0,0.0,30.0,53.0,0.0,30.48780487804878,100.0,61.0,26.0,25.0,27.0,36.95652173913044,59.0,0.0,0.0,59.53220380998944
2020-10-21,95.0,27.0,23.0,26.0,0.0,84.0,31.0,63.0,81.0,60.0,62.19512195121951,76.0,94.0,0.0,52.0,0.0,36.95652173913044,30.0,46.0,55.0,76.47255781605595
2020-10-22,0.0,0.0,24.0,25.0,0.0,28.0,0.0,0.0,27.0,0.0,30.48780487804878,25.0,0.0,0.0,0.0,0.0,36.95652173913044,0.0,23.0,28.0,20.084559317190404
2020-10-23,65.0,0.0,24.0,26.0,28.0,28.0,0.0,32.0,28.0,30.0,31.70731707317073,0.0,32.0,55.0,53.0,0.0,38.04347826086956,31.0,24.0,28.0,44.94684055955131
2020-10-24,36.0,31.0,27.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.391304347826086,0.0,26.0,31.0,18.13222377920929
2020-10-25,68.0,58.0,100.0,27.0,0.0,30.0,66.0,100.0,0.0,95.0,100.0,27.0,67.0,0.0,42.0,29.0,0.0,65.0,100.0,88.0,86.20040833611641
2020-10-26,0.0,0.0,0.0,0.0,26.0,26.0,29.0,30.0,0.0,28.0,0.0,48.0,30.0,0.0,49.0,26.0,0.0,0.0,0.0,26.0,25.8114217051648
2020-10-27,31.0,0.0,23.0,38.0,0.0,27.0,0.0,0.0,53.0,29.0,59.75609756097561,49.0,31.0,0.0,50.0,0.0,0.0,29.0,0.0,0.0,34.07075989767497
2020-10-28,62.0,26.0,0.0,25.0,26.0,0.0,30.0,31.0,0.0,59.0,0.0,25.0,31.0,26.0,25.0,0.0,35.869565217391305,29.0,0.0,27.0,37.16435356536649
2020-10-29,0.0,0.0,23.0,25.0,26.0,0.0,30.0,0.0,0.0,0.0,60.97560975609756,25.0,31.0,0.0,25.0,0.0,36.95652173913044,0.0,45.0,27.0,28.809128687850105
2020-10-30,28.0,24.0,0.0,0.0,23.0,24.0,0.0,27.0,0.0,26.0,26.829268292682926,0.0,0.0,23.0,23.0,0.0,0.0,27.0,0.0,24.0,22.388508058268805
2020-10-31,0.0,26.0,0.0,24.0,0.0,26.0,58.0,29.0,26.0,28.0,58.53658536585366,24.0,0.0,26.0,25.0,26.0,35.869565217391305,29.0,21.0,26.0,39.64294690597596
2020-11-01,92.0,26.0,44.0,38.0,78.0,53.0,0.0,30.0,26.0,29.0,59.75609756097561,0.0,30.0,52.0,100.0,79.0,0.0,29.0,66.0,26.0,69.62234073686422
2020-11-02,29.0,98.0,21.0,47.0,24.0,100.0,28.0,29.0,0.0,0.0,28.048780487804876,68.0,29.0,0.0,47.0,25.0,67.3913043478261,0.0,21.0,100.0,61.80456331103438
2020-11-03,28.0,46.0,20.0,34.0,0.0,0.0,27.0,27.0,0.0,0.0,26.829268292682926,0.0,27.0,23.0,34.0,0.0,0.0,0.0,40.0,0.0,27.01508364693042
2020-11-04,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.623359855670742
2020-11-05,54.0,46.0,0.0,22.0,0.0,47.0,26.0,27.0,0.0,26.0,25.609756097560975,0.0,26.0,23.0,44.0,23.0,31.52173913043478,0.0,0.0,46.0,37.91612583362886
2020-11-06,28.0,23.0,0.0,23.0,0.0,24.0,0.0,0.0,0.0,0.0,26.829268292682926,22.0,0.0,0.0,0.0,24.0,32.608695652173914,0.0,0.0,0.0,16.51265118937362
2020-11-07,0.0,0.0,39.0,32.0,0.0,23.0,26.0,53.0,23.0,25.0,25.609756097560975,0.0,54.0,23.0,22.0,46.0,31.52173913043478,51.0,0.0,0.0,38.48430178311361
2020-11-08,0.0,0.0,22.0,24.0,51.0,26.0,29.0,0.0,0.0,28.0,57.31707317073171,0.0,0.0,51.0,24.0,0.0,0.0,0.0,0.0,0.0,25.35014994129738
2020-11-09,0.0,24.0,21.0,47.0,48.0,50.0,27.0,0.0,25.0,0.0,28.048780487804876,23.0,28.0,0.0,35.0,49.0,67.3913043478261,27.0,21.0,25.0,44.27227686979036
2020-11-10,0.0,24.0,0.0,0.0,0.0,25.0,28.0,28.0,25.0,0.0,28.048780487804876,0.0,28.0,24.0,0.0,25.0,0.0,0.0,0.0,25.0,21.107637538001775
2020-11-11,55.0,48.0,20.0,22.0,47.0,48.0,0.0,0.0,48.0,53.0,0.0,0.0,83.0,48.0,46.0,24.0,66.30434782608695,27.0,20.0,24.0,55.13777040217321
2020-11-12,0.0,25.0,21.0,0.0,25.0,0.0,0.0,29.0,0.0,27.0,0.0,0.0,0.0,25.0,0.0,25.0,33.69565217391305,0.0,21.0,0.0,18.806271023629098
2020-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-14,0.0,0.0,43.0,24.0,49.0,50.0,0.0,0.0,25.0,27.0,0.0,23.0,29.0,25.0,24.0,0.0,69.56521739130434,28.0,64.0,76.0,45.17528154878516
2020-11-15,30.0,0.0,22.0,24.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,25.0,36.0,26.0,0.0,28.0,0.0,0.0,21.59068608042087
2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-17,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8668638340213533
2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-19,28.0,24.0,41.0,23.0,24.0,0.0,54.0,0.0,0.0,27.0,26.829268292682926,22.0,28.0,24.0,46.0,24.0,100.0,27.0,21.0,24.0,45.764889979927496
2020-11-20,29.0,0.0,0.0,23.0,0.0,0.0,28.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,24.0,0.0,34.78260869565217,28.0,22.0,0.0,20.03084900171116
2020-11-21,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814895660826244
2020-11-22,30.0,26.0,0.0,0.0,0.0,0.0,29.0,0.0,26.0,29.0,0.0,0.0,30.0,26.0,0.0,26.0,0.0,0.0,0.0,26.0,20.129662210317203
2020-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-24,28.0,23.0,41.0,0.0,24.0,24.0,53.0,28.0,0.0,26.0,26.829268292682926,44.0,27.0,47.0,23.0,48.0,0.0,79.0,20.0,24.0,47.550585821165306
2020-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-26,0.0,73.0,21.0,23.0,0.0,25.0,55.0,56.0,48.0,0.0,54.8780487804878,23.0,28.0,24.0,35.0,0.0,67.3913043478261,27.0,0.0,49.0,49.453170457949305
2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,1.8668638340213533
2020-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-29,30.0,0.0,21.0,24.0,50.0,0.0,57.0,29.0,51.0,0.0,0.0,0.0,29.0,0.0,24.0,51.0,69.56521739130434,0.0,0.0,25.0,37.38315424156559
2020-11-30,0.0,48.0,0.0,22.0,0.0,24.0,27.0,28.0,24.0,26.0,28.048780487804876,22.0,0.0,0.0,67.0,0.0,32.608695652173914,53.0,0.0,0.0,32.60173112478353
2020-12-01,0.0,0.0,21.0,0.0,0.0,24.0,27.0,55.0,24.0,0.0,26.829268292682926,0.0,28.0,24.0,46.0,24.0,0.0,0.0,20.0,24.0,27.907931567549333
2020-12-02,0.0,24.0,21.0,22.0,0.0,24.0,54.0,28.0,0.0,26.0,0.0,45.0,56.0,24.0,0.0,0.0,0.0,0.0,41.0,24.0,31.574349192795935
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,1.8668638340213533
2020-12-04,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,26.829268292682926,0.0,28.0,0.0,23.0,24.0,0.0,0.0,0.0,0.0,12.161340967543131
2020-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-07,0.0,0.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,26.0,28.048780487804876,0.0,28.0,24.0,45.0,24.0,0.0,0.0,0.0,24.0,19.646613667898105
2020-12-08,56.0,24.0,0.0,34.0,0.0,24.0,54.0,55.0,48.0,52.0,0.0,0.0,28.0,24.0,23.0,24.0,65.21739130434783,27.0,21.0,24.0,47.33858500862464
2020-12-09,28.0,0.0,0.0,23.0,0.0,0.0,0.0,28.0,0.0,27.0,0.0,0.0,0.0,0.0,23.0,24.0,33.69565217391305,0.0,0.0,24.0,17.10174317517482
2020-12-10,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,5.681759494847597
2020-12-11,29.0,76.0,22.0,48.0,25.0,77.0,28.0,0.0,25.0,0.0,87.8048780487805,23.0,29.0,0.0,48.0,26.0,34.78260869565217,57.0,22.0,25.0,55.40425619820483
2020-12-12,30.0,0.0,0.0,48.0,0.0,26.0,57.0,0.0,52.0,28.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,22.0,0.0,25.324413748463577
2020-12-13,31.0,53.0,0.0,0.0,26.0,54.0,89.0,61.0,27.0,58.0,0.0,24.0,31.0,26.0,0.0,0.0,0.0,0.0,22.0,26.0,42.856700189707595
2020-12-14,87.0,0.0,43.0,47.0,25.0,25.0,56.0,0.0,49.0,27.0,28.048780487804876,23.0,28.0,50.0,24.0,0.0,69.56521739130434,0.0,21.0,25.0,50.942168450698404
2020-12-15,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,3.8960636536097812
2020-12-16,61.0,51.0,22.0,50.0,26.0,0.0,0.0,61.0,26.0,29.0,59.75609756097561,0.0,0.0,52.0,25.0,0.0,35.869565217391305,29.0,22.0,26.0,46.722379642413244
2020-12-17,31.0,27.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,27.0,39.0,0.0,0.0,0.0,0.0,0.0,12.58103888144825
2020-12-18,33.0,28.0,0.0,0.0,28.0,0.0,0.0,65.0,28.0,31.0,64.63414634146342,0.0,0.0,0.0,27.0,0.0,39.130434782608695,31.0,24.0,0.0,32.36692064300888
2020-12-19,34.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,27.0,33.0,0.0,28.0,0.0,0.0,0.0,25.0,0.0,16.558270527841568
2020-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,32.0,0.0,0.0,9.658991141240916
2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,26.0,0.0,0.0,0.0,0.0,27.0,6.899279386600654
2020-12-22,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.110367812371965
2020-12-23,0.0,0.0,25.0,27.0,28.0,0.0,0.0,34.0,29.0,32.0,0.0,0.0,0.0,0.0,27.0,29.0,0.0,0.0,0.0,30.0,21.184846116503184
