,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-03-16,91.0,98.0,85.0,93.0,92.0,90.0,92.0,100.0,83.0,100.0,94.0,97.0,90.0,100.0,79.0,100.0,86.0,89.0,100.0,91.0,95.31169500257599
2020-03-17,63.0,88.0,74.0,76.0,71.0,68.0,73.0,62.0,64.0,79.0,70.0,82.0,69.0,71.0,56.0,83.0,73.0,64.0,75.0,86.0,74.54920144255537
2020-03-18,75.0,71.0,76.0,71.0,83.0,62.0,73.0,62.0,79.0,77.0,83.0,93.0,86.0,74.0,63.0,88.0,67.0,80.0,75.0,94.0,78.92838742916022
2020-03-19,63.0,70.0,78.0,81.0,63.0,64.0,62.0,60.0,66.0,59.0,74.0,94.0,72.0,63.0,75.0,81.0,73.0,59.0,57.0,91.0,72.38536836682123
2020-03-20,50.0,74.0,57.0,62.0,66.0,55.0,66.0,46.0,55.0,55.0,63.0,58.0,60.0,59.0,50.0,62.0,57.0,57.0,64.0,68.0,60.999484801648634
2020-03-21,56.0,71.0,68.0,73.0,60.0,61.0,61.0,63.0,55.0,73.0,67.0,75.0,50.0,63.0,60.0,75.0,73.0,58.0,67.0,66.0,66.7181865018032
2020-03-22,53.0,66.0,54.0,56.0,50.0,51.0,44.0,48.0,42.0,50.0,55.0,53.0,46.0,64.0,48.0,47.0,48.0,45.0,54.0,60.0,53.2715095311695
2020-03-23,43.0,51.0,46.0,44.0,42.0,41.0,45.0,43.0,46.0,41.0,50.0,58.0,51.0,49.0,36.0,41.0,47.0,39.0,42.0,55.0,46.88304997424008
2020-03-24,44.0,46.0,50.0,52.0,52.0,42.0,45.0,43.0,36.0,49.0,50.0,57.0,43.0,58.0,46.0,47.0,47.0,42.0,48.0,48.0,48.68624420401855
2020-03-25,35.0,44.0,33.0,40.0,44.0,39.0,41.0,43.0,29.0,38.0,40.0,43.0,36.0,31.0,38.0,38.0,42.0,33.0,44.0,48.0,40.13395157135498
2020-03-26,38.0,44.0,46.0,41.0,44.0,39.0,42.0,39.0,33.0,42.0,46.0,40.0,42.0,47.0,37.0,40.0,36.0,31.0,39.0,32.0,41.112828438948995
2020-03-27,28.0,35.0,37.0,37.0,32.0,35.0,51.0,32.0,36.0,44.0,38.0,50.0,41.0,32.0,38.0,44.0,40.0,25.0,32.0,40.0,38.48531684698609
2020-03-28,31.0,27.0,37.0,40.0,33.0,31.0,32.0,30.0,31.0,34.0,41.0,28.0,37.0,37.0,26.0,27.0,26.0,30.0,30.0,29.0,32.81813498196806
2020-03-29,36.0,31.0,38.0,35.0,28.0,32.0,26.0,23.0,33.0,35.0,26.0,37.0,33.0,30.0,23.0,36.0,35.0,25.0,35.0,35.0,32.56053580628542
2020-03-30,25.0,25.0,21.0,29.0,23.0,27.0,25.0,25.0,34.0,33.0,33.0,27.0,20.0,33.0,27.0,26.0,35.0,24.0,20.0,28.0,27.820710973724886
2020-03-31,22.0,28.0,26.0,27.0,21.0,22.0,20.0,23.0,18.0,28.0,28.0,27.0,21.0,29.0,23.0,25.0,26.0,24.0,27.0,26.0,25.296239052035034
2020-04-01,26.0,33.0,31.0,26.0,28.0,26.0,28.0,32.0,27.0,37.0,26.0,38.0,30.0,26.0,26.0,29.0,29.0,28.0,28.0,29.0,30.03606388459557
2020-04-02,22.0,30.0,22.0,22.0,22.0,11.0,21.0,22.0,23.0,14.0,26.0,20.0,17.0,23.0,19.0,21.0,19.0,17.0,27.0,24.0,21.741370427614633
2020-04-03,16.0,18.0,18.0,26.0,24.0,17.0,24.0,15.0,15.0,23.0,18.0,22.0,22.0,21.0,15.0,22.0,15.0,20.0,17.0,18.0,19.88665636269964
2020-04-04,24.0,23.0,39.0,25.0,28.0,21.0,24.0,24.0,17.0,25.0,21.0,21.0,24.0,19.0,28.0,28.0,27.0,25.0,25.0,36.0,25.965996908809892
2020-04-05,20.0,26.0,32.0,24.0,25.0,21.0,25.0,14.0,21.0,34.0,26.0,25.0,26.0,27.0,21.0,23.0,22.0,17.0,19.0,27.0,24.471921689850593
2020-04-06,9.0,16.0,21.0,18.0,18.0,21.0,18.0,15.0,15.0,17.0,21.0,15.0,13.0,13.0,10.0,16.0,25.0,10.0,13.0,14.0,16.383307573415767
2020-04-07,12.0,13.0,16.0,18.0,18.0,14.0,17.0,17.0,11.0,15.0,18.0,19.0,17.0,21.0,13.0,17.0,14.0,14.0,18.0,17.0,16.434827408552295
2020-04-08,15.0,17.0,20.0,19.0,19.0,16.0,25.0,12.0,18.0,24.0,21.0,20.0,20.0,16.0,18.0,20.0,20.0,24.0,25.0,23.0,20.195775373518806
2020-04-09,13.0,21.0,12.0,16.0,17.0,12.0,17.0,18.0,12.0,15.0,19.0,14.0,14.0,17.0,18.0,17.0,17.0,15.0,19.0,20.0,16.640906749098402
2020-04-10,20.0,14.0,16.0,17.0,14.0,16.0,17.0,19.0,17.0,16.0,20.0,16.0,12.0,15.0,11.0,15.0,26.0,16.0,11.0,18.0,16.795466254507986
2020-04-11,14.0,18.0,16.0,14.0,17.0,20.0,19.0,22.0,14.0,15.0,19.0,23.0,18.0,17.0,14.0,18.0,19.0,17.0,20.0,20.0,18.238021638330757
2020-04-12,13.0,20.0,23.0,22.0,19.0,23.0,20.0,24.0,21.0,23.0,18.0,24.0,17.0,16.0,17.0,24.0,28.0,15.0,17.0,25.0,21.071612570839775
2020-04-13,19.0,13.0,17.0,15.0,19.0,14.0,12.0,16.0,17.0,16.0,15.0,20.0,10.0,19.0,17.0,19.0,18.0,17.0,15.0,20.0,16.898505924781038
2020-04-14,11.0,14.0,10.0,14.0,20.0,15.0,12.0,8.0,13.0,12.0,19.0,13.0,18.0,13.0,10.0,14.0,14.0,10.0,15.0,11.0,13.704276146316332
2020-04-15,10.0,15.0,13.0,12.0,15.0,15.0,13.0,15.0,11.0,16.0,7.0,12.0,13.0,13.0,12.0,18.0,12.0,10.0,13.0,13.0,13.292117465224111
2020-04-16,10.0,15.0,13.0,13.0,19.0,13.0,20.0,16.0,12.0,13.0,16.0,17.0,18.0,17.0,11.0,16.0,13.0,12.0,18.0,17.0,15.404430705821742
2020-04-17,16.0,23.0,22.0,15.0,13.0,20.0,20.0,20.0,13.0,18.0,25.0,21.0,22.0,22.0,18.0,22.0,13.0,20.0,21.0,19.0,19.732096857290056
2020-04-18,15.0,10.0,12.0,12.0,15.0,15.0,16.0,17.0,17.0,13.0,20.0,19.0,14.0,16.0,11.0,16.0,16.0,11.0,6.0,17.0,14.837712519319938
2020-04-19,10.0,16.0,7.0,15.0,13.0,11.0,11.0,8.0,11.0,5.0,8.0,13.0,9.0,7.0,12.0,14.0,13.0,10.0,13.0,13.0,11.282843894899537
