date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2020-01-29,20.0,15.0,11.0,24.0,23.0,25.0,17.0,18.0,18.0,24.0,19.0,26.0,21.0,24.0,24.0,26.0,25.0,15.0,15.0,12.0,20.272314674735245
2020-01-30,21.0,19.0,9.0,9.0,17.0,22.0,14.0,24.0,12.0,20.0,13.0,19.0,18.0,11.0,24.0,17.0,24.0,18.0,24.0,24.0,18.10388300554715
2020-01-31,27.0,23.0,13.0,15.0,23.0,24.0,17.0,18.0,25.0,17.0,14.0,18.0,23.0,20.0,23.0,14.0,19.0,19.0,16.0,21.0,19.61674230963187
2020-02-01,31.0,37.0,19.0,30.0,30.0,34.0,18.0,23.0,22.0,25.0,32.0,31.0,27.0,24.0,28.0,26.0,19.0,18.0,38.0,24.0,27.029752899647
2020-02-02,21.0,38.0,26.0,22.0,20.0,17.0,26.0,29.0,23.0,32.0,19.0,31.0,29.0,24.0,27.0,25.0,23.0,25.0,22.0,31.0,25.718608169440238
2020-02-03,27.0,25.0,20.0,19.0,24.0,26.0,20.0,24.0,22.0,31.0,22.0,17.0,29.0,28.0,26.0,25.0,15.0,16.0,20.0,16.0,22.793746848209786
2020-02-04,24.0,20.0,17.0,13.0,20.0,21.0,12.0,22.0,15.0,19.0,18.0,14.0,14.0,17.0,16.0,23.0,10.0,11.0,25.0,14.0,17.39788199697428
2020-02-05,20.0,32.0,26.0,21.0,17.0,21.0,26.0,18.0,18.0,20.0,19.0,28.0,18.0,24.0,19.0,17.0,29.0,28.0,16.0,14.0,21.734745335350482
2020-02-06,22.0,21.0,17.0,22.0,23.0,17.0,20.0,12.0,14.0,15.0,17.0,15.0,15.0,22.0,12.0,22.0,24.0,15.0,16.0,12.0,17.801311144730203
2020-02-07,19.0,20.0,12.0,11.0,18.0,17.0,18.0,13.0,11.0,13.0,9.0,18.0,20.0,21.0,20.0,17.0,23.0,25.0,22.0,18.0,17.39788199697428
2020-02-08,23.0,23.0,16.0,17.0,15.0,18.0,28.0,17.0,12.0,8.0,6.0,15.0,18.0,16.0,10.0,26.0,15.0,9.0,8.0,13.0,15.78416540595058
2020-02-09,17.0,28.0,16.0,17.0,20.0,25.0,11.0,15.0,26.0,15.0,18.0,21.0,18.0,14.0,21.0,17.0,22.0,8.0,26.0,12.0,18.507312153303076
2020-02-10,14.0,14.0,16.0,16.0,18.0,17.0,14.0,14.0,11.0,16.0,24.0,16.0,14.0,10.0,13.0,17.0,18.0,17.0,18.0,12.0,15.582450832072615
2020-02-11,19.0,23.0,19.0,22.0,21.0,22.0,22.0,10.0,28.0,22.0,15.0,20.0,26.0,24.0,23.0,23.0,18.0,16.0,30.0,10.0,20.827029752899644
2020-02-12,19.0,29.0,23.0,21.0,31.0,24.0,28.0,6.0,20.0,32.0,27.0,24.0,29.0,25.0,27.0,23.0,25.0,32.0,22.0,15.0,24.306606152294503
2020-02-13,11.0,20.0,10.0,10.0,13.0,14.0,13.0,16.0,7.0,9.0,11.0,13.0,8.0,10.0,10.0,10.0,13.0,11.0,10.0,9.0,11.497730711043873
2020-02-14,17.0,25.0,12.0,14.0,28.0,11.0,22.0,15.0,17.0,15.0,10.0,18.0,21.0,23.0,18.0,20.0,31.0,29.0,18.0,13.0,19.011598587997984
2020-02-15,24.0,27.0,16.0,20.0,25.0,28.0,29.0,25.0,10.0,29.0,20.0,18.0,20.0,21.0,25.0,13.0,31.0,36.0,27.0,23.0,23.550176500252146
2020-02-16,29.0,23.0,12.0,12.0,23.0,18.0,5.0,21.0,9.0,13.0,11.0,13.0,20.0,14.0,11.0,20.0,9.0,19.0,14.0,13.0,15.582450832072615
