date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1,batch_id
2020-01-01,11.0,20.0,15.0,18.0,15.0,21.0,15.0,0.0,0.0,0.0,13.497652582159624,0
2020-01-02,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,4.342723004694836,0
2020-01-03,19.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,21.0,6.220657276995305,0
2020-01-04,0.0,19.0,14.0,17.0,14.0,20.0,14.0,15.0,31.0,12.0,18.309859154929576,0
2020-01-05,0.0,18.0,0.0,32.0,26.0,18.0,13.0,14.0,43.0,22.0,21.83098591549296,0
2020-01-06,31.0,19.0,28.0,33.0,13.0,19.0,0.0,0.0,15.0,23.0,21.244131455399064,0
2020-01-07,9.0,49.0,0.0,0.0,12.0,34.0,38.0,26.0,14.0,10.0,22.535211267605632,0
2020-01-08,0.0,0.0,50.0,29.0,36.0,35.0,50.0,40.0,41.0,40.0,37.67605633802817,0
2020-01-09,0.0,0.0,0.0,15.0,0.0,0.0,0.0,13.0,0.0,10.0,4.460093896713615,0
2020-01-10,10.0,17.0,13.0,30.0,13.0,0.0,13.0,27.0,14.0,0.0,16.079812206572768,0
2020-01-11,0.0,19.0,0.0,0.0,13.0,0.0,0.0,14.0,15.0,0.0,7.15962441314554,0
2020-01-12,0.0,0.0,0.0,0.0,0.0,19.0,0.0,14.0,15.0,0.0,5.633802816901408,0
2020-01-13,0.0,0.0,11.0,13.0,10.0,0.0,11.0,0.0,12.0,0.0,6.690140845070422,0
2020-01-14,15.0,27.0,0.0,24.0,40.0,14.0,21.0,11.0,23.0,17.0,22.535211267605632,0
2020-01-15,18.0,64.0,24.0,14.0,12.0,33.0,36.0,0.0,26.0,19.0,28.873239436619716,0
2020-01-16,35.0,16.0,24.0,57.0,23.0,67.0,36.0,25.0,52.0,19.0,41.54929577464789,0
2020-01-17,0.0,17.0,13.0,29.0,36.0,0.0,12.0,0.0,41.0,20.0,19.718309859154928,0
