,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21_10,/m/01b_21_11,/m/01b_21_12,/m/01b_21_13,/m/01b_21_14,/m/01b_21_15,/m/01b_21_16,/m/01b_21_17,/m/01b_21_18,/m/01b_21_19,/m/01b_21
2020-11-04,48.0,39.0,55.0,25.0,27.0,27.906976744186046,60.0,24.0,65.0,52.27272727272727,33.0,26.041666666666668,69.47368421052632,52.22222222222222,66.29213483146067,39.0,48.0,74.07407407407408,26.0,39.0,59.86235283923311
2020-11-05,33.0,14.0,86.0,13.0,42.0,13.953488372093023,31.0,25.0,0.0,72.72727272727273,23.0,28.125,28.42105263157895,26.666666666666668,13.48314606741573,41.0,25.0,31.48148148148148,9.0,41.0,39.93066207717364
2020-11-06,52.0,29.0,30.0,68.0,29.0,30.232558139534884,33.0,26.0,43.0,0.0,36.0,43.75,76.84210526315789,42.22222222222222,13.48314606741573,32.0,26.0,48.148148148148145,10.0,42.0,47.465861661225496
2020-11-07,70.0,43.0,15.0,14.0,15.0,30.232558139534884,32.0,0.0,14.0,57.95454545454545,12.0,42.708333333333336,30.526315789473685,42.22222222222222,41.57303370786517,11.0,13.0,64.81481481481481,29.0,14.0,39.54152727439597
2020-11-08,71.0,29.0,31.0,42.0,59.0,30.232558139534884,33.0,13.0,73.0,39.77272727272727,37.0,29.166666666666668,30.526315789473685,0.0,43.82022471910113,33.0,0.0,66.66666666666667,10.0,29.0,46.76503774727065
2020-11-09,34.0,56.0,59.0,41.0,14.0,44.18604651162791,65.0,53.0,100.0,38.63636363636363,24.0,43.75,46.31578947368421,42.22222222222222,13.48314606741573,11.0,26.0,50.0,9.0,70.0,56.142849379096376
2020-11-10,70.0,100.0,60.0,83.0,73.0,89.53488372093024,100.0,93.0,0.0,19.318181818181817,24.0,88.54166666666667,45.26315789473684,56.666666666666664,70.78651685393258,43.0,79.0,16.666666666666668,57.0,100.0,84.74106903473543
2020-11-11,50.0,28.0,0.0,27.0,28.0,13.953488372093023,16.0,26.0,28.0,0.0,12.0,28.125,57.89473684210526,41.111111111111114,41.57303370786517,10.0,25.0,48.148148148148145,0.0,0.0,32.11277461349829
2020-11-12,53.0,43.0,61.0,27.0,59.0,30.232558139534884,82.0,53.0,43.0,19.318181818181817,37.0,14.583333333333334,91.57894736842105,43.333333333333336,14.606741573033707,22.0,52.0,48.148148148148145,39.0,14.0,56.557457128772235
2020-11-13,35.0,0.0,45.0,41.0,73.0,30.232558139534884,0.0,53.0,14.0,19.318181818181817,49.0,43.75,14.736842105263158,14.444444444444445,14.606741573033707,22.0,39.0,16.666666666666668,19.0,28.0,38.18727680066459
