,/m/0m7pl_0,/m/0m7pl_1,/m/0m7pl_2,/m/0m7pl_3,/m/0m7pl_4,/m/0m7pl_5,/m/0m7pl_6,/m/0m7pl_7,/m/0m7pl_8,/m/0m7pl_9,/m/0m7pl_10,/m/0m7pl_11,/m/0m7pl_12,/m/0m7pl_13,/m/0m7pl_14,/m/0m7pl_15,/m/0m7pl_16,/m/0m7pl_17,/m/0m7pl_18,/m/0m7pl_19,/m/0m7pl
2020-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-18,49.0,34.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,13.492063492063492
2020-11-19,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2150072150072155
2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-21,51.0,0.0,26.0,26.0,78.0,25.0,36.0,21.0,0.0,35.0,65.0,35.0,65.0,0.0,0.0,47.0,29.0,0.0,0.0,0.0,38.88888888888889
2020-11-22,52.0,36.0,27.0,26.0,0.0,0.0,36.0,0.0,53.0,36.0,0.0,0.0,0.0,0.0,51.0,49.0,0.0,0.0,0.0,35.0,28.93217893217893
2020-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-24,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,32.0,11.616161616161618
2020-11-25,48.0,33.0,0.0,0.0,36.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,27.0,0.0,0.0,32.0,17.38816738816739
2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4531024531024532
2020-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,2.4531024531024532
2020-11-29,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,89.0,0.0,10.894660894660895
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,0.0,34.0,77.0,0.0,38.0,0.0,67.0,40.0,0.0,34.0,31.0,66.0,31.0,0.0,0.0,0.0,28.0,67.0,42.0,0.0,40.04329004329004
2020-12-02,48.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,32.0,11.3997113997114
2020-12-03,49.0,68.0,0.0,0.0,0.0,0.0,34.0,20.0,0.0,0.0,31.0,33.0,31.0,0.0,47.0,46.0,28.0,0.0,0.0,0.0,27.922077922077925
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,28.0,0.0,0.0,33.0,11.183261183261184
2020-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,6.926406926406926
2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,33.0,31.0,0.0,0.0,0.0,46.0,45.0,0.0,0.0,0.0,32.0,16.955266955266957
2020-12-09,48.0,0.0,0.0,0.0,0.0,0.0,33.0,20.0,0.0,33.0,0.0,0.0,0.0,32.0,0.0,45.0,28.0,0.0,42.0,0.0,20.274170274170274
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,5.266955266955267
2020-12-11,98.0,69.0,0.0,49.0,38.0,24.0,0.0,0.0,49.0,34.0,32.0,0.0,0.0,0.0,0.0,93.0,28.0,0.0,0.0,34.0,39.53823953823954
2020-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,35.0,0.0,0.0,0.0,0.0,48.0,0.0,29.0,0.0,0.0,0.0,11.76046176046176
2020-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-14,0.0,0.0,26.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,33.0,31.0,0.0,0.0,0.0,0.0,34.0,42.0,0.0,14.430014430014431
2020-12-15,0.0,0.0,52.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,11.11111111111111
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,0.0,0.0,29.0,0.0,0.0,0.0,77.0,23.0,0.0,0.0,0.0,76.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.316017316017316
2020-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-20,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,32.0,0.0,0.0,0.0,8.225108225108226
2020-12-21,0.0,0.0,27.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545454546
2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6695526695526697
2020-12-24,62.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,62.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,16.81096681096681
2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-26,0.0,42.0,0.0,0.0,45.0,29.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.698412698412701
2020-12-27,0.0,0.0,28.0,27.0,0.0,0.0,76.0,46.0,55.0,0.0,35.0,37.0,34.0,0.0,0.0,0.0,0.0,76.0,95.0,36.0,39.321789321789325
2020-12-28,51.0,36.0,0.0,0.0,39.0,25.0,0.0,0.0,52.0,35.0,33.0,0.0,0.0,35.0,0.0,48.0,29.0,0.0,0.0,34.0,30.08658008658009
2020-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-30,0.0,38.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,52.0,52.0,0.0,0.0,0.0,37.0,18.614718614718615
2020-12-31,0.0,41.0,0.0,29.0,45.0,0.0,0.0,0.0,59.0,41.0,0.0,0.0,0.0,0.0,56.0,55.0,0.0,0.0,0.0,0.0,23.52092352092352
2021-01-01,61.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,62.0,42.0,0.0,0.0,39.0,0.0,60.0,58.0,35.0,0.0,53.0,41.0,34.343434343434346
2021-01-02,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,37.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,14.935064935064936
2021-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05,51.0,35.0,0.0,26.0,39.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,48.0,0.0,59.0,0.0,0.0,0.0,20.995670995670995
2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.040404040404041
2021-01-07,0.0,0.0,55.0,26.0,0.0,0.0,0.0,22.0,52.0,36.0,0.0,35.0,66.0,35.0,50.0,0.0,30.0,37.0,46.0,0.0,35.35353535353536
2021-01-08,0.0,36.0,0.0,52.0,0.0,0.0,36.0,0.0,53.0,0.0,0.0,36.0,0.0,35.0,100.0,49.0,30.0,0.0,46.0,36.0,36.724386724386726
2021-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5252525252525255
2021-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,38.0,5.483405483405484
2021-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12,0.0,36.0,27.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,33.0,0.0,33.0,34.0,50.0,49.0,30.0,0.0,0.0,0.0,22.871572871572873
2021-01-13,0.0,0.0,0.0,0.0,0.0,0.0,36.0,42.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,36.0,45.0,0.0,13.997113997113996
2021-01-14,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,33.0,0.0,0.0,0.0,49.0,48.0,0.0,0.0,0.0,34.0,18.037518037518037
2021-01-15,52.0,37.0,0.0,52.0,41.0,51.0,0.0,0.0,0.0,73.0,35.0,0.0,0.0,0.0,0.0,100.0,30.0,0.0,0.0,72.0,39.17748917748918
2021-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,4.473304473304474
2021-01-17,54.0,38.0,0.0,0.0,0.0,26.0,0.0,22.0,55.0,0.0,0.0,37.0,34.0,36.0,0.0,51.0,0.0,0.0,0.0,0.0,25.468975468975465
