,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2020-02-27,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,21.0,0.0,0.0,48.0,12.836279784780938
2020-02-28,56.0,27.0,0.0,38.0,0.0,27.0,70.0,35.0,75.0,65.0,0.0,52.0,36.0,65.0,69.0,53.0,44.0,0.0,33.0,0.0,57.26364335126826
2020-02-29,54.0,53.0,0.0,75.0,29.0,80.0,72.0,71.0,0.0,96.0,0.0,78.0,0.0,0.0,68.0,79.0,65.0,32.0,64.0,100.0,78.09377401998464
2020-03-01,26.0,50.0,0.0,73.0,29.0,25.0,33.0,66.0,0.0,31.0,29.0,24.0,67.0,61.0,64.0,0.0,20.0,0.0,0.0,47.0,49.57724827056111
2020-03-02,100.0,50.0,73.0,35.0,28.0,50.0,66.0,98.0,69.0,90.0,0.0,97.0,34.0,0.0,94.0,73.0,100.0,61.0,90.0,93.0,100.0
2020-03-03,26.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,31.0,60.0,25.0,0.0,32.0,32.0,0.0,0.0,31.0,31.0,0.0,22.598001537279018
2020-03-04,26.0,100.0,74.0,0.0,0.0,100.0,67.0,0.0,36.0,93.0,0.0,25.0,68.0,0.0,65.0,100.0,63.0,61.0,91.0,95.0,81.78324365872406
2020-03-05,52.0,0.0,75.0,36.0,28.0,76.0,100.0,0.0,72.0,62.0,30.0,25.0,100.0,62.0,97.0,0.0,41.0,93.0,91.0,47.0,83.5511145272867
2020-03-06,0.0,26.0,0.0,0.0,0.0,0.0,0.0,69.0,36.0,32.0,0.0,26.0,35.0,0.0,67.0,26.0,63.0,32.0,0.0,0.0,31.667947732513454
2020-03-07,28.0,27.0,0.0,39.0,0.0,27.0,37.0,0.0,0.0,66.0,95.0,84.0,37.0,100.0,36.0,55.0,22.0,67.0,0.0,52.0,59.33897002305919
2020-03-08,26.0,25.0,37.0,0.0,28.0,25.0,33.0,67.0,35.0,31.0,28.0,25.0,33.0,31.0,32.0,25.0,0.0,31.0,30.0,0.0,41.66026133743274
2020-03-09,0.0,0.0,0.0,35.0,0.0,24.0,32.0,32.0,0.0,0.0,56.0,0.0,0.0,30.0,0.0,0.0,20.0,30.0,30.0,46.0,25.749423520368946
2020-03-10,25.0,0.0,35.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,28.0,0.0,0.0,30.0,31.0,24.0,0.0,0.0,0.0,45.0,19.215987701767872
2020-03-11,25.0,25.0,0.0,0.0,0.0,24.0,0.0,33.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,0.0,20.0,0.0,0.0,0.0,14.681014604150656
2020-03-12,0.0,25.0,0.0,0.0,57.0,25.0,0.0,0.0,35.0,30.0,0.0,25.0,0.0,30.0,64.0,0.0,0.0,60.0,30.0,0.0,29.285165257494235
2020-03-13,28.0,54.0,0.0,38.0,0.0,52.0,36.0,0.0,0.0,32.0,30.0,27.0,0.0,0.0,0.0,0.0,22.0,0.0,32.0,50.0,30.822444273635668
2020-03-14,0.0,26.0,78.0,38.0,0.0,0.0,70.0,34.0,38.0,32.0,60.0,0.0,71.0,32.0,100.0,26.0,42.0,32.0,64.0,49.0,60.876249039200616
2020-03-15,49.0,48.0,36.0,34.0,54.0,24.0,32.0,32.0,0.0,0.0,28.0,71.0,32.0,0.0,31.0,24.0,19.0,0.0,29.0,45.0,45.196003074558035
2020-03-16,45.0,22.0,33.0,63.0,100.0,67.0,0.0,29.0,32.0,27.0,50.0,22.0,59.0,78.0,0.0,22.0,0.0,0.0,0.0,84.0,56.3412759415834
2020-03-17,23.0,23.0,67.0,96.0,26.0,45.0,0.0,30.0,32.0,83.0,76.0,22.0,0.0,0.0,29.0,0.0,18.0,27.0,55.0,42.0,53.34358186010762
2020-03-18,23.0,0.0,34.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,27.0,23.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,11.683320522674865
2020-03-19,24.0,71.0,69.0,100.0,80.0,46.0,31.0,62.0,100.0,29.0,0.0,0.0,32.0,29.0,31.0,0.0,56.0,84.0,29.0,45.0,70.56110684089163
2020-03-20,45.0,22.0,32.0,0.0,0.0,22.0,30.0,0.0,31.0,54.0,51.0,43.0,30.0,27.0,0.0,22.0,18.0,0.0,26.0,0.0,34.819369715603386
2020-03-21,0.0,25.0,38.0,0.0,0.0,25.0,33.0,0.0,0.0,0.0,0.0,24.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,15.757109915449655
2020-03-22,77.0,75.0,38.0,36.0,57.0,25.0,68.0,100.0,71.0,92.0,29.0,100.0,68.0,61.0,33.0,50.0,21.0,31.0,31.0,47.0,85.31898539584935
2020-03-23,21.0,0.0,0.0,0.0,23.0,20.0,0.0,27.0,0.0,25.0,69.0,20.0,27.0,48.0,0.0,20.0,0.0,0.0,0.0,38.0,25.98001537279016
2020-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,11.837048424289009
2020-03-25,46.0,22.0,0.0,31.0,0.0,0.0,0.0,29.0,0.0,26.0,0.0,22.0,30.0,27.0,56.0,0.0,18.0,0.0,0.0,84.0,30.05380476556495
2020-03-26,23.0,22.0,0.0,0.0,25.0,22.0,0.0,29.0,31.0,0.0,26.0,22.0,0.0,27.0,0.0,22.0,18.0,27.0,27.0,0.0,24.673328209069947
2020-03-27,0.0,0.0,32.0,30.0,24.0,0.0,0.0,0.0,30.0,25.0,49.0,0.0,0.0,52.0,0.0,21.0,0.0,26.0,0.0,0.0,22.21368178324366
2020-03-28,0.0,25.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,30.0,56.0,25.0,33.0,30.0,32.0,25.0,20.0,0.0,0.0,0.0,26.287471176018453
2020-03-29,25.0,24.0,0.0,0.0,54.0,0.0,0.0,64.0,0.0,57.0,27.0,0.0,32.0,0.0,60.0,24.0,19.0,29.0,0.0,0.0,31.898539584934667
2020-03-30,22.0,21.0,31.0,30.0,24.0,0.0,55.0,28.0,59.0,26.0,0.0,21.0,28.0,0.0,0.0,0.0,34.0,26.0,51.0,0.0,35.0499615680246
2020-03-31,0.0,21.0,0.0,0.0,0.0,21.0,28.0,28.0,59.0,0.0,0.0,0.0,0.0,0.0,54.0,21.0,17.0,0.0,0.0,39.0,22.136817832436588
2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,29.0,79.0,0.0,22.0,0.0,0.0,0.0,0.0,11.990776325903152
2020-04-02,21.0,21.0,0.0,0.0,24.0,21.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,21.0,17.0,0.0,0.0,0.0,11.145272867025366
2020-04-03,22.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,31.0,27.0,49.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.066102997694083
2020-04-04,26.0,0.0,38.0,36.0,58.0,51.0,0.0,34.0,0.0,31.0,29.0,0.0,0.0,0.0,33.0,26.0,0.0,31.0,0.0,0.0,30.20753266717909
2020-04-05,0.0,26.0,0.0,37.0,0.0,0.0,34.0,34.0,0.0,32.0,30.0,26.0,0.0,64.0,0.0,0.0,20.0,0.0,31.0,0.0,25.672559569561876
2020-04-06,20.0,20.0,30.0,0.0,22.0,20.0,27.0,53.0,83.0,25.0,0.0,39.0,54.0,0.0,77.0,39.0,48.0,72.0,24.0,37.0,53.036126056879326
2020-04-07,22.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,29.0,25.0,47.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,12.91314373558801
2020-04-08,22.0,0.0,32.0,31.0,0.0,0.0,29.0,0.0,31.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,54.0,26.0,0.0,22.82859338970023
2020-04-09,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,27.0,0.0,0.0,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,10.607225211375866
2020-04-10,23.0,0.0,34.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,28.0,0.0,12.298232129131438
2020-04-11,0.0,0.0,0.0,36.0,0.0,0.0,33.0,0.0,0.0,0.0,29.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,30.0,47.0,17.294388931591083
2020-04-12,0.0,49.0,0.0,0.0,28.0,49.0,65.0,0.0,34.0,0.0,28.0,24.0,0.0,0.0,64.0,24.0,0.0,0.0,0.0,0.0,28.055342044581092
2020-04-13,23.0,22.0,100.0,32.0,52.0,45.0,91.0,30.0,65.0,28.0,26.0,22.0,31.0,28.0,0.0,22.0,37.0,28.0,55.0,43.0,59.95388162951576
2020-04-14,23.0,0.0,32.0,32.0,50.0,0.0,0.0,0.0,31.0,27.0,25.0,22.0,0.0,0.0,29.0,0.0,0.0,54.0,0.0,83.0,31.360491929285164
2020-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-16,48.0,23.0,35.0,33.0,26.0,23.0,31.0,0.0,0.0,0.0,0.0,23.0,62.0,0.0,31.0,23.0,57.0,29.0,29.0,44.0,39.73866256725596
2020-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-18,24.0,24.0,34.0,0.0,26.0,0.0,0.0,0.0,65.0,28.0,27.0,0.0,0.0,28.0,29.0,23.0,0.0,28.0,57.0,0.0,30.20753266717909
2020-04-19,25.0,0.0,0.0,71.0,28.0,50.0,33.0,0.0,35.0,0.0,0.0,25.0,33.0,0.0,0.0,25.0,0.0,61.0,0.0,94.0,36.89469638739431
