date,/m/0cjf0,isPartial
2020-03-01,29,False
2020-03-02,32,False
2020-03-03,25,False
2020-03-04,24,False
2020-03-05,32,False
2020-03-06,30,False
2020-03-07,22,False
2020-03-08,36,False
2020-03-09,28,False
2020-03-10,44,False
2020-03-11,52,False
2020-03-12,57,False
2020-03-13,76,False
2020-03-14,80,False
2020-03-15,99,False
2020-03-16,100,False
2020-03-17,82,False
2020-03-18,95,False
2020-03-19,75,False
2020-03-20,64,False
2020-03-21,59,False
2020-03-22,63,False
2020-03-23,39,False
2020-03-24,46,False
2020-03-25,39,False
2020-03-26,43,False
2020-03-27,34,False
2020-03-28,44,False
2020-03-29,39,False
2020-03-30,44,False
2020-03-31,37,False
2020-04-01,41,False
2020-04-02,34,False
2020-04-03,28,False
2020-04-04,37,False
2020-04-05,35,False
2020-04-06,28,False
2020-04-07,19,False
2020-04-08,27,False
2020-04-09,32,False
2020-04-10,23,False
2020-04-11,20,False
2020-04-12,22,False
2020-04-13,20,False
2020-04-14,18,False
2020-04-15,22,False
2020-04-16,18,False
2020-04-17,19,False
2020-04-18,23,False
2020-04-19,22,False
2020-04-20,18,False
2020-04-21,19,False
2020-04-22,18,False
2020-04-23,18,False
2020-04-24,13,False
2020-04-25,15,False
2020-04-26,14,False
2020-04-27,15,False
2020-04-28,17,False
2020-04-29,15,False
