date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-10-05,20.0,21.0,40.0,48.0,0.0,81.0,20.0,17.0,0.0,33.0,39.0,97.97979797979798,53.40909090909091,23.0,16.0,0.0,23.232323232323232,16.0,42.0,0.0,43.09292710429149
2020-10-06,42.0,21.0,0.0,0.0,57.0,56.0,21.0,17.0,39.0,17.0,40.0,25.252525252525253,55.68181818181818,47.0,17.0,34.0,0.0,0.0,22.0,0.0,37.27881079248564
2020-10-07,41.0,0.0,20.0,0.0,18.0,27.0,20.0,17.0,19.0,0.0,0.0,24.242424242424242,0.0,0.0,16.0,0.0,0.0,16.0,21.0,74.0,22.85480554511486
2020-10-08,65.0,66.0,0.0,17.0,58.0,58.0,21.0,0.0,40.0,35.0,42.0,78.78787878787878,57.95454545454545,48.0,34.0,17.0,50.505050505050505,17.0,45.0,26.0,56.63659746327945
2020-10-09,0.0,47.0,92.0,18.0,64.0,63.0,23.0,19.0,0.0,57.0,22.0,28.282828282828284,31.818181818181817,77.0,37.0,38.0,26.262626262626263,18.0,24.0,28.0,52.0484644807535
2020-10-10,25.0,51.0,100.0,100.0,68.0,100.0,100.0,61.0,91.0,100.0,72.0,0.0,100.0,85.0,100.0,82.0,57.57575757575758,78.0,0.0,0.0,100.0
2020-10-11,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,5.6910389351964445
2020-10-12,44.0,22.0,45.0,17.0,100.0,59.0,44.0,36.0,20.0,53.0,21.0,27.272727272727273,0.0,0.0,18.0,36.0,0.0,17.0,22.0,52.0,46.204868557783726
2020-10-13,22.0,68.0,46.0,71.0,0.0,0.0,0.0,75.0,83.0,18.0,43.0,53.535353535353536,29.545454545454547,50.0,0.0,55.0,51.515151515151516,17.0,68.0,27.0,56.734985665539064
2020-10-14,44.0,22.0,22.0,0.0,20.0,29.0,43.0,36.0,41.0,18.0,42.0,0.0,29.545454545454547,24.0,35.0,0.0,25.252525252525253,34.0,45.0,0.0,37.19589938608709
2020-10-15,22.0,67.0,22.0,35.0,61.0,30.0,0.0,0.0,61.0,36.0,21.0,53.535353535353536,0.0,74.0,36.0,18.0,50.505050505050505,17.0,68.0,54.0,52.973387281021765
2020-10-16,23.0,0.0,0.0,18.0,0.0,31.0,23.0,0.0,65.0,19.0,45.0,54.54545454545455,30.681818181818183,26.0,55.0,18.0,0.0,18.0,48.0,27.0,36.57056313427226
2020-10-17,0.0,0.0,0.0,20.0,0.0,34.0,0.0,0.0,23.0,0.0,0.0,0.0,32.95454545454545,28.0,0.0,0.0,0.0,20.0,26.0,30.0,15.610559596718918
2020-10-18,0.0,25.0,25.0,0.0,23.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,28.282828282828284,19.0,0.0,0.0,12.570106200299218
2020-10-19,45.0,71.0,69.0,36.0,0.0,90.0,46.0,19.0,0.0,18.0,0.0,28.282828282828284,30.681818181818183,0.0,37.0,37.0,0.0,18.0,47.0,27.0,45.16092182744109
2020-10-20,0.0,22.0,0.0,0.0,20.0,29.0,0.0,18.0,21.0,0.0,22.0,0.0,0.0,25.0,18.0,18.0,0.0,18.0,23.0,80.0,22.910079816047226
2020-10-21,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,24.0,27.0,8.97433062857901
2020-10-22,67.0,23.0,0.0,36.0,20.0,88.0,45.0,37.0,0.0,0.0,22.0,27.272727272727273,0.0,25.0,53.0,18.0,26.262626262626263,0.0,46.0,27.0,40.897801557997454
2020-10-23,23.0,90.0,23.0,70.0,40.0,89.0,22.0,36.0,21.0,0.0,21.0,0.0,0.0,24.0,18.0,36.0,26.262626262626263,17.0,23.0,27.0,44.23415655147508
2020-10-24,25.0,100.0,25.0,0.0,22.0,33.0,49.0,20.0,0.0,40.0,24.0,29.292929292929294,32.95454545454545,28.0,19.0,20.0,57.57575757575758,0.0,26.0,29.0,42.305084495935496
2020-10-25,49.0,49.0,74.0,19.0,64.0,64.0,48.0,100.0,23.0,58.0,47.0,29.292929292929294,64.77272727272727,27.0,58.0,20.0,83.83838383838383,38.0,100.0,86.0,80.39716406140603
2020-10-26,87.0,22.0,0.0,51.0,39.0,58.0,21.0,36.0,20.0,17.0,41.0,51.515151515151516,0.0,0.0,35.0,18.0,25.252525252525253,17.0,22.0,26.0,42.81176531281553
2020-10-27,45.0,22.0,22.0,35.0,20.0,0.0,22.0,18.0,21.0,0.0,21.0,26.262626262626263,29.545454545454547,0.0,18.0,0.0,51.515151515151516,17.0,23.0,26.0,30.448753380942904
2020-10-28,0.0,22.0,43.0,35.0,20.0,29.0,22.0,18.0,40.0,35.0,21.0,26.262626262626263,57.95454545454545,49.0,17.0,53.0,50.505050505050505,34.0,45.0,25.0,46.89432296388009
2020-10-29,64.0,22.0,42.0,51.0,19.0,56.0,83.0,0.0,19.0,17.0,41.0,50.505050505050505,28.40909090909091,47.0,34.0,51.0,48.484848484848484,33.0,0.0,25.0,53.36436062408337
2020-10-30,20.0,40.0,20.0,0.0,18.0,26.0,20.0,16.0,0.0,0.0,19.0,0.0,26.136363636363637,0.0,0.0,0.0,0.0,16.0,41.0,23.0,20.804130093524062
2020-10-31,0.0,22.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,17.0,0.0,0.0,0.0,24.0,0.0,18.0,0.0,0.0,0.0,26.0,9.120254703840455
2020-11-01,42.0,66.0,21.0,17.0,58.0,28.0,21.0,35.0,20.0,0.0,41.0,25.252525252525253,28.40909090909091,72.0,51.0,17.0,73.73737373737374,17.0,44.0,51.0,53.1454745111912
2020-11-02,0.0,21.0,21.0,16.0,56.0,27.0,41.0,34.0,19.0,33.0,39.0,0.0,54.54545454545455,23.0,17.0,0.0,0.0,16.0,42.0,49.0,37.10451259147892
2020-11-03,60.0,41.0,20.0,16.0,0.0,52.0,20.0,0.0,0.0,32.0,58.0,23.232323232323232,78.4090909090909,22.0,47.0,33.0,46.464646464646464,46.0,42.0,23.0,48.16268323420813
2020-11-04,18.0,37.0,18.0,57.0,34.0,0.0,54.0,0.0,68.0,29.0,17.0,66.66666666666667,23.863636363636363,0.0,29.0,30.0,41.41414141414141,57.0,38.0,44.0,48.296815465004016
