date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2020-12-29,28.0,12.0,10.0,25.0,28.0,18.0,24.0,27.0,14.0,29.032258064516128,29.473684210526315,22.0,45.0,11.0,37.0,13.0,0.0,40.0,22.0,34.0,29.785226872869597
2020-12-30,89.0,64.0,52.0,77.0,66.0,37.0,50.0,70.0,100.0,60.215053763440864,44.21052631578947,57.0,58.0,69.0,63.0,52.0,78.0,95.0,68.0,69.0,83.8187981714026
2020-12-31,16.0,42.0,11.0,14.0,20.0,20.0,27.0,15.0,15.0,49.46236559139785,0.0,12.0,0.0,12.0,28.0,14.0,0.0,0.0,24.0,12.0,21.072692719790407
2021-01-01,67.0,44.0,23.0,58.0,33.0,32.0,100.0,32.0,66.0,51.61290322580645,33.68421052631579,26.0,40.0,65.0,29.0,44.0,45.0,47.0,52.0,0.0,56.47341618580714
2021-01-02,32.0,41.0,11.0,41.0,21.0,30.0,53.0,45.0,0.0,32.25806451612903,0.0,49.0,50.0,24.0,27.0,14.0,28.0,0.0,12.0,12.0,33.20251363784533
2021-01-03,91.0,52.0,43.0,80.0,39.0,48.0,77.0,100.0,73.0,93.54838709677419,61.05263157894737,12.0,36.0,12.0,92.0,40.0,41.0,100.0,47.0,36.0,74.61158855262904
2021-01-04,14.0,12.0,10.0,36.0,9.0,9.0,35.0,13.0,13.0,13.978494623655914,28.42105263157895,22.0,32.0,11.0,24.0,36.0,25.0,13.0,0.0,21.0,23.993145278222123
2021-01-05,28.0,61.0,20.0,24.0,27.0,26.0,0.0,0.0,27.0,13.978494623655914,14.736842105263158,22.0,22.0,22.0,24.0,37.0,50.0,39.0,22.0,22.0,31.89651140282896
2021-01-06,0.0,24.0,10.0,0.0,9.0,18.0,24.0,0.0,0.0,29.032258064516128,0.0,22.0,11.0,0.0,0.0,25.0,0.0,26.0,22.0,22.0,15.387180965086689
2021-01-07,73.0,38.0,60.0,75.0,37.0,36.0,24.0,27.0,42.0,29.032258064516128,57.89473684210526,33.0,57.0,56.0,100.0,51.0,51.0,66.0,34.0,78.0,65.15964967953494
2021-01-08,72.0,38.0,40.0,37.0,28.0,27.0,36.0,0.0,70.0,15.053763440860216,43.1578947368421,11.0,34.0,78.0,12.0,38.0,50.0,66.0,11.0,11.0,45.59667237293833
2021-01-09,15.0,13.0,10.0,65.0,19.0,28.0,38.0,42.0,29.0,0.0,30.526315789473685,12.0,36.0,12.0,13.0,26.0,53.0,14.0,12.0,59.0,33.473867362644725
2021-01-10,16.0,14.0,11.0,27.0,29.0,10.0,40.0,44.0,45.0,31.182795698924732,46.31578947368421,12.0,12.0,24.0,27.0,27.0,55.0,29.0,47.0,0.0,34.74360275138717
