date,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21,batch_id
2020-01-01,42.0,43.0,62.0,48.0,35.0,52.0,36.0,43.0,38.0,27.0,48.13559322033898,0
2020-01-02,44.0,34.0,38.0,22.0,46.0,46.0,19.0,39.0,30.0,43.0,40.7909604519774,0
2020-01-03,68.0,26.0,51.0,34.0,57.0,37.0,39.0,61.0,30.0,62.0,52.54237288135593,0
2020-01-04,49.0,32.0,72.0,6.0,46.0,61.0,47.0,38.0,38.0,36.0,48.0225988700565,0
2020-01-05,55.0,37.0,54.0,32.0,55.0,50.0,70.0,63.0,59.0,65.0,61.016949152542374,0
2020-01-06,69.0,52.0,28.0,45.0,53.0,58.0,39.0,36.0,51.0,50.0,54.35028248587571,0
2020-01-07,34.0,13.0,28.0,33.0,28.0,36.0,33.0,54.0,45.0,44.0,39.32203389830508,0
2020-01-08,33.0,29.0,38.0,43.0,23.0,45.0,28.0,49.0,29.0,38.0,40.112994350282484,0
2020-01-09,34.0,30.0,50.0,28.0,19.0,51.0,28.0,30.0,5.0,38.0,35.367231638418076,0
2020-01-10,74.0,30.0,45.0,34.0,29.0,52.0,59.0,30.0,46.0,11.0,46.32768361581921,0
2020-01-11,18.0,24.0,12.0,25.0,10.0,11.0,21.0,11.0,28.0,18.0,20.112994350282484,0
2020-01-12,58.0,44.0,80.0,34.0,49.0,53.0,49.0,36.0,62.0,17.0,54.463276836158194,0
2020-01-13,45.0,19.0,69.0,34.0,38.0,60.0,30.0,39.0,26.0,49.0,46.21468926553672,0
2020-01-14,38.0,36.0,24.0,71.0,41.0,43.0,57.0,59.0,60.0,56.0,54.80225988700565,0
2020-01-15,37.0,36.0,21.0,26.0,40.0,34.0,27.0,47.0,37.0,57.0,40.90395480225989,0
2020-01-16,44.0,38.0,43.0,44.0,51.0,30.0,33.0,19.0,64.0,38.0,45.64971751412429,0
2020-01-17,62.0,30.0,51.0,44.0,48.0,68.0,34.0,45.0,41.0,50.0,53.44632768361582,0
2020-01-18,42.0,37.0,18.0,42.0,25.0,50.0,31.0,32.0,33.0,71.0,43.05084745762712,0
2020-01-19,40.0,13.0,57.0,45.0,68.0,48.0,54.0,46.0,61.0,45.0,53.898305084745765,0
2020-01-20,54.0,53.0,75.0,38.0,55.0,54.0,41.0,58.0,43.0,37.0,57.40112994350282,0
2020-01-21,60.0,42.0,38.0,44.0,28.0,40.0,42.0,39.0,39.0,70.0,49.943502824858754,0
2020-01-22,55.0,42.0,49.0,54.0,51.0,45.0,47.0,29.0,49.0,75.0,56.045197740113,0
2020-01-23,27.0,42.0,33.0,60.0,46.0,30.0,42.0,43.0,59.0,59.0,49.83050847457627,0
2020-01-24,28.0,30.0,67.0,56.0,57.0,67.0,44.0,45.0,56.0,67.0,58.4180790960452,0
