date,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s_10,/m/0hn9s_11,/m/0hn9s_12,/m/0hn9s_13,/m/0hn9s_14,/m/0hn9s_15,/m/0hn9s_16,/m/0hn9s_17,/m/0hn9s_18,/m/0hn9s_19,/m/0hn9s
2020-10-05,13.0,26.0,0.0,27.0,45.0,17.0,38.0,12.0,0.0,22.0,36.0,0.0,0.0,37.0,32.0,19.0,49.0,18.0,19.0,0.0,31.51421983089931
2020-10-06,0.0,26.0,20.0,27.0,0.0,0.0,39.0,12.0,37.0,0.0,37.0,26.0,16.0,19.0,16.0,40.0,16.0,36.0,0.0,0.0,28.20906994619524
2020-10-07,40.0,53.0,20.0,14.0,46.0,70.0,40.0,37.0,93.0,67.0,74.0,0.0,47.0,76.0,33.0,20.0,98.0,37.0,97.0,32.0,76.40276710222906
2020-10-08,40.0,52.0,40.0,27.0,92.0,17.0,100.0,0.0,37.0,23.0,19.0,0.0,0.0,19.0,33.0,20.0,33.0,18.0,0.0,16.0,45.04227517294389
2020-10-09,30.0,15.0,22.0,45.0,26.0,0.0,44.0,14.0,21.0,100.0,0.0,15.0,35.0,21.0,37.0,22.0,37.0,20.0,43.0,18.0,43.42813220599539
2020-10-10,0.0,0.0,97.0,17.0,84.0,42.0,24.0,30.0,0.0,55.0,22.0,0.0,38.0,23.0,0.0,48.0,60.0,0.0,24.0,0.0,43.351268255188316
2020-10-11,47.0,46.0,46.0,31.0,53.0,100.0,45.0,14.0,86.0,78.0,86.0,30.0,54.0,87.0,75.0,23.0,57.0,42.0,23.0,55.0,82.85933897002306
2020-10-12,100.0,41.0,42.0,100.0,49.0,36.0,21.0,39.0,20.0,47.0,19.0,55.0,0.0,60.0,52.0,42.0,35.0,57.0,61.0,100.0,75.01921598770177
2020-10-13,0.0,0.0,21.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,20.0,17.0,0.0,0.0,0.0,0.0,17.0,9.454265949269793
2020-10-14,42.0,69.0,21.0,42.0,72.0,18.0,41.0,26.0,39.0,23.0,58.0,14.0,33.0,59.0,51.0,83.0,35.0,38.0,100.0,50.0,70.25365103766335
2020-10-15,15.0,100.0,86.0,30.0,100.0,56.0,86.0,54.0,41.0,48.0,100.0,85.0,84.0,62.0,0.0,87.0,36.0,60.0,63.0,52.0,95.695618754804
2020-10-16,44.0,28.0,87.0,44.0,75.0,76.0,43.0,41.0,82.0,49.0,80.0,100.0,34.0,62.0,71.0,87.0,36.0,100.0,85.0,69.0,99.38508839354344
2020-10-17,16.0,0.0,0.0,33.0,0.0,42.0,0.0,15.0,45.0,27.0,67.0,16.0,0.0,23.0,0.0,0.0,20.0,0.0,47.0,19.0,28.43966179861645
2020-10-18,48.0,16.0,24.0,16.0,83.0,21.0,0.0,0.0,45.0,27.0,22.0,31.0,19.0,68.0,19.0,48.0,0.0,0.0,0.0,19.0,38.89315910837817
2020-10-19,15.0,14.0,0.0,29.0,0.0,19.0,0.0,13.0,20.0,48.0,0.0,28.0,0.0,20.0,18.0,0.0,18.0,39.0,0.0,0.0,21.598770176787088
2020-10-20,14.0,41.0,0.0,28.0,24.0,18.0,20.0,26.0,19.0,23.0,39.0,41.0,16.0,40.0,17.0,21.0,0.0,38.0,60.0,33.0,39.81552651806303
2020-10-21,14.0,0.0,21.0,28.0,24.0,18.0,20.0,0.0,0.0,0.0,19.0,27.0,32.0,0.0,0.0,41.0,17.0,38.0,40.0,16.0,27.28670253651038
2020-10-22,14.0,14.0,0.0,29.0,25.0,37.0,0.0,0.0,60.0,24.0,0.0,14.0,17.0,0.0,0.0,21.0,18.0,20.0,21.0,17.0,25.441967717140663
2020-10-23,58.0,56.0,64.0,58.0,50.0,0.0,63.0,39.0,0.0,72.0,59.0,55.0,33.0,60.0,35.0,21.0,35.0,59.0,62.0,68.0,72.7901614142967
2020-10-24,0.0,0.0,22.0,0.0,26.0,39.0,44.0,14.0,21.0,50.0,41.0,0.0,35.0,21.0,18.0,45.0,37.0,21.0,0.0,18.0,34.74250576479631
2020-10-25,29.0,42.0,43.0,44.0,75.0,56.0,21.0,26.0,100.0,48.0,79.0,56.0,100.0,40.0,52.0,85.0,53.0,59.0,62.0,34.0,84.85780169100693
2020-10-26,14.0,0.0,0.0,14.0,24.0,18.0,20.0,0.0,0.0,23.0,0.0,0.0,16.0,0.0,17.0,0.0,34.0,0.0,0.0,0.0,13.835511145272868
2020-10-27,55.0,40.0,41.0,56.0,95.0,53.0,20.0,13.0,19.0,69.0,19.0,27.0,64.0,58.0,67.0,41.0,100.0,56.0,39.0,81.0,77.86318216756342
2020-10-28,13.0,78.0,79.0,27.0,91.0,34.0,78.0,49.0,37.0,44.0,92.0,39.0,93.0,94.0,97.0,80.0,65.0,72.0,77.0,62.0,100.0
2020-10-29,41.0,40.0,60.0,14.0,0.0,35.0,40.0,13.0,38.0,67.0,19.0,0.0,32.0,58.0,66.0,40.0,0.0,18.0,39.0,32.0,50.11529592621061
2020-10-30,41.0,0.0,40.0,41.0,69.0,70.0,20.0,25.0,56.0,45.0,93.0,26.0,77.0,19.0,0.0,20.0,16.0,37.0,39.0,16.0,57.64796310530362
2020-10-31,30.0,15.0,23.0,15.0,52.0,39.0,22.0,42.0,42.0,0.0,84.0,30.0,35.0,43.0,37.0,23.0,75.0,83.0,44.0,18.0,57.80169100691776
2020-11-01,0.0,42.0,22.0,44.0,25.0,19.0,64.0,40.0,20.0,0.0,40.0,0.0,0.0,41.0,0.0,43.0,35.0,20.0,62.0,17.0,41.04534973097618
2020-11-02,13.0,13.0,20.0,27.0,46.0,0.0,20.0,37.0,38.0,0.0,0.0,13.0,46.0,57.0,33.0,40.0,50.0,0.0,19.0,0.0,36.27978478093774
2020-11-03,68.0,40.0,100.0,69.0,93.0,53.0,40.0,100.0,38.0,46.0,56.0,26.0,47.0,57.0,33.0,60.0,33.0,37.0,79.0,80.0,88.77786318216756
2020-11-04,0.0,0.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0,18.0,0.0,0.0,0.0,0.0,6.302843966179861
2020-11-05,50.0,12.0,19.0,25.0,65.0,16.0,19.0,23.0,53.0,21.0,34.0,62.0,0.0,35.0,30.0,56.0,15.0,51.0,72.0,30.0,52.882398155265186
2020-11-06,13.0,0.0,0.0,0.0,23.0,17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,7.455803228285934
2020-11-07,44.0,0.0,44.0,15.0,25.0,0.0,0.0,27.0,20.0,0.0,0.0,28.0,17.0,41.0,0.0,0.0,18.0,0.0,0.0,17.0,22.75172943889316
2020-11-08,15.0,44.0,0.0,45.0,51.0,0.0,43.0,27.0,20.0,99.0,61.0,29.0,17.0,63.0,72.0,88.0,18.0,100.0,42.0,35.0,66.79477325134512
2020-11-09,27.0,13.0,20.0,0.0,23.0,17.0,0.0,12.0,19.0,0.0,18.0,13.0,0.0,19.0,0.0,20.0,16.0,0.0,19.0,0.0,18.13989239046887
2020-11-10,13.0,13.0,20.0,14.0,0.0,52.0,20.0,36.0,37.0,67.0,0.0,0.0,15.0,19.0,32.0,0.0,16.0,0.0,0.0,32.0,29.669485011529595
2020-11-11,14.0,14.0,41.0,28.0,71.0,0.0,61.0,25.0,38.0,69.0,38.0,40.0,48.0,0.0,50.0,41.0,34.0,0.0,0.0,65.0,52.0368946963874
2020-11-12,27.0,0.0,0.0,0.0,46.0,17.0,0.0,12.0,38.0,45.0,0.0,26.0,16.0,19.0,49.0,20.0,0.0,18.0,19.0,16.0,28.285933897002305
2020-11-13,14.0,13.0,0.0,14.0,46.0,35.0,0.0,12.0,0.0,23.0,0.0,26.0,31.0,0.0,0.0,0.0,17.0,19.0,0.0,0.0,19.215987701767872
2020-11-14,15.0,15.0,45.0,46.0,52.0,58.0,88.0,28.0,42.0,25.0,21.0,15.0,35.0,64.0,55.0,45.0,37.0,41.0,0.0,18.0,57.26364335126826
2020-11-15,28.0,14.0,0.0,0.0,24.0,0.0,20.0,26.0,20.0,0.0,19.0,13.0,16.0,0.0,0.0,21.0,0.0,19.0,0.0,17.0,18.216756341275943
2020-11-16,40.0,13.0,59.0,13.0,45.0,0.0,39.0,49.0,74.0,66.0,36.0,26.0,15.0,56.0,48.0,39.0,16.0,36.0,38.0,31.0,56.80245964642584
2020-11-17,13.0,26.0,40.0,40.0,0.0,34.0,19.0,24.0,73.0,22.0,18.0,13.0,31.0,57.0,32.0,20.0,16.0,37.0,19.0,0.0,41.04534973097618
2020-11-18,13.0,39.0,60.0,55.0,69.0,17.0,59.0,49.0,37.0,67.0,0.0,13.0,47.0,38.0,49.0,100.0,17.0,37.0,78.0,48.0,68.56264411990777
2020-11-19,13.0,0.0,20.0,0.0,0.0,17.0,19.0,0.0,37.0,22.0,18.0,13.0,0.0,38.0,16.0,39.0,49.0,0.0,0.0,31.0,25.518831667947737
2020-11-20,14.0,27.0,0.0,14.0,48.0,0.0,0.0,13.0,39.0,24.0,19.0,0.0,33.0,40.0,34.0,0.0,17.0,19.0,0.0,33.0,28.747117601844735
2020-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22,0.0,14.0,0.0,14.0,24.0,37.0,21.0,0.0,20.0,24.0,0.0,0.0,17.0,0.0,17.0,42.0,0.0,19.0,0.0,17.0,20.445810914681015
2020-11-23,27.0,26.0,20.0,13.0,46.0,51.0,39.0,24.0,74.0,89.0,54.0,26.0,15.0,37.0,0.0,39.0,32.0,72.0,19.0,31.0,56.41813989239048
2020-11-24,13.0,13.0,20.0,13.0,0.0,17.0,0.0,12.0,37.0,0.0,0.0,0.0,15.0,0.0,32.0,0.0,0.0,36.0,0.0,0.0,15.987701767870869
2020-11-25,0.0,13.0,0.0,13.0,0.0,0.0,19.0,0.0,0.0,22.0,18.0,0.0,0.0,19.0,16.0,39.0,16.0,36.0,19.0,0.0,17.678708685626443
2020-11-26,13.0,13.0,20.0,27.0,46.0,34.0,20.0,25.0,19.0,22.0,18.0,13.0,0.0,19.0,32.0,40.0,33.0,18.0,58.0,0.0,36.1260568793236
2020-11-27,27.0,26.0,0.0,13.0,0.0,0.0,39.0,0.0,18.0,0.0,0.0,13.0,15.0,38.0,16.0,0.0,16.0,36.0,0.0,0.0,19.754035357417372
2020-11-28,15.0,15.0,23.0,15.0,77.0,39.0,44.0,14.0,21.0,51.0,21.0,29.0,35.0,86.0,55.0,0.0,55.0,21.0,0.0,0.0,47.348193697156034
2020-11-29,15.0,0.0,0.0,30.0,0.0,19.0,0.0,13.0,20.0,0.0,20.0,14.0,0.0,0.0,18.0,22.0,18.0,20.0,0.0,0.0,16.06456571867794
2020-11-30,0.0,13.0,58.0,26.0,22.0,34.0,38.0,12.0,0.0,0.0,36.0,25.0,15.0,37.0,16.0,20.0,16.0,35.0,0.0,15.0,32.12913143735588
2020-12-01,13.0,13.0,20.0,13.0,23.0,17.0,0.0,0.0,18.0,0.0,18.0,0.0,31.0,19.0,16.0,20.0,0.0,18.0,0.0,16.0,19.60030745580323
2020-12-02,40.0,52.0,80.0,14.0,69.0,17.0,39.0,49.0,37.0,67.0,18.0,64.0,46.0,38.0,16.0,20.0,33.0,72.0,19.0,47.0,64.33512682551884
2020-12-03,14.0,26.0,20.0,0.0,23.0,0.0,20.0,12.0,0.0,0.0,19.0,26.0,0.0,19.0,0.0,20.0,0.0,0.0,0.0,16.0,16.52574942352037
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.996925441967717
2020-12-05,15.0,30.0,45.0,31.0,52.0,0.0,68.0,28.0,0.0,26.0,21.0,15.0,18.0,42.0,18.0,45.0,0.0,42.0,22.0,18.0,41.19907763259032
2020-12-06,0.0,15.0,0.0,15.0,26.0,20.0,22.0,0.0,0.0,0.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,18.0,13.297463489623368
2020-12-07,0.0,0.0,40.0,14.0,70.0,18.0,20.0,13.0,19.0,23.0,19.0,26.0,31.0,19.0,33.0,40.0,49.0,18.0,0.0,48.0,38.431975403535745
2020-12-08,0.0,26.0,20.0,14.0,0.0,0.0,20.0,12.0,19.0,22.0,19.0,26.0,0.0,38.0,0.0,0.0,0.0,0.0,19.0,16.0,19.292851652574942
2020-12-09,41.0,13.0,0.0,14.0,47.0,18.0,0.0,0.0,19.0,46.0,19.0,13.0,0.0,0.0,0.0,61.0,17.0,18.0,20.0,16.0,27.824750192159883
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11,0.0,14.0,42.0,14.0,24.0,18.0,0.0,25.0,0.0,23.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,20.0,0.0,16.448885472713297
2020-12-12,15.0,14.0,22.0,0.0,0.0,0.0,22.0,14.0,21.0,0.0,20.0,0.0,17.0,0.0,0.0,0.0,0.0,20.0,21.0,18.0,15.680245964642582
2020-12-13,15.0,29.0,22.0,0.0,25.0,19.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,21.0,0.0,0.0,18.0,0.0,0.0,0.0,12.528823981552652
2020-12-14,0.0,0.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,15.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0,8.070714834742507
2020-12-15,41.0,40.0,20.0,14.0,23.0,53.0,40.0,25.0,57.0,45.0,37.0,26.0,16.0,58.0,100.0,40.0,66.0,37.0,59.0,48.0,64.9500384319754
2020-12-16,0.0,14.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,17.0,21.0,0.0,19.0,20.0,16.0,11.529592621060724
2020-12-17,14.0,14.0,21.0,28.0,0.0,0.0,41.0,13.0,19.0,47.0,58.0,27.0,16.0,0.0,0.0,21.0,34.0,19.0,40.0,33.0,34.20445810914681
2020-12-18,0.0,14.0,0.0,45.0,0.0,19.0,22.0,13.0,0.0,25.0,20.0,14.0,0.0,0.0,18.0,22.0,18.0,20.0,21.0,17.0,22.136817832436588
2020-12-19,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,7.993850883935434
2020-12-20,30.0,15.0,23.0,0.0,78.0,58.0,22.0,28.0,42.0,50.0,42.0,29.0,70.0,22.0,0.0,23.0,19.0,62.0,66.0,36.0,54.95772482705611
2020-12-21,27.0,0.0,0.0,28.0,23.0,53.0,20.0,13.0,57.0,0.0,0.0,26.0,47.0,39.0,17.0,41.0,50.0,37.0,39.0,48.0,43.42813220599539
2020-12-22,28.0,0.0,21.0,0.0,48.0,73.0,62.0,26.0,20.0,71.0,38.0,41.0,16.0,100.0,17.0,83.0,52.0,19.0,20.0,33.0,59.0315142198309
