,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-10-24,0.0,0.0,76.0,0.0,0.0,53.0,36.0,0.0,35.0,25.0,53.73134328358209,36.0,38.0,0.0,0.0,36.0,28.0,0.0,33.0,0.0,44.41718419257064
2020-10-25,0.0,38.0,0.0,0.0,0.0,24.0,34.0,0.0,0.0,24.0,49.25373134328358,0.0,34.0,0.0,37.93103448275862,0.0,0.0,0.0,0.0,31.0,26.882006465988663
2020-10-26,0.0,36.0,34.0,0.0,27.0,0.0,32.0,0.0,0.0,23.0,46.26865671641791,32.0,0.0,23.59550561797753,0.0,0.0,25.0,33.0,61.0,0.0,36.825487981993625
2020-10-27,0.0,36.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3208843029916
2020-10-28,0.0,0.0,34.0,100.0,0.0,48.0,100.0,100.0,32.0,23.0,0.0,100.0,34.0,73.03370786516854,0.0,67.0,100.0,67.0,30.0,0.0,89.68087516612819
2020-10-29,0.0,0.0,0.0,0.0,0.0,47.0,32.0,0.0,0.0,23.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,16.197266026415974
2020-10-30,0.0,0.0,0.0,58.0,72.0,64.0,43.0,22.0,86.0,42.0,85.07462686567165,29.0,88.0,86.51685393258427,32.18390804597701,30.0,22.0,30.0,27.0,80.0,88.56896060397969
2020-10-31,0.0,0.0,0.0,0.0,26.0,0.0,31.0,0.0,30.0,0.0,44.776119402985074,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.076390906815856
2020-11-01,0.0,0.0,32.0,31.0,0.0,0.0,0.0,0.0,0.0,44.0,44.776119402985074,30.0,0.0,44.943820224719104,67.816091954023,92.0,23.0,93.0,83.0,0.0,57.829773607202085
2020-11-02,100.0,34.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.370070005569342
2020-11-03,0.0,0.0,63.0,0.0,25.0,45.0,61.0,0.0,0.0,0.0,89.55223880597015,30.0,0.0,0.0,0.0,30.0,45.0,31.0,0.0,27.0,44.10320369897521
2020-11-04,23.0,31.0,29.0,84.0,23.0,100.0,41.0,0.0,55.0,39.0,80.59701492537313,27.0,28.0,100.0,60.91954022988506,0.0,63.0,28.0,100.0,100.0,100.0
2020-11-05,48.0,0.0,61.0,30.0,0.0,22.0,57.0,43.0,57.0,0.0,0.0,29.0,0.0,42.69662921348315,0.0,29.0,22.0,0.0,53.0,0.0,48.759363656802655
2020-11-06,48.0,33.0,0.0,0.0,50.0,22.0,29.0,0.0,59.0,21.0,43.28358208955224,59.0,61.0,42.69662921348315,0.0,61.0,46.0,63.0,28.0,55.0,71.20675781863943
2020-11-07,71.0,0.0,0.0,0.0,48.0,21.0,29.0,0.0,27.0,20.0,41.791044776119406,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.324578330686474
2020-11-08,24.0,33.0,32.0,30.0,0.0,0.0,29.0,44.0,0.0,43.0,43.28358208955224,30.0,30.0,0.0,0.0,0.0,0.0,62.0,54.0,0.0,44.86678067401011
2020-11-09,0.0,34.0,31.0,30.0,26.0,66.0,61.0,22.0,29.0,22.0,44.776119402985074,60.0,31.0,22.471910112359552,0.0,0.0,69.0,61.0,83.0,0.0,68.36905786781887
2020-11-10,25.0,0.0,33.0,63.0,0.0,45.0,45.0,0.0,31.0,44.0,44.776119402985074,0.0,0.0,44.943820224719104,34.48275862068966,61.0,0.0,0.0,0.0,58.0,52.26607856967302
2020-11-11,0.0,33.0,31.0,29.0,0.0,43.0,29.0,0.0,56.0,0.0,41.791044776119406,58.0,30.0,0.0,65.51724137931035,30.0,0.0,0.0,79.0,27.0,54.54807463081327
2020-11-12,24.0,68.0,0.0,31.0,26.0,45.0,91.0,0.0,31.0,44.0,0.0,62.0,0.0,0.0,34.48275862068966,0.0,47.0,64.0,29.0,28.0,61.676301038350154
2020-11-13,50.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.296160647676475
2020-11-14,25.0,100.0,0.0,0.0,0.0,0.0,30.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,20.444110167488457
2020-11-15,0.0,0.0,32.0,30.0,0.0,45.0,0.0,0.0,60.0,22.0,43.28358208955224,60.0,31.0,22.471910112359552,33.333333333333336,31.0,23.0,31.0,56.0,0.0,51.365957710735444
2020-11-16,25.0,33.0,0.0,30.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,30.0,0.0,22.471910112359552,0.0,0.0,0.0,0.0,0.0,28.0,22.564757973495645
2020-11-17,0.0,34.0,0.0,0.0,26.0,0.0,30.0,0.0,0.0,22.0,44.776119402985074,60.0,0.0,22.471910112359552,68.96551724137932,61.0,23.0,0.0,28.0,27.0,44.168516996559006
2020-11-18,0.0,0.0,32.0,62.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,43.82022471910113,33.333333333333336,31.0,45.0,31.0,28.0,0.0,34.5825020114108
2020-11-19,50.0,66.0,0.0,0.0,100.0,0.0,90.0,23.0,61.0,45.0,44.776119402985074,30.0,31.0,44.943820224719104,0.0,60.0,22.0,62.0,0.0,0.0,72.06992674957398
2020-11-20,0.0,0.0,32.0,31.0,25.0,0.0,30.0,46.0,29.0,22.0,44.776119402985074,30.0,62.0,22.471910112359552,67.816091954023,0.0,23.0,0.0,0.0,0.0,45.93150789500476
2020-11-21,0.0,34.0,31.0,0.0,0.0,44.0,30.0,45.0,0.0,0.0,43.28358208955224,30.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,31.5336653473872
2020-11-22,0.0,35.0,64.0,32.0,53.0,67.0,90.0,23.0,90.0,22.0,46.26865671641791,31.0,0.0,0.0,0.0,93.0,46.0,31.0,57.0,29.0,79.92646170534225
2020-11-23,25.0,34.0,0.0,31.0,26.0,44.0,46.0,23.0,30.0,0.0,44.776119402985074,30.0,0.0,23.59550561797753,0.0,0.0,23.0,0.0,28.0,28.0,43.0977274197803
2020-11-24,25.0,33.0,0.0,30.0,25.0,21.0,30.0,44.0,58.0,42.0,43.28358208955224,30.0,0.0,66.29213483146067,66.66666666666667,0.0,67.0,0.0,53.0,54.0,67.97344498551388
2020-11-25,0.0,0.0,30.0,0.0,0.0,0.0,28.0,21.0,29.0,20.0,0.0,0.0,0.0,21.348314606741575,32.18390804597701,0.0,0.0,0.0,53.0,26.0,25.731156821704403
2020-11-26,25.0,34.0,0.0,31.0,0.0,0.0,30.0,0.0,30.0,0.0,44.776119402985074,30.0,0.0,0.0,0.0,0.0,0.0,31.0,29.0,0.0,28.125576609393594
2020-11-27,0.0,0.0,31.0,62.0,0.0,22.0,59.0,22.0,59.0,0.0,43.28358208955224,0.0,59.0,43.82022471910113,100.0,92.0,23.0,0.0,27.0,82.0,71.61401985150424
2020-11-28,0.0,0.0,31.0,29.0,0.0,22.0,29.0,0.0,0.0,21.0,0.0,29.0,60.0,0.0,33.333333333333336,59.0,0.0,30.0,54.0,54.0,44.57540284505536
2020-11-29,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37033161362185
2020-11-30,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,58.0,42.0,0.0,29.0,60.0,0.0,0.0,0.0,22.0,30.0,0.0,27.0,32.39453205283195
2020-12-01,47.0,33.0,32.0,60.0,49.0,22.0,87.0,0.0,58.0,42.0,0.0,0.0,61.0,0.0,0.0,29.0,23.0,30.0,0.0,28.0,59.357054157780496
2020-12-02,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37033161362185
2020-12-03,24.0,0.0,0.0,0.0,25.0,0.0,30.0,23.0,0.0,0.0,0.0,30.0,31.0,0.0,33.333333333333336,0.0,23.0,31.0,0.0,0.0,24.723875580972354
2020-12-04,47.0,0.0,0.0,0.0,25.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.876381723424375
2020-12-05,100.0,67.0,0.0,0.0,25.0,22.0,59.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,34.48275862068966,0.0,0.0,31.0,28.0,27.0,41.13342705362745
2020-12-06,0.0,32.0,31.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,22.0,31.0,0.0,26.0,19.258944360677532
2020-12-07,0.0,32.0,0.0,0.0,0.0,21.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,21.348314606741575,0.0,30.0,0.0,30.0,0.0,0.0,16.132903089341976
2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,44.776119402985074,0.0,0.0,0.0,33.333333333333336,31.0,0.0,0.0,0.0,27.0,15.615493093056054
2020-12-09,48.0,33.0,0.0,31.0,0.0,22.0,30.0,0.0,0.0,0.0,43.28358208955224,29.0,0.0,21.348314606741575,0.0,0.0,0.0,0.0,0.0,0.0,25.444709559024325
2020-12-10,25.0,33.0,0.0,0.0,25.0,0.0,30.0,0.0,29.0,22.0,44.776119402985074,30.0,0.0,0.0,0.0,31.0,0.0,0.0,28.0,0.0,29.409506233438762
2020-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-12,24.0,33.0,32.0,0.0,0.0,22.0,30.0,0.0,31.0,22.0,44.776119402985074,0.0,0.0,0.0,34.48275862068966,31.0,23.0,31.0,28.0,28.0,40.913788116793086
2020-12-13,26.0,35.0,33.0,32.0,27.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,24.0,32.0,29.0,0.0,29.826672804741616
2020-12-14,25.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.728301399586138
2020-12-15,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4567336031985314
2020-12-16,26.0,0.0,34.0,66.0,27.0,47.0,47.0,71.0,94.0,46.0,46.26865671641791,65.0,33.0,47.19101123595506,36.7816091954023,0.0,49.0,33.0,30.0,30.0,81.8002701220795
2020-12-17,83.0,0.0,35.0,0.0,28.0,0.0,34.0,26.0,0.0,0.0,49.25373134328358,33.0,0.0,0.0,0.0,33.0,0.0,34.0,0.0,0.0,35.08621459417119
2020-12-18,28.0,38.0,36.0,36.0,0.0,26.0,34.0,0.0,35.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,26.0,0.0,32.0,0.0,32.39453205283195
2020-12-19,0.0,77.0,0.0,0.0,28.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.629406778325638
2020-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-21,26.0,35.0,33.0,0.0,0.0,0.0,32.0,0.0,31.0,23.0,0.0,0.0,0.0,23.59550561797753,0.0,66.0,0.0,33.0,0.0,58.0,35.613788612343654
2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.76119402985075,34.0,0.0,24.719101123595507,0.0,34.0,0.0,34.0,30.0,0.0,20.195254498539185
2020-12-23,0.0,0.0,33.0,33.0,0.0,0.0,33.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,29.0,30.0,21.135456888128164
2020-12-24,0.0,40.0,0.0,37.0,0.0,27.0,36.0,28.0,36.0,26.0,53.73134328358209,37.0,39.0,55.056179775280896,82.75862068965517,39.0,27.0,0.0,0.0,34.0,59.01593813020579
2020-12-25,0.0,0.0,41.0,0.0,0.0,0.0,38.0,29.0,0.0,0.0,0.0,0.0,0.0,28.089887640449437,0.0,0.0,30.0,40.0,0.0,37.0,24.0084852344142
2020-12-26,28.0,0.0,0.0,71.0,29.0,25.0,34.0,52.0,34.0,0.0,50.74626865671642,0.0,0.0,0.0,39.08045977011494,34.0,0.0,0.0,32.0,32.0,45.51300678300205
2020-12-27,51.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39492446491072
2020-12-28,0.0,0.0,32.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,44.776119402985074,30.0,31.0,22.471910112359552,34.48275862068966,0.0,23.0,31.0,56.0,0.0,33.158054199375904
2020-12-29,0.0,0.0,67.0,97.0,0.0,23.0,47.0,0.0,31.0,23.0,46.26865671641791,31.0,65.0,46.06741573033708,35.632183908045974,100.0,74.0,32.0,0.0,29.0,73.77343635040731
2020-12-30,55.0,37.0,0.0,0.0,28.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.431748339830897
2020-12-31,0.0,38.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,50.74626865671642,0.0,37.0,25.84269662921348,0.0,0.0,0.0,0.0,32.0,31.0,24.650358951183588
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.654261237667019
2021-01-02,27.0,36.0,72.0,0.0,0.0,25.0,50.0,0.0,100.0,0.0,100.0,33.0,70.0,49.438202247191015,0.0,0.0,78.0,69.0,0.0,63.0,76.2889454314894
2021-01-03,0.0,73.0,0.0,100.0,28.0,0.0,32.0,25.0,0.0,0.0,95.5223880597015,0.0,33.0,0.0,0.0,33.0,49.0,34.0,0.0,61.0,55.65562214173294
2021-01-04,25.0,0.0,0.0,31.0,27.0,22.0,46.0,22.0,0.0,0.0,89.55223880597015,61.0,31.0,22.471910112359552,0.0,31.0,47.0,0.0,56.0,28.0,53.236082528613714
2021-01-05,51.0,0.0,34.0,0.0,0.0,23.0,32.0,24.0,0.0,23.0,0.0,32.0,32.0,23.59550561797753,36.7816091954023,32.0,0.0,66.0,0.0,0.0,40.43164654731067
2021-01-06,0.0,0.0,0.0,32.0,26.0,24.0,31.0,47.0,0.0,67.0,0.0,31.0,33.0,23.59550561797753,0.0,32.0,24.0,0.0,29.0,28.0,42.23096436703798
2021-01-07,76.0,0.0,0.0,0.0,0.0,23.0,96.0,0.0,63.0,23.0,92.53731343283582,32.0,65.0,23.59550561797753,35.632183908045974,0.0,24.0,0.0,58.0,59.0,66.24731215935576
2021-01-08,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0616783342615563
2021-01-09,55.0,36.0,69.0,33.0,0.0,25.0,33.0,0.0,33.0,49.0,0.0,33.0,34.0,24.719101123595507,36.7816091954023,34.0,25.0,0.0,31.0,0.0,54.46831535850111
2021-01-10,55.0,37.0,36.0,35.0,58.0,0.0,33.0,26.0,0.0,0.0,49.25373134328358,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,39.03676728354094
2021-01-11,26.0,36.0,0.0,33.0,54.0,23.0,48.0,0.0,31.0,23.0,46.26865671641791,64.0,67.0,22.471910112359552,0.0,0.0,0.0,66.0,59.0,58.0,64.86220531259103
2021-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-13,26.0,35.0,67.0,0.0,0.0,47.0,0.0,0.0,31.0,23.0,46.26865671641791,31.0,0.0,22.471910112359552,35.632183908045974,33.0,0.0,0.0,29.0,29.0,44.97435112722648
2021-01-14,53.0,71.0,33.0,66.0,0.0,72.0,82.0,25.0,32.0,23.0,47.76119402985075,64.0,33.0,48.31460674157304,35.632183908045974,0.0,72.0,100.0,89.0,59.0,99.32755958990276
2021-01-15,0.0,71.0,34.0,33.0,27.0,0.0,0.0,25.0,0.0,0.0,47.76119402985075,0.0,0.0,0.0,0.0,33.0,0.0,34.0,30.0,30.0,36.025207901308704
2021-01-16,27.0,73.0,36.0,0.0,28.0,0.0,32.0,0.0,33.0,0.0,0.0,33.0,0.0,0.0,37.93103448275862,34.0,0.0,34.0,0.0,0.0,36.3382734444614
2021-01-17,0.0,0.0,35.0,34.0,0.0,24.0,0.0,72.0,0.0,47.0,0.0,63.0,34.0,71.91011235955057,36.7816091954023,67.0,0.0,33.0,0.0,59.0,56.956275788154755
