date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2020-11-04,80.0,90.0,73.0,82.0,77.0,75.25773195876289,97.46835443037975,73.0,98.95833333333333,80.0,77.38095238095238,95.0,86.51685393258427,100.0,100.0,85.71428571428571,92.22222222222223,89.6103896103896,51.68539325842696,78.02197802197803,100.0
2020-11-05,79.0,91.0,82.0,100.0,78.0,85.56701030927834,68.35443037974683,72.0,84.375,63.529411764705884,63.095238095238095,90.0,82.02247191011236,66.0,60.416666666666664,100.0,82.22222222222223,71.42857142857143,74.15730337078652,100.0,94.67160541207126
2020-11-06,90.0,63.0,60.0,77.0,73.0,77.31958762886597,97.46835443037975,56.0,76.04166666666667,88.23529411764706,52.38095238095238,79.0,77.52808988764045,66.0,61.458333333333336,97.61904761904762,92.22222222222223,66.23376623376623,76.40449438202248,69.23076923076923,88.90599786135695
2020-11-07,72.0,51.0,72.0,61.0,63.0,56.70103092783505,74.68354430379746,75.0,56.25,74.11764705882354,85.71428571428571,61.0,77.52808988764045,63.0,77.08333333333333,50.0,68.88888888888889,71.42857142857143,66.29213483146067,52.747252747252745,78.99964037979043
2020-11-08,97.0,78.0,58.0,57.0,82.0,59.79381443298969,100.0,68.0,83.33333333333333,100.0,96.42857142857143,82.0,74.15730337078652,84.0,65.625,90.47619047619048,87.77777777777777,100.0,78.65168539325843,93.4065934065934,97.19603031026216
2020-11-09,100.0,89.0,100.0,62.0,100.0,100.0,98.73417721518987,46.0,100.0,78.82352941176471,100.0,100.0,82.02247191011236,66.0,69.79166666666667,78.57142857142857,57.77777777777778,93.50649350649351,67.41573033707866,85.71428571428571,99.55557573327265
2020-11-10,87.0,83.0,85.0,74.0,95.0,67.01030927835052,84.81012658227849,77.0,90.625,76.47058823529412,86.9047619047619,79.0,100.0,72.0,82.29166666666667,72.61904761904762,73.33333333333333,76.62337662337663,100.0,78.02197802197803,97.49670828230704
2020-11-11,56.0,79.0,77.0,41.0,75.0,53.608247422680414,88.60759493670886,61.0,56.25,75.29411764705883,66.66666666666667,48.0,77.52808988764045,63.0,63.541666666666664,60.714285714285715,43.333333333333336,59.74025974025974,85.3932584269663,56.043956043956044,76.46146731508423
2020-11-12,61.0,43.0,53.0,49.0,60.0,44.329896907216494,60.75949367088607,57.0,48.958333333333336,64.70588235294117,63.095238095238095,34.0,70.78651685393258,48.0,64.58333333333333,71.42857142857143,73.33333333333333,49.35064935064935,60.674157303370784,32.967032967032964,65.95842450041435
2020-11-13,80.0,61.0,73.0,59.0,60.0,47.422680412371136,59.49367088607595,67.0,68.75,91.76470588235294,73.80952380952381,72.0,71.91011235955057,71.0,56.25,52.38095238095238,65.55555555555556,79.22077922077922,71.91011235955057,42.857142857142854,78.6960135322844
2020-11-14,58.0,40.0,61.0,61.0,50.0,54.63917525773196,65.82278481012658,51.0,72.91666666666667,52.94117647058823,54.76190476190476,55.0,85.3932584269663,59.0,61.458333333333336,41.666666666666664,55.55555555555556,87.01298701298701,75.28089887640449,50.54945054945055,70.89214323731913
2020-11-15,87.0,84.0,79.0,53.0,89.0,65.97938144329896,77.21518987341773,67.0,87.5,81.17647058823529,59.523809523809526,76.0,50.561797752808985,89.0,72.91666666666667,77.38095238095238,70.0,38.96103896103896,55.056179775280896,67.03296703296704,84.81539700114514
2020-11-16,44.0,36.0,63.0,44.0,45.0,62.88659793814433,39.24050632911393,53.0,40.625,43.529411764705884,77.38095238095238,50.0,62.92134831460674,43.0,63.541666666666664,67.85714285714286,61.111111111111114,55.84415584415584,92.13483146067416,42.857142857142854,64.64857820977917
2020-11-17,64.0,90.0,63.0,83.0,90.0,60.824742268041234,72.15189873417721,76.0,79.16666666666667,83.52941176470588,54.76190476190476,82.0,84.26966292134831,74.0,90.625,75.0,86.66666666666667,53.246753246753244,74.15730337078652,82.41758241758242,90.25342613228719
2020-11-18,99.0,54.0,67.0,56.0,65.0,47.422680412371136,68.35443037974683,50.0,71.875,63.529411764705884,42.857142857142854,62.0,48.31460674157304,54.0,64.58333333333333,52.38095238095238,58.888888888888886,64.93506493506493,35.95505617977528,57.142857142857146,70.31220374814357
2020-11-19,48.0,25.0,31.0,55.0,52.0,50.51546391752577,31.645569620253166,100.0,53.125,55.294117647058826,50.0,58.0,71.91011235955057,27.0,38.541666666666664,22.61904761904762,54.44444444444444,75.32467532467533,75.28089887640449,36.26373626373626,60.07504209857753
2020-11-20,58.0,51.0,46.0,56.0,65.0,41.23711340206186,40.50632911392405,28.0,64.58333333333333,48.23529411764706,59.523809523809526,51.0,52.80898876404494,34.0,50.0,53.57142857142857,41.111111111111114,38.96103896103896,39.325842696629216,34.065934065934066,56.62642963649076
2020-11-21,55.0,38.0,51.0,50.0,47.0,39.175257731958766,50.63291139240506,52.0,31.25,37.64705882352941,57.142857142857146,46.0,52.80898876404494,49.0,36.458333333333336,51.19047619047619,37.77777777777778,59.74025974025974,47.19101123595506,27.47252747252747,54.460873792707034
2020-11-22,69.0,38.0,48.0,59.0,32.0,39.175257731958766,46.835443037974684,64.0,39.583333333333336,51.76470588235294,58.333333333333336,44.0,60.674157303370784,40.0,67.70833333333333,67.85714285714286,54.44444444444444,51.94805194805195,56.17977528089887,52.747252747252745,61.87477122178892
2020-11-23,70.0,50.0,35.0,49.0,49.0,44.329896907216494,81.0126582278481,83.0,53.125,52.94117647058823,80.95238095238095,45.0,73.03370786516854,58.0,57.291666666666664,41.666666666666664,55.55555555555556,53.246753246753244,69.66292134831461,43.956043956043956,68.08590325682626
2020-11-24,75.0,38.0,62.0,47.0,51.0,55.670103092783506,70.88607594936708,34.0,69.79166666666667,74.11764705882354,57.142857142857146,56.0,62.92134831460674,46.0,58.333333333333336,58.333333333333336,72.22222222222223,62.33766233766234,44.943820224719104,62.637362637362635,68.83244069459174
2020-11-25,75.0,67.0,58.0,54.0,65.0,45.36082474226804,69.62025316455696,67.0,83.33333333333333,58.8235294117647,55.95238095238095,66.0,56.17977528089887,39.0,68.75,54.76190476190476,50.0,80.51948051948052,38.20224719101124,35.16483516483517,70.5753986289025
2020-11-26,58.0,69.0,53.0,45.0,73.0,44.329896907216494,49.36708860759494,58.0,57.291666666666664,60.0,46.42857142857143,42.0,56.17977528089887,47.0,48.958333333333336,60.714285714285715,47.77777777777778,76.62337662337663,71.91011235955057,65.93406593406593,67.17913202406287
2020-11-27,28.0,31.0,31.0,27.0,33.0,29.896907216494846,50.63291139240506,61.0,26.041666666666668,35.294117647058826,45.23809523809524,17.0,37.07865168539326,44.0,13.541666666666666,26.19047619047619,28.88888888888889,18.181818181818183,56.17977528089887,26.373626373626372,39.54861945649367
2020-11-28,56.0,42.0,49.0,51.0,33.0,46.391752577319586,35.44303797468354,46.0,63.541666666666664,67.05882352941177,34.523809523809526,47.0,59.550561797752806,43.0,31.25,33.333333333333336,21.11111111111111,37.66233766233766,42.69662921348315,45.05494505494506,52.567080114144154
2020-11-29,71.0,51.0,80.0,43.0,31.0,64.94845360824742,58.22784810126582,32.0,58.333333333333336,65.88235294117646,52.38095238095238,28.0,41.57303370786517,49.0,40.625,77.38095238095238,60.0,62.33766233766234,69.66292134831461,40.65934065934066,63.999791666426184
2020-11-30,51.0,35.0,55.0,37.0,37.0,32.98969072164948,46.835443037974684,41.0,55.208333333333336,50.588235294117645,53.57142857142857,33.0,65.1685393258427,26.0,55.208333333333336,36.904761904761905,42.22222222222222,59.74025974025974,67.41573033707866,48.35164835164835,55.2165720799348
2020-12-01,40.0,28.0,31.0,38.0,64.0,29.896907216494846,55.69620253164557,38.0,44.791666666666664,27.058823529411764,69.04761904761905,37.0,65.1685393258427,50.0,45.833333333333336,52.38095238095238,57.77777777777778,37.66233766233766,46.06741573033708,56.043956043956044,54.27892335556736
2020-12-02,48.0,39.0,64.0,30.0,59.0,39.175257731958766,62.0253164556962,64.0,56.25,62.35294117647059,41.666666666666664,30.0,68.53932584269663,40.0,47.916666666666664,36.904761904761905,52.22222222222222,41.55844155844156,38.20224719101124,48.35164835164835,57.59118599617482
2020-12-03,28.0,43.0,39.0,35.0,34.0,46.391752577319586,40.50632911392405,53.0,48.958333333333336,51.76470588235294,27.38095238095238,34.0,47.19101123595506,30.0,25.0,45.23809523809524,51.111111111111114,53.246753246753244,64.04494382022472,26.373626373626372,48.91786081573606
2020-12-04,46.0,44.0,43.0,49.0,36.0,38.144329896907216,34.177215189873415,51.0,54.166666666666664,22.352941176470587,61.904761904761905,45.0,47.19101123595506,19.0,33.333333333333336,32.142857142857146,37.77777777777778,40.25974025974026,33.70786516853933,39.56043956043956,47.99746985395201
2020-12-05,28.0,28.0,34.0,44.0,37.0,28.8659793814433,50.63291139240506,52.0,33.333333333333336,47.05882352941177,30.952380952380953,30.0,39.325842696629216,23.0,23.958333333333332,36.904761904761905,32.22222222222222,25.974025974025974,28.089887640449437,28.571428571428573,40.52027235047634
2020-12-06,44.0,65.0,78.0,48.0,72.0,58.76288659793814,68.35443037974683,38.0,67.70833333333333,52.94117647058823,75.0,62.0,71.91011235955057,54.0,64.58333333333333,64.28571428571429,73.33333333333333,76.62337662337663,32.58426966292135,60.43956043956044,72.94389743544869
2020-12-07,43.0,48.0,81.0,43.0,48.0,58.76288659793814,50.63291139240506,41.0,46.875,54.11764705882353,55.95238095238095,49.0,64.04494382022472,32.0,52.083333333333336,61.904761904761905,48.888888888888886,58.44155844155844,55.056179775280896,25.274725274725274,60.435771421924606
2020-12-08,64.0,46.0,55.0,51.0,26.0,39.175257731958766,67.0886075949367,48.0,29.166666666666668,60.0,72.61904761904762,54.0,37.07865168539326,36.0,48.958333333333336,33.333333333333336,61.111111111111114,71.42857142857143,34.831460674157306,52.747252747252745,58.68296159134421
2020-12-09,63.0,53.0,79.0,64.0,85.0,59.79381443298969,73.41772151898734,83.0,44.791666666666664,65.88235294117646,69.04761904761905,74.0,64.04494382022472,47.0,52.083333333333336,71.42857142857143,50.0,71.42857142857143,42.69662921348315,68.13186813186813,76.10644859871054
