date,/m/0cjf0,isPartial
2020-03-01,32,False
2020-03-02,25,False
2020-03-03,28,False
2020-03-04,22,False
2020-03-05,25,False
2020-03-06,32,False
2020-03-07,27,False
2020-03-08,30,False
2020-03-09,28,False
2020-03-10,30,False
2020-03-11,40,False
2020-03-12,56,False
2020-03-13,63,False
2020-03-14,65,False
2020-03-15,100,False
2020-03-16,85,False
2020-03-17,81,False
2020-03-18,73,False
2020-03-19,66,False
2020-03-20,63,False
2020-03-21,52,False
2020-03-22,56,False
2020-03-23,43,False
2020-03-24,36,False
2020-03-25,41,False
2020-03-26,37,False
2020-03-27,36,False
2020-03-28,36,False
2020-03-29,38,False
2020-03-30,32,False
2020-03-31,36,False
2020-04-01,27,False
2020-04-02,32,False
2020-04-03,25,False
2020-04-04,27,False
2020-04-05,30,False
2020-04-06,19,False
2020-04-07,16,False
2020-04-08,20,False
2020-04-09,28,False
2020-04-10,21,False
2020-04-11,16,False
2020-04-12,20,False
2020-04-13,18,False
2020-04-14,19,False
2020-04-15,18,False
2020-04-16,16,False
2020-04-17,17,False
2020-04-18,16,False
2020-04-19,25,False
2020-04-20,16,False
2020-04-21,20,False
2020-04-22,13,False
2020-04-23,16,False
2020-04-24,10,False
2020-04-25,17,False
2020-04-26,13,False
2020-04-27,13,False
