,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2020-10-24,43.0,0.0,29.0,28.0,31.0,58.0,31.0,37.0,31.0,49.0,0.0,38.297872340425535,0.0,0.0,0.0,0.0,36.25,37.0,0.0,52.325581395348834,37.401334567401754
2020-10-25,40.0,35.0,42.0,0.0,59.0,27.0,58.0,35.0,0.0,23.0,0.0,0.0,0.0,0.0,27.0,34.5679012345679,35.0,0.0,52.23880597014925,48.83720930232558,38.57895009082719
2020-10-26,37.0,32.0,26.0,48.0,27.0,25.0,53.0,31.0,26.0,0.0,32.0,0.0,32.0,0.0,49.0,30.864197530864196,62.5,62.0,92.53731343283582,66.27906976744185,54.673552090716505
2020-10-27,38.0,33.0,27.0,25.0,28.0,0.0,0.0,65.0,54.0,22.0,0.0,34.04255319148936,34.0,26.0,51.0,32.098765432098766,0.0,0.0,49.25373134328358,46.51162790697674,42.182837802510186
2020-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-29,38.0,33.0,52.0,25.0,28.0,0.0,28.0,0.0,27.0,44.0,65.0,34.04255319148936,0.0,0.0,0.0,32.098765432098766,0.0,0.0,97.01492537313433,0.0,37.571795592357496
2020-10-30,0.0,29.0,36.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,29.78723404255319,0.0,0.0,23.0,29.62962962962963,0.0,30.0,0.0,20.930232558139537,18.32061324633822
2020-10-31,36.0,63.0,25.0,24.0,0.0,49.0,26.0,93.0,0.0,21.0,31.0,63.829787234042556,63.0,25.0,25.0,30.864197530864196,31.25,0.0,94.02985074626865,22.093023255813954,53.99301020574897
2020-11-01,0.0,0.0,26.0,24.0,54.0,25.0,0.0,31.0,26.0,0.0,32.0,31.914893617021278,0.0,50.0,0.0,32.098765432098766,31.25,32.0,0.0,0.0,29.51521635688489
2020-11-02,36.0,61.0,98.0,23.0,52.0,0.0,26.0,60.0,25.0,41.0,31.0,30.851063829787233,61.0,24.0,24.0,60.49382716049383,30.0,31.0,0.0,43.02325581395349,56.55436365821324
2020-11-03,0.0,31.0,24.0,23.0,26.0,24.0,51.0,0.0,0.0,0.0,0.0,61.702127659574465,30.0,24.0,24.0,30.864197530864196,0.0,30.0,0.0,20.930232558139537,29.905968539009923
2020-11-04,0.0,28.0,0.0,42.0,24.0,0.0,47.0,28.0,0.0,37.0,0.0,28.72340425531915,28.0,0.0,0.0,55.55555555555556,27.5,56.0,0.0,0.0,30.001728352639773
2020-11-05,34.0,0.0,0.0,22.0,0.0,23.0,0.0,29.0,0.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,14.561083615524877
2020-11-06,0.0,30.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,30.0,29.78723404255319,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,10.28887915920776
2020-11-07,34.0,0.0,70.0,65.0,0.0,0.0,0.0,28.0,47.0,38.0,29.0,0.0,58.0,23.0,0.0,28.395061728395063,28.75,0.0,43.28358208955224,61.627906976744185,41.37263468641441
2020-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-09,35.0,30.0,24.0,22.0,51.0,71.0,0.0,30.0,49.0,0.0,30.0,30.851063829787233,60.0,0.0,24.0,29.62962962962963,58.75,30.0,44.776119402985074,0.0,46.29728740658728
2020-11-10,36.0,31.0,49.0,23.0,0.0,49.0,78.0,0.0,52.0,21.0,62.0,0.0,0.0,0.0,0.0,30.864197530864196,0.0,0.0,0.0,66.27906976744185,37.197465475084066
2020-11-11,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7921333680646003
2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36.0,31.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,30.851063829787233,31.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,15.296684457203872
2020-11-14,36.0,0.0,25.0,23.0,0.0,0.0,0.0,0.0,25.0,21.0,31.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,13.814361378831293
2020-11-15,0.0,0.0,25.0,24.0,54.0,0.0,0.0,0.0,0.0,21.0,31.0,0.0,0.0,50.0,25.0,30.864197530864196,0.0,0.0,47.76119402985075,0.0,23.045744268665004
2020-11-16,72.0,0.0,49.0,46.0,26.0,48.0,26.0,61.0,0.0,21.0,31.0,30.851063829787233,31.0,0.0,0.0,61.72839506172839,30.0,62.0,46.26865671641791,0.0,47.92822605043178
2020-11-17,0.0,0.0,25.0,23.0,0.0,0.0,0.0,31.0,26.0,21.0,32.0,0.0,0.0,0.0,0.0,30.864197530864196,0.0,0.0,0.0,0.0,14.10290960115857
2020-11-18,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8668055917339585
2020-11-19,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8668055917339585
2020-11-20,36.0,0.0,25.0,23.0,0.0,48.0,0.0,31.0,51.0,20.0,61.0,0.0,0.0,24.0,25.0,61.72839506172839,0.0,0.0,46.26865671641791,0.0,33.751624948268294
2020-11-21,37.0,0.0,26.0,24.0,27.0,0.0,54.0,0.0,53.0,22.0,0.0,0.0,64.0,26.0,25.0,0.0,31.25,0.0,0.0,45.348837209302324,32.452461578536074
2020-11-22,0.0,33.0,26.0,24.0,0.0,0.0,0.0,0.0,26.0,0.0,32.0,0.0,0.0,0.0,0.0,32.098765432098766,31.25,0.0,0.0,0.0,15.259176718902921
2020-11-23,35.0,30.0,36.0,46.0,78.0,24.0,51.0,60.0,0.0,0.0,31.0,0.0,0.0,24.0,24.0,0.0,60.0,61.0,0.0,0.0,41.81644525484067
2020-11-24,0.0,0.0,23.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.791044776119406,0.0,8.422358123423
2020-11-25,32.0,55.0,22.0,21.0,0.0,0.0,47.0,27.0,45.0,19.0,55.0,82.97872340425532,55.0,43.0,0.0,27.160493827160494,27.5,28.0,80.59701492537313,19.767441860465116,51.30009200788735
2020-11-26,0.0,0.0,23.0,21.0,24.0,22.0,24.0,0.0,24.0,38.0,28.0,0.0,29.0,23.0,0.0,0.0,27.5,0.0,0.0,0.0,21.16957541026309
2020-11-27,0.0,0.0,23.0,21.0,0.0,0.0,0.0,28.0,0.0,19.0,0.0,0.0,28.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,10.528783537379526
2020-11-28,32.0,56.0,45.0,21.0,0.0,22.0,47.0,0.0,0.0,19.0,28.0,0.0,28.0,22.0,65.0,0.0,82.5,0.0,0.0,0.0,34.909264565425026
2020-11-29,0.0,30.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.57446808510638,0.0,0.0,47.0,29.62962962962963,0.0,30.0,0.0,20.930232558139537,18.00603664449709
2020-11-30,0.0,0.0,23.0,21.0,25.0,22.0,0.0,28.0,23.0,19.0,28.0,0.0,29.0,22.0,0.0,55.55555555555556,0.0,0.0,0.0,19.767441860465116,23.5458693911416
2020-12-01,38.0,0.0,0.0,25.0,0.0,0.0,28.0,0.0,0.0,0.0,33.0,32.97872340425532,0.0,0.0,0.0,0.0,32.5,0.0,0.0,0.0,14.148797614627037
2020-12-02,0.0,32.0,52.0,24.0,55.0,25.0,27.0,32.0,26.0,21.0,32.0,0.0,33.0,0.0,0.0,32.098765432098766,63.75,32.0,47.76119402985075,45.348837209302324,43.30681298404764
2020-12-03,39.0,0.0,27.0,0.0,57.0,26.0,0.0,0.0,27.0,0.0,34.0,67.02127659574468,0.0,26.0,0.0,33.333333333333336,0.0,0.0,0.0,47.674418604651166,28.676301514197025
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-05,39.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,9.95629648924778
2020-12-06,38.0,66.0,26.0,25.0,0.0,26.0,82.0,65.0,27.0,22.0,33.0,100.0,33.0,26.0,26.0,33.333333333333336,32.5,33.0,97.01492537313433,23.25581395348837,60.79096140379979
2020-12-07,38.0,0.0,26.0,24.0,27.0,0.0,27.0,0.0,27.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.5,0.0,0.0,0.0,17.435964226795175
2020-12-08,34.0,59.0,23.0,44.0,100.0,0.0,100.0,0.0,49.0,0.0,30.0,88.29787234042553,60.0,47.0,0.0,29.62962962962963,28.75,0.0,88.05970149253731,0.0,58.299383083948044
2020-12-09,0.0,30.0,0.0,23.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,20.930232558139537,13.3611183467917
2020-12-10,0.0,0.0,24.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,23.0,0.0,0.0,30.0,0.0,0.0,11.499522445081185
2020-12-11,72.0,31.0,49.0,0.0,26.0,0.0,26.0,0.0,26.0,61.0,30.0,62.765957446808514,62.0,25.0,48.0,0.0,0.0,62.0,0.0,22.093023255813954,45.016820648107604
2020-12-12,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8668055917339585
2020-12-13,0.0,0.0,27.0,25.0,0.0,0.0,27.0,0.0,27.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,32.5,0.0,0.0,0.0,12.806286359294955
2020-12-14,0.0,30.0,48.0,23.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,0.0,31.0,0.0,0.0,29.62962962962963,0.0,0.0,44.776119402985074,0.0,18.773026323525976
2020-12-15,36.0,0.0,0.0,23.0,0.0,0.0,26.0,30.0,0.0,0.0,30.0,0.0,31.0,0.0,24.0,30.864197530864196,0.0,0.0,44.776119402985074,0.0,20.582675398377216
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,39.0,34.0,54.0,50.0,57.0,53.0,28.0,33.0,28.0,44.0,0.0,0.0,0.0,26.0,26.0,33.333333333333336,0.0,34.0,0.0,0.0,40.27321929900727
2020-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-20,39.0,100.0,27.0,25.0,0.0,0.0,57.0,33.0,28.0,0.0,33.0,0.0,68.0,0.0,26.0,66.66666666666667,65.0,33.0,49.25373134328358,0.0,48.531001327477405
2020-12-21,0.0,0.0,27.0,0.0,29.0,26.0,0.0,0.0,28.0,23.0,0.0,0.0,0.0,26.0,0.0,33.333333333333336,33.75,0.0,49.25373134328358,23.25581395348837,22.29659421914479
2020-12-22,39.0,0.0,0.0,25.0,0.0,26.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,50.74626865671642,0.0,15.438203615939576
2020-12-23,0.0,68.0,54.0,50.0,0.0,0.0,28.0,66.0,0.0,22.0,67.0,34.04255319148936,34.0,52.0,52.0,98.76543209876543,66.25,34.0,49.25373134328358,23.25581395348837,59.630813259081606
