date,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21_10,/m/01b_21_11,/m/01b_21_12,/m/01b_21_13,/m/01b_21_14,/m/01b_21_15,/m/01b_21_16,/m/01b_21_17,/m/01b_21_18,/m/01b_21_19,/m/01b_21
2020-12-03,33.0,38.0,76.0,37.0,74.0,45.0,30.0,43.0,44.0,38.0,31.0,66.0,40.0,31.0,38.0,61.0,36.0,50.0,54.0,53.0,57.62711864406779
2020-12-04,42.0,33.0,30.0,14.0,53.0,40.0,30.0,33.0,40.0,34.0,40.0,19.0,31.0,27.0,47.0,14.0,22.0,56.0,17.0,43.0,41.745134965473945
2020-12-05,42.0,47.0,33.0,26.0,59.0,61.0,43.0,53.0,33.0,46.0,24.0,16.0,44.0,49.0,31.0,47.0,35.0,50.0,23.0,42.0,50.4708097928437
2020-12-06,48.0,69.0,62.0,79.0,88.0,56.0,48.0,48.0,100.0,56.0,55.0,96.0,60.0,54.0,64.0,90.0,60.0,68.0,70.0,75.0,84.4946641556811
2020-12-07,52.0,75.0,61.0,52.0,57.0,45.0,47.0,62.0,45.0,54.0,44.0,42.0,58.0,36.0,71.0,57.0,54.0,51.0,59.0,43.0,66.85499058380414
2020-12-08,33.0,43.0,30.0,33.0,59.0,50.0,47.0,33.0,50.0,38.0,36.0,33.0,45.0,44.0,48.0,42.0,59.0,56.0,33.0,48.0,53.986189579409924
2020-12-09,28.0,100.0,70.0,61.0,58.0,55.0,42.0,33.0,59.0,46.0,66.0,67.0,67.0,35.0,66.0,72.0,67.0,70.0,55.0,53.0,73.4463276836158
2020-12-10,58.0,66.0,62.0,53.0,59.0,61.0,35.0,24.0,55.0,56.0,40.0,68.0,59.0,77.0,67.0,53.0,50.0,62.0,42.0,53.0,69.05210295040803
2020-12-11,66.0,61.0,32.0,50.0,61.0,53.0,37.0,55.0,42.0,44.0,57.0,55.0,48.0,66.0,60.0,81.0,71.0,59.0,53.0,36.0,68.2360326428123
2020-12-12,77.0,49.0,29.0,59.0,36.0,51.0,44.0,82.0,56.0,38.0,40.0,49.0,51.0,56.0,27.0,43.0,46.0,46.0,48.0,66.0,62.33521657250471
2020-12-13,60.0,33.0,35.0,38.0,43.0,58.0,69.0,60.0,80.0,58.0,67.0,50.0,67.0,41.0,33.0,60.0,52.0,46.0,53.0,61.0,66.79221594475831
2020-12-14,53.0,34.0,36.0,44.0,16.0,46.0,31.0,48.0,45.0,30.0,23.0,58.0,50.0,36.0,43.0,43.0,23.0,41.0,30.0,73.0,50.408035153797854
2020-12-15,59.0,50.0,48.0,30.0,39.0,48.0,32.0,50.0,52.0,48.0,33.0,35.0,66.0,23.0,30.0,60.0,28.0,53.0,52.0,61.0,56.30885122410546
2020-12-16,45.0,80.0,75.0,100.0,78.0,43.0,77.0,70.0,84.0,80.0,71.0,60.0,67.0,71.0,96.0,81.0,57.0,64.0,62.0,71.0,89.89328311362208
2020-12-17,63.0,67.0,84.0,88.0,75.0,71.0,47.0,52.0,65.0,51.0,34.0,63.0,64.0,73.0,93.0,63.0,79.0,72.0,59.0,73.0,83.86691776522285
2020-12-18,72.0,44.0,100.0,39.0,74.0,70.0,60.0,39.0,76.0,54.0,73.0,61.0,53.0,31.0,82.0,44.0,84.0,94.0,49.0,72.0,79.78656622724421
2020-12-19,78.0,59.0,95.0,82.0,53.0,100.0,49.0,77.0,63.0,100.0,56.0,90.0,85.0,78.0,42.0,72.0,79.0,57.0,52.0,84.0,91.08600125549276
2020-12-20,50.0,87.0,73.0,92.0,55.0,99.0,73.0,63.0,65.0,61.0,57.0,56.0,64.0,59.0,43.0,56.0,53.0,92.0,44.0,75.0,82.67419962335215
2020-12-21,93.0,71.0,59.0,49.0,98.0,81.0,60.0,99.0,40.0,29.0,36.0,76.0,72.0,71.0,60.0,77.0,63.0,64.0,72.0,66.0,83.86691776522285
2020-12-22,22.0,62.0,36.0,45.0,37.0,53.0,41.0,50.0,29.0,25.0,42.0,33.0,42.0,36.0,39.0,34.0,48.0,36.0,49.0,34.0,49.780288763339605
2020-12-23,29.0,64.0,75.0,76.0,71.0,80.0,100.0,66.0,80.0,89.0,33.0,89.0,100.0,33.0,99.0,82.0,89.0,100.0,72.0,83.0,94.78970495919648
2020-12-24,62.0,55.0,44.0,69.0,69.0,81.0,44.0,21.0,79.0,62.0,33.0,69.0,78.0,32.0,48.0,41.0,100.0,59.0,67.0,78.0,74.76459510357816
2020-12-25,75.0,75.0,88.0,67.0,100.0,56.0,61.0,60.0,78.0,66.0,42.0,22.0,79.0,64.0,90.0,98.0,57.0,64.0,53.0,45.0,84.11801632140616
2020-12-26,100.0,64.0,91.0,85.0,71.0,75.0,58.0,86.0,82.0,63.0,100.0,100.0,67.0,93.0,72.0,79.0,88.0,98.0,56.0,65.0,100.0
2020-12-27,66.0,73.0,56.0,65.0,59.0,77.0,48.0,60.0,69.0,41.0,37.0,46.0,50.0,55.0,53.0,53.0,31.0,35.0,23.0,87.0,68.04770872567482
2020-12-28,54.0,54.0,83.0,48.0,39.0,50.0,65.0,24.0,44.0,27.0,34.0,48.0,50.0,45.0,18.0,60.0,46.0,44.0,69.0,42.0,59.25925925925925
2020-12-29,18.0,59.0,57.0,65.0,46.0,44.0,54.0,66.0,69.0,26.0,39.0,30.0,50.0,73.0,59.0,36.0,45.0,63.0,47.0,36.0,61.64469554300062
2020-12-30,44.0,74.0,33.0,55.0,68.0,46.0,56.0,68.0,39.0,60.0,35.0,50.0,46.0,29.0,55.0,31.0,35.0,46.0,38.0,56.0,60.51475204017577
2020-12-31,27.0,33.0,78.0,87.0,30.0,56.0,67.0,34.0,49.0,42.0,38.0,67.0,25.0,31.0,40.0,73.0,82.0,79.0,41.0,47.0,64.40677966101694
2021-01-01,43.0,78.0,61.0,84.0,87.0,60.0,59.0,100.0,67.0,63.0,33.0,35.0,87.0,100.0,100.0,100.0,74.0,60.0,100.0,57.0,90.89767733835531
2021-01-02,39.0,52.0,64.0,71.0,58.0,48.0,42.0,20.0,48.0,35.0,49.0,53.0,43.0,31.0,53.0,39.0,43.0,63.0,29.0,60.0,59.00816070307595
2021-01-03,49.0,62.0,86.0,86.0,82.0,52.0,40.0,37.0,66.0,71.0,100.0,94.0,65.0,46.0,81.0,99.0,59.0,99.0,71.0,81.0,89.51663527934713
2021-01-04,56.0,31.0,44.0,31.0,51.0,76.0,37.0,56.0,74.0,41.0,43.0,62.0,44.0,43.0,56.0,46.0,39.0,27.0,45.0,41.0,59.19648462021343
2021-01-05,31.0,77.0,38.0,66.0,45.0,70.0,60.0,26.0,33.0,51.0,78.0,62.0,54.0,43.0,77.0,67.0,78.0,49.0,54.0,52.0,69.74262397991211
2021-01-06,31.0,36.0,44.0,51.0,40.0,43.0,14.0,51.0,21.0,36.0,43.0,36.0,24.0,38.0,15.0,36.0,29.0,32.0,27.0,21.0,41.933458882611426
2021-01-07,66.0,51.0,54.0,35.0,67.0,65.0,64.0,46.0,74.0,63.0,48.0,45.0,38.0,52.0,66.0,61.0,58.0,65.0,62.0,66.0,71.939736346516
2021-01-08,43.0,52.0,77.0,47.0,88.0,67.0,72.0,32.0,82.0,61.0,69.0,64.0,54.0,44.0,78.0,73.0,60.0,78.0,46.0,80.0,79.53546767106089
