date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2020-11-07,64.0,57.0,64.0,51.0,38.0,82.0,80.0,34.0,61.8421052631579,46.0,61.95652173913044,83.13253012048193,52.87356321839081,72.0,53.0,76.92307692307692,45.205479452054796,52.0,52.0,72.72727272727273,79.80111980040579
2020-11-08,38.0,99.0,51.0,51.0,89.0,38.0,71.0,100.0,100.0,53.0,75.0,84.33734939759036,68.96551724137932,73.0,65.0,61.53846153846154,61.64383561643836,57.0,79.0,63.63636363636363,91.73881918583157
2020-11-09,37.0,42.0,60.0,40.0,56.0,38.0,75.0,50.0,64.47368421052632,73.0,70.65217391304348,78.3132530120482,54.02298850574713,45.0,70.0,42.857142857142854,71.23287671232876,49.0,63.0,63.63636363636363,76.04461205000648
2020-11-10,43.0,59.0,66.0,32.0,45.0,53.0,72.0,16.0,38.1578947368421,58.0,65.21739130434783,56.626506024096386,65.51724137931035,69.0,50.0,52.747252747252745,47.945205479452056,64.0,55.0,44.31818181818182,70.01401071876076
2020-11-11,64.0,20.0,30.0,38.0,47.0,57.0,55.0,71.0,96.05263157894737,58.0,45.65217391304348,68.67469879518072,55.172413793103445,31.0,55.0,39.56043956043956,67.12328767123287,66.0,65.0,54.54545454545455,72.09284778702691
2020-11-12,71.0,21.0,51.0,53.0,73.0,43.0,95.0,40.0,26.31578947368421,69.0,59.78260869565217,61.44578313253012,49.42528735632184,63.0,65.0,67.03296703296704,46.57534246575342,58.0,40.0,59.09090909090909,73.94792312756313
2020-11-13,82.0,27.0,61.0,69.0,61.0,53.0,72.0,51.0,21.05263157894737,73.0,43.47826086956522,67.46987951807229,94.25287356321839,63.0,89.0,85.71428571428571,31.506849315068493,62.0,34.0,43.18181818181818,78.7365410011033
2020-11-14,66.0,49.0,80.0,54.0,62.0,62.0,80.0,42.0,53.94736842105263,70.0,59.78260869565217,55.42168674698795,95.40229885057471,69.0,66.0,62.637362637362635,52.054794520547944,84.0,66.0,65.9090909090909,86.15340079626239
2020-11-15,27.0,41.0,23.0,24.0,28.0,56.0,35.0,55.0,31.57894736842105,46.0,47.82608695652174,65.06024096385542,19.54022988505747,28.0,35.0,23.076923076923077,50.68493150684932,43.0,57.0,26.136363636363637,50.68164518299795
2020-11-16,82.0,58.0,70.0,41.0,56.0,48.0,61.0,61.0,64.47368421052632,69.0,60.869565217391305,48.19277108433735,50.57471264367816,69.0,55.0,62.637362637362635,76.71232876712328,48.0,69.0,64.77272727272727,80.83700541777598
2020-11-17,65.0,48.0,47.0,53.0,79.0,62.0,78.0,36.0,32.89473684210526,59.0,65.21739130434783,42.16867469879518,25.28735632183908,94.0,71.0,43.956043956043956,41.0958904109589,73.0,65.0,44.31818181818182,74.83061281050449
2020-11-18,50.0,42.0,48.0,32.0,68.0,58.0,48.0,40.0,43.421052631578945,54.0,43.47826086956522,48.19277108433735,59.770114942528735,57.0,41.0,38.46153846153846,35.61643835616438,39.0,35.0,54.54545454545455,62.22827026939429
2020-11-19,28.0,44.0,67.0,53.0,52.0,63.0,80.0,47.0,55.26315789473684,43.0,67.3913043478261,75.90361445783132,66.66666666666667,58.0,61.0,49.45054945054945,31.506849315068493,69.0,51.0,60.22727272727273,74.66239364284095
2020-11-20,55.0,43.0,28.0,29.0,39.0,39.0,49.0,36.0,48.68421052631579,27.0,39.130434782608695,50.602409638554214,31.03448275862069,24.0,15.0,38.46153846153846,52.054794520547944,25.0,50.0,38.63636363636363,50.39564424509077
2020-11-21,66.0,59.0,33.0,37.0,57.0,63.0,36.0,41.0,43.421052631578945,60.0,76.08695652173913,12.048192771084338,40.229885057471265,40.0,61.0,39.56043956043956,56.16438356164384,19.0,45.0,48.86363636363637,62.0878414613681
2020-11-22,83.0,32.0,38.0,49.0,40.0,43.0,48.0,36.0,38.1578947368421,76.0,55.43478260869565,36.144578313253014,77.01149425287356,41.0,77.0,58.24175824175824,47.945205479452056,34.0,35.0,38.63636363636363,65.42696865951145
2020-11-23,22.0,44.0,57.0,33.0,51.0,38.0,72.0,92.0,71.05263157894737,42.0,39.130434782608695,74.6987951807229,55.172413793103445,46.0,51.0,53.84615384615385,100.0,54.0,71.0,27.272727272727273,72.78412479354631
