date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2020-11-07,0.0,43.0,30.0,0.0,10.0,26.0,13.0,0.0,15.0,23.0,45.0,11.0,18.556701030927837,0.0,17.391304347826086,13.0,0.0,52.94117647058823,14.0,53.0,31.00879244630441
2020-11-08,67.0,29.0,62.0,0.0,0.0,68.0,28.0,29.0,48.0,36.0,69.0,36.0,77.31958762886597,50.0,35.869565217391305,39.0,15.217391304347826,17.647058823529413,15.0,28.0,60.42844952532796
2020-11-09,66.0,30.0,0.0,29.0,40.0,14.0,14.0,29.0,79.0,24.0,39.0,70.0,57.7319587628866,25.0,35.869565217391305,39.0,46.73913043478261,36.470588235294116,0.0,14.0,55.49442765680679
2020-11-10,17.0,30.0,15.0,15.0,52.0,27.0,14.0,29.0,50.0,12.0,31.0,37.0,59.79381443298969,52.0,36.95652173913044,26.0,47.82608695652174,74.11764705882354,61.0,43.0,58.788173424419846
2020-11-11,16.0,56.0,58.0,28.0,10.0,64.0,13.0,14.0,15.0,67.0,29.0,23.0,18.556701030927837,24.0,33.69565217391305,74.0,15.217391304347826,68.23529411764706,28.0,51.0,56.8554849111257
2020-11-12,17.0,30.0,16.0,0.0,52.0,14.0,14.0,0.0,32.0,12.0,16.0,12.0,79.38144329896907,39.0,18.47826086956522,13.0,16.304347826086957,0.0,30.0,14.0,34.25355781782288
2020-11-13,0.0,0.0,0.0,44.0,42.0,0.0,42.0,29.0,32.0,12.0,16.0,24.0,0.0,38.0,0.0,13.0,31.52173913043478,0.0,15.0,0.0,27.273175870571944
2020-11-14,50.0,0.0,15.0,29.0,31.0,0.0,27.0,14.0,32.0,0.0,30.0,24.0,57.7319587628866,25.0,70.65217391304348,26.0,15.217391304347826,17.647058823529413,44.0,13.0,41.99465685013824
2020-11-15,0.0,59.0,46.0,29.0,10.0,13.0,14.0,0.0,16.0,12.0,47.0,0.0,19.587628865979383,0.0,18.47826086956522,13.0,0.0,18.823529411764707,15.0,14.0,27.786191245696294
2020-11-16,17.0,0.0,16.0,0.0,10.0,14.0,0.0,0.0,0.0,24.0,47.0,12.0,19.587628865979383,13.0,0.0,40.0,16.304347826086957,18.823529411764707,0.0,14.0,21.08524269182985
2020-11-17,17.0,15.0,47.0,15.0,10.0,55.0,14.0,29.0,49.0,24.0,47.0,25.0,39.175257731958766,39.0,36.95652173913044,0.0,0.0,56.470588235294116,30.0,28.0,46.454262648654115
2020-11-18,50.0,44.0,46.0,0.0,0.0,13.0,28.0,14.0,32.0,12.0,15.0,12.0,58.76288659793814,25.0,53.26086956521739,26.0,46.73913043478261,54.11764705882353,29.0,41.0,48.32967991296283
2020-11-19,35.0,0.0,32.0,15.0,11.0,29.0,73.0,30.0,50.0,12.0,32.0,25.0,19.587628865979383,13.0,93.47826086956522,27.0,16.304347826086957,57.64705882352941,30.0,14.0,49.5491808911369
2020-11-20,0.0,30.0,16.0,30.0,11.0,14.0,29.0,30.0,33.0,0.0,0.0,0.0,19.587628865979383,0.0,18.47826086956522,27.0,16.304347826086957,74.11764705882354,15.0,43.0,32.74890290646544
2020-11-21,0.0,0.0,16.0,0.0,22.0,69.0,29.0,0.0,16.0,37.0,24.0,0.0,40.20618556701031,26.0,0.0,41.0,16.304347826086957,0.0,0.0,28.0,29.366976281766814
2020-11-22,34.0,45.0,32.0,45.0,32.0,70.0,100.0,74.0,33.0,99.0,72.0,0.0,100.0,0.0,72.82608695652173,40.0,64.1304347826087,94.11764705882354,61.0,72.0,91.85065452810464
2020-11-23,34.0,76.0,0.0,15.0,11.0,28.0,0.0,15.0,0.0,24.0,32.0,12.0,0.0,13.0,36.95652173913044,40.0,32.608695652173914,37.64705882352941,0.0,28.0,35.063098106280414
2020-11-24,16.0,28.0,61.0,29.0,20.0,54.0,28.0,0.0,16.0,36.0,46.0,12.0,38.144329896907216,25.0,0.0,38.0,30.434782608695652,17.647058823529413,14.0,27.0,43.201333877786546
2020-11-25,0.0,42.0,29.0,0.0,10.0,26.0,13.0,28.0,0.0,23.0,0.0,12.0,0.0,0.0,33.69565217391305,37.0,0.0,34.11764705882353,14.0,26.0,26.410444970690683
2020-11-26,51.0,15.0,31.0,15.0,32.0,14.0,43.0,30.0,49.0,0.0,32.0,0.0,40.20618556701031,26.0,36.95652173913044,13.0,64.1304347826087,37.64705882352941,0.0,29.0,45.03130120910715
2020-11-27,100.0,15.0,15.0,29.0,31.0,14.0,14.0,58.0,81.0,36.0,31.0,60.0,57.7319587628866,62.0,18.47826086956522,39.0,15.217391304347826,36.470588235294116,44.0,68.0,66.45834243652554
2020-11-28,34.0,45.0,47.0,0.0,32.0,42.0,0.0,15.0,33.0,12.0,23.0,25.0,40.20618556701031,39.0,55.43478260869565,27.0,16.304347826086957,18.823529411764707,15.0,14.0,43.0033581671603
2020-11-29,51.0,60.0,16.0,60.0,21.0,28.0,43.0,0.0,49.0,61.0,48.0,37.0,59.79381443298969,64.0,55.43478260869565,67.0,16.304347826086957,94.11764705882354,45.0,28.0,72.80306896232872
2020-11-30,34.0,58.0,15.0,0.0,0.0,27.0,14.0,0.0,0.0,12.0,31.0,0.0,19.587628865979383,0.0,17.391304347826086,26.0,0.0,17.647058823529413,0.0,28.0,24.139520248299892
2020-12-01,51.0,30.0,16.0,15.0,31.0,41.0,43.0,15.0,49.0,24.0,39.0,73.0,59.79381443298969,26.0,36.95652173913044,13.0,79.34782608695652,18.823529411764707,45.0,14.0,58.00085678519217
2020-12-02,67.0,29.0,0.0,28.0,31.0,54.0,28.0,57.0,32.0,0.0,61.0,47.0,38.144329896907216,25.0,53.26086956521739,26.0,46.73913043478261,17.647058823529413,15.0,14.0,53.96208346350411
2020-12-03,17.0,15.0,31.0,15.0,0.0,0.0,28.0,29.0,16.0,0.0,0.0,36.0,0.0,25.0,72.82608695652173,26.0,31.52173913043478,18.823529411764707,44.0,0.0,32.64283606902094
2020-12-04,34.0,15.0,16.0,15.0,21.0,14.0,0.0,29.0,33.0,25.0,24.0,37.0,59.79381443298969,38.0,35.869565217391305,0.0,47.82608695652174,0.0,30.0,14.0,39.35540201321791
2020-12-05,17.0,15.0,32.0,15.0,0.0,0.0,0.0,0.0,17.0,12.0,48.0,12.0,20.61855670103093,26.0,18.47826086956522,0.0,16.304347826086957,37.64705882352941,0.0,29.0,25.46258572604877
2020-12-06,35.0,30.0,32.0,46.0,32.0,0.0,44.0,45.0,50.0,0.0,32.0,38.0,40.20618556701031,26.0,36.95652173913044,41.0,16.304347826086957,0.0,31.0,29.0,48.69919534543065
2020-12-07,34.0,15.0,47.0,59.0,21.0,28.0,58.0,30.0,49.0,25.0,48.0,37.0,80.41237113402062,26.0,18.47826086956522,27.0,32.608695652173914,18.823529411764707,30.0,14.0,56.260735703902654
