date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2020-12-29,53.0,0.0,34.343434343434346,0.0,73.0,22.0,48.0,28.0,80.0,54.0,32.22222222222222,0.0,0.0,34.0,100.0,27.0,0.0,27.0,22.0,54.0,46.07062089854314
2020-12-30,55.0,27.0,35.35353535353536,0.0,0.0,44.0,0.0,57.333333333333336,0.0,28.0,33.333333333333336,33.333333333333336,18.0,36.0,0.0,55.0,25.77319587628866,0.0,22.0,28.0,33.328713936129134
2020-12-31,57.0,0.0,37.37373737373738,49.0,54.0,0.0,0.0,60.0,29.0,29.0,0.0,71.71717171717172,20.0,38.0,27.0,58.0,26.804123711340207,29.0,24.0,29.0,42.74725375791099
2021-01-01,88.0,60.0,0.0,100.0,27.0,24.0,27.0,62.666666666666664,29.0,60.0,36.666666666666664,36.36363636363637,20.0,39.0,0.0,60.0,55.670103092783506,30.0,48.0,60.0,57.76625181274762
2021-01-02,26.0,0.0,34.343434343434346,45.0,0.0,22.0,24.0,56.0,26.0,28.0,0.0,33.333333333333336,0.0,35.0,25.0,27.0,0.0,26.0,44.0,54.0,33.833872541703826
2021-01-03,26.0,0.0,33.333333333333336,89.0,0.0,42.0,0.0,28.0,52.0,0.0,0.0,64.64646464646465,18.0,34.0,24.0,0.0,0.0,0.0,43.0,27.0,32.18144518433765
2021-01-04,0.0,48.0,30.303030303030305,40.0,66.0,39.0,44.0,49.333333333333336,72.0,24.0,57.77777777777778,29.292929292929294,16.0,31.0,23.0,24.0,67.01030927835052,0.0,20.0,48.0,48.75709648799007
2021-01-05,25.0,26.0,0.0,43.0,0.0,21.0,23.0,0.0,0.0,26.0,31.11111111111111,0.0,17.0,33.0,23.0,0.0,0.0,25.0,0.0,26.0,21.351118639636994
2021-01-06,100.0,51.0,95.95959595959596,0.0,69.0,62.0,68.0,26.666666666666668,25.0,51.0,61.111111111111114,0.0,67.0,65.0,70.0,77.0,70.10309278350516,100.0,62.0,51.0,78.40562097727495
2021-01-07,25.0,25.0,32.323232323232325,42.0,23.0,20.0,23.0,52.0,50.0,0.0,0.0,30.303030303030305,51.0,64.0,24.0,51.0,23.711340206185568,50.0,21.0,51.0,44.04811920859623
