,/m/05sfr2_0,/m/05sfr2_1,/m/05sfr2_2,/m/05sfr2_3,/m/05sfr2_4,/m/05sfr2_5,/m/05sfr2_6,/m/05sfr2_7,/m/05sfr2_8,/m/05sfr2_9,/m/05sfr2_10,/m/05sfr2_11,/m/05sfr2_12,/m/05sfr2_13,/m/05sfr2_14,/m/05sfr2_15,/m/05sfr2_16,/m/05sfr2_17,/m/05sfr2_18,/m/05sfr2_19,/m/05sfr2
2020-10-31,32.0,50.0,24.0,20.0,27.0,16.0,53.0,59.0,30.0,46.0,43.0,38.0,35.0,61.0,36.0,73.0,0.0,18.0,60.0,27.0,50.608930987821374
2020-11-01,11.0,34.0,24.0,20.0,14.0,16.0,36.0,30.0,15.0,46.0,14.0,26.0,0.0,16.0,36.0,30.0,13.0,54.0,46.0,41.0,35.317997293640055
2020-11-02,10.0,30.0,44.0,36.0,12.0,14.0,79.0,27.0,0.0,27.0,13.0,46.0,62.0,14.0,49.0,13.0,34.0,16.0,27.0,12.0,38.22733423545331
2020-11-03,29.0,76.0,66.0,37.0,49.0,100.0,48.0,54.0,27.0,69.0,51.0,46.0,47.0,83.0,80.0,27.0,46.0,97.0,67.0,73.0,79.29634641407307
2020-11-04,26.0,27.0,40.0,100.0,22.0,52.0,73.0,49.0,12.0,12.0,23.0,42.0,42.0,12.0,43.0,36.0,10.0,0.0,36.0,33.0,46.684709066305814
2020-11-05,54.0,28.0,52.0,85.0,57.0,67.0,30.0,76.0,76.0,13.0,36.0,32.0,44.0,52.0,31.0,25.0,21.0,30.0,25.0,34.0,58.72801082543978
2020-11-06,9.0,30.0,22.0,18.0,0.0,42.0,47.0,26.0,13.0,40.0,38.0,11.0,15.0,14.0,16.0,26.0,0.0,32.0,26.0,24.0,30.37889039242219
2020-11-07,10.0,16.0,12.0,77.0,13.0,0.0,17.0,43.0,57.0,14.0,0.0,36.0,16.0,29.0,51.0,14.0,0.0,17.0,43.0,13.0,32.34100135317997
2020-11-08,32.0,100.0,48.0,100.0,40.0,47.0,71.0,88.0,59.0,45.0,42.0,13.0,68.0,30.0,35.0,58.0,100.0,36.0,58.0,13.0,73.27469553450608
2020-11-09,0.0,45.0,44.0,55.0,24.0,28.0,0.0,40.0,13.0,27.0,0.0,46.0,31.0,0.0,32.0,26.0,34.0,16.0,0.0,36.0,33.62652232746955
2020-11-10,29.0,0.0,11.0,93.0,25.0,14.0,33.0,0.0,41.0,41.0,26.0,35.0,16.0,42.0,33.0,13.0,12.0,0.0,0.0,37.0,33.89715832205683
2020-11-11,20.0,32.0,12.0,19.0,25.0,30.0,0.0,0.0,28.0,14.0,13.0,24.0,32.0,29.0,34.0,14.0,24.0,17.0,28.0,25.0,28.41677943166441
2020-11-12,0.0,31.0,0.0,0.0,12.0,15.0,16.0,0.0,27.0,14.0,13.0,12.0,16.0,0.0,0.0,0.0,12.0,16.0,14.0,12.0,14.208389715832205
2020-11-13,20.0,16.0,11.0,0.0,37.0,15.0,0.0,14.0,14.0,0.0,0.0,12.0,32.0,28.0,17.0,41.0,12.0,16.0,14.0,25.0,21.921515561569688
2020-11-14,33.0,17.0,25.0,82.0,28.0,32.0,36.0,31.0,30.0,46.0,14.0,38.0,18.0,31.0,36.0,15.0,13.0,36.0,45.0,27.0,42.828146143437074
2020-11-15,21.0,34.0,37.0,41.0,0.0,16.0,35.0,15.0,15.0,30.0,28.0,25.0,17.0,15.0,18.0,29.0,25.0,0.0,15.0,40.0,30.85250338294993
2020-11-16,10.0,0.0,0.0,36.0,24.0,0.0,16.0,13.0,13.0,27.0,13.0,11.0,16.0,14.0,16.0,27.0,23.0,16.0,40.0,12.0,22.124492557510152
2020-11-17,10.0,15.0,11.0,55.0,12.0,71.0,32.0,54.0,27.0,27.0,39.0,46.0,16.0,14.0,32.0,40.0,46.0,16.0,13.0,36.0,41.40730717185385
2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-19,19.0,31.0,44.0,55.0,25.0,29.0,16.0,14.0,14.0,27.0,26.0,12.0,47.0,0.0,33.0,27.0,0.0,32.0,0.0,24.0,32.13802435723951
2020-11-20,10.0,0.0,11.0,19.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,7.307171853856563
2020-11-21,22.0,17.0,12.0,41.0,14.0,16.0,18.0,15.0,15.0,46.0,14.0,13.0,18.0,31.0,0.0,30.0,13.0,18.0,15.0,41.0,27.672530446549388
2020-11-22,0.0,17.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,15.0,0.0,18.0,0.0,0.0,5.2097428958051415
2020-11-23,0.0,0.0,11.0,18.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,14.0,0.0,7.104194857916102
2020-11-24,0.0,0.0,11.0,0.0,0.0,0.0,16.0,0.0,0.0,13.0,13.0,11.0,0.0,14.0,0.0,0.0,0.0,16.0,0.0,0.0,6.359945872801082
2020-11-25,9.0,30.0,0.0,18.0,24.0,14.0,0.0,26.0,0.0,13.0,12.0,22.0,0.0,13.0,16.0,0.0,0.0,31.0,26.0,12.0,17.997293640054124
2020-11-26,10.0,0.0,0.0,18.0,12.0,29.0,16.0,27.0,27.0,14.0,13.0,0.0,0.0,14.0,0.0,13.0,23.0,0.0,0.0,24.0,16.238159675236805
2020-11-27,19.0,15.0,11.0,18.0,12.0,0.0,0.0,27.0,0.0,0.0,13.0,23.0,0.0,14.0,16.0,13.0,0.0,0.0,13.0,0.0,13.125845737483083
2020-11-28,10.0,16.0,0.0,0.0,13.0,0.0,17.0,14.0,15.0,15.0,14.0,0.0,0.0,0.0,18.0,14.0,0.0,0.0,0.0,0.0,9.878213802435724
2020-11-29,11.0,17.0,24.0,20.0,27.0,31.0,18.0,0.0,15.0,15.0,14.0,12.0,17.0,15.0,18.0,29.0,25.0,18.0,15.0,13.0,23.951285520974288
2020-11-30,0.0,0.0,0.0,18.0,12.0,0.0,32.0,13.0,13.0,13.0,25.0,0.0,15.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,11.299052774018943
2020-12-01,0.0,15.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.0,4.803788903924222
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,0.0,0.0,0.0,0.0,12.0,14.0,16.0,0.0,0.0,0.0,12.0,11.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,12.0,7.171853856562922
2020-12-05,0.0,16.0,0.0,19.0,13.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,6.292286874154263
2020-12-06,10.0,16.0,0.0,0.0,26.0,15.0,18.0,0.0,15.0,15.0,14.0,12.0,0.0,15.0,0.0,0.0,0.0,0.0,14.0,0.0,11.502029769959403
2020-12-07,9.0,15.0,0.0,53.0,36.0,28.0,0.0,0.0,13.0,13.0,0.0,11.0,15.0,13.0,0.0,0.0,11.0,16.0,0.0,12.0,16.576454668470905
2020-12-08,19.0,15.0,0.0,0.0,0.0,28.0,0.0,13.0,0.0,26.0,12.0,11.0,15.0,13.0,16.0,0.0,0.0,16.0,13.0,12.0,14.140730717185384
2020-12-09,9.0,15.0,0.0,35.0,24.0,14.0,16.0,26.0,13.0,0.0,12.0,11.0,0.0,27.0,16.0,13.0,0.0,16.0,13.0,12.0,18.403247631935045
2020-12-10,29.0,30.0,11.0,54.0,0.0,0.0,48.0,13.0,13.0,27.0,13.0,11.0,15.0,0.0,16.0,39.0,0.0,16.0,13.0,12.0,24.35723951285521
2020-12-11,0.0,31.0,23.0,0.0,13.0,15.0,17.0,28.0,0.0,28.0,27.0,12.0,32.0,29.0,33.0,0.0,24.0,17.0,28.0,0.0,24.154262516914752
2020-12-12,0.0,0.0,12.0,0.0,0.0,16.0,0.0,15.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,5.751014884979702
2020-12-13,0.0,17.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.179972936400541
2020-12-14,0.0,15.0,22.0,36.0,12.0,28.0,16.0,0.0,13.0,0.0,13.0,23.0,31.0,13.0,16.0,13.0,0.0,0.0,27.0,24.0,20.433017591339645
2020-12-15,20.0,15.0,11.0,19.0,61.0,29.0,16.0,14.0,27.0,55.0,0.0,23.0,48.0,42.0,16.0,41.0,35.0,49.0,41.0,12.0,38.836265223274694
2020-12-16,10.0,16.0,0.0,19.0,25.0,29.0,49.0,0.0,14.0,0.0,13.0,12.0,32.0,0.0,0.0,14.0,12.0,33.0,41.0,37.0,24.08660351826793
2020-12-17,0.0,0.0,0.0,19.0,13.0,0.0,17.0,29.0,14.0,0.0,27.0,24.0,0.0,0.0,17.0,14.0,12.0,34.0,29.0,0.0,16.847090663058186
2020-12-18,0.0,0.0,25.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,13.0,0.0,15.0,14.0,6.698240866035182
2020-12-19,0.0,0.0,0.0,0.0,15.0,17.0,20.0,0.0,0.0,17.0,16.0,14.0,0.0,17.0,20.0,0.0,0.0,0.0,16.0,0.0,10.284167794316643
2020-12-20,0.0,19.0,14.0,69.0,16.0,37.0,20.0,17.0,35.0,0.0,0.0,15.0,0.0,18.0,0.0,51.0,29.0,41.0,34.0,62.0,32.27334235453315
2020-12-21,11.0,34.0,25.0,21.0,14.0,16.0,18.0,30.0,15.0,0.0,29.0,0.0,0.0,15.0,36.0,30.0,38.0,18.0,0.0,13.0,24.560216508795666
2020-12-22,11.0,0.0,12.0,21.0,14.0,0.0,0.0,15.0,15.0,0.0,15.0,13.0,35.0,0.0,0.0,15.0,13.0,18.0,0.0,14.0,14.276048714479025
2020-12-23,24.0,37.0,0.0,22.0,15.0,35.0,39.0,16.0,17.0,33.0,0.0,28.0,19.0,0.0,0.0,0.0,14.0,0.0,16.0,30.0,23.342354533152907
