date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-11-19,31.0,28.0,25.0,18.0,25.0,18.0,21.0,22.0,28.0,23.0,10.0,28.0,19.0,25.0,29.0,23.0,20.0,16.0,22.0,24.0,23.0613279270147
2020-11-20,25.0,30.0,29.0,18.0,19.0,28.0,27.0,30.0,29.0,24.0,26.0,32.0,28.0,31.0,28.0,27.0,33.0,35.0,31.0,28.0,28.281804358844397
2020-11-21,23.0,34.0,26.0,24.0,20.0,24.0,25.0,24.0,15.0,27.0,21.0,22.0,21.0,28.0,28.0,20.0,19.0,27.0,26.0,19.0,23.97364419665484
2020-11-22,28.0,18.0,18.0,22.0,16.0,24.0,22.0,26.0,30.0,29.0,26.0,24.0,22.0,23.0,17.0,24.0,30.0,24.0,19.0,21.0,23.466801824632537
2020-11-23,39.0,38.0,13.0,30.0,38.0,32.0,21.0,26.0,31.0,38.0,32.0,32.0,29.0,22.0,29.0,36.0,34.0,32.0,32.0,26.0,30.917384693360365
2020-11-24,38.0,33.0,38.0,29.0,36.0,35.0,39.0,35.0,33.0,30.0,29.0,32.0,31.0,31.0,34.0,24.0,35.0,42.0,32.0,36.0,34.05980739989863
2020-11-25,35.0,31.0,24.0,26.0,22.0,40.0,21.0,30.0,30.0,28.0,22.0,28.0,21.0,21.0,24.0,25.0,32.0,28.0,26.0,18.0,26.964014191586415
2020-11-26,29.0,37.0,28.0,23.0,38.0,35.0,32.0,18.0,32.0,40.0,29.0,18.0,23.0,29.0,35.0,33.0,43.0,32.0,28.0,33.0,31.170805879371514
2020-11-27,26.0,30.0,29.0,28.0,22.0,36.0,28.0,28.0,24.0,29.0,32.0,24.0,30.0,18.0,26.0,27.0,30.0,38.0,26.0,31.0,28.48454130765332
2020-11-28,20.0,26.0,28.0,29.0,21.0,23.0,29.0,26.0,28.0,22.0,17.0,17.0,23.0,17.0,30.0,28.0,31.0,27.0,26.0,20.0,24.73390775468829
2020-11-29,29.0,24.0,24.0,23.0,20.0,25.0,24.0,20.0,27.0,19.0,22.0,25.0,17.0,28.0,20.0,21.0,24.0,23.0,22.0,22.0,23.264064875823617
2020-11-30,39.0,22.0,32.0,26.0,25.0,45.0,23.0,29.0,36.0,24.0,28.0,28.0,31.0,22.0,37.0,24.0,36.0,30.0,22.0,16.0,29.14343639128231
2020-12-01,23.0,17.0,27.0,33.0,26.0,24.0,20.0,25.0,22.0,25.0,16.0,26.0,18.0,29.0,24.0,24.0,21.0,28.0,16.0,26.0,23.82159148504815
2020-12-02,23.0,20.0,11.0,21.0,19.0,27.0,20.0,22.0,25.0,22.0,18.0,14.0,11.0,19.0,27.0,16.0,19.0,13.0,16.0,14.0,19.107957425240752
2020-12-03,23.0,28.0,15.0,23.0,20.0,19.0,24.0,19.0,16.0,22.0,25.0,23.0,19.0,27.0,26.0,21.0,16.0,20.0,22.0,19.0,21.642169285352253
2020-12-04,17.0,14.0,18.0,18.0,16.0,18.0,18.0,16.0,19.0,22.0,15.0,21.0,18.0,27.0,16.0,18.0,13.0,20.0,21.0,16.0,18.297009630005068
2020-12-05,14.0,19.0,17.0,16.0,22.0,30.0,18.0,15.0,16.0,17.0,17.0,21.0,14.0,26.0,16.0,16.0,16.0,5.0,13.0,11.0,17.181956411556005
2020-12-06,13.0,21.0,19.0,8.0,17.0,23.0,5.0,19.0,16.0,20.0,13.0,11.0,17.0,13.0,21.0,13.0,22.0,16.0,10.0,16.0,15.864166244298023
2020-12-07,26.0,25.0,20.0,23.0,22.0,22.0,16.0,21.0,27.0,17.0,25.0,20.0,25.0,22.0,22.0,20.0,19.0,28.0,18.0,14.0,21.895590471363406
2020-12-08,36.0,31.0,22.0,31.0,28.0,26.0,23.0,31.0,31.0,30.0,26.0,25.0,27.0,29.0,28.0,31.0,29.0,37.0,25.0,36.0,29.49822605169792
2020-12-09,23.0,28.0,25.0,27.0,22.0,24.0,20.0,34.0,22.0,24.0,22.0,16.0,11.0,24.0,19.0,29.0,31.0,29.0,31.0,30.0,24.885960466294982
2020-12-10,36.0,39.0,23.0,22.0,22.0,32.0,25.0,27.0,28.0,35.0,30.0,21.0,24.0,27.0,30.0,32.0,33.0,31.0,33.0,21.0,28.940699442473388
2020-12-11,30.0,22.0,34.0,20.0,33.0,36.0,35.0,25.0,29.0,22.0,27.0,30.0,23.0,25.0,33.0,22.0,34.0,26.0,24.0,30.0,28.383172833248857
2020-12-12,28.0,23.0,26.0,27.0,31.0,35.0,26.0,33.0,24.0,27.0,29.0,23.0,35.0,24.0,34.0,27.0,22.0,32.0,33.0,33.0,28.991383679675618
2020-12-13,26.0,43.0,26.0,28.0,41.0,31.0,26.0,38.0,34.0,35.0,29.0,26.0,32.0,24.0,47.0,27.0,39.0,30.0,33.0,31.0,32.74201723264064
2020-12-14,35.0,30.0,30.0,19.0,32.0,39.0,35.0,32.0,28.0,29.0,31.0,24.0,31.0,21.0,28.0,27.0,31.0,33.0,23.0,25.0,29.54891028890015
2020-12-15,27.0,33.0,26.0,42.0,31.0,35.0,30.0,20.0,40.0,29.0,38.0,33.0,26.0,24.0,34.0,21.0,29.0,42.0,30.0,30.0,31.424227065382663
2020-12-16,18.0,30.0,34.0,23.0,28.0,19.0,33.0,40.0,19.0,21.0,27.0,26.0,26.0,30.0,30.0,24.0,31.0,26.0,26.0,30.0,27.420172326406487
2020-12-17,18.0,25.0,15.0,27.0,15.0,35.0,16.0,29.0,26.0,8.0,34.0,18.0,20.0,11.0,19.0,27.0,30.0,22.0,16.0,16.0,21.642169285352253
2020-12-18,36.0,22.0,30.0,24.0,32.0,38.0,24.0,21.0,26.0,23.0,25.0,25.0,27.0,24.0,19.0,21.0,27.0,22.0,28.0,15.0,25.798276735935122
2020-12-19,32.0,45.0,42.0,31.0,37.0,32.0,39.0,23.0,32.0,30.0,28.0,32.0,36.0,19.0,42.0,38.0,34.0,33.0,18.0,36.0,33.40091231626964
2020-12-20,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.0,100.0,100.0,100.0,100.0,100.0,91.0,100.0,100.0,97.0,93.0,98.0,100.0
2020-12-21,96.0,88.0,93.0,72.0,81.0,100.0,80.0,86.0,100.0,72.0,85.0,83.0,99.0,68.0,100.0,100.0,99.0,100.0,100.0,100.0,91.33299543841865
2020-12-22,49.0,40.0,36.0,52.0,39.0,52.0,42.0,50.0,40.0,32.0,36.0,46.0,37.0,42.0,50.0,34.0,58.0,48.0,41.0,33.0,43.4363912823112
2020-12-23,23.0,45.0,50.0,31.0,41.0,24.0,45.0,35.0,58.0,29.0,25.0,43.0,43.0,45.0,29.0,31.0,32.0,39.0,38.0,21.0,36.84744044602129
