,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,1.8357980622131567
2020-02-15,8.0,12.0,9.0,9.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,9.0,8.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,4.487506374298828
2020-02-16,15.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,17.0,0.0,18.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,7.0,0.0,5.150433452320245
2020-02-17,0.0,0.0,7.0,8.0,7.0,6.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,2.855685874553799
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,7.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7338092809790924
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,15.0,11.0,8.0,9.0,8.0,19.0,26.0,31.0,27.0,31.0,39.0,17.0,23.0,0.0,12.0,24.0,14.0,8.0,22.0,8.0,17.950025497195313
2020-02-24,27.0,10.0,30.0,16.0,21.0,28.0,31.0,18.0,16.0,19.0,17.0,23.0,27.0,15.0,16.0,37.0,25.0,15.0,19.0,14.0,21.62162162162162
2020-02-25,13.0,58.0,28.0,30.0,0.0,11.0,38.0,36.0,55.0,36.0,32.0,22.0,33.0,21.0,5.0,14.0,24.0,21.0,19.0,13.0,25.95614482406935
2020-02-26,25.0,37.0,27.0,36.0,19.0,25.0,21.0,33.0,44.0,34.0,23.0,29.0,19.0,20.0,15.0,26.0,17.0,26.0,29.0,19.0,26.721060683324836
2020-02-27,0.0,10.0,0.0,7.0,13.0,11.0,7.0,9.0,8.0,9.0,0.0,7.0,6.0,14.0,0.0,0.0,12.0,7.0,12.0,13.0,7.394186639469659
2020-02-28,7.0,10.0,7.0,16.0,7.0,11.0,24.0,0.0,16.0,19.0,0.0,16.0,14.0,22.0,16.0,7.0,6.0,15.0,13.0,14.0,12.23865374808771
2020-02-29,7.0,41.0,22.0,8.0,14.0,23.0,16.0,18.0,32.0,46.0,0.0,8.0,7.0,15.0,27.0,0.0,32.0,14.0,13.0,7.0,17.848036715961246
2020-03-01,14.0,0.0,8.0,24.0,0.0,11.0,16.0,9.0,8.0,19.0,9.0,8.0,7.0,15.0,0.0,7.0,6.0,7.0,13.0,14.0,9.943906170321265
2020-03-02,19.0,10.0,20.0,29.0,0.0,16.0,14.0,26.0,23.0,35.0,16.0,15.0,0.0,20.0,5.0,13.0,12.0,7.0,12.0,13.0,15.553289138194799
2020-03-03,13.0,10.0,14.0,8.0,0.0,11.0,15.0,9.0,15.0,18.0,25.0,8.0,13.0,14.0,0.0,14.0,6.0,14.0,6.0,13.0,11.52473227944926
2020-03-04,6.0,19.0,20.0,15.0,31.0,21.0,22.0,17.0,22.0,35.0,0.0,22.0,19.0,27.0,15.0,27.0,30.0,13.0,12.0,19.0,19.989801121876596
2020-03-05,20.0,40.0,21.0,23.0,13.0,11.0,30.0,27.0,31.0,0.0,16.0,8.0,40.0,14.0,5.0,7.0,24.0,28.0,12.0,20.0,19.88781234064253
2020-03-06,34.0,50.0,15.0,16.0,7.0,17.0,23.0,27.0,32.0,9.0,43.0,39.0,0.0,0.0,16.0,36.0,19.0,14.0,0.0,14.0,20.958694543600206
2020-03-07,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,8.0,7.0,0.0,0.0,15.0,2.600713921468638
2020-03-08,0.0,0.0,23.0,17.0,22.0,18.0,8.0,29.0,0.0,20.0,36.0,0.0,15.0,15.0,6.0,8.0,7.0,0.0,7.0,15.0,12.544620091789904
2020-03-09,6.0,10.0,28.0,22.0,13.0,16.0,15.0,9.0,23.0,26.0,8.0,22.0,19.0,34.0,10.0,7.0,18.0,14.0,0.0,19.0,16.26721060683325
2020-03-10,27.0,30.0,36.0,31.0,13.0,11.0,46.0,54.0,24.0,37.0,8.0,8.0,20.0,21.0,16.0,14.0,25.0,7.0,13.0,33.0,24.17134115247323
2020-03-11,13.0,20.0,7.0,8.0,7.0,6.0,8.0,0.0,8.0,9.0,17.0,15.0,0.0,14.0,11.0,7.0,0.0,7.0,13.0,20.0,9.688934217236104
2020-03-12,39.0,67.0,42.0,15.0,26.0,38.0,30.0,43.0,53.0,27.0,32.0,44.0,45.0,28.0,25.0,21.0,30.0,41.0,24.0,13.0,34.82916879143294
2020-03-13,100.0,100.0,66.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-03-14,67.0,55.0,64.0,59.0,29.0,42.0,17.0,70.0,61.0,51.0,94.0,60.0,37.0,71.0,47.0,48.0,55.0,39.0,63.0,81.0,56.60377358490566
2020-03-15,67.0,72.0,66.0,50.0,49.0,30.0,50.0,100.0,100.0,67.0,76.0,56.0,37.0,85.0,58.0,65.0,68.0,72.0,41.0,61.0,64.7628760836308
2020-03-16,45.0,58.0,36.0,58.0,50.0,47.0,32.0,61.0,46.0,70.0,70.0,58.0,28.0,42.0,27.0,72.0,21.0,35.0,48.0,50.0,48.64864864864865
2020-03-17,40.0,50.0,37.0,39.0,34.0,33.0,20.0,46.0,40.0,63.0,43.0,39.0,63.0,36.0,18.0,43.0,26.0,42.0,21.0,34.0,39.11269760326364
2020-03-18,37.0,64.0,39.0,36.0,24.0,36.0,28.0,57.0,15.0,42.0,38.0,63.0,49.0,52.0,48.0,13.0,34.0,45.0,35.0,24.0,39.72463029066803
2020-03-19,50.0,75.0,100.0,50.0,80.0,21.0,65.0,77.0,45.0,77.0,40.0,43.0,63.0,54.0,44.0,33.0,41.0,53.0,47.0,56.0,56.80775114737379
2020-03-20,48.0,44.0,38.0,28.0,30.0,20.0,28.0,41.0,14.0,24.0,45.0,28.0,12.0,51.0,28.0,44.0,22.0,45.0,17.0,42.0,33.095359510453854
2020-03-21,61.0,62.0,52.0,55.0,55.0,29.0,62.0,64.0,24.0,47.0,70.0,39.0,48.0,51.0,49.0,29.0,38.0,58.0,79.0,41.0,51.65731769505354
2020-03-22,47.0,50.0,51.0,46.0,20.0,22.0,46.0,82.0,39.0,46.0,74.0,39.0,86.0,70.0,26.0,21.0,44.0,49.0,51.0,40.0,48.39367669556349
2020-03-23,21.0,61.0,50.0,53.0,46.0,25.0,72.0,49.0,37.0,56.0,46.0,41.0,56.0,11.0,37.0,28.0,38.0,44.0,15.0,47.0,42.47832738398776
2020-03-24,34.0,76.0,60.0,32.0,44.0,37.0,51.0,53.0,20.0,84.0,49.0,33.0,22.0,36.0,44.0,48.0,15.0,18.0,26.0,34.0,41.61142274349821
2020-03-25,40.0,52.0,31.0,27.0,17.0,9.0,13.0,38.0,20.0,40.0,28.0,40.0,34.0,12.0,13.0,49.0,16.0,30.0,11.0,22.0,27.63895971443141
2020-03-26,11.0,17.0,25.0,26.0,11.0,14.0,46.0,23.0,27.0,31.0,43.0,20.0,11.0,30.0,13.0,30.0,11.0,24.0,21.0,17.0,22.99847016828149
2020-03-27,27.0,16.0,29.0,19.0,49.0,23.0,44.0,44.0,32.0,45.0,28.0,19.0,44.0,59.0,13.0,41.0,35.0,11.0,15.0,27.0,31.61652218255992
2020-03-28,20.0,59.0,21.0,38.0,33.0,27.0,15.0,18.0,39.0,9.0,33.0,22.0,26.0,35.0,36.0,14.0,25.0,14.0,37.0,20.0,27.58796532381438
2020-03-29,46.0,58.0,28.0,37.0,26.0,22.0,15.0,26.0,62.0,27.0,41.0,37.0,13.0,35.0,20.0,7.0,12.0,34.0,12.0,39.0,30.44365119836818
2020-03-30,33.0,16.0,42.0,58.0,33.0,28.0,19.0,45.0,39.0,38.0,28.0,19.0,17.0,59.0,22.0,41.0,42.0,47.0,16.0,33.0,34.42121366649668
2020-03-31,16.0,33.0,42.0,25.0,16.0,23.0,37.0,29.0,19.0,23.0,21.0,25.0,27.0,35.0,26.0,35.0,30.0,29.0,26.0,22.0,27.485976542580318
2020-04-01,22.0,17.0,12.0,6.0,22.0,14.0,19.0,30.0,33.0,23.0,21.0,26.0,11.0,24.0,17.0,24.0,5.0,17.0,21.0,17.0,19.42886282508924
2020-04-02,11.0,42.0,12.0,13.0,6.0,5.0,26.0,15.0,13.0,8.0,14.0,26.0,23.0,18.0,9.0,6.0,5.0,18.0,16.0,11.0,15.145334013258543
2020-04-03,29.0,44.0,13.0,34.0,18.0,24.0,27.0,0.0,35.0,33.0,37.0,20.0,18.0,44.0,23.0,26.0,11.0,19.0,22.0,35.0,26.10912799592045
2020-04-04,7.0,20.0,29.0,23.0,20.0,17.0,23.0,18.0,16.0,38.0,17.0,16.0,0.0,29.0,11.0,14.0,6.0,0.0,19.0,7.0,16.8281489036206
2020-04-05,21.0,10.0,37.0,0.0,13.0,17.0,23.0,9.0,8.0,37.0,51.0,15.0,20.0,21.0,11.0,29.0,6.0,14.0,32.0,20.0,20.09178990311066
2020-04-06,11.0,17.0,12.0,0.0,17.0,9.0,13.0,8.0,7.0,0.0,0.0,20.0,6.0,18.0,4.0,0.0,5.0,12.0,5.0,6.0,8.669046404895461
2020-04-07,29.0,35.0,13.0,34.0,12.0,20.0,34.0,32.0,35.0,16.0,29.0,27.0,18.0,25.0,0.0,13.0,27.0,12.0,22.0,29.0,23.55940846506884
2020-04-08,29.0,26.0,19.0,21.0,6.0,14.0,7.0,24.0,28.0,16.0,22.0,13.0,24.0,12.0,18.0,19.0,27.0,19.0,5.0,6.0,18.103008669046407
2020-04-09,6.0,18.0,0.0,21.0,24.0,10.0,7.0,8.0,28.0,17.0,37.0,7.0,24.0,13.0,14.0,13.0,28.0,19.0,17.0,24.0,17.08312085670576
2020-04-10,18.0,18.0,26.0,14.0,0.0,0.0,7.0,24.0,29.0,0.0,8.0,14.0,12.0,32.0,5.0,7.0,0.0,19.0,17.0,12.0,13.360530341662418
2020-04-11,26.0,68.0,42.0,30.0,32.0,38.0,22.0,53.0,77.0,36.0,24.0,52.0,33.0,63.0,21.0,35.0,36.0,21.0,49.0,46.0,40.99949005609383
2020-04-12,20.0,29.0,43.0,38.0,20.0,27.0,38.0,35.0,8.0,46.0,34.0,46.0,20.0,42.0,31.0,21.0,49.0,28.0,38.0,26.0,32.58541560428353
2020-04-13,6.0,44.0,13.0,27.0,18.0,5.0,34.0,24.0,42.0,41.0,22.0,27.0,6.0,25.0,37.0,19.0,17.0,19.0,17.0,24.0,23.814380418154006
2020-04-14,23.0,17.0,12.0,27.0,12.0,0.0,13.0,8.0,20.0,16.0,29.0,13.0,35.0,19.0,9.0,6.0,11.0,19.0,16.0,17.0,16.420193778684347
2020-04-15,0.0,26.0,12.0,13.0,6.0,0.0,13.0,31.0,14.0,8.0,22.0,20.0,12.0,12.0,9.0,12.0,5.0,12.0,11.0,6.0,12.44263131055584
2020-04-16,0.0,17.0,19.0,0.0,0.0,19.0,0.0,8.0,14.0,8.0,7.0,7.0,6.0,0.0,13.0,19.0,0.0,18.0,11.0,17.0,9.33197348291688
2020-04-17,6.0,0.0,12.0,0.0,6.0,5.0,0.0,8.0,7.0,16.0,22.0,0.0,0.0,6.0,0.0,0.0,16.0,6.0,11.0,0.0,6.170321264660887
2020-04-18,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,5.0,0.0,0.0,7.0,6.0,0.0,1.988781234064253
2020-04-19,6.0,9.0,0.0,7.0,6.0,10.0,14.0,24.0,0.0,0.0,15.0,0.0,12.0,6.0,0.0,6.0,11.0,6.0,17.0,12.0,8.210096889342173
