,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-10-24,58.0,48.0,39.0,40.0,14.0,0.0,0.0,0.0,0.0,20.0,42.0,0.0,20.0,34.0,20.0,20.0,0.0,22.82608695652174,58.0,21.0,38.46604429800476
2020-10-25,28.0,69.0,76.0,58.0,28.0,20.0,0.0,0.0,38.0,77.0,81.0,73.0,77.0,49.0,19.0,39.0,38.0,0.0,94.0,100.0,81.1715174812374
2020-10-26,13.0,22.0,36.0,36.0,26.0,19.0,57.0,56.0,55.0,0.0,19.0,51.0,18.0,31.0,0.0,93.0,18.0,85.8695652173913,18.0,19.0,56.65751418634449
2020-10-27,13.0,63.0,35.0,18.0,26.0,38.0,37.0,14.0,53.0,18.0,56.0,34.0,18.0,0.0,18.0,54.0,18.0,63.04347826086956,35.0,37.0,54.567087680761475
2020-10-28,27.0,0.0,18.0,37.0,27.0,39.0,38.0,28.0,37.0,38.0,0.0,35.0,19.0,16.0,0.0,37.0,36.0,21.73913043478261,36.0,39.0,44.521325279150645
2020-10-29,26.0,22.0,18.0,36.0,26.0,78.0,38.0,28.0,55.0,18.0,76.0,17.0,18.0,15.0,0.0,37.0,0.0,64.1304347826087,36.0,19.0,52.806150466776494
2020-10-30,24.0,96.0,32.0,48.0,23.0,17.0,16.0,0.0,0.0,49.0,34.0,46.0,32.0,42.0,48.0,33.0,16.0,18.47826086956522,32.0,17.0,52.498627127951664
2020-10-31,0.0,81.0,49.0,100.0,48.0,18.0,52.0,100.0,49.0,68.0,18.0,48.0,100.0,28.0,100.0,51.0,50.0,78.26086956521739,65.0,35.0,95.84477393373605
2020-11-01,12.0,20.0,66.0,17.0,12.0,53.0,17.0,13.0,67.0,0.0,18.0,32.0,0.0,14.0,33.0,51.0,33.0,19.565217391304348,16.0,35.0,44.50668131063518
2020-11-02,24.0,99.0,49.0,66.0,60.0,18.0,69.0,38.0,100.0,51.0,35.0,32.0,67.0,57.0,34.0,34.0,17.0,96.73913043478261,16.0,35.0,84.01244737323813
2020-11-03,37.0,41.0,67.0,17.0,37.0,92.0,53.0,39.0,68.0,17.0,0.0,33.0,52.0,59.0,17.0,69.0,68.0,100.0,33.0,0.0,75.69833424858136
2020-11-04,33.0,54.0,30.0,31.0,33.0,16.0,63.0,35.0,61.0,47.0,0.0,58.0,46.0,26.0,77.0,47.0,15.0,53.26086956521739,30.0,16.0,64.94233937397033
2020-11-05,35.0,57.0,47.0,16.0,23.0,17.0,33.0,12.0,0.0,82.0,67.0,61.0,65.0,27.0,64.0,33.0,16.0,18.47826086956522,62.0,66.0,67.48672890353285
2020-11-06,0.0,40.0,33.0,33.0,35.0,17.0,34.0,0.0,16.0,66.0,18.0,47.0,66.0,42.0,0.0,17.0,32.0,19.565217391304348,0.0,34.0,46.274940508877904
2020-11-07,24.0,19.0,64.0,63.0,46.0,51.0,0.0,36.0,48.0,66.0,67.0,31.0,48.0,14.0,48.0,16.0,32.0,56.52173913043478,31.0,17.0,65.46952224052718
2020-11-08,36.0,79.0,65.0,49.0,59.0,53.0,87.0,26.0,99.0,68.0,69.0,78.0,67.0,29.0,49.0,50.0,33.0,57.608695652173914,65.0,69.0,100.0
2020-11-09,24.0,60.0,66.0,33.0,12.0,53.0,52.0,25.0,66.0,17.0,35.0,48.0,33.0,43.0,17.0,67.0,66.0,39.130434782608695,49.0,52.0,72.17279882848251
2020-11-10,25.0,80.0,100.0,50.0,60.0,36.0,17.0,13.0,17.0,69.0,89.0,48.0,67.0,43.0,84.0,17.0,17.0,0.0,83.0,70.0,82.93977667948013
2020-11-11,23.0,38.0,16.0,16.0,11.0,67.0,32.0,36.0,79.0,48.0,17.0,0.0,16.0,27.0,32.0,48.0,78.0,0.0,16.0,0.0,50.52169137836353
2020-11-12,61.0,40.0,17.0,34.0,49.0,36.0,18.0,39.0,0.0,52.0,36.0,32.0,17.0,0.0,69.0,0.0,34.0,19.565217391304348,50.0,71.0,56.8002928793703
2020-11-13,24.0,20.0,49.0,33.0,24.0,35.0,34.0,25.0,16.0,17.0,70.0,47.0,50.0,42.0,66.0,17.0,49.0,0.0,65.0,52.0,61.88907193849533
2020-11-14,24.0,20.0,16.0,33.0,24.0,36.0,86.0,38.0,83.0,34.0,35.0,47.0,17.0,29.0,51.0,51.0,66.0,39.130434782608695,50.0,35.0,68.55207761303313
2020-11-15,24.0,58.0,48.0,49.0,36.0,89.0,67.0,38.0,49.0,100.0,17.0,31.0,16.0,70.0,33.0,68.0,65.0,96.73913043478261,32.0,51.0,87.38056013179569
2020-11-16,37.0,20.0,49.0,34.0,12.0,36.0,52.0,13.0,17.0,68.0,36.0,48.0,68.0,57.0,34.0,0.0,50.0,19.565217391304348,16.0,17.0,57.55811825004576
2020-11-17,13.0,41.0,17.0,34.0,25.0,18.0,70.0,38.0,33.0,52.0,18.0,33.0,68.0,29.0,68.0,69.0,67.0,39.130434782608695,34.0,53.0,68.97309170785283
2020-11-18,36.0,60.0,33.0,83.0,36.0,0.0,0.0,0.0,0.0,34.0,70.0,32.0,17.0,57.0,34.0,0.0,0.0,19.565217391304348,64.0,70.0,54.35841112941606
2020-11-19,25.0,61.0,17.0,17.0,24.0,18.0,17.0,0.0,0.0,17.0,18.0,64.0,68.0,29.0,51.0,0.0,0.0,0.0,16.0,18.0,38.73329672341204
2020-11-20,12.0,62.0,34.0,0.0,25.0,18.0,0.0,13.0,17.0,53.0,73.0,82.0,34.0,29.0,34.0,18.0,0.0,20.652173913043477,67.0,54.0,54.36573311367379
2020-11-21,37.0,0.0,17.0,51.0,12.0,18.0,18.0,52.0,0.0,52.0,35.0,49.0,68.0,43.0,51.0,35.0,17.0,40.21739130434783,33.0,53.0,57.360424675086946
2020-11-22,49.0,61.0,33.0,51.0,25.0,72.0,70.0,25.0,68.0,51.0,18.0,48.0,51.0,59.0,34.0,68.0,100.0,80.43478260869566,49.0,35.0,88.19696137653303
2020-11-23,74.0,81.0,67.0,67.0,37.0,55.0,69.0,51.0,51.0,86.0,35.0,16.0,34.0,29.0,68.0,35.0,17.0,59.78260869565217,100.0,70.0,92.77320153761667
2020-11-24,24.0,59.0,16.0,0.0,12.0,70.0,85.0,50.0,65.0,0.0,35.0,16.0,0.0,28.0,33.0,100.0,65.0,77.17391304347827,32.0,34.0,67.46110195863078
2020-11-25,23.0,38.0,47.0,79.0,23.0,100.0,49.0,36.0,16.0,48.0,51.0,15.0,48.0,54.0,0.0,16.0,16.0,55.43478260869565,31.0,82.0,69.67234120446639
2020-11-26,12.0,0.0,34.0,34.0,0.0,54.0,0.0,39.0,17.0,34.0,0.0,16.0,0.0,29.0,34.0,35.0,17.0,0.0,17.0,18.0,32.839099395936294
2020-11-27,24.0,39.0,16.0,16.0,12.0,17.0,17.0,25.0,32.0,17.0,17.0,16.0,33.0,14.0,33.0,33.0,32.0,0.0,16.0,34.0,37.30184880102507
2020-11-28,0.0,40.0,49.0,33.0,0.0,52.0,17.0,12.0,16.0,17.0,17.0,46.0,17.0,42.0,0.0,49.0,48.0,76.08695652173913,48.0,34.0,51.62365000915247
2020-11-29,12.0,20.0,0.0,17.0,24.0,0.0,0.0,13.0,33.0,0.0,17.0,0.0,33.0,0.0,17.0,34.0,17.0,0.0,16.0,17.0,22.734761120263588
2020-11-30,71.0,39.0,48.0,32.0,35.0,52.0,67.0,49.0,48.0,32.0,17.0,46.0,32.0,41.0,49.0,49.0,48.0,56.52173913043478,48.0,84.0,79.44719018854109
2020-12-01,49.0,40.0,16.0,49.0,36.0,18.0,52.0,13.0,17.0,34.0,53.0,32.0,34.0,28.0,50.0,17.0,33.0,19.565217391304348,49.0,35.0,56.8002928793703
2020-12-02,61.0,20.0,32.0,16.0,24.0,17.0,50.0,25.0,16.0,0.0,52.0,48.0,17.0,28.0,49.0,66.0,98.0,57.608695652173914,16.0,52.0,62.69815119897491
2020-12-03,24.0,59.0,16.0,17.0,36.0,18.0,17.0,51.0,16.0,33.0,17.0,32.0,50.0,0.0,17.0,0.0,16.0,19.565217391304348,32.0,35.0,42.57001647446458
2020-12-04,24.0,20.0,16.0,17.0,24.0,35.0,51.0,25.0,33.0,17.0,0.0,47.0,33.0,28.0,33.0,50.0,66.0,19.565217391304348,32.0,17.0,49.47464762950759
2020-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,19.565217391304348,0.0,0.0,2.994691561413142
2020-12-06,36.0,20.0,49.0,66.0,0.0,17.0,34.0,25.0,0.0,34.0,35.0,79.0,33.0,28.0,16.0,17.0,32.0,57.608695652173914,48.0,69.0,58.57221306974189
2020-12-07,24.0,79.0,48.0,66.0,12.0,53.0,51.0,38.0,33.0,50.0,0.0,31.0,33.0,42.0,66.0,51.0,0.0,39.130434782608695,65.0,35.0,68.72048325096101
2020-12-08,12.0,40.0,33.0,34.0,25.0,72.0,88.0,52.0,51.0,34.0,0.0,16.0,17.0,29.0,34.0,52.0,34.0,19.565217391304348,0.0,35.0,57.05290133626212
2020-12-09,12.0,0.0,33.0,50.0,24.0,71.0,35.0,51.0,84.0,34.0,53.0,0.0,51.0,14.0,33.0,34.0,17.0,19.565217391304348,33.0,70.0,60.505216913783634
2020-12-10,100.0,62.0,17.0,69.0,100.0,37.0,0.0,13.0,69.0,89.0,92.0,100.0,0.0,44.0,70.0,18.0,51.0,20.652173913043477,17.0,55.0,86.19439868204283
2020-12-11,0.0,0.0,17.0,35.0,37.0,37.0,18.0,0.0,52.0,53.0,36.0,0.0,17.0,44.0,17.0,17.0,34.0,60.869565217391305,17.0,0.0,41.416803953871494
2020-12-12,25.0,41.0,17.0,52.0,37.0,56.0,36.0,26.0,0.0,17.0,36.0,17.0,0.0,15.0,18.0,52.0,35.0,0.0,17.0,18.0,43.364451766428694
2020-12-13,0.0,39.0,81.0,50.0,24.0,53.0,34.0,26.0,49.0,67.0,53.0,16.0,99.0,56.0,50.0,68.0,0.0,78.26086956521739,16.0,51.0,76.64653120995789
2020-12-14,24.0,20.0,17.0,0.0,36.0,0.0,0.0,25.0,33.0,35.0,53.0,80.0,67.0,43.0,33.0,34.0,16.0,19.565217391304348,0.0,35.0,48.04319970712063
2020-12-15,53.0,43.0,36.0,71.0,26.0,19.0,37.0,14.0,36.0,92.0,38.0,17.0,36.0,46.0,18.0,54.0,54.0,20.652173913043477,17.0,75.0,67.58557569101225
2020-12-16,13.0,42.0,51.0,17.0,13.0,74.0,18.0,54.0,35.0,54.0,19.0,50.0,18.0,45.0,35.0,71.0,35.0,41.30434782608695,17.0,18.0,60.6516565989383
2020-12-17,42.0,23.0,56.0,57.0,14.0,0.0,19.0,0.0,37.0,0.0,100.0,18.0,95.0,16.0,38.0,38.0,19.0,43.47826086956522,93.0,99.0,67.99194581731648
2020-12-18,28.0,47.0,57.0,58.0,14.0,21.0,0.0,29.0,0.0,0.0,62.0,56.0,19.0,16.0,19.0,20.0,19.0,22.82608695652174,57.0,81.0,52.69632070291049
2020-12-19,14.0,70.0,20.0,39.0,14.0,21.0,0.0,0.0,19.0,20.0,62.0,37.0,39.0,66.0,20.0,19.0,0.0,0.0,39.0,20.0,43.70126304228445
2020-12-20,14.0,0.0,19.0,0.0,14.0,21.0,100.0,88.0,76.0,0.0,20.0,37.0,0.0,33.0,39.0,80.0,76.0,45.65217391304348,19.0,41.0,60.84935017389712
2020-12-21,26.0,44.0,18.0,55.0,27.0,19.0,37.0,14.0,18.0,0.0,58.0,18.0,36.0,47.0,18.0,37.0,18.0,21.73913043478261,36.0,19.0,47.72103239978034
2020-12-22,53.0,0.0,36.0,18.0,13.0,0.0,19.0,28.0,18.0,37.0,19.0,34.0,54.0,47.0,55.0,18.0,36.0,0.0,53.0,76.0,51.70053084385868
