,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2020-03-02,23.0,48.0,46.0,33.0,51.0,41.0,45.0,54.0,46.0,34.0,45.0,44.0,32.0,46.0,37.0,38.0,50.0,27.0,45.0,44.0,45.226404800872885
2020-03-03,40.0,50.0,33.0,36.0,46.0,28.0,50.0,48.0,40.0,31.0,37.0,29.0,41.0,30.0,26.0,39.0,45.0,51.0,34.0,40.0,42.225859247135844
2020-03-04,33.0,50.0,32.0,45.0,44.0,36.0,46.0,44.0,43.0,34.0,42.0,46.0,67.0,31.0,45.0,38.0,47.0,41.0,49.0,59.0,47.572285870158204
2020-03-05,41.0,34.0,40.0,37.0,43.0,38.0,35.0,39.0,49.0,31.0,53.0,28.0,35.0,35.0,24.0,43.0,28.0,34.0,41.0,41.0,40.8619749045281
2020-03-06,38.0,32.0,37.0,44.0,44.0,31.0,45.0,49.0,49.0,47.0,36.0,41.0,30.0,31.0,41.0,29.0,38.0,28.0,38.0,53.0,42.607746863066005
2020-03-07,30.0,41.0,31.0,23.0,37.0,43.0,40.0,36.0,36.0,39.0,45.0,36.0,30.0,41.0,26.0,39.0,36.0,28.0,33.0,28.0,38.07965084560829
2020-03-08,50.0,36.0,23.0,44.0,42.0,29.0,41.0,39.0,58.0,27.0,43.0,38.0,35.0,28.0,27.0,21.0,37.0,34.0,35.0,38.0,39.55264593562465
2020-03-09,34.0,30.0,35.0,38.0,32.0,38.0,44.0,40.0,48.0,39.0,38.0,43.0,45.0,38.0,29.0,19.0,43.0,39.0,40.0,29.0,40.42553191489361
2020-03-10,56.0,52.0,51.0,51.0,55.0,53.0,58.0,47.0,65.0,47.0,64.0,51.0,62.0,50.0,46.0,49.0,42.0,42.0,62.0,47.0,57.283142389525366
2020-03-11,44.0,26.0,47.0,45.0,56.0,54.0,55.0,58.0,48.0,42.0,47.0,57.0,44.0,52.0,47.0,41.0,52.0,43.0,23.0,55.0,51.06382978723404
2020-03-12,45.0,56.0,47.0,52.0,62.0,41.0,67.0,71.0,59.0,48.0,59.0,60.0,58.0,44.0,43.0,51.0,59.0,48.0,64.0,65.0,59.95635570103655
2020-03-13,81.0,98.0,81.0,95.0,100.0,85.0,88.0,100.0,85.0,90.0,95.0,88.0,90.0,79.0,56.0,85.0,90.0,75.0,88.0,90.0,94.87179487179486
2020-03-14,100.0,100.0,88.0,65.0,94.0,100.0,84.0,98.0,86.0,92.0,94.0,94.0,98.0,81.0,100.0,67.0,100.0,100.0,100.0,92.0,100.0
2020-03-15,76.0,80.0,100.0,86.0,95.0,94.0,100.0,75.0,75.0,84.0,100.0,100.0,74.0,86.0,60.0,60.0,85.0,73.0,90.0,66.0,90.50736497545007
2020-03-16,93.0,94.0,69.0,100.0,89.0,81.0,83.0,87.0,100.0,100.0,87.0,97.0,100.0,100.0,71.0,100.0,100.0,86.0,83.0,100.0,99.29078014184397
2020-03-17,84.0,85.0,74.0,83.0,84.0,78.0,77.0,94.0,90.0,89.0,96.0,89.0,82.0,76.0,65.0,80.0,85.0,85.0,65.0,92.0,90.18003273322422
2020-03-18,63.0,66.0,65.0,73.0,77.0,60.0,68.0,66.0,78.0,75.0,76.0,51.0,92.0,75.0,65.0,66.0,68.0,56.0,72.0,78.0,75.83196944899072
2020-03-19,58.0,67.0,66.0,76.0,64.0,58.0,60.0,61.0,72.0,71.0,60.0,62.0,70.0,62.0,29.0,55.0,61.0,37.0,60.0,75.0,66.77577741407528
2020-03-20,54.0,63.0,55.0,63.0,67.0,67.0,57.0,82.0,51.0,57.0,82.0,77.0,76.0,59.0,53.0,56.0,66.0,61.0,65.0,67.0,69.72176759410802
2020-03-21,57.0,69.0,60.0,55.0,67.0,52.0,61.0,72.0,51.0,63.0,71.0,77.0,74.0,50.0,53.0,65.0,67.0,65.0,66.0,55.0,68.19421713038734
2020-03-22,58.0,74.0,63.0,62.0,68.0,66.0,62.0,60.0,81.0,84.0,87.0,61.0,78.0,62.0,46.0,52.0,51.0,41.0,59.0,56.0,69.33987997817785
2020-03-23,39.0,49.0,38.0,31.0,46.0,43.0,53.0,60.0,45.0,46.0,49.0,41.0,34.0,44.0,42.0,35.0,45.0,46.0,53.0,41.0,48.00872885979269
2020-03-24,43.0,46.0,42.0,31.0,39.0,43.0,39.0,45.0,56.0,40.0,54.0,57.0,41.0,54.0,41.0,35.0,31.0,38.0,43.0,49.0,47.29950900163666
2020-03-25,54.0,54.0,39.0,57.0,40.0,44.0,48.0,39.0,36.0,59.0,53.0,38.0,34.0,40.0,35.0,41.0,44.0,44.0,34.0,48.0,48.063284233496994
2020-03-26,36.0,45.0,50.0,40.0,41.0,45.0,46.0,54.0,51.0,44.0,47.0,44.0,57.0,44.0,25.0,41.0,44.0,37.0,43.0,35.0,47.40861974904528
2020-03-27,32.0,36.0,45.0,41.0,44.0,44.0,44.0,39.0,39.0,38.0,47.0,31.0,47.0,36.0,31.0,33.0,39.0,31.0,35.0,44.0,42.33496999454446
2020-03-28,33.0,41.0,33.0,42.0,32.0,39.0,41.0,31.0,38.0,41.0,33.0,39.0,37.0,30.0,30.0,36.0,30.0,36.0,35.0,33.0,38.73431533006001
2020-03-29,26.0,36.0,43.0,44.0,48.0,33.0,41.0,48.0,37.0,28.0,37.0,46.0,43.0,32.0,36.0,29.0,37.0,38.0,27.0,44.0,41.08019639934533
2020-03-30,26.0,28.0,34.0,27.0,35.0,35.0,36.0,38.0,39.0,23.0,29.0,27.0,35.0,22.0,29.0,31.0,39.0,31.0,36.0,35.0,34.642662302236765
2020-03-31,24.0,25.0,19.0,27.0,24.0,28.0,26.0,29.0,25.0,26.0,23.0,31.0,19.0,21.0,17.0,21.0,23.0,20.0,26.0,32.0,26.513911620294596
2020-04-01,18.0,22.0,32.0,25.0,36.0,23.0,32.0,28.0,26.0,30.0,23.0,22.0,36.0,16.0,16.0,22.0,19.0,19.0,28.0,33.0,27.605019094380793
2020-04-02,24.0,26.0,30.0,26.0,23.0,32.0,28.0,29.0,24.0,32.0,25.0,28.0,32.0,22.0,19.0,27.0,20.0,26.0,33.0,35.0,29.51445717403164
2020-04-03,29.0,23.0,29.0,18.0,32.0,29.0,30.0,33.0,27.0,29.0,27.0,32.0,38.0,24.0,20.0,31.0,23.0,24.0,31.0,30.0,30.496453900709216
2020-04-04,30.0,39.0,35.0,34.0,29.0,37.0,24.0,36.0,40.0,31.0,45.0,22.0,40.0,39.0,19.0,25.0,32.0,22.0,28.0,30.0,34.75177304964539
2020-04-05,25.0,26.0,21.0,21.0,24.0,21.0,24.0,31.0,27.0,29.0,22.0,33.0,24.0,29.0,19.0,22.0,23.0,19.0,14.0,17.0,25.69558101472995
2020-04-06,23.0,28.0,14.0,27.0,17.0,22.0,17.0,20.0,31.0,21.0,26.0,13.0,19.0,28.0,11.0,14.0,22.0,17.0,27.0,18.0,22.640480087288598
2020-04-07,17.0,19.0,24.0,16.0,25.0,26.0,23.0,23.0,20.0,21.0,12.0,24.0,16.0,25.0,19.0,12.0,27.0,19.0,12.0,20.0,21.822149481723947
2020-04-08,25.0,24.0,29.0,45.0,24.0,25.0,21.0,27.0,28.0,21.0,34.0,21.0,42.0,16.0,20.0,26.0,26.0,24.0,31.0,29.0,29.350791052918712
2020-04-09,22.0,23.0,24.0,18.0,16.0,22.0,12.0,25.0,21.0,14.0,22.0,32.0,20.0,17.0,14.0,14.0,24.0,21.0,26.0,27.0,22.585924713584287
2020-04-10,21.0,34.0,25.0,24.0,20.0,18.0,13.0,21.0,31.0,16.0,34.0,30.0,27.0,32.0,17.0,26.0,31.0,20.0,27.0,27.0,26.950354609929075
2020-04-11,17.0,16.0,22.0,15.0,14.0,21.0,18.0,8.0,17.0,17.0,21.0,18.0,21.0,17.0,7.0,14.0,17.0,14.0,17.0,16.0,17.83960720130933
2020-04-12,29.0,27.0,22.0,24.0,24.0,34.0,26.0,30.0,22.0,28.0,37.0,32.0,45.0,23.0,14.0,32.0,22.0,17.0,33.0,29.0,30.00545553737043
2020-04-13,18.0,15.0,14.0,16.0,16.0,17.0,16.0,21.0,26.0,10.0,22.0,15.0,16.0,17.0,17.0,17.0,14.0,13.0,24.0,25.0,19.039825422804146
2020-04-14,18.0,10.0,18.0,15.0,18.0,20.0,25.0,15.0,23.0,17.0,24.0,19.0,18.0,25.0,10.0,16.0,18.0,12.0,16.0,19.0,19.421713038734314
2020-04-15,13.0,24.0,19.0,14.0,22.0,27.0,16.0,20.0,18.0,23.0,34.0,11.0,36.0,15.0,21.0,18.0,17.0,20.0,33.0,23.0,23.131478450627384
2020-04-16,15.0,23.0,16.0,14.0,10.0,21.0,12.0,10.0,17.0,24.0,19.0,28.0,23.0,15.0,16.0,21.0,17.0,18.0,22.0,18.0,19.585379159847243
2020-04-17,17.0,13.0,23.0,19.0,15.0,16.0,15.0,21.0,12.0,11.0,20.0,22.0,17.0,15.0,14.0,10.0,18.0,14.0,9.0,13.0,17.1303873431533
2020-04-18,13.0,16.0,16.0,7.0,13.0,14.0,15.0,17.0,16.0,18.0,17.0,13.0,12.0,15.0,11.0,14.0,18.0,9.0,18.0,14.0,15.602836879432623
2020-04-19,26.0,16.0,15.0,17.0,13.0,9.0,20.0,27.0,20.0,19.0,19.0,16.0,16.0,3.0,13.0,14.0,15.0,17.0,17.0,16.0,17.894162575013635
