date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-11-07,8.0,28.0,19.0,0.0,36.0,12.0,39.0,48.0,10.0,19.0,29.0,21.0,30.0,19.0,24.0,39.0,9.0,29.0,30.0,30.0,29.64108910891089
2020-11-08,25.0,55.0,19.0,39.0,36.0,60.0,29.0,72.0,48.0,59.0,39.0,64.0,50.0,39.0,60.0,39.0,56.0,29.0,40.0,40.0,55.569306930693074
2020-11-09,15.0,25.0,17.0,9.0,11.0,32.0,9.0,22.0,0.0,9.0,26.0,10.0,9.0,26.0,44.0,18.0,0.0,17.0,18.0,27.0,21.28712871287129
2020-11-10,15.0,13.0,43.0,35.0,43.0,54.0,18.0,54.0,52.0,36.0,18.0,0.0,36.0,26.0,33.0,35.0,25.0,35.0,73.0,27.0,41.522277227722775
2020-11-11,31.0,65.0,27.0,27.0,66.0,34.0,54.0,56.0,18.0,27.0,18.0,10.0,38.0,36.0,57.0,45.0,18.0,18.0,47.0,37.0,45.11138613861386
2020-11-12,23.0,13.0,35.0,53.0,22.0,22.0,18.0,33.0,18.0,27.0,36.0,40.0,27.0,53.0,44.0,27.0,34.0,18.0,28.0,36.0,37.56188118811881
2020-11-13,31.0,76.0,36.0,63.0,55.0,55.0,36.0,66.0,45.0,72.0,72.0,29.0,37.0,54.0,56.0,54.0,35.0,44.0,56.0,27.0,61.819306930693074
2020-11-14,17.0,14.0,29.0,10.0,48.0,49.0,20.0,24.0,30.0,20.0,20.0,54.0,21.0,30.0,25.0,49.0,10.0,20.0,21.0,20.0,32.85891089108911
2020-11-15,24.0,40.0,46.0,18.0,22.0,34.0,28.0,45.0,19.0,19.0,46.0,41.0,0.0,18.0,46.0,18.0,53.0,46.0,19.0,9.0,36.57178217821782
2020-11-16,22.0,25.0,9.0,17.0,32.0,22.0,17.0,32.0,17.0,26.0,9.0,29.0,27.0,17.0,22.0,17.0,25.0,0.0,27.0,35.0,26.423267326732674
2020-11-17,30.0,25.0,26.0,35.0,32.0,33.0,17.0,21.0,9.0,9.0,18.0,10.0,18.0,18.0,22.0,26.0,0.0,9.0,27.0,9.0,24.381188118811878
2020-11-18,15.0,0.0,18.0,9.0,33.0,33.0,26.0,11.0,18.0,0.0,9.0,10.0,9.0,18.0,11.0,18.0,0.0,18.0,9.0,36.0,18.62623762376238
2020-11-19,7.0,0.0,9.0,26.0,43.0,22.0,26.0,22.0,17.0,9.0,44.0,0.0,36.0,44.0,11.0,17.0,8.0,17.0,36.0,27.0,26.051980198019802
2020-11-20,24.0,26.0,18.0,18.0,23.0,34.0,37.0,34.0,0.0,9.0,9.0,10.0,9.0,9.0,0.0,9.0,18.0,18.0,0.0,9.0,19.43069306930693
2020-11-21,0.0,14.0,0.0,10.0,12.0,0.0,10.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,19.0,0.0,10.0,7.1782178217821775
2020-11-22,8.0,27.0,9.0,28.0,34.0,0.0,19.0,0.0,19.0,9.0,0.0,31.0,19.0,19.0,12.0,0.0,9.0,9.0,20.0,19.0,18.007425742574263
2020-11-23,15.0,37.0,17.0,17.0,43.0,21.0,17.0,32.0,9.0,9.0,9.0,10.0,18.0,43.0,32.0,9.0,25.0,17.0,36.0,18.0,26.856435643564357
2020-11-24,0.0,12.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,9.0,4.641089108910891
2020-11-25,0.0,0.0,26.0,0.0,22.0,22.0,0.0,0.0,0.0,9.0,0.0,10.0,0.0,9.0,0.0,18.0,0.0,9.0,9.0,9.0,8.849009900990099
2020-11-26,15.0,25.0,26.0,18.0,0.0,21.0,9.0,43.0,18.0,26.0,18.0,20.0,18.0,26.0,11.0,44.0,34.0,52.0,9.0,18.0,27.90841584158416
2020-11-27,15.0,37.0,26.0,17.0,43.0,32.0,17.0,11.0,26.0,18.0,18.0,10.0,36.0,18.0,43.0,26.0,33.0,26.0,27.0,27.0,31.31188118811881
2020-11-28,60.0,42.0,39.0,80.0,85.0,74.0,80.0,37.0,79.0,50.0,100.0,77.0,62.0,79.0,86.0,100.0,86.0,78.0,62.0,71.0,88.30445544554455
2020-11-29,32.0,27.0,19.0,28.0,58.0,23.0,29.0,23.0,38.0,39.0,10.0,11.0,20.0,48.0,24.0,67.0,9.0,28.0,20.0,10.0,34.83910891089109
2020-11-30,22.0,48.0,9.0,42.0,63.0,21.0,43.0,63.0,35.0,43.0,60.0,19.0,27.0,51.0,43.0,17.0,8.0,17.0,18.0,26.0,41.769801980198025
2020-12-01,7.0,24.0,9.0,0.0,11.0,0.0,9.0,11.0,0.0,9.0,35.0,29.0,18.0,9.0,0.0,9.0,17.0,9.0,18.0,27.0,15.532178217821784
2020-12-02,0.0,25.0,17.0,18.0,21.0,11.0,26.0,22.0,17.0,9.0,26.0,20.0,27.0,18.0,32.0,9.0,8.0,26.0,18.0,18.0,22.772277227722768
2020-12-03,15.0,13.0,18.0,27.0,33.0,11.0,27.0,22.0,27.0,27.0,18.0,20.0,46.0,27.0,11.0,9.0,26.0,18.0,19.0,9.0,26.17574257425743
2020-12-04,0.0,26.0,9.0,9.0,11.0,22.0,9.0,0.0,18.0,9.0,19.0,20.0,19.0,18.0,11.0,0.0,0.0,18.0,0.0,28.0,15.222772277227724
2020-12-05,34.0,57.0,20.0,40.0,25.0,25.0,20.0,37.0,80.0,50.0,50.0,45.0,0.0,10.0,62.0,40.0,29.0,40.0,31.0,21.0,44.306930693069305
2020-12-06,17.0,0.0,20.0,0.0,49.0,0.0,20.0,12.0,10.0,10.0,0.0,22.0,0.0,10.0,37.0,20.0,29.0,20.0,0.0,0.0,17.07920792079208
2020-12-07,8.0,0.0,18.0,18.0,11.0,33.0,18.0,44.0,9.0,18.0,27.0,30.0,9.0,27.0,22.0,9.0,17.0,9.0,9.0,27.0,22.46287128712871
2020-12-08,7.0,25.0,9.0,17.0,21.0,11.0,18.0,22.0,18.0,9.0,18.0,20.0,18.0,9.0,11.0,18.0,0.0,9.0,27.0,18.0,18.873762376237625
2020-12-09,8.0,38.0,27.0,27.0,44.0,33.0,45.0,55.0,9.0,27.0,27.0,49.0,18.0,18.0,55.0,36.0,26.0,44.0,37.0,46.0,41.398514851485146
2020-12-10,31.0,26.0,18.0,18.0,11.0,23.0,18.0,34.0,9.0,9.0,18.0,20.0,10.0,27.0,23.0,18.0,18.0,18.0,10.0,9.0,22.772277227722768
2020-12-11,8.0,26.0,45.0,18.0,23.0,34.0,9.0,34.0,9.0,28.0,18.0,50.0,47.0,9.0,34.0,18.0,35.0,18.0,10.0,47.0,32.17821782178218
2020-12-12,0.0,28.0,10.0,10.0,0.0,0.0,10.0,24.0,20.0,10.0,0.0,22.0,0.0,10.0,0.0,19.0,19.0,19.0,10.0,0.0,13.056930693069308
2020-12-13,17.0,14.0,19.0,10.0,36.0,36.0,19.0,12.0,10.0,30.0,39.0,11.0,30.0,20.0,12.0,20.0,28.0,29.0,30.0,20.0,27.351485148514854
2020-12-14,0.0,0.0,9.0,18.0,21.0,22.0,17.0,43.0,0.0,18.0,26.0,10.0,18.0,18.0,43.0,9.0,17.0,17.0,18.0,27.0,21.72029702970297
2020-12-15,23.0,38.0,27.0,53.0,22.0,55.0,36.0,22.0,45.0,9.0,27.0,40.0,28.0,18.0,22.0,45.0,26.0,35.0,28.0,46.0,39.91336633663367
2020-12-16,8.0,26.0,27.0,9.0,11.0,79.0,9.0,23.0,9.0,37.0,18.0,10.0,0.0,37.0,34.0,18.0,18.0,18.0,19.0,19.0,26.5470297029703
2020-12-17,0.0,13.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,19.0,0.0,9.0,0.0,9.0,5.445544554455447
2020-12-18,16.0,0.0,10.0,9.0,47.0,12.0,0.0,24.0,10.0,10.0,19.0,11.0,20.0,10.0,0.0,0.0,0.0,10.0,10.0,30.0,15.346534653465348
2020-12-19,42.0,56.0,39.0,39.0,60.0,24.0,40.0,49.0,30.0,70.0,50.0,55.0,51.0,30.0,50.0,20.0,29.0,49.0,52.0,51.0,54.82673267326733
2020-12-20,17.0,14.0,0.0,20.0,12.0,24.0,10.0,12.0,10.0,10.0,10.0,22.0,10.0,20.0,25.0,0.0,19.0,10.0,10.0,0.0,15.779702970297029
2020-12-21,15.0,77.0,44.0,18.0,33.0,78.0,27.0,67.0,27.0,27.0,45.0,30.0,28.0,45.0,67.0,45.0,26.0,36.0,56.0,64.0,52.90841584158416
2020-12-22,24.0,39.0,9.0,19.0,34.0,11.0,18.0,11.0,18.0,19.0,0.0,21.0,29.0,19.0,23.0,28.0,27.0,18.0,10.0,10.0,23.948019801980198
2020-12-23,16.0,27.0,9.0,19.0,23.0,0.0,19.0,35.0,9.0,10.0,9.0,0.0,10.0,19.0,12.0,19.0,18.0,19.0,20.0,10.0,18.75
2020-12-24,0.0,15.0,21.0,0.0,40.0,27.0,11.0,0.0,21.0,22.0,22.0,12.0,22.0,22.0,27.0,11.0,0.0,11.0,11.0,22.0,19.61633663366337
2020-12-25,20.0,33.0,23.0,23.0,28.0,14.0,0.0,42.0,0.0,12.0,35.0,13.0,36.0,11.0,14.0,11.0,11.0,23.0,36.0,23.0,25.24752475247525
2020-12-26,18.0,15.0,41.0,41.0,13.0,13.0,0.0,0.0,31.0,10.0,21.0,46.0,11.0,31.0,13.0,20.0,0.0,31.0,11.0,32.0,24.628712871287128
2020-12-27,24.0,53.0,9.0,0.0,11.0,23.0,9.0,23.0,19.0,19.0,37.0,10.0,10.0,19.0,35.0,9.0,9.0,28.0,19.0,28.0,24.381188118811878
2020-12-28,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.051980198019802
2020-12-29,8.0,40.0,28.0,19.0,35.0,23.0,29.0,12.0,19.0,19.0,10.0,21.0,29.0,38.0,35.0,9.0,18.0,56.0,20.0,10.0,29.57920792079208
2020-12-30,8.0,41.0,10.0,19.0,24.0,12.0,49.0,12.0,29.0,29.0,19.0,22.0,20.0,10.0,24.0,39.0,0.0,10.0,20.0,0.0,24.56683168316832
2020-12-31,27.0,74.0,31.0,31.0,13.0,39.0,10.0,78.0,52.0,21.0,64.0,0.0,43.0,10.0,26.0,21.0,40.0,31.0,0.0,32.0,39.789603960396036
2021-01-01,29.0,64.0,45.0,22.0,41.0,14.0,22.0,55.0,45.0,34.0,11.0,50.0,12.0,45.0,97.0,56.0,32.0,44.0,35.0,46.0,49.4430693069307
2021-01-02,26.0,29.0,30.0,0.0,0.0,25.0,20.0,50.0,20.0,41.0,31.0,11.0,0.0,10.0,50.0,40.0,20.0,30.0,21.0,20.0,29.331683168316825
2021-01-03,17.0,43.0,49.0,20.0,37.0,12.0,10.0,37.0,40.0,20.0,20.0,22.0,41.0,10.0,50.0,50.0,19.0,20.0,52.0,10.0,35.82920792079208
2021-01-04,15.0,12.0,9.0,9.0,0.0,0.0,9.0,0.0,17.0,27.0,9.0,10.0,9.0,9.0,11.0,0.0,8.0,9.0,9.0,18.0,11.757425742574258
2021-01-05,15.0,39.0,18.0,45.0,33.0,11.0,36.0,11.0,45.0,9.0,27.0,20.0,9.0,18.0,11.0,27.0,26.0,18.0,19.0,19.0,28.21782178217822
2021-01-06,15.0,62.0,18.0,27.0,33.0,22.0,9.0,55.0,27.0,18.0,36.0,10.0,19.0,0.0,22.0,36.0,17.0,0.0,28.0,28.0,29.826732673267326
2021-01-07,8.0,0.0,0.0,0.0,43.0,11.0,0.0,11.0,18.0,0.0,18.0,10.0,9.0,0.0,22.0,9.0,0.0,18.0,28.0,9.0,13.242574257425742
2021-01-08,0.0,0.0,0.0,9.0,11.0,11.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,3.5891089108910887
2021-01-09,8.0,14.0,39.0,20.0,49.0,12.0,20.0,36.0,10.0,30.0,10.0,11.0,10.0,10.0,12.0,10.0,28.0,10.0,21.0,10.0,22.8960396039604
2021-01-10,25.0,42.0,0.0,29.0,36.0,12.0,10.0,36.0,49.0,10.0,30.0,44.0,10.0,0.0,37.0,10.0,10.0,19.0,31.0,30.0,29.084158415841586
2021-01-11,7.0,25.0,9.0,0.0,11.0,11.0,9.0,0.0,9.0,9.0,9.0,10.0,9.0,9.0,22.0,9.0,25.0,0.0,9.0,0.0,11.881188118811881
2021-01-12,30.0,88.0,35.0,36.0,75.0,32.0,53.0,55.0,35.0,44.0,62.0,59.0,72.0,53.0,87.0,36.0,51.0,44.0,55.0,54.0,65.34653465346534
2021-01-13,0.0,51.0,26.0,27.0,11.0,55.0,18.0,22.0,18.0,9.0,36.0,40.0,46.0,18.0,22.0,26.0,0.0,27.0,37.0,36.0,32.48762376237624
2021-01-14,31.0,65.0,27.0,36.0,22.0,56.0,36.0,33.0,36.0,55.0,36.0,30.0,56.0,18.0,22.0,36.0,17.0,18.0,28.0,28.0,42.450495049504944
2021-01-15,24.0,52.0,9.0,46.0,57.0,34.0,37.0,11.0,46.0,37.0,55.0,41.0,47.0,28.0,80.0,55.0,36.0,55.0,58.0,28.0,51.732673267326724
2021-01-16,17.0,28.0,10.0,20.0,24.0,24.0,20.0,24.0,20.0,20.0,40.0,33.0,31.0,10.0,49.0,30.0,19.0,29.0,21.0,10.0,29.64108910891089
2021-01-17,17.0,0.0,10.0,10.0,24.0,24.0,10.0,24.0,29.0,10.0,29.0,21.0,30.0,39.0,12.0,19.0,19.0,0.0,20.0,30.0,23.329207920792083
