date,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21,batch_id
2020-01-01,65.0,64.0,58.0,66.0,58.0,97.0,56.0,51.0,66.0,55.0,80.71065989847716,0
2020-01-02,62.0,48.0,58.0,47.0,64.0,82.0,48.0,70.0,50.0,39.0,72.08121827411168,0
2020-01-03,32.0,28.0,8.0,19.0,43.0,50.0,24.0,44.0,44.0,16.0,39.08629441624365,0
2020-01-04,18.0,16.0,9.0,22.0,32.0,47.0,13.0,30.0,21.0,18.0,28.680203045685282,0
2020-01-05,80.0,38.0,65.0,95.0,47.0,100.0,33.0,39.0,34.0,61.0,75.1269035532995,0
2020-01-06,45.0,33.0,72.0,63.0,41.0,63.0,34.0,58.0,30.0,38.0,60.53299492385787,0
2020-01-07,52.0,26.0,31.0,35.0,26.0,15.0,17.0,65.0,23.0,29.0,40.48223350253807,0
2020-01-08,36.0,32.0,54.0,35.0,40.0,23.0,33.0,16.0,29.0,58.0,45.17766497461929,0
2020-01-09,37.0,26.0,47.0,54.0,27.0,16.0,11.0,49.0,24.0,30.0,40.736040609137056,0
2020-01-10,16.0,0.0,16.0,28.0,14.0,8.0,6.0,26.0,19.0,8.0,17.893401015228427,0
2020-01-11,26.0,8.0,18.0,62.0,16.0,18.0,26.0,19.0,14.0,43.0,31.725888324873097,0
2020-01-12,61.0,68.0,45.0,62.0,47.0,63.0,59.0,29.0,42.0,77.0,70.17766497461929,0
2020-01-13,28.0,36.0,29.0,25.0,31.0,22.0,16.0,30.0,11.0,61.0,36.6751269035533,0
2020-01-14,27.0,12.0,35.0,48.0,12.0,35.0,20.0,30.0,21.0,20.0,32.994923857868024,0
2020-01-15,90.0,45.0,62.0,80.0,46.0,69.0,39.0,25.0,29.0,29.0,65.2284263959391,0
2020-01-16,30.0,27.0,24.0,46.0,41.0,24.0,12.0,42.0,18.0,38.0,38.3248730964467,0
2020-01-17,63.0,55.0,25.0,57.0,43.0,83.0,30.0,44.0,50.0,39.0,62.05583756345178,0
2020-01-18,45.0,16.0,47.0,21.0,40.0,56.0,34.0,59.0,35.0,44.0,50.38071065989848,0
2020-01-19,17.0,8.0,28.0,63.0,24.0,9.0,13.0,29.0,35.0,26.0,31.97969543147208,0
2020-01-20,52.0,26.0,31.0,36.0,40.0,55.0,17.0,58.0,29.0,37.0,48.350253807106604,0
2020-01-21,38.0,20.0,23.0,36.0,20.0,40.0,28.0,25.0,30.0,22.0,35.786802030456855,0
2020-01-22,53.0,26.0,23.0,18.0,33.0,32.0,17.0,58.0,18.0,30.0,39.08629441624365,0
2020-01-23,76.0,40.0,64.0,55.0,20.0,47.0,40.0,59.0,36.0,30.0,59.263959390862944,0
2020-01-24,55.0,27.0,33.0,65.0,35.0,41.0,0.0,43.0,25.0,16.0,43.14720812182741,0
2020-01-25,53.0,31.0,28.0,32.0,40.0,37.0,40.0,49.0,43.0,35.0,49.23857868020304,0
2020-01-26,61.0,38.0,28.0,94.0,71.0,92.0,79.0,77.0,49.0,60.0,82.36040609137058,0
2020-01-27,51.0,64.0,100.0,69.0,39.0,61.0,49.0,64.0,63.0,72.0,80.20304568527919,0
2020-01-28,68.0,45.0,39.0,45.0,47.0,54.0,45.0,41.0,41.0,59.0,61.421319796954315,0
2020-01-29,52.0,32.0,39.0,18.0,27.0,39.0,45.0,41.0,48.0,45.0,48.984771573604064,0
2020-01-30,46.0,40.0,65.0,55.0,54.0,88.0,47.0,51.0,55.0,38.0,68.4010152284264,0
2020-01-31,63.0,61.0,82.0,65.0,63.0,80.0,58.0,78.0,69.0,46.0,84.39086294416244,0
2020-02-01,18.0,31.0,9.0,11.0,16.0,9.0,7.0,10.0,7.0,26.0,18.274111675126903,0
2020-02-02,9.0,23.0,19.0,64.0,24.0,47.0,27.0,29.0,14.0,53.0,39.213197969543145,0
2020-02-03,49.0,43.0,59.0,59.0,50.0,29.0,27.0,46.0,22.0,35.0,53.172588832487314,0
2020-02-04,68.0,39.0,40.0,73.0,53.0,79.0,45.0,91.0,54.0,30.0,72.58883248730965,0
2020-02-05,23.0,33.0,33.0,37.0,41.0,56.0,41.0,26.0,30.0,46.0,46.44670050761422,0
2020-02-06,8.0,20.0,16.0,18.0,14.0,32.0,18.0,17.0,25.0,15.0,23.22335025380711,0
2020-02-07,16.0,35.0,34.0,38.0,58.0,50.0,18.0,61.0,31.0,32.0,47.335025380710654,0
2020-02-08,36.0,39.0,37.0,75.0,32.0,9.0,20.0,50.0,50.0,36.0,48.73096446700508,0
2020-02-09,25.0,0.0,18.0,10.0,23.0,0.0,25.0,38.0,41.0,25.0,26.01522842639594,0
2020-02-10,59.0,45.0,30.0,96.0,58.0,30.0,6.0,40.0,29.0,36.0,54.441624365482234,0
2020-02-11,66.0,32.0,77.0,44.0,45.0,38.0,38.0,56.0,41.0,58.0,62.81725888324873,0
2020-02-12,15.0,52.0,39.0,63.0,7.0,47.0,28.0,25.0,59.0,37.0,47.208121827411176,0
2020-02-13,46.0,27.0,32.0,74.0,41.0,24.0,35.0,25.0,61.0,15.0,48.223350253807105,0
2020-02-14,33.0,50.0,51.0,10.0,29.0,42.0,30.0,45.0,32.0,16.0,42.89340101522842,0
2020-02-15,27.0,23.0,19.0,22.0,16.0,9.0,20.0,20.0,14.0,35.0,26.01522842639594,0
2020-02-16,25.0,7.0,54.0,31.0,23.0,9.0,46.0,9.0,20.0,25.0,31.598984771573605,0
2020-02-17,38.0,46.0,39.0,63.0,41.0,62.0,34.0,58.0,36.0,38.0,57.74111675126904,0
