date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-10-23,73.0,25.0,46.0,26.0,50.0,78.0,60.0,26.0,34.0,87.0,62.0,23.0,61.0,73.0,57.0,23.0,55.0,81.0,34.0,18.0,59.33014354066986
2020-10-24,51.0,27.0,10.0,37.0,28.0,0.0,47.0,47.0,38.0,55.0,34.0,34.0,58.0,20.0,38.0,26.0,41.0,45.0,38.0,50.0,43.30143540669857
2020-10-25,56.0,75.0,46.0,25.0,42.0,49.0,42.0,60.0,60.0,100.0,31.0,31.0,70.0,36.0,79.0,31.0,73.0,30.0,17.0,27.0,58.61244019138756
2020-10-26,35.0,71.0,26.0,40.0,55.0,56.0,39.0,65.0,48.0,58.0,44.0,36.0,17.0,52.0,64.0,37.0,34.0,68.0,40.0,77.0,57.535885167464116
2020-10-27,53.0,64.0,62.0,57.0,40.0,66.0,32.0,67.0,49.0,23.0,51.0,36.0,75.0,98.0,54.0,30.0,79.0,19.0,32.0,44.0,61.662679425837325
2020-10-28,44.0,81.0,79.0,41.0,48.0,48.0,41.0,34.0,50.0,83.0,45.0,73.0,17.0,54.0,76.0,60.0,0.0,89.0,49.0,53.0,63.69617224880383
2020-10-29,36.0,32.0,18.0,25.0,32.0,66.0,16.0,25.0,16.0,48.0,30.0,22.0,43.0,36.0,33.0,30.0,18.0,40.0,16.0,18.0,35.885167464114836
2020-10-30,42.0,38.0,25.0,46.0,23.0,71.0,69.0,63.0,39.0,68.0,21.0,35.0,71.0,67.0,71.0,35.0,57.0,46.0,69.0,59.0,60.705741626794264
2020-10-31,46.0,41.0,37.0,42.0,49.0,66.0,42.0,43.0,25.0,36.0,23.0,38.0,52.0,91.0,45.0,31.0,18.0,20.0,67.0,9.0,49.10287081339713
2020-11-01,37.0,0.0,27.0,8.0,25.0,39.0,34.0,52.0,34.0,37.0,46.0,15.0,52.0,55.0,34.0,23.0,18.0,41.0,17.0,27.0,37.141148325358856
2020-11-02,44.0,39.0,68.0,32.0,31.0,64.0,8.0,24.0,24.0,47.0,37.0,36.0,25.0,43.0,32.0,59.0,43.0,67.0,48.0,43.0,48.684210526315795
2020-11-03,25.0,15.0,42.0,39.0,31.0,27.0,23.0,0.0,23.0,11.0,14.0,14.0,16.0,34.0,41.0,28.0,33.0,19.0,31.0,8.0,28.34928229665072
2020-11-04,62.0,63.0,77.0,50.0,42.0,25.0,70.0,51.0,79.0,21.0,7.0,25.0,15.0,23.0,57.0,52.0,70.0,17.0,50.0,39.0,53.52870813397129
2020-11-05,32.0,36.0,16.0,22.0,29.0,60.0,36.0,30.0,23.0,32.0,13.0,20.0,15.0,41.0,50.0,27.0,16.0,18.0,30.0,16.0,33.61244019138756
2020-11-06,50.0,52.0,50.0,54.0,53.0,44.0,45.0,31.0,53.0,45.0,63.0,34.0,32.0,50.0,61.0,49.0,67.0,92.0,38.0,33.0,59.569377990430624
2020-11-07,24.0,15.0,56.0,30.0,44.0,34.0,44.0,30.0,22.0,65.0,27.0,27.0,23.0,56.0,50.0,27.0,57.0,36.0,59.0,16.0,44.37799043062201
2020-11-08,36.0,24.0,18.0,25.0,24.0,28.0,41.0,8.0,33.0,84.0,30.0,44.0,9.0,0.0,44.0,15.0,27.0,30.0,25.0,18.0,33.672248803827756
2020-11-09,17.0,23.0,8.0,39.0,46.0,45.0,23.0,24.0,16.0,34.0,28.0,14.0,65.0,60.0,41.0,14.0,17.0,38.0,8.0,51.0,36.54306220095694
2020-11-10,17.0,31.0,26.0,8.0,24.0,18.0,32.0,16.0,56.0,23.0,22.0,22.0,49.0,52.0,21.0,44.0,43.0,38.0,24.0,34.0,35.885167464114836
2020-11-11,60.0,23.0,34.0,40.0,31.0,100.0,47.0,24.0,39.0,46.0,36.0,42.0,57.0,69.0,52.0,21.0,17.0,10.0,47.0,69.0,51.674641148325364
2020-11-12,34.0,16.0,9.0,8.0,16.0,64.0,24.0,16.0,24.0,35.0,22.0,22.0,25.0,26.0,43.0,36.0,17.0,19.0,16.0,35.0,30.322966507177036
2020-11-13,26.0,39.0,52.0,24.0,31.0,55.0,47.0,40.0,24.0,35.0,36.0,22.0,50.0,61.0,42.0,29.0,26.0,57.0,48.0,43.0,47.069377990430624
2020-11-14,53.0,24.0,35.0,81.0,73.0,19.0,48.0,100.0,49.0,35.0,74.0,29.0,75.0,62.0,76.0,52.0,78.0,49.0,65.0,70.0,68.60047846889952
2020-11-15,53.0,47.0,53.0,49.0,16.0,28.0,32.0,33.0,8.0,59.0,59.0,36.0,34.0,44.0,32.0,45.0,43.0,19.0,16.0,17.0,43.24162679425837
2020-11-16,43.0,23.0,17.0,31.0,15.0,18.0,8.0,49.0,32.0,35.0,21.0,36.0,16.0,9.0,62.0,21.0,17.0,38.0,24.0,8.0,31.279904306220097
2020-11-17,61.0,23.0,43.0,32.0,31.0,46.0,31.0,32.0,56.0,58.0,51.0,43.0,8.0,26.0,43.0,29.0,26.0,67.0,48.0,43.0,47.66746411483254
2020-11-18,9.0,31.0,61.0,40.0,55.0,54.0,16.0,16.0,40.0,47.0,29.0,50.0,50.0,60.0,32.0,36.0,52.0,48.0,24.0,43.0,47.428229665071775
2020-11-19,34.0,38.0,43.0,24.0,16.0,46.0,23.0,24.0,40.0,58.0,29.0,7.0,40.0,61.0,53.0,22.0,8.0,48.0,40.0,34.0,41.14832535885168
2020-11-20,9.0,55.0,35.0,24.0,40.0,28.0,47.0,17.0,32.0,47.0,51.0,29.0,17.0,27.0,65.0,37.0,26.0,87.0,32.0,17.0,43.18181818181819
2020-11-21,27.0,25.0,18.0,25.0,33.0,28.0,33.0,25.0,33.0,12.0,15.0,15.0,9.0,27.0,44.0,15.0,44.0,40.0,42.0,18.0,31.578947368421055
2020-11-22,18.0,33.0,18.0,17.0,17.0,19.0,17.0,17.0,0.0,25.0,15.0,23.0,26.0,27.0,34.0,16.0,28.0,30.0,0.0,18.0,23.80382775119617
2020-11-23,43.0,39.0,43.0,16.0,31.0,56.0,32.0,41.0,41.0,35.0,37.0,22.0,42.0,44.0,22.0,22.0,52.0,39.0,41.0,44.0,44.37799043062201
2020-11-24,25.0,15.0,42.0,23.0,23.0,63.0,23.0,55.0,0.0,34.0,28.0,14.0,32.0,34.0,21.0,43.0,42.0,47.0,31.0,25.0,37.08133971291866
2020-11-25,59.0,30.0,50.0,70.0,61.0,71.0,38.0,39.0,31.0,56.0,35.0,35.0,40.0,25.0,52.0,64.0,41.0,65.0,46.0,58.0,57.77511961722488
2020-11-26,79.0,54.0,96.0,48.0,63.0,45.0,47.0,49.0,48.0,46.0,44.0,64.0,41.0,26.0,63.0,59.0,52.0,96.0,64.0,60.0,68.42105263157895
2020-11-27,34.0,54.0,25.0,39.0,46.0,9.0,39.0,16.0,16.0,22.0,35.0,21.0,32.0,34.0,31.0,28.0,33.0,38.0,31.0,33.0,36.8421052631579
2020-11-28,25.0,23.0,8.0,16.0,15.0,45.0,23.0,16.0,23.0,23.0,21.0,14.0,49.0,25.0,21.0,7.0,8.0,38.0,15.0,34.0,26.854066985645936
2020-11-29,9.0,16.0,27.0,24.0,16.0,19.0,16.0,17.0,33.0,24.0,15.0,15.0,0.0,0.0,33.0,30.0,35.0,10.0,16.0,9.0,21.770334928229666
2020-11-30,26.0,38.0,33.0,39.0,46.0,18.0,38.0,47.0,47.0,45.0,28.0,21.0,25.0,17.0,61.0,14.0,33.0,28.0,39.0,26.0,40.011961722488046
2020-12-01,42.0,16.0,34.0,32.0,23.0,18.0,39.0,8.0,24.0,35.0,21.0,14.0,8.0,0.0,42.0,29.0,42.0,38.0,16.0,8.0,29.246411483253592
2020-12-02,34.0,61.0,59.0,46.0,15.0,54.0,45.0,16.0,31.0,78.0,14.0,21.0,32.0,51.0,31.0,71.0,50.0,65.0,23.0,17.0,48.684210526315795
2020-12-03,17.0,31.0,17.0,32.0,8.0,27.0,31.0,24.0,24.0,58.0,36.0,35.0,8.0,42.0,21.0,22.0,34.0,38.0,32.0,43.0,34.68899521531101
2020-12-04,24.0,29.0,24.0,15.0,37.0,0.0,15.0,54.0,8.0,44.0,27.0,13.0,16.0,8.0,10.0,14.0,24.0,36.0,0.0,33.0,25.77751196172249
2020-12-05,50.0,0.0,25.0,23.0,15.0,9.0,23.0,39.0,16.0,34.0,43.0,7.0,24.0,34.0,31.0,28.0,25.0,47.0,46.0,33.0,33.014354066985646
2020-12-06,52.0,47.0,52.0,48.0,31.0,9.0,39.0,8.0,24.0,47.0,29.0,7.0,16.0,17.0,42.0,7.0,77.0,29.0,48.0,9.0,38.15789473684211
2020-12-07,33.0,52.0,25.0,8.0,30.0,35.0,38.0,23.0,46.0,44.0,7.0,27.0,64.0,68.0,51.0,42.0,17.0,37.0,23.0,17.0,41.088516746411486
2020-12-08,8.0,15.0,42.0,31.0,15.0,45.0,23.0,72.0,32.0,57.0,36.0,28.0,8.0,34.0,42.0,29.0,17.0,47.0,39.0,8.0,37.55980861244019
2020-12-09,8.0,15.0,42.0,31.0,15.0,36.0,16.0,24.0,16.0,68.0,49.0,28.0,8.0,17.0,52.0,29.0,25.0,19.0,39.0,17.0,33.13397129186603
2020-12-10,26.0,8.0,43.0,39.0,39.0,81.0,0.0,32.0,16.0,46.0,22.0,14.0,24.0,25.0,32.0,7.0,34.0,57.0,31.0,34.0,36.483253588516746
2020-12-11,17.0,8.0,0.0,8.0,0.0,28.0,16.0,8.0,16.0,35.0,7.0,7.0,58.0,44.0,0.0,22.0,9.0,19.0,24.0,69.0,23.624401913875598
2020-12-12,35.0,47.0,0.0,32.0,16.0,9.0,48.0,17.0,24.0,24.0,22.0,15.0,17.0,9.0,32.0,22.0,9.0,0.0,24.0,9.0,24.581339712918663
2020-12-13,36.0,16.0,27.0,17.0,33.0,19.0,33.0,26.0,8.0,24.0,15.0,0.0,9.0,9.0,11.0,0.0,18.0,30.0,33.0,27.0,23.385167464114833
2020-12-14,17.0,15.0,43.0,8.0,31.0,63.0,23.0,8.0,8.0,45.0,22.0,21.0,24.0,43.0,32.0,7.0,8.0,19.0,23.0,67.0,31.519138755980862
2020-12-15,9.0,56.0,44.0,41.0,65.0,19.0,24.0,58.0,41.0,59.0,53.0,22.0,50.0,44.0,54.0,52.0,61.0,49.0,57.0,53.0,54.48564593301436
2020-12-16,36.0,24.0,71.0,24.0,40.0,47.0,57.0,25.0,17.0,24.0,15.0,30.0,34.0,27.0,55.0,37.0,18.0,30.0,49.0,35.0,41.566985645933016
2020-12-17,63.0,25.0,37.0,41.0,66.0,29.0,41.0,35.0,50.0,49.0,61.0,38.0,9.0,0.0,100.0,15.0,18.0,51.0,43.0,28.0,47.78708133971293
2020-12-18,29.0,9.0,19.0,36.0,9.0,41.0,18.0,46.0,36.0,39.0,16.0,16.0,27.0,29.0,36.0,24.0,49.0,21.0,18.0,67.0,34.98803827751196
2020-12-19,39.0,35.0,19.0,18.0,35.0,81.0,18.0,36.0,45.0,78.0,16.0,24.0,100.0,77.0,59.0,41.0,39.0,43.0,18.0,67.0,53.110047846889955
2020-12-20,59.0,100.0,100.0,75.0,45.0,43.0,64.0,66.0,74.0,93.0,100.0,100.0,77.0,100.0,84.0,42.0,69.0,88.0,82.0,100.0,93.36124401913877
2020-12-21,100.0,82.0,82.0,100.0,100.0,97.0,100.0,51.0,100.0,85.0,61.0,45.0,69.0,74.0,90.0,100.0,100.0,100.0,100.0,36.0,100.0
2020-12-22,38.0,26.0,57.0,43.0,34.0,70.0,43.0,53.0,26.0,13.0,24.0,39.0,45.0,47.0,47.0,32.0,19.0,63.0,44.0,75.0,50.119617224880386
