date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-01-29,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.9031610637230305
2020-01-30,18.0,7.0,23.0,0.0,8.0,8.0,50.0,23.0,9.0,8.0,22.0,26.0,6.0,7.0,16.0,14.0,6.0,23.0,16.0,12.0,15.153035624686401
2020-01-31,46.0,20.0,46.0,17.0,51.0,24.0,52.0,31.0,56.0,24.0,57.0,13.0,26.0,41.0,22.0,29.0,24.0,39.0,24.0,38.0,34.119417962870045
2020-02-01,19.0,29.0,0.0,9.0,27.0,17.0,14.0,33.0,20.0,25.0,24.0,29.0,20.0,29.0,34.0,31.0,13.0,8.0,17.0,0.0,19.96989463120923
2020-02-02,0.0,7.0,15.0,17.0,0.0,28.0,12.0,8.0,9.0,0.0,0.0,13.0,6.0,7.0,21.0,7.0,0.0,15.0,15.0,25.0,10.286001003512293
2020-02-03,16.0,6.0,7.0,15.0,22.0,14.0,11.0,14.0,0.0,7.0,10.0,12.0,6.0,0.0,19.0,6.0,10.0,14.0,7.0,34.0,11.54039136979428
2020-02-04,18.0,7.0,31.0,8.0,0.0,28.0,25.0,31.0,9.0,15.0,34.0,26.0,6.0,7.0,11.0,42.0,12.0,23.0,23.0,25.0,19.11690918213748
2020-02-05,9.0,0.0,0.0,8.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0,8.0,0.0,3.5624686402408425
2020-02-06,29.0,7.0,24.0,0.0,27.0,13.0,0.0,33.0,19.0,25.0,24.0,28.0,0.0,7.0,17.0,23.0,13.0,8.0,25.0,27.0,17.511289513296536
2020-02-07,10.0,7.0,8.0,0.0,9.0,21.0,13.0,16.0,10.0,8.0,23.0,14.0,0.0,0.0,23.0,0.0,19.0,25.0,8.0,27.0,12.092323130958354
2020-02-08,29.0,22.0,41.0,18.0,18.0,59.0,54.0,25.0,29.0,17.0,49.0,43.0,20.0,22.0,29.0,31.0,25.0,8.0,0.0,55.0,29.80431510286001
2020-02-09,18.0,6.0,22.0,16.0,8.0,15.0,12.0,0.0,17.0,15.0,11.0,13.0,6.0,26.0,26.0,14.0,0.0,22.0,7.0,0.0,12.744606121424987
2020-02-10,17.0,6.0,30.0,0.0,24.0,19.0,36.0,7.0,9.0,30.0,32.0,25.0,12.0,20.0,20.0,21.0,11.0,30.0,22.0,12.0,19.217260411440037
2020-02-11,9.0,19.0,8.0,16.0,24.0,19.0,37.0,37.0,36.0,15.0,33.0,52.0,30.0,26.0,31.0,7.0,17.0,8.0,15.0,25.0,23.281485198193675
2020-02-12,26.0,7.0,0.0,16.0,16.0,15.0,37.0,31.0,18.0,22.0,22.0,26.0,18.0,20.0,10.0,14.0,17.0,15.0,0.0,37.0,18.41445057701957
2020-02-13,0.0,20.0,0.0,8.0,8.0,8.0,0.0,15.0,9.0,15.0,11.0,13.0,0.0,7.0,21.0,7.0,6.0,15.0,8.0,12.0,9.182137481184144
