date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-01-29,58.0,29.0,32.0,38.0,28.0,43.0,29.0,41.0,25.0,40.0,58.0,0.0,58.0,19.0,21.0,66.0,57.0,33.0,20.0,16.0,44.02476780185758
2020-01-30,24.0,20.0,0.0,13.0,14.0,15.0,0.0,10.0,26.0,10.0,0.0,0.0,30.0,0.0,22.0,27.0,29.0,11.0,0.0,32.0,17.523219814241486
2020-01-31,24.0,11.0,33.0,54.0,15.0,31.0,30.0,43.0,40.0,11.0,61.0,26.0,46.0,10.0,33.0,56.0,30.0,12.0,31.0,82.0,42.04334365325078
2020-02-01,37.0,11.0,34.0,0.0,15.0,0.0,30.0,33.0,41.0,21.0,31.0,27.0,31.0,10.0,11.0,29.0,30.0,12.0,10.0,17.0,26.625386996904023
2020-02-02,23.0,39.0,47.0,25.0,28.0,29.0,57.0,10.0,13.0,29.0,29.0,37.0,14.0,19.0,21.0,13.0,42.0,33.0,10.0,46.0,34.922600619195045
2020-02-03,21.0,9.0,71.0,35.0,38.0,26.0,77.0,9.0,23.0,27.0,13.0,11.0,26.0,17.0,39.0,12.0,64.0,10.0,9.0,28.0,34.98452012383901
2020-02-04,24.0,20.0,17.0,40.0,29.0,15.0,45.0,0.0,13.0,31.0,45.0,26.0,46.0,20.0,0.0,27.0,15.0,23.0,21.0,48.0,31.269349845201237
2020-02-05,12.0,10.0,16.0,13.0,29.0,45.0,15.0,31.0,26.0,20.0,15.0,38.0,15.0,10.0,11.0,27.0,15.0,34.0,0.0,33.0,25.69659442724458
2020-02-06,62.0,0.0,52.0,40.0,44.0,16.0,45.0,11.0,27.0,43.0,30.0,40.0,31.0,10.0,34.0,100.0,45.0,48.0,41.0,83.0,49.6594427244582
2020-02-07,13.0,22.0,34.0,14.0,0.0,0.0,15.0,0.0,0.0,33.0,31.0,27.0,32.0,31.0,34.0,14.0,15.0,24.0,11.0,34.0,23.777089783281735
2020-02-08,25.0,31.0,17.0,13.0,29.0,31.0,45.0,21.0,41.0,21.0,46.0,39.0,31.0,10.0,11.0,0.0,60.0,35.0,21.0,50.0,35.72755417956656
2020-02-09,11.0,29.0,31.0,25.0,0.0,14.0,0.0,20.0,25.0,0.0,14.0,12.0,28.0,9.0,10.0,25.0,14.0,11.0,19.0,45.0,21.176470588235297
